name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
AMAZON COM INC,023135106,985575000,5100000,,AMZN
PG&E CORP,69331C108,938475000,53750000,,PCG-PX
MICROSOFT CORP,594918104,706181000,1580000,,MSFT
META PLATFORMS INC,30303M102,554642000,1100000,,
DANAHER CORPORATION,235851102,512192500,2050000,,
BATH & BODY WORKS INC,070830104,467623750,11975000,,
APPLE INC,037833100,410709000,1950000,,AAPL
VISTRA CORP,92840M102,384330600,4470000,,VST
ALPHABET INC,02079K305,360657000,1980000,,GOOGN
TAIWAN SEMICONDUCTOR MFG LTD,874039100,351965250,2025000,,
AMERICAN INTL GROUP INC,026874784,256128000,3450000,,
JACOBS SOLUTIONS INC,46982L108,243547921,1743239,,J
CORPAY INC,219948106,203803650,765000,,
VERIZON COMMUNICATIONS INC,92343V104,192797000,4675000,,VZ
AMPHENOL CORP NEW,032095101,188636000,2800000,,
FERGUSON PLC NEW,G3421J106,186872250,965000,,
UBER TECHNOLOGIES INC,90353T100,152628000,2100000,,
CINEMARK HLDGS INC,17243V102,151340000,7000000,,
KB HOME,48666K109,147378000,2100000,,KBH
INTERCONTINENTAL EXCHANGE IN,45866F104,136890000,1000000,,
ROPER TECHNOLOGIES INC,776696106,135098160,240000,,ROP
LIVE NATION ENTERTAINMENT IN,538034109,127955100,1365000,,
INTERNATIONAL FLAVORS&FRAGRA,459506101,123773000,1300000,,
APOLLO GLOBAL MGMT INC,03769M106,118070000,1000000,,
ADVANCE AUTO PARTS INC,00751Y106,94617307,1500100,,AAP
HESS CORP,42809H107,92200000,625000,,
ASML HOLDING N V,N07059210,81818400,80000,,
MSCI INC,55354G100,72262500,150000,,MSCI
EQT CORP,26884L109,72111000,1950000,,EQT
APOLLO GLOBAL MGMT INC,03769M304,59049000,900000,,
CRH PLC,G25508105,48737000,650000,,
TELEPHONE & DATA SYS INC,879433829,46975424,2266060,,
GLOBAL BLUE GROUP HOLDING AG,H33700107,40428237,8387601,,
MICRON TECHNOLOGY INC,595112103,36139125,275000,,MU
UNITED STATES CELLULAR CORP,911684108,30441102,545344,,
HERTZ GLOBAL HLDGS INC,42806J148,9726500,3970000,,
DYNATRACE INC,268150109,6711000,150000,,
FLYEXCLUSIVE INC,343928107,4118660,1022000,,FLYX-WT
AURORA INNOVATION INC,051774107,2859923,1032463,,
NET POWER INC,64107A113,1142900,500000,,NPWR-WT
AURORA INNOVATION INC,051774115,379845,1835000,,
FLYEXCLUSIVE INC,343928115,203962,367499,,FLYX-WT
GLOBAL BLUE GROUP HOLDING AG,H33700115,106667,1333333,,
JAWS MUSTANG ACQUISITION COR,G50737124,100000,1000000,,
