name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
SPDR SP 500 ETF TR,78462F103,894461,1883234,,
PROCTER AND GAMBLE CO,742718109,848840,5189140,,
VANGUARD INTL EQUITY INDEX F,922042858,831193,16805360,,
PEPSICO INC,713448108,530141,3051876,,PEP
JOHNSON  JOHNSON,478160104,529931,3097742,,
COSTCO WHSL CORP NEW,22160K105,519806,915635,,
COCA COLA CO,191216100,514581,8690774,,KO
ALIBABA GROUP HLDG LTD,01609W102,507043,4268395,,
ISHARES INC,46434G103,496401,8292701,,
MCDONALDS CORP,580135101,449661,1677400,,MCD
ISHARES TR,464287234,435315,8911250,,
ISHARES TR,464287200,416709,873622,,
WALMART INC,931142103,409741,2831857,,WMT
SPDR GOLD TR,78463V107,391224,2288395,,
ABBOTT LABS,002824100,307340,2183745,,
STARBUCKS CORP,855244109,299519,2560646,,SBUX
TARGET CORP,87612E106,242736,1048808,,TGT
LAUDER ESTEE COS INC,518439104,189749,512559,,
JDCOM INC,47215P106,186466,2661144,,
COLGATE PALMOLIVE CO,194162103,162055,1898939,,CL
PINDUODUO INC,722304102,155187,2661871,,
INTUITIVE SURGICAL INC,46120E602,144005,400792,,ISRG
ISHARES TR,464287242,127303,960631,,
ISHARES GOLD TR,464285204,126707,3639963,,
DOLLAR GEN CORP NEW,256677105,115143,488244,,
BAIDU INC,056752108,111573,749869,,
STRYKER CORPORATION,863667101,110486,413157,,SYK
ISHARES TR,464287184,108351,2962033,,
KIMBERLYCLARK CORP,494368103,105233,736310,,
EDWARDS LIFESCIENCES CORP,28176E108,104532,806885,,EW
CHIPOTLE MEXICAN GRILL INC,169656105,97344,55681,,CMG
NIO INC,62914V106,97202,3068242,,NIOIF
ISHARES INC,46434G772,95036,1426758,,
HOME DEPOT INC,437076102,91366,220153,,
BECTON DICKINSON  CO,075887109,90226,358781,,
YUM BRANDS INC,988498101,87476,629961,,YUM
SYSCO CORP,871829107,85141,1083906,,SYY
CONSTELLATION BRANDS INC,21036P108,82801,329925,,
LOWES COS INC,548661107,81454,315126,,
CVS HEALTH CORP,126650100,80703,782306,,CVS
HCA HEALTHCARE INC,40412C101,80381,312865,,
ISHARES TR,46429B671,79567,1267589,,
BOSTON SCIENTIFIC CORP,101137107,77633,1827528,,BSX
MONSTER BEVERAGE CORP NEW,61174X109,76548,797043,,MNST
VEEVA SYS INC,922475108,74114,290099,,
IDEXX LABS INC,45168D104,68263,103671,,
DOLLAR TREE INC,256746108,67771,482287,,
KROGER CO,501044101,62434,1379447,,KR
BEIGENE LTD,07725L102,62174,229483,,
HERSHEY CO,427866108,62108,321022,,HSY
DEXCOM INC,252131107,57203,106534,,DXCM
CERNER CORP,156782104,57023,614006,,
BAXTER INTL INC,071813109,56067,653161,,
TYSON FOODS INC,902494103,55128,632491,,
CHURCH  DWIGHT CO INC,171340102,55070,537273,,
KRAFT HEINZ CO,500754106,54826,1527185,,KHC
YUM CHINA HLDGS INC,98850P109,54241,1088312,,
JOHNSON CTLS INTL PLC,G51502105,53952,663535,,
XPENG INC,98422D105,53859,1070108,,XPNGF
ALIGN TECHNOLOGY INC,016255101,53446,81327,,ALGN
VANGUARD TAXMANAGED INTL FD,921943858,52238,1023065,,
BROWN FORMAN CORP,115637209,52077,714753,,BF-B
ISHARES TR,464287465,50737,644852,,
