name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
ARCH CAP GROUP LTD,G0450A105,1954645004,31134836,,
VEEVA SYS INC,922475108,1604477239,9942231,,
WILLIS TOWERS WATSON PLC LTD,G96629103,1581496348,6466172,,WTW
ELEVANCE HEALTH INC,036752103,1234792145,2407143,,
ALPHABET INC,02079K305,1232504281,13969220,,GOOGN
NEXTERA ENERGY INC,65339F101,1207356801,14442067,,NEE-PS
PROGRESSIVE CORP,743315103,1158299145,8929914,,
ARGENX SE,04016X101,990797664,2615415,,ARGX
BANK NEW YORK MELLON CORP,064058100,970976514,21330767,,
ADVANCED MICRO DEVICES INC,007903107,937874587,14480077,,AMD
BERKSHIRE HATHAWAY INC DEL,084670702,916322196,2966404,,BRK-A
BOSTON SCIENTIFIC CORP,101137107,902288089,19500499,,BSX
ASCENDIS PHARMA A/S,04351P101,845183078,6920356,,ASND
INGERSOLL RAND INC,45687V106,815705368,15611586,,IR
SCHLUMBERGER LTD,806857108,798037996,14927759,,
CANADIAN PAC RY LTD,13645T100,741868050,9948708,,
META PLATFORMS INC,30303M102,712981768,5924728,,
ATLASSIAN CORPORATION,049468101,707739228,5499994,,TEAM
CHIPOTLE MEXICAN GRILL INC,169656105,703779328,507232,,CMG
ON SEMICONDUCTOR CORP,682189105,690683322,11073967,,ON
CITIGROUP INC,172967424,671861482,14854333,,C-PR
AMERICAN EXPRESS CO,025816109,667849651,4520133,,AXP
SENSATA TECHNOLOGIES HLDG PL,G8060N102,660547145,16358275,,
LATTICE SEMICONDUCTOR CORP,518415104,638435939,9840258,,LSCC
SCHWAB CHARLES CORP,808513105,624501371,7500617,,SCHW-PJ
GARMIN LTD,H2906T109,621493135,6734133,,GRMN
LULULEMON ATHLETICA INC,550021109,618471804,1930432,,LULU
MARSH & MCLENNAN COS INC,571748102,612701449,3702571,,
DANAHER CORPORATION,235851102,544595922,2051827,,
ARISTA NETWORKS INC,040413106,534359143,4403454,,
ZSCALER INC,98980G102,534237120,4774237,,
VISA INC,92826C839,509527660,2452482,,V
AIRBNB INC,009066101,486528516,5690392,,
HUBSPOT INC,443573100,482621000,1669218,,HUBS
SUNCOR ENERGY INC NEW,867224107,449948958,14184654,,SU
EXPEDIA GROUP INC,30212P303,436698614,4985144,,
DENTSPLY SIRONA INC,24906P109,432459923,13582284,,XRAY
AON PLC,G0403H108,413751994,1378530,,AON
LAM RESEARCH CORP,512807108,407068536,968519,,LRCX
HALOZYME THERAPEUTICS INC,40637H109,406320226,7140953,,
GLOBAL PMTS INC,37940X102,393180567,3958725,,
ALIBABA GROUP HLDG LTD,01609W102,388354895,4408615,,
NOKIA CORP,654902204,381533364,82227018,,NOKBF
SVB FINANCIAL GROUP,78486Q101,373771064,1624103,,
NETFLIX INC,64110L106,372411619,1262926,,NFLX
SOUTHWEST AIRLS CO,844741108,370720370,11010406,,
NASDAQ INC,631103108,365842443,5963202,,
AMAZON COM INC,023135106,362538120,4315930,,AMZN
BIONTECH SE,09075V102,361534474,2406700,,BNTX
CATALENT INC,148806102,352982283,7842308,,
TELEFONICA BRASIL SA,87936R205,344213791,48141789,,
NVIDIA CORPORATION,67066G104,315645009,2159881,,NVDA
MONOLITHIC PWR SYS INC,609839105,305404117,863675,,
COSTAR GROUP INC,22160N109,297437969,3848835,,
NU HLDGS LTD,G6683N103,284285345,69848979,,
S&P GLOBAL INC,78409V104,283404792,846136,,SPGI
AGILENT TECHNOLOGIES INC,00846U101,283203497,1892439,,
NICE LTD,653656108,270649174,1407432,,NCSYF
SYNOPSYS INC,871607107,265423542,831293,,SNPS
DEXCOM INC,252131107,256777135,2267548,,DXCM
MSCI INC,55354G100,253952584,545935,,MSCI
APTIV PLC,G6095L109,253595411,2723026,,APTV
WEST PHARMACEUTICAL SVSC INC,955306105,249660221,1060804,,
TYLER TECHNOLOGIES INC,902252105,241957098,750464,,TYL
LIBERTY GLOBAL PLC,G5480U104,241543544,12759828,,
LOWES COS INC,548661107,238817432,1198642,,
T-MOBILE US INC,872590104,238535360,1703824,,
TELEDYNE TECHNOLOGIES INC,879360105,236186446,590599,,TDY
MERCADOLIBRE INC,58733R102,229468977,271163,,MELI
CANADIAN NATL RY CO,136375102,220408294,1855464,,
UNITEDHEALTH GROUP INC,91324P102,218812709,412714,,UNH
IMPERIAL OIL LTD,453038408,218066841,4477066,,IMO
VALMONT INDS INC,920253101,211077573,638333,,
SEA LTD,81141R100,204794398,3936083,,SE
ENVISTA HOLDINGS CORPORATION,29415F104,204002894,6058892,,NVST
AMERICAN TOWER CORP NEW,03027X100,200673368,947198,,
REPLIGEN CORP,759916109,197727498,1167843,,RGEN
MCKESSON CORP,58155Q103,191264310,509875,,MCK
FIVE BELOW INC,33829M101,181355777,1025362,,
FIRST REP BK SAN FRANCISCO C,33616C100,174424712,1431001,,
FORTIVE CORP,34959J108,169070341,2631445,,FTV
