name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
OCCIDENTAL PETE CORP,674599105,13178796490,224129192,,
KRAFT HEINZ CO,500754106,11560036039,325634818,,KHC
CHEVRON CORP NEW,166764100,2315987288,14718699,,CVX
VISA INC,92826C839,1970480801,8297460,,V
DAVITA INC,23918K108,1766472381,17582088,,DVA
MASTERCARD INC,57636Q104,1567948658,3986648,,MA
CHARTER COMMUNICATIONS INC N,16119P108,1406638055,3828941,,
VERISIGN INC,92343E102,1109542528,4910132,,
AMAZON COM INC,023135106,1078729000,8275000,,AMZN
SNOWFLAKE INC,833445109,1077943668,6125376,,SNOW
AON PLC,G0403H108,876462800,2539000,,AON
NU HLDGS LTD,G6683N103,845167206,107118784,,
KROGER CO,501044101,780533230,16607090,,KR
LIBERTY MEDIA CORP DELAWARE,531229607,483694479,14778322,,
ALLY FINL INC,02005N100,343558422,12719675,,
LIBERTY MEDIA CORP DEL,531229854,281301034,3736730,,FWONB
FLOOR & DECOR HLDGS INC,339750101,218835800,2105000,,
LOUISIANA PAC CORP,546347105,202446000,2700000,,
AMERICAN EXPRESS CO,025816109,200319896,1149942,,AXP
APPLE INC,037833100,198985288,1025856,,AAPL
HP INC,40434L105,179653500,5850000,,HPQ
CITIGROUP INC,172967424,167815800,3645000,,C-PR
CELANESE CORP DEL,150870103,157189583,1357423,,CE
LIBERTY MEDIA CORP DELAWARE,531229409,141349319,4308117,,
STONECO LTD,G85158106,136260008,10695448,,STNE
BANK AMER CORP,060505104,112464800,3920000,,
CAPITAL ONE FINL CORP,14040H105,109370000,1000000,,
GENERAL MTRS CO,37045V100,107775200,2795000,,
PARAMOUNT GLOBAL,92556H206,93654215,5886500,,
T-MOBILE US INC,872590104,79173000,570000,,
NVR INC,62944T105,70568089,11112,,NVR
ACTIVISION BLIZZARD INC,00507V109,65079600,772000,,
JOHNSON & JOHNSON,478160104,54141592,327100,,JNJ
MARKEL CORP,570535104,49448685,35750,,
COCA COLA CO,191216100,48176000,800000,,KO
PROCTER & GAMBLE CO,742718109,47858796,315400,,PG
MONDELEZ INTL INC,609207105,42159320,578000,,
DIAGEO P L C,25243Q205,39510070,227750,,
MOODYS CORP,615369105,25070612,72100,,
GLOBE LIFE INC,37959E102,19127484,174489,,GL-PD
VANGUARD INDEX FDS,922908363,17513040,43000,,
SPDR S&P 500 ETF TR,78462F103,17465232,39400,,
LENNAR CORP,526057302,17237585,152572,,
JEFFERIES FINL GROUP INC,47233W109,14381119,433558,,
LIBERTY LATIN AMERICA LTD,G9001E128,11068252,1284020,,LILAP
UNITED PARCEL SERVICE INC,911312106,10647450,59400,,UPS
LIBERTY LATIN AMERICA LTD,G9001E102,8799061,1005607,,LILAP
D R HORTON INC,23331A109,6668125,54796,,
