name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
APPLE INC,037833100,8883179,64859659,,AAPL
MICROSOFT CORP,594918104,6721915,24813270,,MSFT
AMAZON COM INC COM,023135106,6450634,1875097,,AMZN
VISA INC,92826C839,5529020,23646481,,V
VANGUARD FDS INT-TERM CORP,92206C870,4840911,50919438,,
ALPHABET INC CLASS A,02079K305,4346132,1779895,,
ADOBE INC,00724F101,3634676,6206330,,ADBE
PAYPAL HLDGS INC,70450Y103,3374362,11576650,,
SALESFORCE COM INC,79466L302,3278299,13420800,,
ALIBABA GROUP HLDG LTD ADR,01609W102,3204265,14129399,,
TAIWAN SEMICONDUCTOR MFG L ADR,874039100,3121910,25981273,,
ASML HOLDING N V NYS,N07059210,2800226,4053363,,
TENCENT HLDGS LTD  ADR ADR,88032Q109,2792775,37137463,,
AMERICAN EXPRESS CO,025816109,2539599,15370083,,AXP
HOME DEPOT INC,437076102,2325855,7293597,,
ISHARES TR IBOXX INV CP ETF,464287242,2171858,16164467,,
NETFLIX INC COM,64110L106,2104083,3983421,,NFLX
DISNEY WALT CO,254687106,1885181,10725272,,
WALMART INC,931142103,1780534,12626107,,WMT
INTEL CORP,458140100,1763741,31416835,,INTC
LVMH MOET HENNESSY LOU VUI ADR,502441306,1725893,11003645,,
FACEBOOK INC,30303M102,1721564,4951148,,
FREEPORT-MCMORAN INC,35671D857,1692205,45599712,,FCX
MASTERCARD INC,57636Q104,1560661,4274730,,MA
COSTCO WHSL CORP NEW,22160K105,1483572,3749518,,
CATERPILLAR INC DEL,149123101,1445793,6643352,,CAT
LILLY ELI& CO,532457108,1379487,6010313,,
NOVO-NORDISK A S ADR,670100205,1347188,16081987,,
L OREAL CO ADR,502117203,1260273,14139337,,
SAP SE ADR,803054204,1245099,8864440,,
INTUITIVE SURGICAL INC,46120E602,1214891,1321050,,ISRG
CISCO SYS INC,17275R102,1181386,22290297,,
NIKE INC,654106103,1169398,7569406,,
ORACLE CORP,68389X105,1158382,14881574,,ORCL-PD
UNITEDHEALTH GROUP INC,91324P102,1136070,2837053,,UNH
ASTRAZENECA PLC ADR,046353108,1127947,18830493,,
ISHARES TR 7 10YR TR BD ETF,464287440,1124212,9734282,,
RIO TINTO PLC ADR,767204100,1084367,12926059,,
JPMORGAN CHASE& CO,46625H100,1073907,6904377,,
3M CO,88579Y101,1071196,5392922,,MMM
SIEMENS A G ADR,826197501,1066495,13460724,,
TOTALENERGIES SE ADR ADR,89151E109,1048690,23170344,,
NEXTERA ENERGY INC,65339F101,1037133,14153018,,NEE-PS
GOLDMAN SACHS GROUP INC,38141G104,1029997,2713876,,GS-PD
UNION PAC CORP,907818108,1015057,4615365,,
NVIDIA CORP COM,67066G104,972059,1214921,,NVDA
THERMO FISHER SCIENTIFIC INC,883556102,971822,1926422,,TMO
SANOFI ADR,80105N105,941829,17885092,,
ADVANCED MICRO DEVICES INC,007903107,941334,10021656,,AMD
ABBOTT LABS,002824100,939238,8101764,,
NOVARTIS A G SPONSORED ADR ADR,66987V109,908972,9962426,,
MORGAN STANLEY,617446448,893271,9742297,,MS-PQ
DANAHER CORP DEL  COM,235851102,892246,3324810,,
STARBUCKS CORP,855244109,890085,7960689,,SBUX
VALE S A ADR,91912E105,837173,36702026,,
TOYOTA MOTOR CORP ADR,892331307,810203,4633967,,
MERCK& CO. INC,58933Y105,802339,10316812,,
SPDR BLOOMBERG BRCLYS LG TRS E,78464A664,781315,18918042,,
STRYKER CORPORATION,863667101,737558,2839709,,SYK
BNP PARIBAS ADR,05565A202,724711,23117294,,
ROYAL DUTCH SHELL PLC ADR,780259206,705066,17452122,,
GLAXOSMITHKLINE PLC ADR,37733W105,698761,17547991,,
LAM RESEARCH CORP,512807108,694009,1066557,,LRCX
INVESCO QQQ TRUST SERIES 1,46090E103,675755,1906596,,
SPDR PORTFOLIO SHORT TERM CORP,78464A474,653617,20882316,,
EDWARDS LIFESCIENCES CORP,28176E108,637716,6157341,,EW
CHEVRON CORP NEW,166764100,631625,6030404,,CVX
CAPITAL ONE FINL CORP,14040H105,620815,4013284,,
ANHEUSER BUSCH INBEV SA/NV ADR,03524A108,609597,8465446,,
JD.COM INC ADR,47215P106,596403,7472780,,
BHP GROUP LTD SPONSORED AD ADR,088606108,594951,8169038,,
ING GROEP N.V. ADR,456837103,584888,44175843,,
RAYTHEON TECHNOLOGIES CORP,75513E101,572779,6714084,,
ABB LTD ADR,000375204,571879,16824907,,
PETROLEO BRASILEIRO SA PET ADR,71654V408,564285,46139406,,
NESTLE S A ADR,641069406,562685,4514129,,
TOKYO ELECTRON LTD ADR ADR,889110102,544079,5023902,,
EXXON MOBIL CORP,30231G102,533665,8460136,,
CSX CORP,126408103,524739,16357210,,CSX
AMERICAN TOWER CORP NEW,03027X100,519746,1923986,,
SCHLUMBERGER LTD,806857108,496668,15516026,,
ISHARES NATIONAL MUNI BOND ETF,464288414,475497,4057145,,
INTESA SANPAOLO S P A ADR,46115H107,471295,28433394,,
PINDUODUO INC-ADR ADR,722304102,463670,3650373,,
BANCO SANTANDER S.A. ADR,05964H105,463492,118540234,,
CROWN CASTLE INTL CORP NEW,22822V101,454660,2330392,,
BHP GROUP PLC SPONSORED AD ADR,05545E209,453021,7589570,,
ALPHABET INC CLASS C,02079K107,443735,177046,,
FANUC CORPORATION ADR,307305102,441039,18268698,,
ISHARES MSCI EUROPE FN ETF,464289180,402360,20581069,,
HDFC BANK LTD ADR,40415F101,391151,5349446,,
SCHNEIDER ELECTRIC SE ADR,80687P106,387080,12300316,,
SQUARE INC,852234103,366368,1502742,,
INFOSYS LTD ADR,456788108,362908,17126385,,
SVB FINANCIAL GROUP,78486Q101,358511,644305,,
YANDEX N V,N97284108,356123,5033537,,
VANGUARD S&P 500 ETF,922908363,352527,895830,,
MERCADOLIBRE INC COM,58733R102,346164,222215,,MELI
CONOCOPHILLIPS,20825C104,340485,5590892,,COP
APPLIED MATLS INC,038222105,330163,2318559,,
TRIP COM GROUP LTD ADR,89677Q107,329296,9286399,,
BP PLC SPONSORED ADR ADR,055622104,317460,12015908,,
HESS CORP,42809H107,308273,3530383,,
SMC CORP JAPAN ADR,78445W306,303927,10276583,,
MEDTRONIC PLC,G5960L103,283442,2283425,,MDT
CLEVELAND CLIFFS INC,185899101,275899,12796812,,
MURATA MFG CO LTD ADR,626425102,266080,13927019,,
ALIGN TECHNOLOGY INC,016255101,264231,432456,,ALGN
BANCO BILBAO VIZCAYA ARGEN ADR,05946K101,263884,42493473,,
VINCI S A ADR,927320101,250301,9381654,,
SOUTHERN COPPER CORP  COM,84265V105,245400,3815295,,
