name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
SPDR S&P 500 ETF TR,78462F103,4824639278,8232049,,
ISHARES TR,464287200,1200520437,2039343,,
ISHARES INC,46434G103,922163894,17659209,,
ALPHABET INC,02079K305,685513604,3621308,,GOOGN
NVIDIA CORPORATION,67066G104,469660743,3497362,,NVDA
META PLATFORMS INC,30303M102,363653235,621088,,
MICROSOFT CORP,594918104,281155674,667036,,MSFT
VISTRA CORP,92840M102,244512307,1773499,,VST
ADVANCED MICRO DEVICES INC,007903107,217138747,1797655,,AMD
CONSTELLATION ENERGY CORP,21037T109,211684245,946244,,CEG
AMAZON COM INC,023135106,201791851,919786,,AMZN
PAYPAL HLDGS INC,70450Y103,201290123,2358408,,
VISA INC,92826C839,193417744,612004,,V
MCKESSON CORP,58155Q103,187707267,329363,,MCK
LAM RESEARCH CORP,512807306,182987410,2533399,,LRCX
SALESFORCE INC,79466L302,167976419,502427,,
ISHARES INC,464286772,160543548,3154717,,
THE CIGNA GROUP,125523100,160018159,579482,,
APPLOVIN CORP,03831W108,159602854,492860,,APP
EXPEDIA GROUP INC,30212P303,159174638,854262,,
BOOKING HOLDINGS INC,09857L108,157046788,31609,,BKNG
APPLE INC,037833100,154559975,617203,,AAPL
BROADCOM INC,11135F101,152386114,657290,,AVGO
AT&T INC,00206R102,147506519,6478108,,T-PC
MERCK & CO INC,58933Y105,143194496,1439430,,
HCA HEALTHCARE INC,40412C101,141236483,470553,,
ALTRIA GROUP INC,02209S103,139893895,2675347,,
QUALCOMM INC,747525103,138354627,900629,,
WELLS FARGO CO NEW,949746101,135858208,1934200,,
FISERV INC,337738108,133502663,649901,,FISV
ISHARES TR,464288588,131533296,1434700,,
PDD HOLDINGS INC,722304102,120936637,1246898,,PDD
BRISTOL-MYERS SQUIBB CO,110122108,116574459,2061076,,
COMCAST CORP NEW,20030N101,112574162,2999578,,CCZ
CITIGROUP INC,172967424,110396297,1568352,,C-PR
EBAY INC.,278642103,110316657,1780737,,EBAY
NRG ENERGY INC,629377508,106943630,1185365,,
ISHARES TR,464287242,106220328,994200,,
ADOBE INC,00724F101,104835978,235756,,ADBE
BLOCK INC,852234103,104538210,1230006,,
PINTEREST INC,72352L106,102787687,3544403,,
GLOBAL PMTS INC,37940X102,100064873,892958,,
METLIFE INC,59156R108,98094696,1198030,,MET-PF
VANGUARD INTL EQUITY INDEX F,922042858,97776991,2220186,,
BRITISH AMERN TOB PLC,110448107,97387685,2681379,,
HP INC,40434L105,92579533,2837252,,HPQ
ROBINHOOD MKTS INC,770700102,91933424,2467349,,
FORTINET INC,34959E109,88215409,933694,,
TOAST INC,888787108,86310283,2367909,,
PULTE GROUP INC,745867101,85331971,783581,,
GE VERNOVA INC,36828A101,79344495,241220,,GEV
JOHNSON & JOHNSON,478160104,77796449,537937,,JNJ
BANK NEW YORK MELLON CORP,064058100,76086209,990319,,
GSK PLC,37733W204,76016910,2247691,,GLAXF
ARISTA NETWORKS INC,040413205,74392659,673054,,
CENTENE CORP DEL,15135B101,74030517,1222029,,CNC
PROCTER AND GAMBLE CO,742718109,73699946,439606,,
COSTCO WHSL CORP NEW,22160K105,73662610,80394,,
ALLSTATE CORP,020002101,73550735,381507,,ALL-PB
KLA CORP,482480100,72993731,115841,,KLAC
WALMART INC,931142103,70426650,779487,,WMT
AUTOZONE INC,053332102,70075770,21885,,AZO
ELI LILLY & CO,532457108,65122832,84356,,LLY
SEA LTD,81141R100,63345838,597039,,SE
COSTAR GROUP INC,22160N109,62993115,879915,,
TESLA INC,88160R101,62025382,153589,,
MANULIFE FINL CORP,56501R106,59997480,1953994,,
SERVICENOW INC,81762P102,59784407,56394,,
WILLIS TOWERS WATSON PLC LTD,G96629103,59742073,190723,,WTW
STATE STR CORP,857477103,58932499,600433,,
UNIVERSAL HLTH SVCS INC,913903100,57802485,322163,,
ELEVANCE HEALTH INC,036752103,56772972,153898,,
TAPESTRY INC,876030107,56666523,867389,,
TOLL BROTHERS INC,889478103,53801936,427169,,
ZILLOW GROUP INC,98954M200,53651595,724532,,
NEWMONT CORP,651639106,52327151,1405888,,
SHELL PLC,780259305,52062150,831000,,RYDAF
COTERRA ENERGY INC,127097103,51498907,2016402,,
TENET HEALTHCARE CORP,88033G407,51400099,407194,,THC
EXXON MOBIL CORP,30231G102,51255061,476481,,
ABBVIE INC,00287Y109,50886705,286363,,ABBV
ISHARES INC,464286822,48879752,1043993,,
CAMECO CORP,13321L108,48469377,943165,,CCJ
CARDINAL HEALTH INC,14149Y108,48343454,408755,,CAH
CORPAY INC,219948106,47477619,140292,,
S&P GLOBAL INC,78409V104,47412456,95200,,SPGI
T-MOBILE US INC,872590104,46837582,212194,,
INCYTE CORP,45337C102,46399637,671777,,INCY
PRUDENTIAL FINL INC,744320102,46031007,388349,,
NEUROCRINE BIOSCIENCES INC,64125C109,45399627,332598,,NBIX
AIRBNB INC,009066101,45028294,342655,,
LENNAR CORP,526057104,44527260,326518,,
CENCORA INC,03073E105,44382388,197536,,
ASTRAZENECA PLC,046353108,44125165,673461,,AZN
COCA COLA CO,191216100,43724389,702287,,KO
COMFORT SYS USA INC,199908104,42801648,100933,,
ON SEMICONDUCTOR CORP,682189105,42667196,676720,,ON
GILEAD SCIENCES INC,375558103,42576658,460936,,
PHILIP MORRIS INTL INC,718172109,42537106,353445,,
GODADDY INC,380237107,42059942,213102,,GDDY
ABERCROMBIE & FITCH CO,002896207,40976154,274143,,
MEDTRONIC PLC,G5960L103,40846558,511349,,MDT
TRIP COM GROUP LTD,89677Q107,40107739,584150,,
SYNCHRONY FINANCIAL,87165B103,38134070,586678,,SYF-PB
UNITED THERAPEUTICS CORP DEL,91307C102,38011453,107730,,UTHR
HARTFORD FINL SVCS GROUP INC,416515104,37913117,346555,,
BP PLC,055622104,37719595,1276035,,BPPFF
PEPSICO INC,713448108,37640628,247538,,PEP
SNOWFLAKE INC,833445109,37628791,243694,,SNOW
