name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
NOVO-NORDISK A S,670100205,1705864,12604288,,
AMAZON COM INC,023135106,953148,11347000,,AMZN
APPLE INC,037833100,922454,7099648,,AAPL
GILEAD SCIENCES INC,375558103,790040,9202568,,
AIRBNB INC,009066101,735535,8602746,,
UNITED THERAPEUTICS CORP DEL,91307C102,651980,2344492,,UTHR
VERTEX PHARMACEUTICALS INC,92532F100,648817,2246752,,
VERISIGN INC,92343E102,633863,3085390,,
HERSHEY CO,427866108,617173,2665167,,HSY
TAIWAN SEMICONDUCTOR MFG LTD,874039100,564412,7577020,,
FRANCO NEV CORP,351858105,494436,3622803,,
KROGER CO,501044101,492175,11040254,,KR
ZOOM VIDEO COMMUNICATIONS IN,98980L101,475515,7019715,,
VISA INC,92826C839,468099,2253074,,V
ADVANCED MICRO DEVICES INC,007903107,447294,6905890,,AMD
MOLINA HEALTHCARE INC,60855R100,430091,1302437,,
AMGEN INC,031162100,422127,1607245,,AMGN
TESLA INC,88160R101,419428,3405017,,
JOHNSON & JOHNSON,478160104,398191,2254125,,JNJ
EXXON MOBIL CORP,30231G102,389079,3527457,,
ALPHABET INC,02079K305,372194,4218455,,GOOGN
INCYTE CORP,45337C102,366920,4568233,,INCY
DELTA AIR LINES INC DEL,247361702,325097,9893400,,
PAYPAL HLDGS INC,70450Y103,319712,4489078,,
KEURIG DR PEPPER INC,49271V100,314770,8826970,,KDP
NOVARTIS AG,66987V109,310350,3420970,,NVSEF
MONSTER BEVERAGE CORP NEW,61174X109,305140,3005417,,MNST
ABBOTT LABS,002824100,303522,2764566,,
COCA COLA CO,191216100,292136,4592591,,KO
ROBLOX CORP,771049103,288897,10150982,,RBLX
MCDONALDS CORP,580135101,288445,1094544,,MCD
HUMANA INC,444859102,286109,558600,,HUM
UNITEDHEALTH GROUP INC,91324P102,285596,538677,,UNH
LILLY ELI & CO,532457108,282924,773354,,
WELLS FARGO CO NEW,949746101,281342,6813816,,
BIOGEN INC,09062X103,276996,1000276,,BIIB
PALANTIR TECHNOLOGIES INC,69608A108,276061,43000160,,PLTR
CHENIERE ENERGY INC,16411R208,275379,1836348,,
PINDUODUO INC,722304102,274016,3360100,,
US BANCORP DEL,902973304,273936,6281500,,
COLGATE PALMOLIVE CO,194162103,268744,3410891,,CL
CME GROUP INC,12572Q105,268230,1595089,,CME
SNOWFLAKE INC,833445109,265822,1851899,,SNOW
GENERAL MLS INC,370334104,254920,3040188,,
CBOE GLOBAL MKTS INC,12503M108,254343,2027124,,
CITIGROUP INC,172967424,253461,5603820,,C-PR
ATLASSIAN CORPORATION,049468101,251354,1953323,,TEAM
ASTRAZENECA PLC,046353108,245290,3617846,,AZN
EXELIXIS INC,30161Q104,239976,14961089,,
META PLATFORMS INC,30303M102,239149,1987280,,
CVS HEALTH CORP,126650100,238702,2561453,,CVS
NATIONAL GRID PLC,636274409,231542,3838554,,NMKBP
FIRST SOLAR INC,336433107,227441,1518401,,
UNITED AIRLS HLDGS INC,910047109,227152,6025263,,
MARATHON PETE CORP,56585A102,224842,1931799,,
CHEVRON CORP NEW,166764100,224623,1251454,,CVX
GSK PLC,37733W204,222687,6337151,,GLAXF
BECTON DICKINSON & CO,075887109,222041,873147,,BDX
PEPSICO INC,713448108,221651,1226895,,PEP
OREILLY AUTOMOTIVE INC,67103H107,221131,261994,,
ULTA BEAUTY INC,90384S303,218024,464800,,
ICON PLC,G4705A100,215167,1107683,,ICLR
VODAFONE GROUP PLC NEW,92857W308,213938,21140132,,
SOUTHERN CO,842587107,212727,2978950,,SOMN
CAMPBELL SOUP CO,134429109,212471,3743980,,
FORTINET INC,34959E109,208880,4272445,,
LI AUTO INC,50202M102,207978,10195000,,LAAOF
JAZZ PHARMACEUTICALS PLC,G50871105,205512,1290015,,JAZZ
BARRICK GOLD CORP,067901108,205050,11935376,,
CATERPILLAR INC,149123101,195122,814500,,CAT
NEUROCRINE BIOSCIENCES INC,64125C109,192736,1613664,,NBIX
YUM BRANDS INC,988498101,192479,1502800,,YUM
MICRON TECHNOLOGY INC,595112103,190825,3818032,,MU
HORIZON THERAPEUTICS PUB L,G46188101,190621,1675049,,
HOLOGIC INC,436440101,189844,2537677,,
MERCK & CO INC,58933Y105,186407,1680102,,
MONGODB INC,60937P106,180738,918200,,
DROPBOX INC,26210C104,180603,8069833,,
DOMINOS PIZZA INC,25754A201,178405,515025,,DPZ
SVB FINANCIAL GROUP,78486Q101,165685,719930,,
NATIONAL BEVERAGE CORP,635017106,165061,3547411,,FIZZ
SPROUTS FMRS MKT INC,85208M102,164703,5088132,,
WALMART INC,931142103,162524,1146227,,WMT
F5 INC,315616102,161181,1123136,,
CADENCE DESIGN SYSTEM INC,127387108,159387,992200,,
PETROLEO BRASILEIRO SA PETRO,71654V408,158794,14910200,,
DOCUSIGN INC,256163106,158756,2864600,,
AUTOZONE INC,053332102,156602,63500,,AZO
CROWDSTRIKE HLDGS INC,22788C105,156402,1485441,,
WALGREENS BOOTS ALLIANCE INC,931427108,155410,4159800,,
ELEVANCE HEALTH INC,036752103,154954,302073,,
LOWES COS INC,548661107,153475,770300,,
OCCIDENTAL PETE CORP,674599105,153255,2433030,,
QUEST DIAGNOSTICS INC,74834L100,151418,967900,,DGX
