name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
SPDR S&P 500 ETF TR,78462F103,432902,1345000,PUT,
AMAZON COM INC,023135106,366497,198338,,AMZN
PAYPAL HLDGS INC,70450Y103,334315,3090645,,
FIDELITY NATL INFORMATION SV,31620M106,288634,2075158,,
ALIBABA GROUP HLDG LTD,01609W102,258295,1217800,,
NXP SEMICONDUCTORS N V,N6596X109,250172,1965833,,
DELL TECHNOLOGIES INC,24703L202,238485,4640694,,DELL
JD COM INC,47215P106,231366,6567303,,
MICROCHIP TECHNOLOGY INC,595017104,195234,1864340,,MCHPP
UNITED TECHNOLOGIES CORP,913017109,184697,1233288,,
SALESFORCE COM INC,79466L302,184127,1132112,,
DOLLAR GEN CORP NEW,256677105,172882,1108359,,
ALLIANCE DATA SYSTEMS CORP,018581108,171781,1531025,,
CONOCOPHILLIPS,20825C104,152618,2346889,,COP
NIKE INC,654106103,150829,1488782,,
APPLIED MATLS INC,038222105,148393,2431075,,
IQVIA HLDGS INC,46266C105,145335,940619,,
PROCTER & GAMBLE CO,742718109,139738,1118798,,PG
CHIPOTLE MEXICAN GRILL INC,169656105,134122,160220,,CMG
BAIDU INC,056752108,133485,1056056,,
XILINX INC,983919101,128454,1313843,,
MEDTRONIC PLC,G5960L103,125498,1106199,,MDT
CONSTELLATION BRANDS INC,21036P108,120777,636506,,
MONSTER BEVERAGE CORP NEW,61174X109,117739,1852701,,MNST
MAXIM INTEGRATED PRODS INC,57772K101,115187,1872650,,
DUPONT DE NEMOURS INC,26614N102,112958,1759467,,
MONDELEZ INTL INC,609207105,112878,2049346,,
LAUDER ESTEE COS INC,518439104,108770,526631,,
ELANCO ANIMAL HEALTH INC,28414H103,108340,3678775,,ELAN
UNITEDHEALTH GROUP INC,91324P102,105918,360290,,UNH
VISA INC,92826C839,105677,562411,,V
FIRSTENERGY CORP,337932107,101189,2082079,,FE
MICRON TECHNOLOGY INC,595112103,101173,1881246,,MU
DOLLAR TREE INC,256746108,98993,1052559,,
CHEVRON CORP NEW,166764100,98465,817071,,CVX
ATLASSIAN CORP PLC,G06242104,97673,811645,,
LAM RESEARCH CORP,512807108,95771,327535,,LRCX
PARSLEY ENERGY INC,701877102,95234,5036155,,
HOLOGIC INC,436440101,92862,1778628,,
BOOKING HLDGS INC,09857L108,92810,45191,,
PPL CORP,69351T106,92282,2571953,,PPLC
L3HARRIS TECHNOLOGIES INC,502431109,88005,444764,,
CROWDSTRIKE HLDGS INC,22788C105,87078,1746109,,
GLOBAL PMTS INC,37940X102,86949,476275,,
MARATHON OIL CORP,565849106,86492,6369090,,
DIAMONDBACK ENERGY INC,25278X109,86290,929245,,
ICU MED INC,44930G107,85281,455754,,
EQUINOR ASA,29446M102,84955,4266943,,STOHF
BANK NEW YORK MELLON CORP,064058100,84741,1683708,,
PIONEER NAT RES CO,723787107,84401,557583,,
ON SEMICONDUCTOR CORP,682189105,83104,3408705,,ON
MYLAN N V,N59465109,80613,4010598,,
HOME DEPOT INC,437076102,80397,368152,,
CAPITAL ONE FINL CORP,14040H105,80073,778092,,
UBER TECHNOLOGIES INC,90353T100,79134,2660859,,
ADVANCED MICRO DEVICES INC,007903107,79036,1723417,,AMD
COMCAST CORP NEW,20030N101,78470,1744949,,CCZ
WILLIS TOWERS WATSON PUB LTD,G96629103,77997,386240,,
IOVANCE BIOTHERAPEUTICS INC,462260100,77649,2805230,,
TEXTRON INC,883203101,77549,1738757,,TXT
LILLY ELI & CO,532457108,76352,580933,,
EVEREST RE GROUP LTD,G3223R108,75934,274289,,
STARBUCKS CORP,855244109,73635,837519,,SBUX
AURINIA PHARMACEUTICALS INC,05156V102,72848,3595633,,AUPH
FLEETCOR TECHNOLOGIES INC,339041105,72736,252803,,
LENNOX INTL INC,526107107,72233,296072,,
LAS VEGAS SANDS CORP,517834107,71756,1039337,,LVS
SERVICEMASTER GLOBAL HLDGS I,81761R109,71267,1843425,,
MGIC INVT CORP WIS,552848103,69977,4938400,,
STRYKER CORP,863667101,69856,332743,,SYK
MASTERCARD INC,57636Q104,68768,230309,,MA
NRG ENERGY INC,629377508,68346,1719387,,
DISNEY WALT CO,254687106,67800,468785,,
NOBLE ENERGY INC,655044105,67781,2728709,,
GENTEX CORP,371901109,66385,2290705,,GNTX
GW PHARMACEUTICALS PLC,36197T103,64217,614168,,
NATIONAL OILWELL VARCO INC,637071101,63806,2547159,,
VICI PPTYS INC,925652109,63066,2468345,,
JOHNSON & JOHNSON,478160104,61936,424600,,JNJ
SYNCHRONY FINL,87165B103,61177,1698886,,
PTC THERAPEUTICS INC,69366J200,59831,1245701,,
ELDORADO RESORTS INC,28470R102,59673,1000553,,
LIBERTY MEDIA CORP DELAWARE,531229854,59109,1285956,,
WYNN RESORTS LTD,983134107,57730,415709,,WYNN
CITIZENS FINL GROUP INC,174610105,57409,1413668,,
CHANGE HEALTHCARE INC,15912K100,57192,3489456,,
MONGODB INC,60937P106,56852,431976,,
HASBRO INC,418056107,56390,533942,,
SCHLUMBERGER LTD,806857108,54917,1366092,,
RAYTHEON CO,755111507,54789,249335,,
COPART INC,217204106,54471,598973,,CPRT
KKR & CO INC,48251W104,53489,1833706,,
DARDEN RESTAURANTS INC,237194105,52922,485476,,DRI
MKS INSTRUMENT INC,55306N104,52887,480744,,
WIX COM LTD,M98068105,52866,431982,,
ALLY FINL INC,02005N100,52684,1723943,,
DATADOG INC,23804L103,52490,1389354,,
SEATTLE GENETICS INC,812578102,52460,459130,,
TYSON FOODS INC,902494103,52227,573672,,
AMERICAN INTL GROUP INC,026874784,51466,1002645,,
MERCK & CO INC,58933Y105,51207,563029,,
PHILLIPS 66,718546104,50974,457536,,PSX
ASPEN TECHNOLOGY INC,045327103,49661,410657,,
INTUIT,461202103,49061,187305,,
CONTINENTAL RESOURCES INC,212015101,48945,1426975,,
INTUITIVE SURGICAL INC,46120E602,48805,82560,,ISRG
GRAPHIC PACKAGING HLDG CO,388689101,48713,2925686,,
METLIFE INC,59156R108,48642,954325,,MET-PF
JUNIPER NETWORKS INC,48203R104,48136,1954368,,
UNITED PARCEL SERVICE INC,911312106,47624,406830,,UPS
SPDR SERIES TRUST,78464A870,47555,500000,CALL,
BGC PARTNERS INC,05541T101,47524,8000650,,
REATA PHARMACEUTICALS INC,75615P103,46671,228300,,
ISHARES TR,464287739,46540,500000,PUT,
LUCKIN COFFEE INC,54951L109,45246,1149536,,LKNCY
SAILPOINT TECHNLGIES HLDGS I,78781P105,44565,1888353,,
SAREPTA THERAPEUTICS INC,803607100,44481,344710,,
LIVE NATION ENTERTAINMENT IN,538034109,44263,619323,,
DEERE & CO,244199105,43465,250863,,DE
SANDERSON FARMS INC,800013104,43042,244250,,
AXA EQUITABLE HLDGS INC,054561105,42352,1709135,,
CANADIAN NAT RES LTD,136385101,42189,1304500,,
CF INDS HLDGS INC,125269100,42067,881166,,
PHILIP MORRIS INTL INC,718172109,41974,493289,,
STANLEY BLACK & DECKER INC,854502101,41712,251673,,
NISOURCE INC,65473P105,41644,1495827,,NI
MGM RESORTS INTERNATIONAL,552953101,41499,1247340,,MGM
ALASKA AIR GROUP INC,011659109,41452,611842,,
LUMENTUM HLDGS INC,55024U109,41232,519951,,
UNIQURE NV,N90064101,40859,570180,,
EXPEDIA GROUP INC,30212P303,40614,375567,,
ENCOMPASS HEALTH CORP,29261A100,40574,585733,,EHC
VALE S A,91912E105,40446,3064092,,
ROPER TECHNOLOGIES INC,776696106,40098,113197,,ROP
AVAYA HLDGS CORP,05351X101,39609,2934008,,
TALEND S A,874224207,39364,1006491,,
ADVANCE AUTO PARTS INC,00751Y106,39135,244348,,AAP
MADISON SQUARE GARDEN CO NEW,55825T103,39125,132992,,
INTERSECT ENT INC,46071F103,38988,1565800,,
TARGA RES CORP,87612G101,38922,953263,,
BALL CORP,058498106,38261,591635,,BALL
CADENCE DESIGN SYSTEM INC,127387108,38117,549557,,
EMERSON ELEC CO,291011104,37946,497590,,
NORTHROP GRUMMAN CORP,666807102,37715,109646,,
