name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
VANGUARD INTL EQUITY INDEX F,922042775,127369,2549410,,
MICROSOFT CORP,594918104,92239,359143,,MSFT
BERKSHIRE HATHAWAY INC DEL,084670702,52998,194116,,BRK-A
AMERICAN TOWER CORP NEW,03027X100,49876,194070,,
THERMO FISHER SCIENTIFIC INC,883556102,49375,90833,,TMO
DANAHER CORPORATION,235851102,45551,179497,,
ALPHABET INC,02079K305,44788,20552,,GOOGN
VISA INC,92826C839,43713,222019,,V
WATSCO INC,942622200,37639,157602,,WSO-B
CHUBB LIMITED,H1467J104,34084,172667,,
KINSALE CAP GROUP INC,49714P108,32697,142385,,
CARMAX INC,143130102,29826,329639,,KMX
TJX COS INC NEW,872540109,28852,516596,,
JOHNSON & JOHNSON,478160104,26548,149556,,JNJ
TE CONNECTIVITY LTD,H84989104,26270,232170,,
DISNEY WALT CO,254687106,26241,277979,,
AGNICO EAGLE MINES LTD,008474108,25545,558244,,AEM
S&P GLOBAL INC,78409V104,25245,74899,,SPGI
PIMCO ETF TR,72201R833,24848,250708,,
PIMCO ETF TR,72201R718,24139,251399,,
FIRST REP BK SAN FRANCISCO C,33616C100,23989,166359,,
MEDTRONIC PLC,G5960L103,22931,253621,,MDT
CHEVRON CORP NEW,166764100,22830,157689,,CVX
MCCORMICK & CO INC,579780206,22632,271850,,MKC-V
CVS HEALTH CORP,126650100,22504,242865,,CVS
PIMCO DYNAMIC INCOME FD,72201Y101,22383,1061184,,
APPLE INC,037833100,22228,162584,,AAPL
ECOLAB INC,278865100,22223,144062,,ECL
IDEXX LABS INC,45168D104,22080,62955,,
AUTOMATIC DATA PROCESSING IN,053015103,22004,104243,,
UNION PAC CORP,907818108,21513,100869,,
SPDR S&P 500 ETF TR,78462F103,21285,56187,,
AMERICAN WTR WKS CO INC NEW,030420103,20431,137334,,
VANGUARD INTL EQUITY INDEX F,922042858,18738,449883,,
AMPHENOL CORP NEW,032095101,16806,260268,,
SPROTT PHYSICAL GOLD TR,85207H104,16325,1151256,,
ISHARES TR,46435G516,16250,258924,,
CONSTELLATION BRANDS INC,21036P108,16246,69707,,
ASPEN TECHNOLOGY INC,29109X106,15488,84319,,
PROCTER AND GAMBLE CO,742718109,15290,106335,,
UGI CORP NEW,902681105,14620,375151,,
YUM BRANDS INC,988498101,14430,127127,,YUM
SPROTT PHYSICAL GOLD & SILVE,85208R101,13624,809990,,
EVERSOURCE ENERGY,30040W108,13167,155873,,ES
HEALTHPEAK PROPERTIES INC,42250P103,13049,503618,,
QUALCOMM INC,747525103,11653,91228,,
MERCADOLIBRE INC,58733R102,11365,17845,,MELI
EXXON MOBIL CORP,30231G102,10839,126566,,
ISHARES GOLD TR,464285204,10093,294173,,
JANUS DETROIT STR TR,47103U886,9759,200674,,
PAYCHEX INC,704326107,9580,84130,,PAYX
BANK NOVA SCOTIA B C,064149107,9452,159633,,
PEPSICO INC,713448108,7051,42306,,PEP
BERKSHIRE HATHAWAY INC DEL,084670108,6952,17,,BRK-A
AMAZON COM INC,023135106,6604,62180,,AMZN
META PLATFORMS INC,30303M102,6497,40290,,
PAYPAL HLDGS INC,70450Y103,6112,87520,,
TEXAS PACIFIC LAND CORPORATI,88262P102,5312,3570,,
COCA COLA CO,191216100,4921,77685,,KO
MERCK & CO INC,58933Y105,4739,51585,,
US BANCORP DEL,902973304,4492,96650,,
JPMORGAN CHASE & CO,46625H100,4450,39513,,JPM-PM
VANGUARD INDEX FDS,922908363,4388,12599,,
GENERAL ELECTRIC CO,369604301,4221,66212,,GE
SPDR GOLD TR,78463V107,4151,24640,,
VANGUARD INDEX FDS,922908769,3965,21022,,
PFIZER INC,717081103,3864,73694,,PFE
