name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
SPDR S&P 500 ETF TR,78462F103,918632,3564043,,
SPDR GOLD TRUST,78463V107,600584,4056627,,GLD
VANGUARD INTL EQUITY INDEX F,922042858,465515,13875259,,
ISHARES TR,464287200,331989,1284789,,
ISHARES TR,464287432,279143,1692081,,
ISHARES TR,464287242,227019,1838061,,
ISHARES INC,464286400,192639,8176542,,
ISHARES GOLD TRUST,464285105,176015,11679855,,IAU
ISHARES INC,46434G103,134550,3324674,,
ISHARES TR,464288513,115166,1494298,,
ISHARES TR,464287234,114133,3344072,,
ISHARES INC,464286772,98615,2101769,,
ISHARES TR,46429B598,91689,3802938,,
ISHARES TR,464287465,88068,1647365,,
VANGUARD TAX-MANAGED INTL FD,921943858,86762,2602332,,
ISHARES TR,464288281,78559,812571,,
ISHARES TR,46432F842,74339,1490060,,
ISHARES INC,46434G772,66812,2026453,,
ALIBABA GROUP HLDG LTD,01609W102,54096,278156,,
ROYAL BK CDA,780087102,28482,465072,,
TORONTO DOMINION BK ONT,891160509,24929,593053,,
ISHARES TR,46429B671,22417,391569,,
ISHARES TR,464287176,22104,187449,,
ISHARES TR,464287184,21935,584306,,
CANADIAN NATL RY CO,136375102,18156,234870,,
BANK NOVA SCOTIA B C,064149107,16365,405297,,
JD COM INC,47215P106,15995,394926,,
ISHARES INC,464286822,14316,504987,,
NETEASE INC,64110W102,14045,43758,,
TC ENERGY CORP,87807B107,13497,307128,,TRPRF
BROOKFIELD ASSET MGMT INC,112585104,11982,273392,,
BCE INC,05534B760,10487,258557,,BCPPF
BANK MONTREAL,063671101,10265,205615,,
CANADIAN PAC RY LTD,13645T100,10251,46984,,
SHERWIN WILLIAMS CO,824348106,10205,22209,,SHW
BARRICK GOLD CORPORATION,067901108,9951,547194,,
HOME DEPOT INC,437076102,9756,52251,,
BAIDU INC,056752108,9559,94836,,
SUNCOR ENERGY INC NEW,867224107,9308,589873,,SU
LOWES COS INC,548661107,8876,103146,,
TESLA INC,88160R101,8542,16301,,
CANADIAN IMP BK COMM,136069101,7872,136637,,
MANULIFE FINL CORP,56501R106,7438,599128,,
FRANCO NEVADA CORP,351858105,6912,69964,,FNV
NUTRIEN LTD,67077M108,6850,202650,,NTR
SUN LIFE FINL INC,866796105,6484,203879,,
TELUS CORPORATION,87971M103,6300,403006,,TU
CANADIAN NAT RES LTD,136385101,6164,455797,,
LULULEMON ATHLETICA INC,550021109,6083,32090,,LULU
TAL EDUCATION GROUP,874080104,5803,108953,,TAL
THOMSON REUTERS CORP,884903709,5651,83890,,
O REILLY AUTOMOTIVE INC NEW,67103H107,5587,18560,,ORLY
NEW ORIENTAL ED & TECH GRP I,647581107,5560,51365,,
UNITEDHEALTH GROUP INC,91324P102,5481,21977,,UNH
MCDONALDS CORP,580135101,5381,32541,,MCD
YUM CHINA HLDGS INC,98850P109,5303,124394,,
LOCKHEED MARTIN CORP,539830109,5201,15345,,LMT
FORTIS INC,349553107,5164,135438,,FTRSF
WHEATON PRECIOUS METALS CORP,962879102,5130,188057,,WPM
PINDUODUO INC,722304102,5057,140348,,
PHILIP MORRIS INTL INC,718172109,4921,67447,,
PPG INDS INC,693506107,4839,57883,,
V F CORP,918204108,4706,87014,,VFC
CGI INC,12532H104,4703,87856,,GIB
ROGERS COMMUNICATIONS INC,775109200,4661,112935,,RCIAF
PEPSICO INC,713448108,4550,37889,,PEP
ACCENTURE PLC IRELAND,G1151C101,4533,27763,,
HUAZHU GROUP LTD,44332N106,4433,154310,,
JOHNSON CTLS INTL PLC,G51502105,4379,162427,,
WASTE CONNECTIONS INC,94106B101,4324,56304,,
S&P GLOBAL INC,78409V104,4321,17634,,SPGI
ABBOTT LABS,002824100,4307,54586,,
HONEYWELL INTL INC,438516106,4154,31048,,
AGNICO EAGLE MINES LTD,008474108,4124,104251,,AEM
FIDELITY NATL INFORMATION SV,31620M106,4114,33824,,
LILLY ELI & CO,532457108,3991,28770,,
AMERICAN TOWER CORP NEW,03027X100,3960,18187,,
ALTRIA GROUP INC,02209S103,3938,101832,,
BRISTOL-MYERS SQUIBB CO,110122108,3854,69134,,
THERMO FISHER SCIENTIFIC INC,883556102,3662,12913,,TMO
COCA COLA CO,191216100,3654,82584,,KO
PROCTER & GAMBLE CO,742718109,3654,33217,,PG
MERCK & CO. INC,58933Y105,3640,47304,,
CIGNA CORP NEW,125523100,3569,20141,,
UNITED TECHNOLOGIES CORP,913017109,3548,37614,,
FISERV INC,337738108,3547,37346,,FISV
TRIP COM GROUP LTD,89677Q107,3486,148640,,
STRYKER CORP,863667101,3337,20046,,SYK
AUTOMATIC DATA PROCESSING IN,053015103,3242,23718,,
MONDELEZ INTL INC,609207105,3140,62701,,
RESTAURANT BRANDS INTL INC,76131D103,3139,78793,,
APTIV PLC,G6095L109,3082,62598,,APTV
D R HORTON INC,23331A109,3068,90231,,
LENNAR CORP,526057104,2962,77540,,
AUTOHOME INC,05278C107,2903,40874,,ATHM
VIPSHOP HLDGS LTD,92763W103,2884,185093,,
PEMBINA PIPELINE CORP,706327103,2877,155104,,PMBPF
MAGNA INTL INC,559222401,2865,90816,,
NORTHROP GRUMMAN CORP,666807102,2773,9167,,
PFIZER INC,717081103,2746,84142,,PFE
T MOBILE US INC,872590104,2640,31469,,
OLD DOMINION FREIGHT LINE IN,679580100,2576,19626,,
INTERNATIONAL FLAVORS&FRAGRA,459506101,2567,25145,,
TJX COS INC NEW,872540109,2517,52646,,
HUNT J B TRANS SVCS INC,445658107,2413,26159,,
GENUINE PARTS CO,372460105,2398,35615,,GPC
PROGRESSIVE CORP OHIO,743315103,2364,32009,,
MASCO CORP,574599106,2344,67800,,
CROWN CASTLE INTL CORP NEW,22822V101,2340,16207,,
GDS HLDGS LTD,36165L108,2311,39860,,
NVR INC,62944T105,2289,891,,NVR
HUMANA INC,444859102,2282,7267,,HUM
CHUBB LIMITED,H1467J104,2204,19732,,
OPEN TEXT CORP,683715106,2194,63460,,OTEX
KINROSS GOLD CORP,496902404,2170,546636,,KGCRF
CARMAX INC,143130102,2169,40301,,KMX
CELANESE CORP DEL,150870103,2156,29374,,CE
WASTE MGMT INC DEL,94106L109,2156,23288,,
LAUDER ESTEE COS INC,518439104,2124,13331,,
SHAW COMMUNICATIONS INC,82028K200,2111,131617,,
GENERAL DYNAMICS CORP,369550108,2103,15892,,GD
ALLEGION PLC,G0176J109,2101,22827,,ALLE
TARGET CORP,87612E106,2097,22556,,TGT
COLGATE PALMOLIVE CO,194162103,2081,31361,,CL
ADVANCE AUTO PARTS INC,00751Y106,2018,21620,,AAP
COSTCO WHSL CORP NEW,22160K105,1992,6987,,
BECTON DICKINSON & CO,075887109,1955,8509,,BDX
UBER TECHNOLOGIES INC,90353T100,1951,69892,,
PUBLIC STORAGE,74460D109,1906,9598,,PSA-PS
VERIZON COMMUNICATIONS INC,92343V104,1906,35476,,VZ
RPM INTL INC,749685103,1905,32017,,
MARSH & MCLENNAN COS INC,571748102,1902,22003,,
INTERNATIONAL BUSINESS MACHS,459200101,1897,17098,,
GLOBAL PMTS INC,37940X102,1885,13067,,
CVS HEALTH CORP,126650100,1871,31529,,CVS
WALGREENS BOOTS ALLIANCE INC,931427108,1788,39074,,
GENERAL MLS INC,370334104,1756,33275,,
DOLLAR GEN CORP NEW,256677105,1744,11548,,
