name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
PG&E CORP,69331C108,978730000,48500000,,PCG-PX
AMAZON COM INC,023135106,756895500,3450000,,AMZN
DANAHER CORPORATION,235851102,436145000,1900000,,
META PLATFORMS INC,30303M102,389364150,665000,,
TAIWAN SEMICONDUCTOR MFG LTD,874039100,351532200,1780000,,
INTERCONTINENTAL EXCHANGE IN,45866F104,310685850,2085000,,
BROOKFIELD CORP,11271J107,286675500,4990000,,
MICROSOFT CORP,594918104,252900000,600000,,MSFT
CRH PLC,G25508105,251191800,2715000,,
FLUTTER ENTMT PLC,G3643J108,224851500,870000,,
LIVE NATION ENTERTAINMENT IN,538034109,222740000,1720000,,
JACOBS SOLUTIONS INC,46982L108,220473000,1650000,,J
LPL FINL HLDGS INC,50212V100,213864050,655000,,
FERGUSON ENTERPRISES INC,31488V107,208284000,1200000,,
CORPAY INC,219948106,206436200,610000,,
TELEPHONE & DATA SYS INC,879433829,204660000,6000000,,
TESLA INC,88160R101,201920000,500000,,
THERMO FISHER SCIENTIFIC INC,883556102,182080500,350000,,TMO
CAPITAL ONE FINL CORP,14040H105,164946000,925000,,
CARPENTER TECHNOLOGY CORP,144285103,147647700,870000,,CRS
FORTIVE CORP,34959J108,142500000,1900000,,FTV
VISTRA CORP,92840M102,137870000,1000000,,VST
EQT CORP,26884L109,136024500,2950000,,EQT
WORKDAY INC,98138H101,129015000,500000,,
CINEMARK HLDGS INC,17243V102,116175000,3750000,,
DISCOVER FINL SVCS,254709108,110867200,640000,,
HESS CORP,42809H107,83131250,625000,,
APOLLO GLOBAL MGMT INC,03769M304,78219000,900000,,
PRIMO BRANDS CORPORATION,741623102,73848000,2400000,,PRMB
APOLLO GLOBAL MGMT INC,03769M106,66064000,400000,,
GLOBAL BLUE GROUP HOLDING AG,H33700107,58126075,8387601,,
SEADRILL 2021 LTD,G7997W102,39903250,1025000,,
SOHO HOUSE & CO INC,586001109,17522966,2352076,,
PG&E CORP,69331CAL2,10865632,10000000,,PCG-PX
HERTZ GLOBAL HLDGS INC,42806J148,8535500,3970000,,
PG&E CORP,69331C306,6970600,140000,,PCG-PX
AURORA INNOVATION INC,051774107,6504517,1032463,,
FLYEXCLUSIVE INC,343928107,3219300,1022000,,FLYX-WT
AURORA INNOVATION INC,051774115,1945100,1835000,,
NET POWER INC,64107A113,1799650,500000,,NPWR-WT
CLEAR CHANNEL OUTDOOR HLDGS,18453H106,1233000,900000,,
FLYEXCLUSIVE INC,343928115,66150,367499,,FLYX-WT
GLOBAL BLUE GROUP HOLDING AG,H33700115,40667,1333333,,
