name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
APPLE INC,037833100,7466667,42049148,,AAPL
MICROSOFT CORP,594918104,6362756,18918757,,MSFT
SPDR S&P 500 ETF TR,78462F103,5948487,12524186,,
FLEXSHARES TR,33939L407,3919189,99245090,,
AMAZON COM INC,023135106,3464439,1039018,,AMZN
ALPHABET INC,02079K107,2320870,802073,,GOOGN
ALPHABET INC,02079K305,2223194,767402,,GOOGN
VANGUARD INDEX FDS,922908769,2119114,8776978,,
META PLATFORMS INC,30303M102,1778410,5287380,,
ISHARES TR,464287465,1679379,21344426,,
JPMORGAN CHASE & CO,46625H100,1646271,10396405,,JPM-PM
HOME DEPOT INC,437076102,1607238,3872770,,
NVIDIA CORPORATION,67066G104,1605866,5460085,,NVDA
FLEXSHARES TR,33939L795,1560327,27206621,,
TESLA INC,88160R101,1531722,1449424,,
VANGUARD TAX-MANAGED INTL FD,921943858,1443592,28272462,,
PROCTER AND GAMBLE CO,742718109,1337298,8175194,,
UNITEDHEALTH GROUP INC,91324P102,1295797,2580550,,UNH
JOHNSON & JOHNSON,478160104,1255168,7337163,,JNJ
FLEXSHARES TR,33939L100,1184959,6495774,,
ACCENTURE PLC IRELAND,G1151C101,1162927,2805275,,
VANGUARD INTL EQUITY INDEX F,922042775,1152316,18804108,,
ISHARES TR,464287614,1136977,3720596,,
VANGUARD INTL EQUITY INDEX F,922042858,1130083,22848416,,
ABBOTT LABS,002824100,1107043,7865873,,
BERKSHIRE HATHAWAY INC DEL,084670702,1029528,3443239,,BRK-A
ISHARES TR,464287200,904780,1896853,,
MASTERCARD INCORPORATED,57636Q104,901018,2507563,,
PFIZER INC,717081103,900483,15249493,,PFE
NIKE INC,654106103,877783,5266593,,
SALESFORCE COM INC,79466L302,872620,3433755,,
VISA INC,92826C839,863856,3986230,,V
CISCO SYS INC,17275R102,846847,13363538,,
ADOBE SYSTEMS INCORPORATED,00724F101,819614,1445374,,
DANAHER CORPORATION,235851102,815712,2479291,,
COSTCO WHSL CORP NEW,22160K105,811924,1430199,,
ISHARES TR,464287622,798977,3021505,,
DISNEY WALT CO,254687106,789543,5097443,,
ISHARES TR,464287655,787049,3538092,,
PEPSICO INC,713448108,784251,4514713,,PEP
BROADCOM INC,11135F101,777442,1168365,,AVGO
ABBVIE INC,00287Y109,775634,5728463,,ABBV
ISHARES TR,464287507,757651,2676457,,
MCDONALDS CORP,580135101,755004,2816442,,MCD
LILLY ELI & CO,532457108,713262,2582225,,
ISHARES TR,464287499,682616,8223304,,
FLEXSHARES TR,33939L860,668490,10898104,,
BK OF AMERICA CORP,060505104,664700,14940436,,
CHEVRON CORP NEW,166764100,662891,5648839,,CVX
STARBUCKS CORP,855244109,647352,5534340,,SBUX
ISHARES TR,464287804,629293,5495525,,
QUALCOMM INC,747525103,623052,3407075,,
EXXON MOBIL CORP,30231G102,620457,10139850,,
ISHARES TR,464288372,612421,12868688,,
TEXAS INSTRS INC,882508104,609948,3236316,,
COCA COLA CO,191216100,584012,9863399,,KO
BLACKROCK INC,09247X101,582355,636064,,
NETFLIX INC,64110L106,578200,959763,,NFLX
NEXTERA ENERGY INC,65339F101,568840,6092978,,NEE-PS
SPDR S&P MIDCAP 400 ETF TR,78467Y107,568568,1098301,,
UNITED PARCEL SERVICE INC,911312106,562925,2626319,,UPS
MERCK & CO INC,58933Y105,561417,7325374,,
INTEL CORP,458140100,555045,10777571,,INTC
THERMO FISHER SCIENTIFIC INC,883556102,545098,816944,,TMO
VERIZON COMMUNICATIONS INC,92343V104,542841,10447289,,VZ
WALMART INC,931142103,534143,3691640,,WMT
