name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
PG&E CORP,69331C108,551201000,34300000,,PCG-PX
NVIDIA CORPORATION,67066G104,550175000,2950000,,NVDA
AMAZON COM INC,023135106,499725300,2165000,,AMZN
MICROSOFT CORP,594918104,447348500,925000,,MSFT
UNION PAC CORP,907818108,418689200,1810000,,
CRH PLC,G25508105,324480000,2600000,,
SOMNIGROUP INTERNATIONAL INC,88023U101,303552000,3400000,,SGI
BROOKFIELD CORP,11271J107,284518000,6200000,,
NORFOLK SOUTHN CORP,655844108,281502000,975000,,
TELEPHONE & DATA SYS INC,879433829,273675000,6675000,,
CAPITAL ONE FINL CORP,14040H105,266596000,1100000,,
CASEYS GEN STORES INC,147528103,251483050,455000,,
CARPENTER TECHNOLOGY CORP,144285103,247149400,785000,,CRS
LIVE NATION ENTERTAINMENT IN,538034109,245812500,1725000,,
COSTAR GROUP INC,22160N109,212814600,3165000,,
MASTEC INC,576323109,201067250,925000,,MTZ
ROCKET COS INC,77311W101,184210400,9515000,,
LPL FINL HLDGS INC,50212V100,182156700,510000,,
CHIPOTLE MEXICAN GRILL INC,169656105,174825000,4725000,,CMG
CONSTELLATION ENERGY CORP,21037T109,167803250,475000,,CEG
VISTRA CORP,92840M102,162136650,1005000,,VST
DANAHER CORPORATION,235851102,137352000,600000,,
SHARKNINJA INC,G8068L108,134280000,1200000,,
TAIWAN SEMICONDUCTOR MFG LTD,874039100,129153250,425000,,
ALIBABA GROUP HLDG LTD,01609W102,120928500,825000,,
API GROUP CORP,00187Y100,114780000,3000000,,APG
COMFORT SYS USA INC,199908104,97995450,105000,,
SPOTIFY TECHNOLOGY S A,L8681T102,58071000,100000,,
KENVUE INC,49177J102,56062500,3250000,,KVUE
PROGRESSIVE CORP,743315103,50098400,220000,,
THERMO FISHER SCIENTIFIC INC,883556102,28972500,50000,,TMO
STRATA CRITICAL MEDICAL INC,092667104,24050000,5000000,,
WIX COM LTD,M98068105,23375250,225000,,
CSX CORP,126408103,18125000,500000,,CSX
HERTZ GLOBAL HLDGS INC,42806J148,10639600,3970000,,
PG&E CORP,69331CAL2,10283406,10000000,,PCG-PX
ARS PHARMACEUTICALS INC,82835W108,6480161,556237,,
CLARITEV CORPORATION,62548M209,6198750,145000,,CTEV
PG&E CORP,69331C306,5740000,140000,,PCG-PX
FLYEXCLUSIVE INC,343928107,4200420,1022000,,FLYX-WT
AURORA INNOVATION INC,051774107,3964658,1032463,,
BAUSCH HEALTH COS INC,071734107,2432500,350000,,
AURORA INNOVATION INC,051774115,413059,1835000,,
FLYEXCLUSIVE INC,343928115,104664,367499,,FLYX-WT
