name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
AMAZON COM INC,023135106,1552725,562822,,AMZN
LOWES COS INC,548661107,909386,6730211,,
MICROSOFT CORP,594918104,642846,3158795,,MSFT
FACEBOOK INC,30303M102,512656,2257701,,
TESLA INC,88160RAG6,512627,146021000,,
PROCTER AND GAMBLE CO,742718109,479226,4007908,,
WELLS FARGO CO NEW,949746101,417910,16324606,,
TESLA INC,88160R101,415727,385000,,
MERCK & CO. INC,58933Y105,414231,5356663,,
APPLE INC,037833100,397036,1088366,,AAPL
TESLA INC,88160RAD3,380483,114676000,,
COSTCO WHSL CORP NEW,22160K105,367283,1211317,,
NETFLIX INC,64110L106,358453,787740,,NFLX
WAYFAIR INC,94419L101,343534,1738446,,W
DOCUSIGN INC,256163106,329739,1914751,,
TESLA INC,88160RAC5,313283,104400000,,
T-MOBILE US INC,872590104,277505,2664471,,
CHARTER COMMUNICATIONS INC N,16119P108,269524,528437,,
VERISIGN INC,92343E102,269506,1303032,,
DUPONT DE NEMOURS INC,26614N102,266052,5007575,,
CME GROUP INC,12572Q105,256954,1580865,,CME
TWILIO INC,90138FAB8,248198,79966000,,TWLO
INTEL CORP,458140100,243828,4075348,,INTC
IQVIA HLDGS INC,46266C105,240530,1695304,,
NVIDIA CORPORATION,67066G104,232900,613040,,NVDA
ZSCALER INC,98980G102,229046,2091747,,
INTERCONTINENTAL EXCHANGE IN,45866F104,219858,2400199,,
MERCADOLIBRE INC,58733R102,215733,218847,,MELI
BIOGEN INC,09062X103,212631,794734,,BIIB
ETSY INC,29786A106,212120,1996800,,ETSY
DEXCOM INC,252131AH0,210104,84473000,,DXCM
PEPSICO INC,713448108,204453,1545843,,PEP
JPMORGAN CHASE & CO,46625H100,198451,2109829,,JPM-PM
AUTODESK INC,052769106,197685,826476,,
HONEYWELL INTL INC,438516106,189847,1313001,,
SQUARE INC,852234103,188114,1792583,,
AUTOMATIC DATA PROCESSING IN,053015103,182793,1227703,,
MICRON TECHNOLOGY INC,595112103,182066,3533899,,MU
COUPA SOFTWARE INC,22266L106,181226,654152,,
JOHNSON & JOHNSON,478160104,178866,1271891,,JNJ
CARVANA CO,146869102,177863,1479722,,CVNA
THE TRADE DESK INC,88339J105,173937,427890,,
