name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
LOWES COS INC,548661107,851060,7739722,,
ALIBABA GROUP HLDG LTD,01609W102,695751,4160443,,
BIOGEN INC,09062X103,467340,2007300,,BIIB
MCDONALDS CORP,580135101,425115,1979951,,MCD
JOHNSON & JOHNSON,478160104,420298,3248552,,JNJ
NVIDIA CORP,67066G104,405776,2331107,,NVDA
CONOCOPHILLIPS,20825C104,403512,7081642,,COP
INTEL CORP,458140100,326230,6330867,,INTC
MICROSOFT CORP,594918104,313384,2254072,,MSFT
ISHARES TR,464288513,309860,3554658,,
PAYPAL HLDGS INC,70450Y103,307660,2969982,,
CELGENE CORP,151020104,297539,2996369,,
VERISIGN INC,92343E102,297388,1576570,,
AUTOMATIC DATA PROCESSING IN,053015103,296921,1839432,,
IQVIA HLDGS INC,46266C105,288889,1933918,,
TWITTER INC,90184L102,281183,6824827,,
ARCONIC INC,03965L100,273017,10500659,,
ROYAL CARIBBEAN CRUISES LTD,V7780T103,255609,2359539,,RCL
MERCADOLIBRE INC,58733R102,253079,459116,,MELI
APPLE INC,037833100,236805,1057308,,AAPL
FACEBOOK INC,30303M102,233506,1311242,,
GILEAD SCIENCES INC,375558103,226707,3576955,,
LULULEMON ATHLETICA INC,550021109,220938,1147549,,LULU
DOCUSIGN INC,256163106,210724,3403161,,
AGILENT TECHNOLOGIES INC,00846U101,209643,2735782,,
WAYFAIR INC,94419L101,208417,1858876,,W
CITIGROUP INC,172967424,201561,2917794,,C-PR
BANK AMER CORP,060505104,201305,6901110,,
WELLS FARGO CO NEW,949746101,186828,3703972,,
WALMART INC,931142103,181391,1528408,,WMT
UNION PACIFIC CORP,907818108,179035,1105289,,UNP
BOOKING HLDGS INC,09857L108,178307,90852,,
JD COM INC,47215P106,173577,6153044,,
ELECTRONIC ARTS INC,285512109,172174,1760107,,EA
SHOPIFY INC,82509L107,172001,551887,,SHOP
AMERICAN EXPRESS CO,025816109,168449,1424152,,AXP
