name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
VISA INC,92826C839,2456999,18622097,,V
AMAZON COM INC COM,023135106,2434435,1620827,,AMZN
ISHARES TR IBOXX INV CP ETF,464287242,2399370,21267240,,
APPLE INC,037833100,2013786,12766487,,AAPL
MICROSOFT CORP,594918104,1974703,19441789,,MSFT
PFIZER INC,717081103,1825910,41830709,,PFE
ALIBABA GROUP HLDG LTD ADR,01609W102,1574096,11483886,,
JOHNSON& JOHNSON,478160104,1463124,11337653,,
FI ENHANCED LRG CAP GROWTH CS,22542D423,1416886,7483471,,
ALPHABET INC CLASS A,02079K305,1381697,1322249,,
FI ENHANCED GLBL HIGH YLD UBS,90274D218,1350952,9546652,,
TAIWAN SEMICONDUCTOR MFG L ADR,874039100,1337231,36229503,,
FI ENHANCED GLBL HIGH YLD BCSB,06746Q249,1257281,14850946,,
CISCO SYS INC,17275R102,1184580,27338574,,
INTEL CORP,458140100,1171326,24959006,,INTC
VANGUARD FDS INT-TERM CORP,92206C870,1064255,12844014,,
FI ENHANCED LRG CAP GROWTH UBS,902677780,1052450,5552831,,
AMERICAN EXPRESS CO,025816109,1018166,10681552,,AXP
WALMART INC,931142103,955950,10262479,,WMT
PROCTER AND GAMBLE CO,742718109,949975,10334800,,
TOTAL S A ADR,89151E109,881368,16890913,,
HOME DEPOT INC,437076102,787415,4582792,,
TENCENT HLDGS LTD  ADR ADR,88032Q109,775789,19343714,,
PEPSICO INC COM,713448108,756963,6851582,,PEP
SOFTBANK GROUP CORP ADR ADR,83404D109,752422,22601499,,
ROYAL DUTCH SHELL PLC ADR,780259206,739921,12698152,,
SANOFI ADR,80105N105,696342,16041052,,
SAP SE ADR,803054204,689491,6926072,,
HSBC HLDGS PLC ADR,404280406,661800,16098264,,
ORACLE CORP,68389X105,656623,14543137,,ORCL-PD
NOVO-NORDISK A S ADR,670100205,654329,14202935,,
NOVARTIS A G SPONSORED ADR ADR,66987V109,652983,7609632,,
MERCK& CO INC,58933Y105,643855,8426316,,
SIEMENS A G ADR,826197501,632789,11368884,,
FI ENHANCED EUR 50 ETN C BCS,06746Q256,616652,8324140,,
UBS GROUP AG,H42097107,604482,48827266,,UBS
L OREAL CO ADR,502117203,580947,12629245,,
ASTRAZENECA PLC ADR,046353108,568380,14965240,,
COSTCO WHSL CORP NEW,22160K105,566946,2783103,,
PETROLEO BRASILEIRO SA PET ADR,71654V408,546319,41992260,,
ISHARES TR MBS ETF,464288588,541260,5172101,,
GLAXOSMITHKLINE PLC ADR,37733W105,538859,14102560,,
LVMH MOET HENNESSY LOU VUI ADR,502441306,530194,8981470,,
JPMORGAN CHASE& CO,46625H100,529782,5426978,,
CHEVRON CORP NEW,166764100,517377,4755742,,CVX
VALE S A ADR,91912E105,495045,37531858,,
ING GROEP N V ADR,456837103,472144,44291190,,
SALESFORCE COM INC,79466L302,467909,3416140,,
UNITED TECHNOLOGIES CORP,913017109,462251,4341203,,
RIO TINTO PLC ADR,767204100,459935,9487110,,
HDFC BANK LTD ADR,40415F101,458177,4422987,,
LILLY ELI& CO,532457108,443731,3834527,,
BANCO SANTANDER SA ADR,05964H105,439923,98197077,,
ANHEUSER BUSCH INBEV SA/NV ADR,03524A108,416112,6322922,,
BNP PARIBAS ADR,05565A202,407694,18069298,,
ITAU UNIBANCO HLDG SA SPON ADR,465562106,405282,44341615,,
EXXON MOBIL CORP,30231G102,404463,5931415,,
INFOSYS LTD ADR,456788108,398696,41879875,,
SUMITOMO MITSUI FINL GROUP ADR,86562M209,389888,59890594,,
FI ENHANCED EUROPE 50 ETN UBS,90274D234,388039,3119231,,
ASML HOLDING N V NYS,N07059210,371798,2389137,,
ADOBE INC,00724F101,368220,1627565,,ADBE
FI ENHANCED LRG CAP GROWTH GS,362273302,361255,4383645,,
BANCO BRADESCO S A  SP ADR ADR,059460303,344192,34802005,,
FREEPORT-MCMORAN INC,35671D857,333822,32378452,,FCX
BHP GROUP LIMITED ADR,088606108,312812,6477771,,
INTESA SANPAOLO S P A ADR,46115H107,305901,22991784,,
BP PLC SPONSORED ADR ADR,055622104,294862,7775905,,
CTRIP COM INTL LTD ADR,22943F100,276801,10229173,,
NESTLE S A ADR,641069406,276026,3409857,,
CREDICORP LTD,G2519Y108,275836,1244353,,BAP
BAIDU INC SPON ADR ADR,056752108,268384,1692206,,
DOMINOS PIZZA INC,25754A201,264199,1065361,,DPZ
SCHLUMBERGER LTD,806857108,244086,6765120,,
FI ENHANCED EUROPE 50 ETN CS B,22539U107,241089,3405208,,
BASF SE ADR,055262505,239953,13901043,,
ISHARES TR IBOXX HI YD ETF,464288513,238076,2935583,,
BANCO BILBAO VIZCAYA ARGEN ADR,05946K101,233067,44058051,,
JD COM INC ADR,47215P106,231330,11052559,,
UNILEVER N V NYS,904784709,224815,4178723,,
ALPHABET INC CLASS C,02079K107,224734,217006,,
SPDR SER TR  NUVN BLOOMBERG MU,78468R721,223150,4637366,,
ABB LTD ADR,000375204,212783,11193231,,
NETEASE INC SPONSORED ADR ADR,64110W102,206427,877033,,
SVB FINL GROUP,78486Q101,201990,1063554,,
BHP GROUP LIMITED ADR,05545E209,201734,4815803,,
VINCI S A ADR,927320101,193184,9385935,,
FANUC CORPORATION ADR,307305102,191170,12582022,,
AMERICA MOVIL SAB DE CV ADR,02364W105,169735,11911207,,
SOCIETE GENERALE FRANCE SP ADR,83364L109,166160,26123727,,
ISHARES NATIONAL MUNI BOND ETF,464288414,164160,1505499,,
WEIBO CORP ADR,948596101,161521,2764345,,
ASPEN TECHNOLOGY INC,045327103,153327,1865742,,
STERIS PLC  SHS USD,G84720104,150351,1407120,,
GENERAL ELECTRIC CO,369604103,146466,19348251,,GE
ASE TECHNOLOGY HOLDING CO ADR,00215W100,144221,38458982,,
SOUTHERN COPPER CORP  COM,84265V105,141427,4596259,,
CHEMED CORP NEW,16359R103,135198,477261,,CHE
SCHNEIDER ELECTRIC SE ADR,80687P106,126037,9230947,,
HEICO CORP NEW,422806109,123688,1596380,,HEI-A
SMC CORP JAPAN ADR,78445W306,122248,8070078,,
COMPAGNIE FIN RICHEMONTAG ADR,204319107,121864,19068896,,
GRUPO TELEVISA SA ADR,40049J206,118934,9454234,,
HILL ROM HLDGS INC,431475102,116311,1313512,,
RECKITT BENCKISER GRP PLC ADR,756255204,112167,7323454,,
AMBEV SA ADR,02319V103,110233,28120584,,
YELP INC,985817105,110178,3148840,,YELP
DBX ETF TR USD HY CORP,233051432,106372,2273383,,
RAYMOND JAMES FINANCIAL INC,754730109,101501,1364074,,RJF
ISHARES MSCI EUROPE FN ETF,464289180,101345,5979082,,
MITSUBISHI ELEC CORP ADR,606776201,101106,4559314,,
VISHAY INTERTECHNOLOGY INC,928298108,100733,5593182,,VSH
HELEN OF TROY CORP LTD,G4388N106,100571,766662,,
VANGUARD SCOTTSDALE FDS MORTG-,92206C771,95521,1855131,,
EAST WEST BANCORP INC,27579R104,93839,2155733,,EWBC
SCOTTS MIRACLE GRO CO,810186106,93596,1522881,,
BOEING CO,097023105,93474,289840,,BA-PA
LITTELFUSE INC,537008104,92032,536694,,
MURATA MFG CO LTD ADR,626425102,91801,2693921,,
INTEGER HLDGS CORP,45826H109,91681,1202218,,
WEST PHARMACEUTICAL SVSC INC,955306105,90674,924964,,
TORO CO,891092108,88591,1585373,,TTC
VERINT SYS INC,92343X100,88086,2081912,,
POOL CORPORATION,73278L105,87807,590696,,POOL
CREDIT AGRICOLE S A ADR ADR,225313105,86656,16077540,,
INVESCO QQQ TRUST SERIES 1,46090E103,86401,560097,,
VANGUARD INDEX FDS S&P 500 ETF,922908363,85841,373531,,
LINCOLN ELEC HLDGS INC,533900106,84574,1072595,,
CLEVELAND CLIFFS INC,185899101,83829,10901099,,
STIFEL FINL CORP,860630102,81978,1979195,,
WRIGHT MED GROUP N V,N96617118,80944,2973694,,
FINISAR CORP,31787A507,80766,3739179,,
MASTERCARD INCORPORATED,57636Q104,77808,412444,,
MORGAN STANLEY,617446448,77001,1942027,,MS-PQ
SAMSUNG ELECTRONIC GDR EACH RE,796050AAT,76179,87865,,
TOKYO ELECTRON LTD ADR ADR,889110102,76037,2666350,,
TELEDYNE TECHNOLOGIES INC,879360105,75504,364629,,TDY
BOSTON BEER INC,100557107,75199,312238,,
ABBVIE INC,00287Y109,74957,813076,,ABBV
CAPITAL ONE FINL CORP,14040H105,74703,988268,,
LANCASTER COLONY CORP,513847103,72907,412230,,
VANGUARD INDUSTRIALS ETF,92204A603,72629,603179,,
CORELOGIC INC,21871D103,70975,2123738,,
PEGASYSTEMS INC,705573103,69422,1451431,,PEGA
ISHARES TR GLOBAL ENERG ETF,464287341,66490,2265430,,
LENNAR CORP CL A,526057104,65486,1672702,,
NETSCOUT SYS INC,64115T104,65467,2770524,,
FIRST AMERN FINL CORP,31847R102,65220,1461020,,
QORVO INC COM,74736K101,63891,1052049,,
LAZARD LTD  SHS A,G54050102,63563,1722098,,
KB HOME,48666K109,63448,3321909,,KBH
NUVASIVE INC,670704105,63072,1272638,,
ISHARES INC  MSCI JPN ETF NEW,46434G822,62501,1233001,,
VANGUARD FTSE DEVELOPED MKT,921943858,62467,1683755,,
INGREDION INC,457187102,62331,681961,,INGR
TEREX CORP NEW,880779103,61519,2231361,,TEX
