name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
NETFLIX INC,64110L106,396775,1112787,,NFLX
DISNEY WALT CO,254687106,359593,3238698,,
MARVELL TECHNOLOGY GROUP LTD,G5876H105,265554,13351148,,
ALPHABET INC,02079K305,261877,222516,,GOOGN
AMAZON COM INC,023135106,260203,146120,,AMZN
ENCANA CORP,292505104,259139,35792668,,
MARATHON PETE CORP,56585A102,230852,3857177,,
ANADARKO PETE CORP,032511107,230336,5064558,,
CAPITAL ONE FINL CORP,14040H105,219544,2687527,,
FIDELITY NATL INFORMATION SV,31620M106,210168,1858246,,
ADOBE INC,00724F101,191192,717445,,ADBE
FISERV INC,337738108,188797,2138614,,FISV
ADVANCE AUTO PARTS INC,00751Y106,184386,1081251,,AAP
ALIBABA GROUP HLDG LTD,01609W102,180546,989566,,
ANTHEM INC,036752103,172933,602597,,
CONOCOPHILLIPS,20825C104,158499,2374878,,COP
BRISTOL MYERS SQUIBB CO,110122108,155552,3260370,,CELG-RI
ELECTRONIC ARTS INC,285512109,151605,1491734,,EA
LOWES COS INC,548661107,146176,1335303,,
CROWN CASTLE INTL CORP NEW,22822V101,140838,1100300,CALL,
JD COM INC,47215P106,139978,4642718,,
NOVARTIS A G,66987V109,137643,1431697,,
ADVANCED MICRO DEVICES INC,007903107,134276,5261582,,AMD
LAUDER ESTEE COS INC,518439104,133440,806038,,
ISHARES TR,464287655,130127,850000,PUT,
E TRADE FINANCIAL CORP,269246401,127551,2747178,,
TYSON FOODS INC,902494103,124150,1788134,,
VALERO ENERGY CORP NEW,91913Y100,114746,1352659,,
LUMENTUM HLDGS INC,55024U109,111879,1978753,,
SCHLUMBERGER LTD,806857108,111432,2557539,,
CIMAREX ENERGY CO,171798101,110865,1586046,,
PTC THERAPEUTICS INC,69366J200,109359,2905393,,
GODADDY INC,380237107,105502,1403136,,GDDY
BOOKING HLDGS INC,09857L108,104253,59747,,
LABORATORY CORP AMER HLDGS,50540R409,103747,678176,,
CUMMINS INC,231021106,102457,648998,,CMI
WORLDPAY INC,981558109,98565,868412,,
DIAMONDBACK ENERGY INC,25278X109,96783,953249,,
ASTRAZENECA PLC,046353108,95331,2357922,,AZN
SOUTHERN CO,842587107,94741,1833215,,SOMN
8X8 INC NEW,282914100,94713,4688783,,
UNITED CONTL HLDGS INC,910047109,93502,1171995,,
AUTOMATIC DATA PROCESSING IN,053015103,92171,577007,,
MCDONALDS CORP,580135101,89938,473609,,MCD
EXXON MOBIL CORP,30231G102,88880,1100000,PUT,
SYSCO CORP,871829107,88872,1331213,,SYY
LAS VEGAS SANDS CORP,517834107,88486,1451545,,LVS
PNC FINL SVCS GROUP INC,693475105,86532,705463,,
VERIZON COMMUNICATIONS INC,92343V104,86294,1459400,CALL,VZ
AMARIN CORP PLC,023111206,85143,4101323,,
ICON PLC,G4705A100,82941,607273,,ICLR
FLEETCOR TECHNOLOGIES INC,339041105,78859,319799,,
UNITED TECHNOLOGIES CORP,913017109,76573,594098,,
MASTERCARD INC,57636Q104,76515,324973,,MA
FACEBOOK INC,30303M102,75798,454723,,
NXP SEMICONDUCTORS N V,N6596X109,75450,853606,,
HAEMONETICS CORP,405024100,75181,859410,,HAE
MARTIN MARIETTA MATLS INC,573284106,75098,373290,,
O REILLY AUTOMOTIVE INC NEW,67103H107,74385,191567,,ORLY
DISCOVERY INC,25470F104,74327,2750822,,
SMARTSHEET INC,83200N103,73359,1798451,,
ROYAL CARIBBEAN CRUISES LTD,V7780T103,73328,639745,,RCL
CONCHO RES INC,20605P101,73075,658569,,
INTERCEPT PHARMACEUTICALS IN,45845P108,72516,648278,,
LIBERTY MEDIA CORP DELAWARE,531229854,71911,2051669,,
CME GROUP INC,12572Q105,71186,432533,,CME
BGC PARTNERS INC,05541T101,70591,13293973,,
MASCO CORP,574599106,68111,1732657,,
COCA COLA CO,191216100,65440,1396502,,KO
TECHNIPFMC PLC,G87110105,63871,2715606,,FTI
CONMED CORP,207410101,62253,748411,,CNMD
PEPSICO INC,713448108,61520,502003,,PEP
