name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
CHURCHILL CAPITAL CORP VII,17144M102,112147082,11059870,,
MCKESSON CORP,58155Q103,105597665,296581,,MCK
ENCOMPASS HEALTH CORP,29261A100,103711323,1917030,,EHC
ABBOTT LABS,002824100,99875877,986331,,
UNIVAR SOLUTIONS INC,91336L107,98439414,2810146,,
AEROJET ROCKETDYNE HLDGS INC,007800105,95416260,1698705,,
PNM RES INC,69349H107,94456579,1940357,,
LILLY ELI & CO,532457108,92627929,269722,,
SHAW COMMUNICATIONS INC,82028K200,91238546,3049407,,
MERCK & CO INC,58933Y105,87310337,820663,,
EVOQUA WATER TECHNOLOGIES CO,30057T105,87006172,1749923,,
RADIUS GLOBAL INFRASTRCTRE I,750481103,80605929,5494610,,
HORIZON THERAPEUTICS PUB L,G46188101,80267340,735453,,
ALBERTSONS COS INC,013091103,78346107,3770265,,
GILEAD SCIENCES INC,375558103,77784043,937496,,
NUVASIVE INC,670704105,73483509,1778831,,
VMWARE INC,928563402,73239132,586617,,
MOMENTIVE GLOBAL INC,60878Y108,71836333,7707761,,
QUALTRICS INTL INC,747601201,69437598,3894425,,
ACTIVISION BLIZZARD INC,00507V109,68559730,801025,,
THE CIGNA GROUP,125523100,67898921,265718,,
OAK STR HEALTH INC,67181A107,67587266,1747344,,
FOCUS FINL PARTNERS INC,34417P100,67477268,1300892,,
BOSTON SCIENTIFIC CORP,101137107,63430886,1267857,,BSX
FORGEROCK INC,34631B101,58606300,2844966,,
SEAGEN INC,81181C104,57204457,282533,,
GSK PLC,37733W204,53917683,1515393,,GLAXF
HUMANA INC,444859102,53685565,110587,,HUM
SMITH & NEPHEW PLC,83175M205,53035084,1900218,,SNNUF
BECTON DICKINSON & CO,075887109,52335897,211424,,BDX
THERMO FISHER SCIENTIFIC INC,883556102,52159756,90497,,TMO
SPIRIT AIRLS INC,848577102,52133013,3036285,,
TRAVELCENTERS OF AMERICA INC,89421B109,52062274,601876,,
BAXTER INTL INC,071813109,50535691,1245949,,
DIVERSEY HLDGS LTD,G28923103,49592096,6130049,,
BLACK KNIGHT INC,09215C105,49443810,858996,,
MAXAR TECHNOLOGIES INC,57778K105,46767539,915933,,
COOPER COS INC,216648402,46174178,123672,,
AXONICS INC,05465P101,39961435,732431,,
PG&E CORP,69331C140,39720643,279500,,PCG-PX
OPTION CARE HEALTH INC,68404L201,38595117,1214829,,
IQVIA HLDGS INC,46266C105,37899683,190556,,
PROVENTION BIO INC,74374N102,35781463,1484708,,
ALTC ACQUISITION CORP,02156V109,34716045,3420300,,
ICON PLC,G4705A100,32141023,150480,,ICLR
CHURCHILL CAPITAL CORP VI,17143W101,31532837,3118975,,
HENNESSY CAPITAL INVST CORP,42600H108,29995138,2889705,,
RANGER OIL CORPORATION,70788V102,28634721,701144,,
SCREAMING EAGLE ACQUISITN CO,G79407105,27102510,2670198,,
ELANCO ANIMAL HEALTH INC,28414H103,26935691,2865499,,ELAN
