name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
IHS MARKIT LTD,G47567105,1108720,18478665,,
ALPHABET INC,02079K305,1104604,950647,,GOOGN
VEEVA SYS INC,922475108,1093950,6995910,,
FIDELITY NATL INFORMATION SV,31620M106,1058996,8705985,,
ALIBABA GROUP HLDG LTD,01609W102,1019147,5240371,,
MICROSOFT CORP,594918104,1017342,6450716,,MSFT
ARCH CAP GROUP LTD,G0450A105,939472,33010253,,
ZOOM VIDEO COMMUNICATIONS IN,98980L101,931494,6374855,,
NXP SEMICONDUCTORS N V,N6596X109,874296,10542581,,
L3HARRIS TECHNOLOGIES INC,502431109,848510,4710805,,
ADVANCED MICRO DEVICES INC,007903107,795845,17498782,,AMD
BAIDU INC,056752108,768268,7622458,,
TELEFONICA BRASIL SA,87936R106,757698,79506598,,
FACEBOOK INC,30303M102,729025,4370652,,
AMAZON COM INC,023135106,689054,353412,,AMZN
WILLIS TOWERS WATSON PLC LTD,G96629103,647372,3811434,,WTW
ATLASSIAN CORP PLC,G06242104,608903,4436130,,
FEDEX CORP,31428X106,587147,4842047,,FDX
LOWES COS INC,548661107,566721,6585950,,
ALPHABET INC,02079K107,566229,486949,,GOOGN
ORACLE CORP,68389X105,560196,11591053,,ORCL-PD
BOOKING HLDGS INC,09857L108,540628,401858,,
MEDTRONIC PLC,G5960L103,514474,5704964,,MDT
GLOBAL PMTS INC,37940X102,511440,3546000,,
BANK NEW YORK MELLON CORP,064058100,506281,15032093,,
ARISTA NETWORKS INC,040413106,498463,2460938,,
COGNIZANT TECHNOLOGY SOLUTIO,192446102,488760,10517755,,
DENTSPLY SIRONA INC,24906P109,474061,12208631,,XRAY
CITIGROUP INC,172967424,467912,11109011,,C-PR
VISA INC,92826C839,455274,2825681,,V
ACTIVISION BLIZZARD INC,00507V109,434393,7303175,,
FORTIVE CORP,34959J108,432314,7833199,,FTV
PROGRESSIVE CORP OHIO,743315103,431356,5841765,,
MARSH & MCLENNAN COS INC,571748102,430880,4983573,,
DEXCOM INC,252131107,428059,1589702,,DXCM
AMERICAN EXPRESS CO,025816109,427945,4998773,,AXP
EXPEDIA GROUP INC,30212P303,415643,7386578,,
BOSTON SCIENTIFIC CORP,101137107,409441,12547998,,BSX
ZYNGA INC,98986T108,401908,58672657,,
NEXTERA ENERGY INC,65339F101,395252,1642640,,NEE-PS
AGILENT TECHNOLOGIES INC,00846U101,386837,5401237,,
SOUTHWEST AIRLS CO,844741108,385117,10814841,,
CERIDIAN HCM HLDG INC,15677J108,371875,7427104,,
INTERCONTINENTAL EXCHANGE IN,45866F104,371699,4603083,,
SCHLUMBERGER LTD,806857108,351848,26082127,,
TRIP COM GROUP LTD,89677Q107,349630,14909610,,
IMPERIAL OIL LTD,453038408,346297,30631273,,IMO
BK OF AMERICA CORP,060505104,338373,15938454,,
ILLUMINA INC,452327109,334687,1225420,,
GUIDEWIRE SOFTWARE INC,40171V100,328090,4136802,,
ANTHEM INC,036752103,307981,1356506,,
ASCENDIS PHARMA A S,04351P101,288209,2559356,,
NICE LTD,653656108,284894,1984492,,NCSYF
APTIV PLC,G6095L109,282848,5744265,,APTV
ZSCALER INC,98980G102,260073,4273297,,
