name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
ISHARES INC,46434G103,912991069,19184515,,
ISHARES TR,464287200,877991965,2044552,,
PROCTER AND GAMBLE CO,742718109,700250814,4800842,,
COCA COLA CO,191216100,503602518,8996115,,KO
COSTCO WHSL CORP NEW,22160K105,467890833,828184,,
PEPSICO INC,713448108,454131563,2680191,,PEP
WALMART INC,931142103,430554590,2692144,,WMT
SPDR S&P 500 ETF TR,78462F103,425759393,995975,,
JOHNSON & JOHNSON,478160104,424318291,2724355,,JNJ
MCDONALDS CORP,580135101,390420188,1482008,,MCD
PDD HOLDINGS INC,722304102,265663882,2708921,,PDD
VANGUARD INTL EQUITY INDEX F,922042858,234153259,5971774,,
STARBUCKS CORP,855244109,230901144,2529869,,SBUX
ALPHABET INC,02079K305,206619042,1578932,,GOOGN
CVS HEALTH CORP,126650100,201785455,2890081,,CVS
ABBOTT LABS,002824100,200911742,2074463,,
VISA INC,92826C839,195147844,848432,,V
META PLATFORMS INC,30303M102,186769948,622131,,
MONDELEZ INTL INC,609207105,170568336,2457757,,
MERCK & CO INC,58933Y105,167113382,1623248,,
INTUITIVE SURGICAL INC,46120E602,147934984,506124,,ISRG
MCKESSON CORP,58155Q103,142940413,328712,,MCK
CHIPOTLE MEXICAN GRILL INC,169656105,136707641,74629,,CMG
ISHARES TR,464288588,131539440,1481300,,
COLGATE PALMOLIVE CO,194162103,120861898,1699647,,CL
MONSTER BEVERAGE CORP NEW,61174X109,120815327,2281687,,MNST
BOOKING HOLDINGS INC,09857L108,120724307,39146,,BKNG
STRYKER CORPORATION,863667101,113002337,413519,,SYK
ISHARES TR,464287184,108474272,4088740,,
COMCAST CORP NEW,20030N101,101318807,2285043,,CCZ
ISHARES TR,464287242,100846770,988500,,
VEEVA SYS INC,922475108,94633954,465146,,
HCA HEALTHCARE INC,40412C101,92416654,375708,,
KROGER CO,501044101,91675745,2048620,,KR
BOSTON SCIENTIFIC CORP,101137107,91613069,1735096,,BSX
CISCO SYS INC,17275R102,90180518,1677465,,
TARGET CORP,87612E106,89896064,813024,,TGT
BECTON DICKINSON & CO,075887109,89889071,347693,,BDX
ABBVIE INC,00287Y109,85852598,575960,,ABBV
KIMBERLY-CLARK CORP,494368103,84442729,698740,,
ISHARES TR,46429B671,84062903,1941855,,
PHILIP MORRIS INTL INC,718172109,81966721,885361,,
PAYPAL HLDGS INC,70450Y103,81963375,1402042,,
BRISTOL-MYERS SQUIBB CO,110122108,80297295,1383482,,
SCHLUMBERGER LTD,806857108,76288465,1308550,,
LAUDER ESTEE COS INC,518439104,76186668,527061,,
EDWARDS LIFESCIENCES CORP,28176E108,73131691,1055596,,EW
UBER TECHNOLOGIES INC,90353T100,67650232,1470977,,
DOLLAR TREE INC,256746108,64977186,610401,,
GENERAL MLS INC,370334104,64724733,1011482,,
MICROSOFT CORP,594918104,63681091,201682,,MSFT
THE CIGNA GROUP,125523100,63300711,221277,,
MASTERCARD INCORPORATED,57636Q104,62758070,158516,,
CONSTELLATION BRANDS INC,21036P108,60058068,238961,,
ALTRIA GROUP INC,02209S103,59097827,1405418,,
DOLLAR GEN CORP NEW,256677105,57264250,541250,,
DEXCOM INC,252131107,56107168,601363,,DXCM
ALIGN TECHNOLOGY INC,016255101,55216511,180848,,ALGN
VERTEX PHARMACEUTICALS INC,92532F100,55064281,158349,,
GILEAD SCIENCES INC,375558103,54894374,732511,,
PFIZER INC,717081103,53721037,1619567,,PFE
SYSCO CORP,871829107,52858890,800286,,SYY
KRAFT HEINZ CO,500754106,51921322,1543440,,KHC
HERSHEY CO,427866108,51456374,257179,,HSY
IDEXX LABS INC,45168D104,51086691,116831,,
REGENERON PHARMACEUTICALS,75886F107,49993997,60749,,
