name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
VANGUARD INTL EQUITY INDEX F,922042775,144427,2507844,,
MICROSOFT CORP,594918104,117378,380714,,MSFT
BERKSHIRE HATHAWAY INC DEL,084670702,67960,192569,,BRK-A
ALPHABET INC,02079K305,55391,19915,,GOOGN
THERMO FISHER SCIENTIFIC INC,883556102,55171,93407,,TMO
DANAHER CORPORATION,235851102,53351,181880,,
AMERICAN TOWER CORP NEW,03027X100,48771,194140,,
VISA INC,92826C839,48270,217658,,V
WATSCO INC,942622200,47812,156944,,WSO-B
DISNEY WALT CO,254687106,38590,281347,,
IDEXX LABS INC,45168D104,37555,68650,,
CHUBB LIMITED,H1467J104,37510,175361,,
KINSALE CAP GROUP INC,49714P108,35114,153998,,
ASPEN TECHNOLOGY INC,045327103,33235,200972,,
AGNICO EAGLE MINES LTD,008474108,32656,533247,,AEM
PIMCO ETF TR,72201R718,32480,333019,,
CARMAX INC,143130102,31876,330396,,KMX
TJX COS INC NEW,872540109,31458,519273,,
TE CONNECTIVITY LTD,H84989104,30636,233897,,
S&P GLOBAL INC,78409V104,29073,70879,,SPGI
MEDTRONIC PLC,G5960L103,28565,257458,,MDT
PIMCO ETF TR,72201R833,27444,274001,,
UNION PAC CORP,907818108,27118,99255,,
FIRST REP BK SAN FRANCISCO C,33616C100,27108,167233,,
MCCORMICK & CO INC,579780206,27046,271000,,MKC-V
CVS HEALTH CORP,126650100,26552,262346,,CVS
PIMCO DYNAMIC INCOME FD,72201Y101,25783,1058012,,
ECOLAB INC,278865100,25237,142938,,ECL
APPLE INC,037833100,24893,142562,,AAPL
JOHNSON & JOHNSON,478160104,24539,138459,,JNJ
CHEVRON CORP NEW,166764100,24526,150622,,CVX
AUTOMATIC DATA PROCESSING IN,053015103,22933,100785,,
AMERICAN WTR WKS CO INC NEW,030420103,22766,137536,,
SPDR S&P 500 ETF TR,78462F103,22284,49339,,
MERCADOLIBRE INC,58733R102,21213,17834,,MELI
VANGUARD INTL EQUITY INDEX F,922042858,20751,449840,,
AMPHENOL CORP NEW,032095101,19814,262964,,
ISHARES TR,46435G516,18570,251869,,
HEALTHPEAK PROPERTIES INC,42250P103,17265,502900,,
SPROTT PHYSICAL GOLD TR,85207H104,16834,1095224,,
CONSTELLATION BRANDS INC,21036P108,15876,68931,,
SPROTT PHYSICAL GOLD & SILVE,85208R101,15087,778472,,
YUM BRANDS INC,988498101,15084,127254,,YUM
PROCTER AND GAMBLE CO,742718109,15076,98665,,
UGI CORP NEW,902681105,14328,395599,,
EVERSOURCE ENERGY,30040W108,14049,159304,,ES
BANK NOVA SCOTIA B C,064149107,11730,163545,,
PAYCHEX INC,704326107,11704,85764,,PAYX
GOLD TR,464285204,10363,281378,,
JANUS DETROIT STR TR,47103U886,10196,207750,,
META PLATFORMS INC,30303M102,9158,41186,,
BERKSHIRE HATHAWAY INC DEL,084670108,8992,17,,BRK-A
EXXON MOBIL CORP,30231G102,8601,104137,,
PAYPAL HLDGS INC,70450Y103,8302,71792,,
3M CO,88579Y101,6695,44971,,MMM
PEPSICO INC,713448108,6637,39650,,PEP
WAYFAIR INC,94419L101,6427,58023,,W
AMAZON COM INC,023135106,6034,1851,,AMZN
GENERAL ELECTRIC CO,369604301,6023,65827,,GE
US BANCORP DEL,902973304,5580,104980,,
JPMORGAN CHASE & CO,46625H100,5235,38403,,JPM-PM
SPDR GOLD TR,78463V107,5147,28491,,
VANGUARD INDEX FDS,922908363,5055,12175,,
TEXAS PACIFIC LAND CORPORATI,88262P102,4827,3570,,
VANGUARD INDEX FDS,922908769,4801,21089,,
ISHARES TR,464287663,4097,54000,,
ALPHABET INC,02079K107,3656,1309,,GOOGN
MERCK & CO INC,58933Y105,3473,42320,,
YANDEX N V,N97284108,3320,222850,,
PFIZER INC,717081103,3204,61873,,PFE
ISHARES INC,46434G863,3115,84797,,
ISHARES TR,464287168,3032,23667,,
COCA COLA CO,191216100,2947,47535,,KO
CULLEN FROST BANKERS INC,229899109,2941,21246,,
ABBVIE INC,00287Y109,2872,17713,,ABBV
ABBOTT LABS,002824100,2849,24069,,
NVIDIA CORPORATION,67066G104,2567,9409,,NVDA
ISHARES TR,464287614,2537,9139,,
UNITED PARCEL SERVICE INC,911312106,2386,11125,,UPS
HOME DEPOT INC,437076102,2374,7931,,
WALGREENS BOOTS ALLIANCE INC,931427108,2357,52636,,
STRYKER CORPORATION,863667101,2235,8358,,SYK
COLGATE PALMOLIVE CO,194162103,2163,28531,,CL
HERSHEY CO,427866108,2035,9396,,HSY
GILEAD SCIENCES INC,375558103,2029,34122,,
AKAMAI TECHNOLOGIES INC,00971T101,2001,16757,,AKAM
MASTERCARD INCORPORATED,57636Q104,1831,5122,,
TESLA INC,88160R101,1601,1486,,
EDWARDS LIFESCIENCES CORP,28176E108,1567,13310,,EW
ISHARES TR,464288612,1539,14179,,
MARSH & MCLENNAN COS INC,571748102,1454,8530,,
COSTCO WHSL CORP NEW,22160K105,1419,2464,,
WISDOMTREE TR,97717W778,1399,21781,,
FISERV INC,337738108,1388,13685,,FISV
COMCAST CORP NEW,20030N101,1379,29463,,CCZ
INTUITIVE SURGICAL INC,46120E602,1376,4560,,ISRG
VANGUARD INDEX FDS,922908744,1371,9274,,
