name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
APPLE INC,037833100,8615285,60885408,,AAPL
MICROSOFT CORP,594918104,7195876,25524530,,MSFT
AMAZON COM INC COM,023135106,6343928,1931156,,AMZN
VANGUARD FDS INT-TERM CORP,92206C870,5220775,55298960,,
ALPHABET INC CLASS A,02079K305,4912542,1837480,,
VISA INC,92826C839,4084701,18337601,,V
SALESFORCE COM INC,79466L302,3772597,13909728,,
ADOBE INC,00724F101,3704453,6434469,,ADBE
PAYPAL HLDGS INC,70450Y103,3120644,11992789,,
ASML HOLDING N V NYS,N07059210,3055791,4101127,,
TAIWAN SEMICONDUCTOR MFG L ADR,874039100,2833630,25379575,,
AMERICAN EXPRESS CO,025816109,2617545,15624335,,AXP
FACEBOOK INC,30303M102,2576200,7590677,,
NETFLIX INC COM,64110L106,2539372,4160585,,NFLX
HOME DEPOT INC,437076102,2456701,7484008,,
TENCENT HLDGS LTD  ADR ADR,88032Q109,2246625,37904611,,
ISHARES TR IBOXX INV CP ETF,464287242,2167794,16295529,,
ALIBABA GROUP HLDG LTD ADR,01609W102,2103939,14211000,,
DISNEY WALT CO,254687106,1878713,11105472,,
WALMART INC,931142103,1815348,13024447,,WMT
COSTCO WHSL CORP NEW,22160K105,1746720,3887213,,
INTEL CORP,458140100,1730774,32484502,,INTC
ADVANCED MICRO DEVICES INC,007903107,1623693,15779331,,AMD
LVMH MOET HENNESSY LOU VUI ADR,502441306,1560783,10858906,,
NOVO-NORDISK A S ADR,670100205,1553014,16175539,,
MASTERCARD INC,57636Q104,1532209,4406951,,MA
FREEPORT-MCMORAN INC,35671D857,1528550,46988924,,FCX
LILLY ELI& CO,532457108,1504687,6512388,,
INTUITIVE SURGICAL INC,46120E602,1360038,1368041,,ISRG
ORACLE CORP,68389X105,1334657,15317993,,ORCL-PD
CATERPILLAR INC DEL,149123101,1312327,6836104,,CAT
CISCO SYS INC,17275R102,1242554,22828471,,
SAP SE ADR,803054204,1192387,8829882,,
ISHARES TR 7 10YR TR BD ETF,464287440,1192204,10347195,,
ASTRAZENECA PLC ADR,046353108,1176553,19589627,,
JPMORGAN CHASE& CO,46625H100,1163720,7109289,,
UNITEDHEALTH GROUP INC,91324P102,1151641,2947332,,UNH
THERMO FISHER SCIENTIFIC INC,883556102,1149843,2012572,,TMO
TOTALENERGIES SE ADR ADR,89151E109,1147378,23938626,,
NEXTERA ENERGY INC,65339F101,1145855,14593162,,NEE-PS
NIKE INC,654106103,1138492,7839233,,
L OREAL CO ADR,502117203,1133576,13704716,,
SIEMENS A G ADR,826197501,1088418,13234803,,
GOLDMAN SACHS GROUP INC,38141G104,1069005,2827831,,GS-PD
DANAHER CORP DEL  COM,235851102,1049170,3446230,,
NVIDIA CORP COM,67066G104,1003399,4843596,,NVDA
LAM RESEARCH CORP,512807108,992770,1744303,,LRCX
ABBOTT LABS,002824100,989537,8376679,,
3M CO,88579Y101,983202,5604844,,MMM
MORGAN STANLEY,617446448,970554,9973831,,MS-PQ
UNION PAC CORP,907818108,934574,4767990,,
STARBUCKS CORP,855244109,919894,8339175,,SBUX
RIO TINTO PLC ADR,767204100,892604,13358333,,
SANOFI ADR,80105N105,863269,17906429,,
SPDR BLOOMBERG BRCLYS LG TRS E,78464A664,853470,20670136,,
TOYOTA MOTOR CORP ADR,892331307,853097,4799418,,
NOVARTIS A G SPONSORED ADR ADR,66987V109,842745,10305029,,
ROYAL DUTCH SHELL PLC ADR,780259206,809072,18152827,,
CAPITAL ONE FINL CORP,14040H105,800967,4945156,,
MERCK& CO. INC,58933Y105,798665,10633264,,
BNP PARIBAS ADR,05565A202,786849,24492530,,
STRYKER CORPORATION,863667101,784792,2975851,,SYK
INVESCO QQQ TRUST SERIES 1,46090E103,728817,2036029,,
EDWARDS LIFESCIENCES CORP,28176E108,727340,6424697,,EW
GLAXOSMITHKLINE PLC ADR,37733W105,681300,17830400,,
ING GROEP N.V. ADR,456837103,672013,46377692,,
SPDR PORTFOLIO SHORT TERM CORP,78464A474,665029,21280924,,
CHEVRON CORP NEW,166764100,634456,6253880,,CVX
RAYTHEON TECHNOLOGIES CORP,75513E101,616214,7168608,,
TOKYO ELECTRON LTD ADR ADR,889110102,587145,5275673,,
ABB LTD ADR,000375204,583843,17501279,,
NESTLE S A ADR,641069406,565296,4679112,,
AMERICAN TOWER CORP NEW,03027X100,523905,1973945,,
JD.COM INC ADR,47215P106,520441,7204333,,
ISHARES NATIONAL MUNI BOND ETF,464288414,517324,4453159,,
EXXON MOBIL CORP,30231G102,516076,8773819,,
CSX CORP,126408103,510204,17155489,,CSX
INTESA SANPAOLO S P A ADR,46115H107,505724,29642294,,
VALE S A ADR,91912E105,486355,34864170,,
SCHLUMBERGER LTD,806857108,478097,16130140,,
ALPHABET INC CLASS C,02079K107,462708,173603,,
ANHEUSER BUSCH INBEV SA/NV ADR,03524A108,462100,8196167,,
PETROLEO BRASILEIRO SA PET ADR,71654V408,452807,43791758,,
BANCO SANTANDER S.A. ADR,05964H105,449658,124214803,,
BHP GROUP LTD SPONSORED AD ADR,088606108,447539,8362091,,
SCHNEIDER ELECTRIC SE ADR,80687P106,427873,12828006,,
CROWN CASTLE INTL CORP NEW,22822V101,425583,2455475,,
FANUC CORPORATION ADR,307305102,419079,19034694,,
APPLIED MATLS INC,038222105,416156,3232781,,
SVB FINANCIAL GROUP,78486Q101,415032,641591,,
ISHARES MSCI EUROPE FN ETF,464289180,408293,20810063,,
BHP GROUP PLC SPONSORED AD ADR,05545E209,405497,7999553,,
CONOCOPHILLIPS,20825C104,403551,5954709,,COP
YANDEX N V,N97284108,377526,4737435,,
HDFC BANK LTD ADR,40415F101,371281,5079777,,
MERCADOLIBRE INC COM,58733R102,368752,219573,,MELI
VANGUARD S&P 500 ETF,922908363,363787,922379,,
SQUARE INC,852234103,363697,1516413,,
INFOSYS LTD ADR,456788108,357108,16049800,,
BP PLC SPONSORED ADR ADR,055622104,345321,12635243,,
SMC CORP JAPAN ADR,78445W306,336601,10718108,,
MURATA MFG CO LTD ADR,626425102,327163,14659958,,
PINDUODUO INC-ADR ADR,722304102,315688,3481728,,
ALCOA UPSTREAM CORP COM,013872106,314785,6432060,,
MEDTRONIC PLC,G5960L103,304735,2431069,,MDT
BANCO BILBAO VIZCAYA ARGEN ADR,05946K101,293549,44544651,,
HESS CORP,42809H107,293366,3755805,,
ALIGN TECHNOLOGY INC,016255101,288429,433448,,ALGN
TRIP COM GROUP LTD ADR,89677Q107,272752,8869996,,
GLOBANT S A COM,L44385109,271453,965992,,
CLEVELAND CLIFFS INC,185899101,249490,12594159,,
VINCI S A ADR,927320101,245833,9411761,,
HONDA MOTOR LTD ADR,438128308,242756,7915105,,
ISHARES GLOBAL TECH ETF,464287291,232638,4105858,,
PJSC LUKOIL  SPONSORED ADR ADR,69343P105,230788,2423246,,
SPDR SER TR  NUVN BLOOMBERG MU,78468R721,217916,4225632,,
INVESCO S&P 500 TOP 50 ETF,46137V233,213309,646372,,
SERVICENOW INC,81762P102,210240,337859,,
SOUTHERN COPPER CORP  COM,84265V105,203087,3617517,,
COMPAGNIE FINANCIERE RICHE ADR,204319107,197806,18940913,,
SYNAPTICS INC,87157D109,195885,1089886,,SYNA
VANGUARD FTSE EUROPE ETF,922042874,192343,2931605,,
CHART INDS INC,16115Q308,191897,1004118,,
KERING S A ADR,492089107,190649,2670480,,
ASE TECHNOLOGY HOLDING CO ADR,00215W100,189404,24127898,,
ATLASSIAN CORP PLC CL A,G06242104,189210,483394,,
NXP SEMICONDUCTORS N V,N6596X109,182079,929591,,
AUTODESK INC,052769106,178842,627141,,
DOMINOS PIZZA INC,25754A201,178014,373226,,DPZ
UNILEVER PLC ADR,904767704,170904,3152044,,
OMRON CORP SPONSORED ADR ADR,682151303,168658,1695317,,
ROCHE HLDG LTD ADR,771195104,164674,3593894,,
VANGUARD FTSE DEVELOPED MKT,921943858,164352,3255133,,
SANDVIK AB ADR,800212201,158961,6911901,,
NORFOLK SOUTHERN CORP,655844108,152363,636834,,NSC
NETEASE INC SPONSORED ADR ADR,64110W102,149234,1747471,,
BOSTON SCIENTIFIC CORP,101137107,142297,3279481,,BSX
MCDONALDS CORP,580135101,138895,576065,,MCD
MITSUBISHI ELEC CORP ADR,606776201,138199,4951666,,
HITACHI LIMITED ADR,433578507,136286,1145034,,
YELP INC,985817105,133065,3573166,,YELP
CARRIER GLOBAL CORPORATION,14448C104,129384,2499694,,CARR
DEVON ENERGY CORP NEW,25179M103,127742,3597344,,
STIFEL FINL CORP,860630102,127182,1871426,,
ASPEN TECHNOLOGY INC,045327103,127181,1035674,,
WINNEBAGO INDS INC,974637100,123703,1707422,,
PAYCOM SOFTWARE INC,70432V102,123648,249417,,
CREDIT AGRICOLE S A ADR ADR,225313105,121217,17510847,,
WEST PHARMACEUTICAL SVSC INC,955306105,120195,283118,,
BLACKROCK INC,09247X101,119524,142518,,
QORVO INC COM,74736K101,119001,711772,,
MSCI INC,55354G100,118708,195133,,MSCI
DARLING INGREDIENTS INC,237266101,116979,1626967,,DAR
MERITAGE HOMES CORP,59001A102,115925,1195099,,MTH
YASKAWA ELEC CORP ADR,985087105,114425,1182122,,
ITAU UNIBANCO HLDG SA SPON ADR,465562106,114012,21634092,,
POOL CORP,73278L105,112638,259289,,POOL
SPDR INDUSTRIALS SELECT SECTOR,81369Y704,111222,1136771,,
RAYMOND JAMES FINANCIAL INC,754730109,109250,1183897,,RJF
BIO RAD LABS INC,090572207,108771,145815,,
ISHARES MSCI EUROZONE ETF,464286608,108051,2245450,,
JOHNSON& JOHNSON,478160104,107578,666116,,
HERMES INTL SCA ADR,42751Q105,106483,767894,,
PFIZER INC,717081103,105129,2444296,,PFE
SCOTTS MIRACLE GRO CO,810186106,104477,713833,,
STERIS PLC,G8473T100,104330,510721,,STE
GLOBAL PMTS INC,37940X102,102598,651087,,
MARATHON OIL CORP,565849106,101961,7458741,,
PROCTER& GAMBLE CO,742718109,101914,728999,,
SEMTECH CORP,816850101,100676,1291217,,SMTC
CHARLES RIV LABS INTL INC,159864107,100337,243141,,
HELEN OF TROY CORP LTD,G4388N106,99931,444770,,
OTIS WORLDWIDE CORP,68902V107,99091,1204312,,OTIS
TORO CO,891092108,98032,1006390,,TTC
TEREX CORP NEW,880779103,96330,2288119,,TEX
SPDR CONS DISC SELECT SECTOR,81369Y407,96158,535847,,
HEICO CORP NEW,422806109,95923,727403,,HEI-A
KB HOME,48666K109,95795,2461326,,KBH
HALLIBURTON CO,406216101,95446,4414720,,HAL
BILIBILI INC ADR,090040106,95427,1442152,,
INSULET CORP,45784P101,95225,335027,,PODD
BANCO BRADESCO SA SP ADR ADR,059460303,94062,24559361,,
TEXAS INSTRS INC,882508104,93423,486047,,
EAST WEST BANCORP INC,27579R104,90639,1168932,,EWBC
ISHARES GLOBAL ENERGY ETF,464287341,89878,3347401,,
LINCOLN ELEC HLDGS INC,533900106,88765,689224,,
BROOKS AUTOMATION INC NEW,114340102,88366,863370,,
CALLAWAY GOLF CO,131193104,88315,3196349,,CALY
PEGASYSTEMS INC,705573103,87693,689953,,PEGA
ONTO INNOVATION INC,683344105,85110,1177994,,ONTO
MKS INSTRS INC,55306N104,80695,534722,,
HUBSPOT INC,443573100,80645,119282,,HUBS
TELEDYNE TECHNOLOGIES INC,879360105,79069,184061,,TDY
LITTELFUSE INC,537008104,79059,289307,,
HAEMONETICS CORP,405024100,77853,1102893,,HAE
REGAL REXNORD CORPORATION,758750103,77211,513579,,RRX
ISHARES TR PHLX SEMICND ETF,464287523,77176,173090,,
VISHAY INTERTECHNOLOGY INC,928298108,76602,3812963,,VSH
PANASONIC CORP ADR ADR,69832A205,75693,6075856,,
LAZARD LTD  SHS A,G54050102,75322,1644588,,
ALLSCRIPTS HEALTHCARE SOLUTNS,01988P108,74942,5605226,,
INVESCO NASDAQ INTERNET ETF,46137V530,74253,311282,,
SPDR HEALTH CARE SELECT SECTOR,81369Y209,73172,574801,,
WIX COM LTD,M98068105,72394,369414,,
LUMENTUM HLDGS INC,55024U109,71735,858688,,
CHEMED CORP NEW,16359R103,71134,152936,,CHE
LENNAR CORP CL A,526057104,70322,750663,,
PDC ENERGY INC,69327R101,69577,1468184,,
ARTISAN PARTNERS ASSET MGMT IN,04316A108,68290,1395947,,
