name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
NVIDIA CORPORATION,67066G104,12590348560,62923427,,NVDA
APPLE INC,037833100,9259743263,32000772,,AAPL
AMAZON COM INC,023135106,8495404645,35644057,,AMZN
BROADCOM INC,11135F101,7900592854,20914872,,AVGO
ALPHABET INC,02079K305,6520265968,18245141,,GOOGN
ELI LILLY & CO,532457108,6415075179,5348436,,LLY
MICROSOFT CORP,594918104,5968916926,16001600,,MSFT
ADVANCED MICRO DEVICES INC,007903107,5622671544,9679075,,AMD
TAIWAN SEMICONDUCTOR MANUFAC,874039100,4932019254,10327322,,
ALPHABET INC,02079K107,4842749512,13706024,,GOOGN
META PLATFORMS INC,30303M102,4053559641,7196222,,
GE AEROSPACE,369604301,3949395160,10567509,,
TESLA INC,88160R101,3528877115,8390103,,
CROWDSTRIKE HLDGS INC,22788C105,2784377914,3648581,,
MASTERCARD INCORPORATED,57636Q104,2509414805,4885932,,
VISA INC,92826C839,2331614029,6795925,,V
WALMART INC,931142103,2056579656,18158040,,WMT
BOEING CO,097023105,2015645848,9311433,,BA-PA
COSTCO WHOLESALE CORPORATION,22160K105,1968554889,2104348,,
NETFLIX INC.,64110L106,1892084815,26499787,,NFLX
DATADOG INC,23804L103,1729761853,6643731,,
CADENCE DESIGN SYSTEM INC,127387108,1653354693,4405187,,
AMPHENOL CORP,032095101,1592628665,9032604,,
SNOWFLAKE INC,833445109,1576602284,6194901,,SNOW
VERTEX PHARMACEUTICALS INC,92532F100,1456531383,2932240,,
LAM RESEARCH CORP,512807306,1444969627,3334571,,LRCX
KLA CORP,482480100,1442916153,4782460,,KLAC
INTUITIVE SURGICAL INC,46120E602,1429944326,3595716,,ISRG
CONSTELLATION ENERGY CORP,21037T109,1348032428,5427517,,CEG
CLOUDFLARE INC,18915M107,1290684437,5262086,,
SPOTIFY TECHNOLOGY S A,L8681T102,1261624687,2747859,,
SPACE EXPLORATION TECHN CORP,84615Q103,1236345359,7236014,,
GOLDMAN SACHS GROUP INC,38141G104,1197490624,1184028,,GS-PD
DISNEY WALT CO,254687106,1105686052,11487647,,
SANDISK CORP,80004C200,1050481454,462008,,SNDK
NEBIUS GROUP N.V.,N97284108,1049625187,3800649,,NBIS
HILTON WORLDWIDE HLDGS INC,43300A203,1045357602,3163341,,
PALANTIR TECHNOLOGIES INC,69608A108,989356535,8479957,,PLTR
GE VERNOVA INC,36828A101,922488193,785190,,GEV
APPLOVIN CORP,03831W108,919237999,1784131,,APP
TEXAS INSTRS INC,882508104,901100844,3023118,,
ORACLE CORP,68389X105,830072377,5664090,,ORCL-PD
OREILLY AUTOMOTIVE INC,67103H107,811979198,8817235,,
SHOPIFY INC,82509L107,762062183,6674218,,SHOP
BLOOM ENERGY CORP,093712107,713141818,2355936,,BE
CARPENTER TECHNOLOGY CORP,144285103,678862475,1100549,,CRS
CREDO TECHNOLOGY GROUP HOLDI,G25457105,677274005,2490436,,
MICRON TECHNOLOGY INC,595112103,602732114,522167,,MU
TJX COS INC NEW,872540109,593360236,3916569,,
NEXTERA ENERGY INC,65339F101,486474090,5542601,,NEE-PS
AIRBNB INC,009066101,485734476,3394371,,
VERTIV HOLDINGS CO,92537N108,429381438,1282425,,VRT
NISOURCE INC,65473P105,407176785,8563129,,NI
JPMORGAN CHASE & CO,46625H100,397212664,1213493,,JPM-PM
LIVE NATION ENTERTAINMENT IN,538034109,396402866,2164835,,
COREWEAVE INC,21873S108,370215211,3719261,,
MERCK & CO INC,58933Y105,350671044,2728958,,
KEYSIGHT TECHNOLOGIES INC,49338L103,348871107,996575,,
LIBERTY MEDIA CORP DEL,531229755,346587602,3642922,,FWONB
UNITEDHEALTH GROUP INC,91324P102,335325296,806788,,UNH
MERCADOLIBRE INC,58733R102,331130762,195082,,MELI
BANK OF AMER CORP,060505104,326345716,5727373,,
CENTERPOINT ENERGY INC,15189T107,325532847,7391754,,CNP
CISCO SYS INC,17275R102,303551762,2584299,,
PNC FINL SVCS GROUP INC,693475105,302190240,1227318,,
VISTRA CORP,92840M102,287574445,1812863,,VST
HOWMET AEROSPACE INC,443201108,283748215,1055375,,HWM
STERLING INFRASTRUCTURE INC,859241101,283443260,337690,,
STARBUCKS CORP,855244109,275673755,2697659,,SBUX
NVENT ELEC PLC,G6700G107,258891880,1526395,,
SHELL PLC,780259305,256409621,3306805,,RYDAF
PARKER-HANNIFIN CORP,701094104,255008600,260713,,PH
MONOLITHIC PWR SYS INC,609839105,242364880,175327,,
UBER TECHNOLOGIES INC,90353T100,242179506,3356146,,
ENTERGY CORP NEW,29364G103,239030781,2081062,,
M & T BK CORP,55261F104,231986442,974692,,
TRUIST FINL CORP,89832Q109,230751543,4631705,,
CHENIERE ENERGY INC,16411R208,226593060,948048,,
METLIFE INC,59156R108,225863265,2669463,,MET-PF
UNION PAC CORP,907818108,219895952,808441,,
TOLL BROTHERS INC,889478103,217355171,1319303,,
ARGENX SE,04016X101,209861770,226200,,ARGX
EXXON MOBIL CORP,30231G102,192746717,1409792,,
SEMPRA,816851109,189649523,2045621,,SREA
CHUBB LIMITED,H1467J104,186012012,545906,,
ASML HLDG NV,N07059210,184421129,92700,,
WILLIAMS COS INC,969457100,181597227,2442793,,
DELL TECHNOLOGIES INC,24703L202,180011152,417214,,DELL
SOUTHERN CO,842587107,179068529,1870949,,SOMN
