name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
DISNEY WALT CO,254687106,266355500,2950000,,
UBER TECHNOLOGIES INC,90353T100,248859290,4041892,,
META PLATFORMS INC,30303M102,244303546,690201,,
ORACLE CORP,68389X105,229471874,2176533,,ORCL-PD
NVIDIA CORPORATION,67066G104,213562139,431247,,NVDA
LAM RESEARCH CORP,512807108,208091817,265674,,LRCX
ALPHABET INC,02079K305,189304116,1355173,,GOOGN
NETFLIX INC,64110L106,174370716,358139,,NFLX
FORD MTR CO DEL,345370860,149151781,12235585,,
APPLIED MATLS INC,038222105,148369737,915467,,
ADOBE INC,00724F101,140706320,235847,,ADBE
CHARTER COMMUNICATIONS INC N,16119P108,128354962,330233,,
SALESFORCE INC,79466L302,123232672,468316,,
CROWDSTRIKE HLDGS INC,22788C105,121855300,477265,,
TESLA INC,88160R101,115206510,463645,,
CROCS INC,227046109,96190349,1029765,,
ZOOMINFO TECHNOLOGIES INC,98980F104,91881488,4969253,,GTM
CONFLUENT INC,20717M103,91567312,3913133,,
ALBEMARLE CORP,012653101,85474801,591603,,ALB-PA
DOCUSIGN INC,256163106,82489788,1387549,,
C3 AI INC,12468P104,81313295,2832229,,
PDD HOLDINGS INC,722304102,75753905,517763,,PDD
MAPLEBEAR INC,565394103,75655498,3223498,,CART
FIRST CTZNS BANCSHARES INC N,31946M103,74478897,52488,,
ADVANCED MICRO DEVICES INC,007903107,66038648,447993,,AMD
KE HLDGS INC,482497104,64338349,3969053,,
SOLAREDGE TECHNOLOGIES INC,83417M104,63318060,676475,,
EATON CORP PLC,G29183103,59958400,248976,,ETN
RIVIAN AUTOMOTIVE INC,76954A103,57574406,2454152,,
GENERAL MTRS CO,37045V100,57328356,1596001,,
UIPATH INC,90364P105,56014473,2255011,,
PINTEREST INC,72352L106,53396420,1441588,,
APPLOVIN CORP,03831W108,45963787,1153420,,APP
KRANESHARES TR,500767306,44949978,1664814,,
AMAZON COM INC,023135106,38372599,252551,,AMZN
ALPHABET INC,02079K107,36230003,257078,,GOOGN
CADENCE DESIGN SYSTEM INC,127387108,35637708,130843,,
ZILLOW GROUP INC,98954M200,34120042,589700,,
MEDICAL PPTYS TRUST INC,58463J304,33419920,6806501,,
TAIWAN SEMICONDUCTOR MFG LTD,874039100,32496464,312466,,
GENERAC HLDGS INC,368736104,30489138,235911,,
NXP SEMICONDUCTORS N V,N6596X109,28915334,125894,,
UPSTART HLDGS INC,91680M107,27980601,684792,,
UNITEDHEALTH GROUP INC,91324P102,23852250,45306,,UNH
QUANTUMSCAPE CORP,74767V109,23247243,3344927,,QS
DANAHER CORPORATION,235851102,22361093,96659,,
NOVO-NORDISK A S,670100205,22041367,213063,,
TRIP COM GROUP LTD,89677Q107,18523400,514396,,
VERTIV HOLDINGS CO,92537N108,17869081,372040,,VRT
SHOPIFY INC,82509L107,16377307,210235,,SHOP
ISHARES TR,464287515,16021563,39497,,
AFFIRM HLDGS INC,00827B106,14992811,305104,,
MICROSOFT CORP,594918104,14629084,38903,,MSFT
UBS GROUP AG,H42097107,13800898,446631,,UBS
TAL EDUCATION GROUP,874080104,13409448,1061714,,TAL
ALIBABA GROUP HLDG LTD,01609W102,12229063,157774,,
VICTORIAS SECRET AND CO,926400102,11849924,446493,,
BLOOM ENERGY CORP,093712107,11334684,765857,,BE
SYMBOTIC INC,87151X101,11087793,216010,,SYM
ZILLOW GROUP INC,98954M101,10531826,185681,,
DOMINOS PIZZA INC,25754A201,10503620,25480,,DPZ
MODERNA INC,60770K107,9025187,90751,,
NEXTERA ENERGY INC,65339F101,8774257,144456,,NEE-PS
NOVAVAX INC,670002401,7294051,1519594,,NVAX
KANZHUN LIMITED,48553T106,6724492,404846,,
BLOCK INC,852234103,6143601,79426,,
NU HLDGS LTD,G6683N103,5889618,707037,,
APPLE INC,037833100,5750294,29867,,AAPL
H WORLD GROUP LTD,44332N106,5402800,161567,,HWLDF
NOVOCURE LTD,G6674U108,5197417,348119,,NVCR
INTUITIVE SURGICAL INC,46120E602,5043532,14950,,ISRG
ON SEMICONDUCTOR CORP,682189105,4914822,58839,,ON
HASHICORP INC,418100103,4863623,205737,,
INTUIT,461202103,3988316,6381,,
EQUINIX INC,29444U700,3980237,4942,,EQIX
ILLUMINA INC,452327109,3902479,28027,,
NEW ORIENTAL ED & TECHNOLOGY,647581206,3396675,46352,,
NETEASE INC,64110W102,2661581,28570,,
BURLINGTON STORES INC,122017106,2557801,13152,,
SYNOPSYS INC,871607107,2533872,4921,,SNPS
ALLY FINL INC,02005N100,2473104,70822,,
BILL HOLDINGS INC,090043100,1786658,21898,,
SERVICENOW INC,81762P102,1696989,2402,,
PAYPAL HLDGS INC,70450Y103,1668387,27168,,
FUTU HLDGS LTD,36118L106,1647695,30161,,
TENCENT MUSIC ENTMT GROUP,88034P109,1609817,178670,,
INTEL CORP,458140100,1349665,26859,,INTC
GAMESTOP CORP NEW,36467W109,1314750,75000,,GME-WT
BEYOND MEAT INC,08862E109,1310498,147247,,
NIKOLA CORP,654110105,1062834,1214945,,
PALANTIR TECHNOLOGIES INC,69608A108,869351,50632,,PLTR
ZTO EXPRESS CAYMAN INC,98980A105,739288,34741,,
AGORA INC,00851L103,724373,275427,,
BAIDU INC,056752108,660354,5545,,
HERTZ GLOBAL HLDGS INC,42806J148,645549,117801,,
ELI LILLY & CO,532457108,613815,1053,,LLY
JD.COM INC,47215P106,474692,16431,,
STITCH FIX INC,860897107,469833,131606,,
OLAPLEX HLDGS INC,679369108,385679,151842,,
INVESCO EXCH TRADED FD TR II,46138G706,37558,704,,
