name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
PG&E CORP,69331C108,917151800,56860000,,PCG-PX
MICROSOFT CORP,594918104,702543750,2225000,,MSFT
DANAHER CORPORATION,235851102,607845000,2450000,,
AMAZON COM INC,023135106,594921600,4680000,,AMZN
BATH & BODY WORKS INC,070830104,468130000,13850000,,
META PLATFORMS INC,30303M102,330231000,1100000,,
DUPONT DE NEMOURS INC,26614N102,309548500,4150000,,
INTERCONTINENTAL EXCHANGE IN,45866F104,262940539,2389934,,
JACOBS SOLUTIONS INC,46982L108,245700000,1800000,,J
FERGUSON PLC NEW,G3421J106,208727700,1275000,,
UBER TECHNOLOGIES INC,90353T100,193158000,4200000,,
AMERICAN INTL GROUP INC,026874784,178770000,2950000,,
OPTION CARE HEALTH INC,68404L201,176328819,5450659,,
INTERNATIONAL FLAVORS&FRAGRA,459506101,168720750,2475000,,
UNITED STATES STL CORP NEW,912909108,154280000,4750000,,
TAIWAN SEMICONDUCTOR MFG LTD,874039100,154247500,1775000,,
T-MOBILE US INC,872590104,140050000,1000000,,
VISTRA CORP,92840M102,119589081,3604252,,VST
ALPHABET INC,02079K305,117774000,900000,,GOOGN
REGAL REXNORD CORPORATION,758750103,92872000,650000,,RRX
HERTZ GLOBAL HLDGS INC,42806J700,91811557,7494821,,
WESCO INTL INC,95082P105,89887500,625000,,
GLOBAL BLUE GROUP HOLDING AG,H33700107,50996614,8387601,,
APOLLO GLOBAL MGMT INC,03769M304,49590000,900000,,
TELEPHONE & DATA SYS INC,879433829,39125394,2136832,,
SELECT SECTOR SPDR TR,81369Y886,29465000,500000,CALL,
HERTZ GLOBAL HLDGS INC,42806J148,24296400,3970000,,
UNITED STATES CELLULAR CORP,911684108,23433432,545344,,
FIDELITY NATL INFORMATION SV,31620M106,16581000,300000,,
EG ACQUISITION CORP,26846A100,10148320,952000,,
AURORA INNOVATION INC,051774107,2426288,1032463,,
NET POWER INC,64107A113,2170000,500000,,NPWR-WT
AURORA INNOVATION INC,051774115,587200,1835000,,
GLOBAL BLUE GROUP HOLDING AG,H33700115,506667,1333333,,
PROPETRO HLDG CORP,74347M108,159450,15000,,
TMC THE METALS COMPANY INC,87261Y114,110100,1000000,,
EG ACQUISITION CORP,26846A118,62769,367499,,
JAWS MUSTANG ACQUISITION COR,G50737124,40000,1000000,,
DISRUPTIVE ACQUISITION CORP,G2770Y128,15733,333333,,
SOCIAL LEVERAGE ACQUISN CORP,83363K110,11275,250000,,
BLUESCAPE OPPORTUNITIES ACQU,G1195N113,8700,1000000,,
