name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
APPLE INC,037833100,8632520,52350029,,AAPL
MICROSOFT CORP,594918104,7051906,24460304,,MSFT
VANGUARD FDS INT TERM CORP,92206C870,4762517,59368197,,
ALPHABET INC CLASS A,02079K305,4371802,42145974,,
AMAZON COM INC COM,023135106,4272714,41366188,,AMZN
ASML HOLDING N V NYS,N07059210,3217200,4726241,,
SALESFORCE INC,79466L302,2801441,14022629,,
NVIDIA CORP COM,67066G104,2798969,10076568,,NVDA
ADVANCED MICRO DEVICES INC,007903107,2579321,26316911,,AMD
HOME DEPOT INC,437076102,2478511,8398315,,
TAIWAN SEMICONDUCTOR MFG L ADR,874039100,2346771,25228676,,
FREEPORT MCMORAN INC,35671D857,2206962,53946760,,
AMERICAN EXPRESS CO,025816109,2113966,12815798,,AXP
VISA INC,92826C839,1898753,8421686,,V
ADOBE INC,00724F101,1896878,4922226,,ADBE
CATERPILLAR INC DEL,149123101,1721533,7522869,,CAT
MORGAN STANLEY,617446448,1695930,19315836,,MS-PQ
ORACLE CORP,68389X105,1665342,17922316,,ORCL-PD
ISHARES TR IBOXX INV CP ETF,464287242,1659918,15143853,,
GOLDMAN SACHS GROUP INC,38141G104,1650142,5044608,,GS-PD
LVMH MOET HENNESSY LOU VUI ADR,502441306,1635263,8912513,,
LAM RESEARCH CORP,512807108,1428568,2694801,,LRCX
LILLY ELI  CO,532457108,1409033,4102942,,
NETFLIX INC COM,64110L106,1396097,4041034,,NFLX
THERMO FISHER SCIENTIFIC INC,883556102,1380891,2395840,,TMO
MERCK  CO  INC,58933Y105,1313543,12346490,,
COSTCO WHSL CORP NEW,22160K105,1296672,2609679,,
WALMART INC,931142103,1280106,8681625,,WMT
MASTERCARD INCORPORATED,57636Q104,1279156,3519869,,
NOVO NORDISK A S ADR,670100205,1254151,7880805,,
BLACKROCK INC,09247X101,1232804,1842425,,
SHELL PLC ADR,780259305,1232269,21415862,,
TOTALENERGIES SE ADR ADR,89151E109,1187818,20115460,,
BHP GROUP LTD SPONSORED AD ADR,088606108,1149322,18125252,,
META PLATFORMS INC CL A,30303M102,1128651,5325333,,
NIKE INC,654106103,1128200,9199283,,
CHEVRON CORP NEW,166764100,1126428,6903824,,CVX
INTUITIVE SURGICAL INC,46120E602,1121113,4388431,,ISRG
INTUIT,461202103,1121030,2514479,,
UNION PAC CORP,907818108,1119786,5563879,,
JPMORGAN CHASE  CO,46625H100,1096189,8412162,,
STARBUCKS CORP,855244109,1093986,10505963,,SBUX
STRYKER CORPORATION,863667101,1066766,3736875,,SYK
PAYPAL HLDGS INC,70450Y103,1064433,14016762,,
L OREAL CO ADR,502117203,1060787,11870885,,
CITIGROUP INC,172967424,1026340,21888245,,C-PR
SIEMENS A G ADR,826197501,1022849,12615036,,
DANAHER CORP DEL  COM,235851102,1017212,4035913,,
ISHARES TR EXPANDED TECH,464287515,1015686,3333395,,
SPDR BLOOMBERG BRCLYS LG TRS E,78464A664,1012033,32773104,,
RIO TINTO PLC ADR,767204100,1000231,14580619,,
SPDR SER TR PORTFOLIO SH TSR,78468R101,980680,33550464,,
JOHNSON  JOHNSON,478160104,967594,6242543,,
SCHLUMBERGER LTD,806857108,962574,19604360,,
ABBOTT LABS,002824100,959077,9471429,,
CAPITAL ONE FINL CORP,14040H105,957374,9956047,,
BOEING CO,097023105,926140,4359740,,BA-PA
BOOKING HLDGS INC COM,09857L108,886014,334041,,
RAYTHEON TECHNOLOGIES CORP,75513E101,882867,9015286,,
SCHWAB CHARLES CORP COM,808513105,874989,16704631,,SCHW-PJ
TARGET CORP,87612E106,872709,5269026,,TGT
INVESCO QQQ TRUST SERIES 1,46090E103,858474,2674955,,
ISHARES TR 7 10YR TR BD ETF,464287440,820141,8274221,,
BNP PARIBAS ADR,05565A202,818117,27278400,,
TOYOTA MOTOR CORP ADR,892331307,812050,5731171,,
ISHARES TR BROAD USD HIGH,46435U853,809590,22773274,,
SAP SE ADR,803054204,792318,6260910,,
BLOCK INC CL A,852234103,778585,11341374,,
BROADCOM INC COM,11135F101,766175,1194274,,AVGO
NEXTERA ENERGY INC,65339F101,733605,9517443,,NEE-PS
BK OF AMERICA CORP,060505104,730670,25547916,,
SANOFI ADR,80105N105,727026,13359529,,
ABB LTD ADR,000375204,713372,20798016,,
ISHARES MSCI EUROPE FN ETF,464289180,711541,38050327,,
CONOCOPHILLIPS,20825C104,696728,7022759,,COP
3M CO,88579Y101,695610,6617925,,MMM
JOHNSON CTLS INTL PLC  SHS,G51502105,682569,11334597,,
NESTLE S A ADR,641069406,659365,5404297,,
UBER TECHNOLOGIES INC,90353T100,658916,20785980,,
ING GROEP N V  ADR,456837103,653992,55096227,,
EDWARDS LIFESCIENCES CORP,28176E108,646705,7817059,,EW
FORD MTR CO DEL,345370860,645768,51251409,,
BP PLC SPONSORED ADR ADR,055622104,644561,16988964,,
ANHEUSER BUSCH INBEV SA NV ADR,03524A108,643869,9648869,,
HESS CORP,42809H107,638806,4827003,,
CSX CORP,126408103,628628,20996268,,CSX
CROWN CASTLE INC COM,22822V101,624579,4666608,,CCI
SERVICENOW INC,81762P102,607515,1307270,,
ASTRAZENECA PLC ADR,046353108,606888,8743525,,
TOKYO ELECTRON LTD ADR ADR,889110102,596897,6705950,,
DISNEY WALT CO,254687106,581287,5805318,,
ILLINOIS TOOL WKS INC,452308109,578914,2377957,,
BANCO SANTANDER S A  ADR,05964H105,550721,149246951,,
SCHNEIDER ELECTRIC SE ADR,80687P106,531519,15917030,,
LAS VEGAS SANDS CORP,517834107,530953,9242005,,LVS
DEUTSCHE POST AG ADR,25157Y202,523773,11188114,,
APPLIED MATLS INC,038222105,508238,4137738,,
VANGUARD S P 500 ETF,922908363,501804,1334336,,
CARRIER GLOBAL CORPORATION,14448C104,498317,10892166,,CARR
CUMMINS INC,231021106,496464,2078297,,CMI
