name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
APPLE INC,037833100,5338068,39043798,,AAPL
SPDR S&P 500 ETF TR,78462F103,4708406,12480863,,
MICROSOFT CORP,594918104,4542423,17686497,,MSFT
FLEXSHARES TR,33939L407,4285964,108040429,,
AMAZON COM INC,023135106,2131358,20067399,,AMZN
VANGUARD INDEX FDS,922908769,1709993,9065807,,
ALPHABET INC,02079K107,1637365,748527,,GOOGN
FLEXSHARES TR,33939L795,1586613,30700718,,
ALPHABET INC,02079K305,1534295,704044,,GOOGN
JOHNSON & JOHNSON,478160104,1346172,7583640,,JNJ
UNITEDHEALTH GROUP INC,91324P102,1276133,2484537,,UNH
ISHARES TR,464287465,1264835,20240599,,
PROCTER AND GAMBLE CO,742718109,1216315,8458965,,
VANGUARD TAX-MANAGED INTL FD,921943858,1104497,27070996,,
JPMORGAN CHASE & CO,46625H100,1097563,9746584,,JPM-PM
HOME DEPOT INC,437076102,1001708,3652270,,
BERKSHIRE HATHAWAY INC DEL,084670702,970827,3555884,,BRK-A
ISHARES TR,464287200,950159,2506025,,
VANGUARD INTL EQUITY INDEX F,922042858,943668,22657105,,
TESLA INC,88160R101,941764,1398480,,
FLEXSHARES TR,33939L100,933276,6426638,,
EXXON MOBIL CORP,30231G102,908926,10613339,,
VANGUARD INTL EQUITY INDEX F,922042775,876689,17547816,,
ABBVIE INC,00287Y109,870090,5680919,,ABBV
CHEVRON CORP NEW,166764100,859165,5934281,,CVX
ISHARES TR,464287614,839757,3839768,,
ABBOTT LABS,002824100,818920,7537229,,
META PLATFORMS INC,30303M102,805862,4997596,,
VISA INC,92826C839,787190,3998119,,V
PFIZER INC,717081103,781815,14911588,,PFE
MASTERCARD INCORPORATED,57636Q104,766112,2428400,,
NVIDIA CORPORATION,67066G104,765719,5051247,,NVDA
PEPSICO INC,713448108,759789,4558919,,PEP
LILLY ELI & CO,532457108,745158,2298239,,
ACCENTURE PLC IRELAND,G1151C101,740113,2665632,,
ISHARES TR,464288372,726575,15541710,,
MERCK & CO INC,58933Y105,699805,7675826,,
MCDONALDS CORP,580135101,681156,2759056,,MCD
ISHARES TR,464287507,651869,2881442,,
COCA COLA CO,191216100,650851,10345750,,KO
COSTCO WHSL CORP NEW,22160K105,631565,1317738,,
DANAHER CORPORATION,235851102,608360,2399651,,
FLEXSHARES TR,33939L860,606022,11946021,,
ISHARES TR,464287655,596798,3523842,,
ISHARES TR,464287804,566584,6131195,,
CISCO SYS INC,17275R102,562772,13198223,,
SALESFORCE INC,79466L302,542078,3284526,,
ISHARES TR,464287499,539900,8349832,,
BROADCOM INC,11135F101,529168,1089248,,AVGO
NIKE INC,654106103,526185,5148579,,
ADOBE SYSTEMS INCORPORATED,00724F101,517077,1412548,,
VERIZON COMMUNICATIONS INC,92343V104,497381,9800601,,VZ
UNITED PARCEL SERVICE INC,911312106,497332,2724509,,UPS
DISNEY WALT CO,254687106,494662,5240059,,
ISHARES TR,464287622,487401,2345980,,
NEXTERA ENERGY INC,65339F101,461858,5962531,,NEE-PS
AMERICAN TOWER CORP NEW,03027X100,460351,1801129,,
ISHARES TR,464287598,460344,3175444,,
SPDR INDEX SHS FDS,78463X541,456239,8758677,,
TEXAS INSTRS INC,882508104,455524,2964683,,
BRISTOL-MYERS SQUIBB CO,110122108,453902,5894833,,
BK OF AMERICA CORP,060505104,443129,14234796,,
AMGEN INC,031162100,437966,1800108,,AMGN
SPDR S&P MIDCAP 400 ETF TR,78467Y107,437601,1058310,,
COMCAST CORP NEW,20030N101,423475,10791918,,CCZ
QUALCOMM INC,747525103,423210,3313061,,
WALMART INC,931142103,423172,3480609,,WMT
BLACKROCK INC,09247X101,401532,659286,,
THERMO FISHER SCIENTIFIC INC,883556102,399979,736230,,TMO
INTEL CORP,458140100,393313,10513568,,INTC
ORACLE CORP,68389X105,388102,5554627,,ORCL-PD
STARBUCKS CORP,855244109,387836,5077046,,SBUX
AUTOMATIC DATA PROCESSING IN,053015103,375903,1789674,,
MONDELEZ INTL INC,609207105,375823,6052878,,
CVS HEALTH CORP,126650100,361092,3896961,,CVS
RAYTHEON TECHNOLOGIES CORP,75513E101,359597,3741511,,
ISHARES TR,464287168,343549,2919601,,
LOWES COS INC,548661107,334772,1916599,,
MEDTRONIC PLC,G5960L103,327153,3645160,,MDT
INTERNATIONAL BUSINESS MACHS,459200101,312767,2215220,,
AT&T INC,00206R102,307805,14685370,,T-PC
AMERICAN EXPRESS CO,025816109,302409,2181570,,AXP
HONEYWELL INTL INC,438516106,301972,1737368,,
UNION PAC CORP,907818108,299284,1403245,,
LOCKHEED MARTIN CORP,539830109,287643,668999,,LMT
