name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
APPLE INC,037833100,56396762818,291538165,,AAPL
MICROSOFT CORP,594918104,50316553322,148129470,,MSFT
AMAZON.COM INC,023135106,22116107879,170151722,,
NVIDIA CORP,67066G104,20022108249,47459414,,NVDA
ALPHABET INC-CL A,02079K305,14481781012,121308289,,
TESLA INC,88160R101,13484212233,51656526,,
META PLATFORMS INC-CLASS A,30303M102,12607487208,44053475,,
ALPHABET INC-CL C,02079K107,11846230203,98217816,,
BERKSHIRE HATHAWAY INC-CL B,084670702,10978433607,32279445,,
UNITEDHEALTH GROUP INC,91324P102,8410038427,17546024,,UNH
JOHNSON & JOHNSON,478160104,8203608219,49697798,,JNJ
EXXON MOBIL CORP,30231G102,7930413526,74126090,,
VISA INC-CLASS A SHARES,92826C839,7874345341,33239315,,
JPMORGAN CHASE & CO,46625H100,7740212196,53367497,,JPM-PM
BROADCOM INC,11135F101,7443708825,8602239,,AVGO
ELI LILLY & CO,532457108,7111567689,15205501,,LLY
PROCTER & GAMBLE CO/THE,742718109,6827474753,45120728,,
MASTERCARD INC - A,57636Q104,6529235191,16643273,,
MERCK & CO. INC.,58933Y105,6068750120,52723457,,
HOME DEPOT INC,437076102,6005346712,19381828,,
CHEVRON CORP,166764100,5108538286,32557893,,CVX
PEPSICO INC,713448108,4998980582,27063800,,PEP
ADOBE INC,00724F101,4762146581,9762185,,ADBE
COCA-COLA CO/THE,191216100,4754906857,79165884,,
ABBVIE INC,00287Y109,4697046250,34952938,,ABBV
COSTCO WHOLESALE CORP,22160K105,4525418641,8430277,,
CISCO SYSTEMS INC,17275R102,4341472951,84109563,,
MCDONALD'S CORP,580135101,4235380462,14227048,,
PFIZER INC,717081103,4129430730,112872506,,PFE
WALMART INC,931142103,3995749465,25499791,,WMT
SALESFORCE INC,79466L302,3746242874,17786511,,
TEXAS INSTRUMENTS INC,882508104,3709160273,20649108,,TXN
NETFLIX INC,64110L106,3685217987,8390820,,NFLX
BANK OF AMERICA CORP,060505104,3640451600,127236515,,
LINDE PLC,G54950103,3639517677,9568654,,LIN
ACCENTURE PLC-CL A,G1151C101,3636842455,11816701,,
THERMO FISHER SCIENTIFIC INC,883556102,3630172487,6978869,,TMO
ABBOTT LABORATORIES,002824100,3465657070,31878957,,ABT
ORACLE CORP,68389X105,3456828371,29109414,,ORCL-PD
ADVANCED MICRO DEVICES,007903107,3452770206,30401005,,
COMCAST CORP-CLASS A,20030N101,3332625632,80409013,,
DANAHER CORP,235851102,3221385711,13459741,,
VERIZON COMMUNICATIONS INC,92343V104,3055807804,82371505,,VZ
WALT DISNEY CO/THE,254687106,2959169993,33246496,,
WELLS FARGO & CO,949746101,2940411620,69071445,,
INTEL CORP,458140100,2831569457,84895947,,INTC
PHILIP MORRIS INTERNATIONAL,718172109,2772544889,28486504,,
NEXTERA ENERGY INC,65339F101,2712616172,36670792,,NEE-PS
HONEYWELL INTERNATIONAL INC,438516106,2658924499,12849684,,HON
RAYTHEON TECHNOLOGIES CORP,75513E101,2614638635,26767120,,
AMGEN INC,031162100,2613646470,11799183,,AMGN
QUALCOMM INC,747525103,2562663720,21582298,,
NIKE INC -CL B,654106103,2521881426,22909832,,
BRISTOL-MYERS SQUIBB CO,110122108,2489314026,39034341,,
LOWE'S COS INC,548661107,2474841223,10992637,,
