name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
APPLE INC,037833100,7672720,62813919,,AAPL
MICROSOFT CORP,594918104,5656091,23989868,,MSFT
AMAZON COM INC COM,023135106,5618768,1815973,,AMZN
VISA INC,92826C839,4840215,22860315,,V
VANGUARD FDS INT-TERM CORP,92206C870,4185169,44987306,,
ALPHABET INC CLASS A,02079K305,3544279,1718421,,
ALIBABA GROUP HLDG LTD ADR,01609W102,3151895,13901532,,
TAIWAN SEMICONDUCTOR MFG L ADR,874039100,3151000,26640171,,
ADOBE INC,00724F101,2851079,5997600,,ADBE
TENCENT HLDGS LTD  ADR ADR,88032Q109,2811989,35838820,,
SALESFORCE COM INC,79466L302,2744349,12952985,,
PAYPAL HLDGS INC,70450Y103,2686969,11064772,,
ASML HOLDING N V NYS,N07059210,2445182,3960706,,
AMERICAN EXPRESS CO,025816109,2147650,15184174,,AXP
HOME DEPOT INC,437076102,2146880,7033184,,
ISHARES TR IBOXX INV CP ETF,464287242,2028385,15596962,,
NETFLIX INC COM,64110L106,1999626,3833197,,NFLX
INTEL CORP,458140100,1932489,30195139,,INTC
DISNEY WALT CO,254687106,1908706,10344169,,
WALMART INC,931142103,1659138,12214810,,WMT
LVMH MOET HENNESSY LOU VUI ADR,502441306,1506228,11279468,,
CATERPILLAR INC DEL,149123101,1487361,6414634,,CAT
MASTERCARD INC,57636Q104,1466985,4120166,,MA
FREEPORT-MCMORAN INC,35671D857,1458752,44298584,,FCX
FACEBOOK INC,30303M102,1399388,4751259,,
COSTCO WHSL CORP NEW,22160K105,1280024,3631479,,
SIEMENS A G ADR,826197501,1129045,13723542,,
L OREAL CO ADR,502117203,1125142,14646989,,
CISCO SYS INC,17275R102,1111115,21487436,,
NOVO-NORDISK A S ADR,670100205,1082408,16054695,,
SAP SE ADR,803054204,1055054,8592341,,
TOTAL SE-SPON ADR ADR,89151E109,1037249,22287256,,
LILLY ELI& CO,532457108,1029062,5508308,,
NEXTERA ENERGY INC,65339F101,1028755,13606074,,NEE-PS
JPMORGAN CHASE& CO,46625H100,1018694,6691807,,
ORACLE CORP,68389X105,1006375,14341957,,ORCL-PD
UNITEDHEALTH GROUP INC,91324P102,1004085,2698645,,UNH
