name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
ISHARES TR,464288953,433455000,5500000,PUT,
STATE STR SPDR S&P 500 ETF T,78462F953,315985000,500000,PUT,
ISHARES TR,464287955,186895800,780000,PUT,
SPDR SERIES TRUST,78468R956,151258940,815500,PUT,
ELECTRONIC ARTS INC,285512109,110586002,545915,,EA
ELECTRONIC ARTS INC,285512959,81028000,400000,PUT,EA
ALIBABA GROUP HLDG LTD,01609WBG6,68497000,50000000,,
SUPER MICRO COMPUTER INC,86800U952,67242474,3192900,PUT,
ISHARES TR,464287902,65085000,750000,CALL,
HOLOGIC INC,436440101,62038411,821157,,
ISHARES TR,464287952,60746000,700000,PUT,
SAREPTA THERAPEUTICS INC,803607AD2,54727230,57306000,,
BOFA FIN LLC,09709UV70,48894401,41235000,,
IRONWOOD PHARMACEUTICALS INC,46333XAH1,46120515,46942000,,IRWD
NEXTERA ENERGY INC,65339F655,40120001,800000,,NEE-PS
WIX COM LTD,M98068105,38245883,424624,,
CLEARWATER ANALYTICS HLDGS I,185123106,37800976,1605137,,
NIO INC,62914VAK2,36937900,38000000,,NIOIF
ENVIRI CORP,415864107,34279743,1818554,,NVRI
MARA HOLDINGS INC,565788AF3,31380544,35313000,,
ISHARES TR,464287905,31048000,400000,CALL,
NVIDIA CORPORATION,67066G954,29367226,177800,PUT,NVDA
BRIGHTHOUSE FINL INC,10922N103,26267250,438372,,
BEL FUSE INC,077347201,24950729,138469,,
AVIS BUDGET GROUP INC,053774955,23790780,175500,PUT,
IAC INC,44891N208,22237999,568456,,
ISHARES BITCOIN TRUST ETF,46438F951,21760200,577500,PUT,IBIT
SUPER MICRO COMPUTER INC,86800UAB0,21064055,26500000,,
CARTESIAN GROWTH CORP III,G19307100,20756250,2025000,,
KENVUE INC,49177J102,20245846,1174353,,KVUE
ZENAS BIOPHARMA INC,98937LAA3,19792600,20000000,,
NORTHWESTERN ENERGY GROUP IN,668074305,18914144,287318,,
SUPER MICRO COMPUTER INC,86800UAD6,18850920,22000000,,
AES CORP,00130H105,18745217,1337034,,AES
GIGCAPITAL7 CORP,G38648104,18453505,1734352,,
STRATEGY INC,594972AJ0,18058715,15892000,,STRD
ROMAN DBDR ACQUISITION CORP,G7633M104,18001678,1719358,,
NIO INC,62914V956,17799504,3230400,PUT,NIOIF
A PARADISE ACQUISITION CORP,G04819101,17520306,1722744,,
HENNESSY CAP INVT CORP VII,G4405D107,17166756,1661835,,
GRAF GLOBAL CORP,G4036C106,16201253,1512722,,TONT-WT
TRIP COM GROUP LTD,89677QAB3,15466650,15000000,,
D. BORAL ARC ACQ I CORP.,G2616F101,15449263,1525100,,
ELME COMMUNITIES,939653101,14917112,7496036,,ELME
M3-BRIGADE ACQUISITION VI CO,G63221108,14788200,1470000,,
WARNER BROS DISCOVERY INC,934423104,14718268,543310,,
ART TECHNOLOGY ACQUISITION C,G0579E103,14707500,1500000,,
WORKIVA INC,98139AAD7,14234040,15234000,,WK
DRUGS MADE IN AMER ACQUTN CO,G2847J104,13881952,1323351,,
SPACSPHERE ACQUISITION CORP,G8T088109,13748316,1390123,,SSACW
ATLANTA BRAVES HLDGS INC,047726302,13032132,310215,,
ISHARES SILVER TR,46428Q959,12704000,200000,PUT,
STRATEGY INC,594972AS0,12491550,15000000,,STRD
K2 CAP ACQUISITION CORP,G5226B105,12217678,1237860,,
EMPERY DIGITAL INC,92864V608,12130100,2867636,,EMPD
GIGCAPITAL9 CORP,G3865B114,12061140,1228222,,GIXXR
CRANE HBR ACQUISITION CORP I,G25014104,11892000,1200000,,
WIX COM LTD,M98068955,10972500,125000,PUT,
AMERICAN EXCEPTIONALISM ACQU,G0273J101,10853255,1000300,,
CHURCHILL CAPITAL CORP IX,G21301109,10740296,1004705,,
APEX TECH ACQUISITION INC,G0R21F121,10590450,1057987,,TRAD-UN
HCM III ACQUISITION CORP,G4365E103,10080000,1000000,,HCMAW
HCM IV ACQUISITION CORP,G4365S128,10045000,1000000,,HACQU
XEROX HOLDINGS CORP,98421MAE6,9934000,10000000,,XRXDW
FUTURE MONEY ACQUISITION COR,G3700S124,9490500,950000,,
BHAV ACQUISITION CORP,G1R59W127,9476250,950000,,BHAVR
XFLH CAP CORP,G9834D107,9297386,941031,,
GALAXYEDGE ACQUISITION CORP,G3710B129,9076339,906700,,GLED-UN
CANTOR EQUITY PARTNERS III I,G1828A108,8897264,863812,,
FG IMPERII ACQUISITION CORP,G3R41C102,8759614,888399,,FGIIU
MICROCHIP TECHNOLOGY INC.,595017302,8612430,150000,,MCHPP
STAR HLDGS,85512G106,8386883,1137976,,
BOLD EAGLE ACQUISITION CORP,G2003N105,8089919,765366,,BEAGR
SHIFT4 PMTS INC,82452J307,8034360,150000,,
LEGATO MERGER CORP III,G5451A103,7805438,712175,,
TEXAS VENTURES ACQUISITION I,G8772L105,7660817,738748,,
SUMA ACQUISITION CORP,G8557R129,7145460,714546,,SUMAR
FG MERGER II CORP,30334J102,7080498,700346,,
BILL HOLDINGS INC,090043AD2,6872153,7103000,,
LIBERTY LIVE HOLDINGS INC,530909308,6832775,75886,,
CLEARTHINK 1 ACQUISITION COR,G2294A127,6793296,680691,,
INOTIV INC,45783QAB6,6709375,28250000,,
QDRO ACQUISITION CORP,G7310E128,6633435,668693,,QADRU
AGRICULTURE & NAT SOL ACQ CO,G0131Y100,6284250,558600,,
WILLOW LANE ACQUISITION CORP,G9675P102,6125941,573590,,
CANTOR EQUITY PARTNERS V INC,G1828S109,6060000,600000,,
CANTOR EQUITY PARTNERS II IN,G1827P106,5934538,546962,,
WOLFSPEED INC,977852AP7,5904629,3775000,,
CLOUDFLARE INC,18915MAC1,5688500,5000000,,
PONO CAP FOUR INC,G71702123,5614439,562569,,
GCI LIBERTY INC,36164V800,5607125,152866,,
NEWBRIDGE ACQUISITION LTD,G6464L102,5248836,530990,,NBRGU
RIVIAN AUTOMOTIVE INC,76954AAB9,5239000,5000000,,
SAREPTA THERAPEUTICS INC,803607100,5120000,250000,,
BERTO ACQUISITION CORP,G1051H101,5110000,500000,,TACOW
CROWN RESV ACQUISITION CORP,G2574F119,5008010,500801,,
STRATEGY INC,594972AU5,4955000,5000000,,STRD
GP-ACT III ACQUISITION CORP,G4035N103,4891419,452072,,GPATW
INFLECTION PT ACQUISITION CO,G47875102,4499804,439434,,
ELECTRA BATTERY MATERIALS CO,28474P706,4391938,7842747,,
KENSINGTON CAP ACQUIST CORP,G5235S123,4154741,415059,,
SHARPLINK INC,820014405,4140608,688953,,
CANTOR EQUITY PARTNERS IV IN,G1828E100,3861292,378558,,
NEW PROVIDENCE ACQUISITION C,G6476A102,3773486,368145,,
RANGE CAP ACQUISITION CORP I,G7375J103,3743830,374383,,
INFLECTION PT ACQUISIT CORP,G4790S123,3588451,354240,,
ACTIVATE ENERGY ACQUISIT COR,G0081J103,3369775,339353,,
MARA HOLDINGS INC,565788AB2,3360000,3500000,,
DAUCH CORP,024061103,3161000,580000,,DCH
MELAR ACQUISITION CORP. I,G6004G100,3116195,288804,,
BAIN CAP GSS INVT CORP,G0R78B106,3030000,300000,,
BTC DEV CORP,G0701G109,3000000,300000,,
CENTURION ACQUISITION CORP,G20315100,2859318,264997,,ALFUW
ARMADA ACQUISITION CORP II,G0R38G104,2835203,274729,,
MOUNTAIN LAKE ACQUISIT CORP,G6301L109,2727095,277003,,
WHIRLPOOL CORP,963320106,2670675,52500,,
LAKE SUPERIOR ACQUISITION CO,G5354C107,2658225,264500,,
INDIGO ACQUISITION CORP,G4791J106,2547041,249955,,INACR
HERTZ GLOBAL HLDGS INC,42806J148,2416120,1093267,,
NOVANTA INC,67000B203,2409119,45000,,NOVTU
NEWELL BRANDS INC,651229106,2367750,717500,,NWL
GOSSAMER BIO INC,38341PAA0,2355000,6000000,,
NMP ACQUISITION CORP,G6375X104,2351868,232398,,NMPAR
DYNAMIX CORP,G2949D104,2279014,217879,,DYNCU
DRUGS MADE IN AMER ACQ II CO,G2851K104,2245540,225004,,
BITDEER TECHNOLOGIES GROUP,G11448100,2233980,283500,,BTDR
NAVIENT CORPORATION,63938C108,2138108,263964,,JSM
PPL CORP,69351T866,2046000,40000,,PPLC
TAVIA ACQUISITION CORP,G86880104,1986734,187782,,TAVIR
LIONHEART HOLDINGS,G5501C109,1976535,183352,,CUBWW
KODIAK AI INC.,500081112,1900324,1881509,,
THAYER VENTURES ACQ CORP II,G87890102,1892730,185380,,
ANDRETTI ACQUISITION CORP II,G26745102,1878729,176241,,
PLUM ACQUISITION CORP IV,G7134A104,1830298,173488,,
ORIGIN INVT CORP I,G67751100,1625299,159187,,
RANGE CAP ACQUISITION CORP,G7375C108,1455673,138372,,
WESTIN ACQUISITION CORP,G9584S106,1451537,145299,,WSTNU
HERTZ GLOBAL HLDGS INC,42806J700,1294353,288918,,
JACKSON ACQUISITION CO II,G4992A110,1285243,121824,,JACS-RI
LAUNCH TWO ACQUISITION CORP.,G5S87A105,1225675,115412,,LPBBU
QUANTUMSPHERE ACQUISITION CO,G7387B106,1225309,121078,,
IRON HORSE ACQUISIT II CORP,46283H103,1138376,115454,,
K&F GROWTH ACQUISITION CORP,G52258111,1105197,106065,,
GORES HLDGS X INC,G4002F109,1022000,100000,,
STARRY SEA ACQUISITION CORP,G8559L112,957419,94420,,SSEAR
BILL HOLDINGS INC,090043AF7,889330,1000000,,
MESHFLOW ACQUISITION CORP,G6032N101,812879,82192,,MESHW
COPLEY ACQUISITION CORP,G24243100,786725,76233,,COPL-WT
RF ACQUISITION CORP III,G7537X107,786576,80427,,RFAMU
GCI LIBERTY INC,36164V602,785457,21315,,
SM ENERGY COMPANY,78454L100,771120,24000,,
SHIFT4 PMTS INC,82452J909,763350,17500,CALL,
GLOBA TERRA ACQUISITION COR,G3933N116,738925,72020,,
WHITEFIBER INC,G96115103,734720,65600,,
LUMEN TECHNOLOGIES INC,550241103,670950,105000,,
SOULPOWER ACQUISITION CORP,G82745103,657671,64163,,SOUL-UN
SIDDHI ACQUISITION CORP,G8118C124,609285,58925,,
i-80 Gold Corp. 0.70 --  20271116,44955L155,605990,700000,,
AIRSHIP AI HLDGS INC,008940116,573989,956648,,
SILVERBOX CORP IV,G81354105,556534,51964,,SBXD-WT
REVIVA PHARMACEUTICALS HOLDI,76152G209,556204,762236,,
ATRIUM THERAPEUTICS INC,04965N104,555360,40986,,
CARTESIAN GROWTH CORP III,G19307126,498455,712078,,
VISIONWAVE HOLDINGS INC,927950113,475140,452514,,
NUBURU INC,67021W400,420142,2369666,,
TELEPHONE & DATA SYS INC,879433829,417900,10000,,
TRANSLATIONAL DEV ACQUISITIO,G9008W105,408028,38639,,
LAUNCH ONE ACQUISITION CORP,G5S86M100,323080,30110,,LPAAU
ART TECHNOLOGY ACQUISITION C,G0579E129,316800,40000,,
NEWBURY STREET II ACQUISITIO,G6439S125,314038,330948,,
LEGATO MERGER CORP III,G5451A111,284585,569169,,
AIMEI HEALTH TECHNOLOGY CO L,G01341133,275009,873044,,
GALATA ACQUISITION CORP II,G3R25N108,275000,27500,,
CYABRA INC,23249H105,270988,113384,,
ARMADA ACQUISITION CORP III,G0R38M101,269754,27303,,
MCKINLEY ACQUISITION CORP,G6005T127,263380,32500,,MKLYR
A PARADISE ACQUISITION CORP,G04819119,263328,598472,,
M3BRIGADE ACQUISITION V CORP,G63212115,252999,845020,,
AI INFRASTRUCTURE ACQUISI,G01336109,245223,24449,,
FORAFRIC GLOBAL PLC,X3R81D110,241682,402804,,AFRIW
BAIRD MED INVT HLDGS LTD,G0705H103,230000,125000,,
GIGCAPITAL9 CORP,G3865B122,224723,898892,,GIXXR
VENDOME ACQUISITION CORP I,G9580A117,221973,822122,,VNMEU
RF ACQUISITION CORP II,G75389117,216926,1936837,,RFAIR
GIGCAPITAL8 CORP,G3864J118,209426,747951,,GIWWR
M EVO GBL ACQUISITION CORP I,G6071J110,204888,602612,,
INSIGHT DIGITAL PARTNERS II,G4814G113,201391,694451,,DYORU
DAEDALUS SPL ACQUISITION COR,G2616C108,192809,19456,,
BLACK HAWK ACQUISITION CORP,G1148A119,192434,142544,,BKHAU
APEX TREAS CORP,G04104124,190587,794114,,
QUETTA ACQUISITION CORP,74841A113,189710,140526,,QETAU
DYNAMIX CORP III,G2949T117,189598,631993,,DNMXW
SPACSPHERE ACQUISITION CORP,G8T088117,188521,1108298,,SSACW
FIGX CAPITAL ACQUISITION COR - CLASS B,G3473K126,184434,22470,,
X3 ACQUISITION CORP LTD,G9831H101,182917,18608,,
JBS N.V.,N4732M103,182070,10500,,JBS
AI INFRASTRUCTURE ACQUISI,G01336117,180169,732393,,
WEN ACQUISITION CORP,G9R39C111,178936,511245,,WENNU
QUANTUMSPHERE ACQUISITION CO,G7387B114,172601,690404,,
VINE HILL CAP INVT CORP.,G93Y09115,172105,137684,,
M3-BRIGADE ACQUISITION VI CO,G63221116,170697,533260,,
MCKINLEY ACQUISITION CORP,G6005T101,168777,16844,,MKLYR
K2 CAP ACQUISITION CORP,G5226B113,167109,879522,,
BLUE ACQUISITION CORP.,G1331A116,162222,540740,,
HIGHVIEW MERGER CORP,G4569C119,161692,646510,,HVMCW
TGE VALUE CREATIVE SOLUTIONS,G8773E118,159801,551037,,
NMP ACQUISITION CORP,G6375X112,146256,731280,,NMPAR
CORE SCIENTIFIC INC NEW,21874A114,144529,18770,,
CHURCHILL CAPITAL CORP IX,G21301117,142626,271566,,
KOCHAV DEFENSE ACQUI CO,G5304D114,141683,596561,,
CHARLTON ARIA ACQUISITION CO,G9877L115,141266,1007600,,
OXLEY BRIDGE ACQ LTD,G6858G115,140554,702771,,
EUREKA ACQUISITION CORP,G32168125,138035,492982,,EURKU
ESH ACQUISITION CORP,296424112,137983,811666,,
GLOBA TERRA ACQUISITION COR,G3933N132,132931,1048348,,
CAPTIVISION INC,G18932114,131032,2187510,,CPTAF
MURANO GLOBAL INVTS PLC,G63369113,130481,2712701,,
STARRY SEA ACQUISITION CORP,G8559L120,127161,669269,,SSEAR
CROWN RESV ACQUISITION CORP,G2574F127,122436,679070,,
BAYVIEW ACQUISITION CORP,07323B118,121788,726228,,
CAYSON ACQUISITION CORP,G1993W117,118986,540845,,CAPNU
XEROX HOLDINGS CORP,98421M114,118912,1258325,,XRXDW
HORIZON SPACE ACQUISITION II,G4627B111,117396,404814,,
THAYER VENTURES ACQ CORP II,G87890110,112983,564913,,
AXIOM INTELLIGENCE AC CORP 1,G0750N112,111587,557937,,
MCKINLEY ACQUISITION CORP,G6005T119,110507,1004608,,MKLYR
ART TECHNOLOGY ACQUISITION C,G0579E111,108825,375000,,
CHAMPIONSGATE ACQUISITION CO,G2124S116,103929,583541,,
SOULPOWER ACQUISITION CORP,G82745137,103688,576043,,SOUL-UN
ALCHEMY INVTS ACQUISITN CORP,G0232F133,102668,675006,,
SC II ACQUISITION CORP,G7866D110,101445,460903,,SCIIR
SIDDHI ACQUISITION CORP,G8118C116,99587,483666,,
VINE HILL CAP INVTS CORP II,G9709D117,98822,260057,,
JENA ACQUISITION CORP II,G5093B113,95608,562398,,JENA-RI
BLACK SPADE ACQUISITION III,G1154S111,92822,273006,,
YHN ACQUISITION I LTD,G1514D127,91328,759800,,YHNAU
CANTOR EQUITY PARTNERS I INC,G1827K107,90185,8589,,
SIM ACQUISITION CORP. I,G8431T119,89969,359877,,SIMAW
D. BORAL ARC ACQ I CORP.,G2616F119,89262,165300,,
LIFEZONE METALS LIMITED,G5568L117,89177,178353,,
DRUGS MADE IN AMER ACQ II CO,G2851K112,89125,919760,,
CO2 ENERGY TRANSITION CORP,12664M129,88316,588770,,NOEMR
ZEO ENERGY CORP,98944F117,87512,2129249,,ZEOWW
TAILWIND 2.0 ACQUISITION COR,G8662J129,86221,507182,,
GREENLAND MINES LTD,49876K111,85432,590000,,GRMLW
EQV VENTURES AC CORP. II,G3106Q102,84843,8417,,
XSOLLA SPAC 1,G9833K102,84809,8610,,XSLLW
SILICON VY ACQUISITION CORP,G81306113,84374,263668,,
ACTIVATE ENERGY ACQUISIT COR,G0081J111,82948,251359,,
RIBBON ACQUISITION CORP,G7552W117,81724,430125,,RIBBR
XFLH CAP CORP,G9834D115,81575,815751,,
FG IMPERII ACQUISITION CORP,G3R41C110,81042,450232,,FGIIU
TWELVE SEAS INVT CO III,G9145D119,80050,500000,,
VINFAST AUTO LTD,Y9390M111,78693,264782,,VFSWW
BLUEPORT ACQUISITION LTD,G1196A110,77789,420481,,BPACU
INDIGO ACQUISITION CORP,G4791J114,77473,610501,,INACR
PROCAP ACQUISITION CORP,G7257A121,77319,245456,,PCAPU
HELPORT AI LTD,G4R52R103,75498,37375,,HPAIW
WHITE PEARL ACQUISITION CORP,G96193126,75270,289500,,WPAC-UN
STONEBRIDGE ACQUISITION II C,G85096116,74310,616167,,
M3BRIGADE ACQUISITION V CORP,G63212107,73516,6826,,
LAUNCH ONE ACQUISITION CORP,G5S86M126,72680,519141,,LPAAU
BERTO ACQUISITION CORP,G1051H119,71812,264988,,TACOW
LAKESHORE ACQUISITION III CO,G5353S137,70839,337328,,
HALL CHADWICK ACQUISITION CO,G42386113,70484,293685,,
IB ACQUISITION CORP,44934N116,68356,621421,,IBACR
LAKE SUPERIOR ACQUISITION CO,G5354C115,68350,59435,,
UY SCUTI ACQUISITION CORP.,G93Y0A112,64236,422329,,UYSCR
QUARTZSEA ACQUISITION CORP,G7314B120,64000,400000,,QSEAU
VOYAGER ACQUISITION CORP,G93A7H112,63993,532384,,
FUTURE VISION II ACQUISITION,G37068114,63674,489797,,
DRUGS MADE IN AMER ACQUTN CO,G2847J112,62555,1044319,,
DUNE ACQUISITION CORP II,G2867S117,62000,273128,,
PROCAP FINL INC,74277P113,60973,225825,,
GEN DIGITAL INC,668771116,60710,137602,,GENVR
DT CLOUD STAR ACQUISITION CO,G2853N114,58480,449500,,
