name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
HERTZ GLOBAL HLDGS INC,42806J700,327360,13099651,,
T-MOBILE US INC,872590104,90120,777030,,
ZIM INTEGRATED SHIPPING SERV,M9T951109,72398,1230000,,
VALARIS LIMITED,G9460G101,70020,1945000,,
WELLS FARGO CO NEW,949746101,58776,1225000,,
ARCH CAP GROUP LTD,G0450A105,55118,1240000,,
RADIAN GROUP INC,750236101,53353,2525000,,RDN
MGIC INVT CORP WIS,552848103,47370,3285000,,
KKR ACQUISITION HOLDING I CO,48253T208,45090,4500000,,
VICI PPTYS INC,925652109,42154,1400000,,
LAS VEGAS SANDS CORP,517834107,36134,960000,,LVS
ENJOY TECHNOLOGY INC,29335V106,31827,6888903,,
APPLE HOSPITALITY REIT INC,03784Y200,24710,1530000,,
ARAMARK,03852U106,19715,535000,,ARMK
CHEGG INC,163092AF6,16621,20000000,,
NOBLE CORP NEW,G6610J209,15343,618427,,
GORES HOLDINGS VII INC,38286T200,14910,1500000,,
CBL & ASSOC PPTYS INC,124830878,12092,387572,,
GORES HLDGS VIII INC,382863207,10425,1000000,,
ALPHA PARTNERS TECH MERGR CO,G63290129,10420,1000000,,
BRAEMAR HOTELS & RESORTS INC,10482B101,8925,1750000,,BHR-PD
GORES TECHNOLOGY PARTNERS II,38287L206,8568,850000,,
GORES METROPOULOS II INC,382873206,7755,750000,,
TB SA ACQUISITION CORP,G8657L113,7425,750000,,
MELCO RESORTS AND ENTMNT LTD,585464100,6617,650000,,
GORES TECHNOLOGY PARTNERS IN,382870202,6036,600000,,
ESSENT GROUP LTD,G3198U102,5919,130000,,ESNT
ENACT HLDGS INC,29249E109,5684,275000,,
BLACK SPADE ACQUISITION CO,G11537126,5000,500000,,
NMI HLDGS INC,629209305,4807,220000,,
OREILLY AUTOMOTIVE INC,67103H107,3037,4300,,
CHEGG INC,163092109,2852,92900,,
LIBERTY MEDIA ACQUISITION CO,53073L203,2648,250000,,
CORNERSTONE BLDG BRANDS INC,21925D109,2616,150000,,
VECTOR ACQUISITION CORP II,G9460A104,2443,250000,,
8X8 INC NEW,282914100,2428,144851,,
ADVANCE AUTO PARTS INC,00751Y106,2231,9300,,AAP
LEVERE HOLDINGS CORP,G5462L114,2019,200000,,
ROSS STORES INC,778296103,2000,17500,,
OLLIES BARGAIN OUTLET HLDGS,681116109,1991,38900,,
VIRGIN GROUP ACQUISIT CORP I,G9460K110,1960,196000,,
STARBUCKS CORP,855244109,1743,14900,,SBUX
AMAZON COM INC,023135106,1667,500,,AMZN
PULTE GROUP INC,745867101,1578,27600,,
SIGNET JEWELERS LIMITED,G81276100,1540,17700,,
DESIGNER BRANDS INC,250565108,1002,70500,,DBI
LA Z BOY INC,505336107,893,24600,,
VIRGIN ORBIT HOLDINGS INC,92771A119,840,600000,,
REVOLVE GROUP INC,76156B107,734,13100,,
M D C HLDGS INC,552676108,430,7700,,
BUILD-A-BEAR WORKSHOP INC,120076104,203,10400,,BBW
VALARIS LIMITED,G9460G119,179,54823,,
SEAWORLD ENTMT INC,81282V100,117,1800,,
EL POLLO LOCO HLDGS INC,268603107,96,6800,,
