name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
EATON CORP PLC,G29183103,260543,1953682,,ETN
SWITCH INC,87105L104,225549,6694832,,
ISHARES TR,464287655,186756,1132403,,
SELECT SECTOR SPDR TR,81369Y886,174466,2663197,,
BAXTER INTL INC,071813109,154532,2869138,,
EQUINOR ASA,29446M102,146540,4425866,,STOHF
AMETEK INC,031100100,144047,1270148,,
DICKS SPORTING GOODS INC,253393102,130224,1244493,,
ZIMMER BIOMET HOLDINGS INC,98956P102,123722,1183372,,
ROSS STORES INC,778296103,118218,1402845,,
ATLAS AIR WORLDWIDE HLDGS IN,049164205,111638,1168133,,
CANADIAN NATL RY CO,136375102,109368,1012758,,
TAIWAN SEMICONDUCTOR MFG LTD,874039100,108340,1580221,,
L3HARRIS TECHNOLOGIES INC,502431109,107034,515007,,
ALLEGHANY CORP MD,017175100,106276,126614,,
LINDE PLC,G5494J103,103699,384655,,LIN
DUKE REALTY CORP,264411505,96967,2011770,,
ARMSTRONG WORLD INDS INC NEW,04247X102,96937,1223486,,
MARSH & MCLENNAN COS INC,571748102,92357,618640,,
BIOHAVEN PHARMACTL HLDG CO L,G11196105,92300,610571,,
ISHARES TR,464287184,91648,3544000,CALL,
PRICE T ROWE GROUP INC,74144T108,84526,804933,,TROW
COMERICA INC,200340107,83184,1169964,,
SPDR S&P 500 ETF TR,78462F103,82151,230000,CALL,
PULTE GROUP INC,745867101,78542,2094466,,
SAP SE,803054204,74919,922079,,SAPGF
COREBRIDGE FINL INC,21871X109,72898,3702294,,
SELECT SECTOR SPDR TR,81369Y209,72642,599800,PUT,
OTIS WORLDWIDE CORP,68902V107,66812,1047213,,OTIS
MARTIN MARIETTA MATLS INC,573284106,66587,206735,,
CHURCHILL DOWNS INC,171484108,66461,360907,,CHDN
COSTCO WHSL CORP NEW,22160K105,65717,139151,,
QUANTA SVCS INC,74762E102,64637,507393,,
ETSY INC,29786A106,64575,644912,,ETSY
STORE CAP CORP,862121100,63178,2016524,,
MSCI INC,55354G100,62019,147037,,MSCI
WEC ENERGY GROUP INC,92939U106,61109,683315,,
BUNGE LIMITED,G16962105,60279,730034,,
MERITAGE HOMES CORP,59001A102,59486,846530,,MTH
HEALTHCARE RLTY TR,42226K105,58906,2825242,,
TWITTER INC,90184L102,58531,1335100,CALL,
VISTEON CORP,92839U206,57921,546113,,VC
ISHARES TR,464287242,57623,562449,,
HILTON WORLDWIDE HLDGS INC,43300A203,57295,475006,,
ALLSTATE CORP,020002101,54834,440327,,ALL-PB
NIELSEN HLDGS PLC,G6518L108,51887,1871822,,
LIFE STORAGE INC,53223X107,51667,466480,,
ISHARES TR,464288281,51610,650000,PUT,
DIGITAL RLTY TR INC,253868103,51576,520027,,
ENTERGY CORP NEW,29364G103,50906,505869,,
ZOOMINFO TECHNOLOGIES INC,98980F104,50065,1201753,,GTM
CARLISLE COS INC,142339100,49810,177632,,
EVEREST RE GROUP LTD,G3223R108,48679,185487,,
VIATRIS INC,92556V106,48534,5696531,,VTRS
BROWN & BROWN INC,115236101,48454,801162,,
FORTINET INC,34959E109,47918,975333,,
TEXAS ROADHOUSE INC,882681109,47604,545541,,
MEDICAL PPTYS TRUST INC,58463J304,47430,3999131,,
BIOGEN INC,09062X103,47036,176165,,BIIB
CIRRUS LOGIC INC,172755100,46728,679183,,
1LIFE HEALTHCARE INC,68269G107,45761,2668300,CALL,
AMERICAN EAGLE OUTFITTERS IN,02553EAB2,45615,33265000,,
ALEXANDRIA REAL ESTATE EQ IN,015271109,44611,318215,,
WATERS CORP,941848103,44489,165060,,
SOUTHERN CO,842587107,44139,649107,,SOMN
REXFORD INDL RLTY INC,76169C100,42508,817462,,
IQVIA HLDGS INC,46266C105,42053,232157,,
LIVE NATION ENTERTAINMENT IN,538034109,41888,550871,,
FLEX LTD,Y2573F102,41509,2491557,,FLEX
DAVE & BUSTERS ENTMT INC,238337109,41318,1331547,,
CUBESMART,229663109,40969,1022700,,CUBE
SAREPTA THERAPEUTICS INC,803607100,40780,368915,,
STEEL DYNAMICS INC,858119100,40666,573158,,STLD
LILLY ELI & CO,532457108,40530,125345,,
JD.COM INC,47215P106,40195,799096,,
HERSHEY CO,427866108,40141,182072,,HSY
AGNICO EAGLE MINES LTD,008474108,40078,949042,,AEM
FORD MTR CO DEL,345370CZ1,39876,43500000,,
CULLEN FROST BANKERS INC,229899109,39370,297760,,
NORDSON CORP,655663102,38910,183304,,NDSN
AUTOLIV INC,052800109,37868,568339,,ALV
BRIXMOR PPTY GROUP INC,11120U105,37849,2049193,,
STMICROELECTRONICS N V,861012102,37741,1219802,,
SIERRA WIRELESS INC,826516106,37446,1230142,,
MONGODB INC,60937PAD8,37082,31754000,,
INDEPENDENCE RLTY TR INC,45378A106,37069,2215716,,
EVERSOURCE ENERGY,30040W108,37024,474907,,ES
VANECK ETF TRUST,92189F676,37024,200000,PUT,
SHAKE SHACK INC,819047101,36932,821070,,SHAK
CHEMOCENTRYX INC,16383L106,36835,713026,,
CANADIAN PAC RY LTD,13645T100,36746,550747,,
CONAGRA BRANDS INC,205887102,36373,1114715,,CAG
TC ENERGY CORP,87807B107,35661,885284,,TRPRF
KILROY RLTY CORP,49427F108,35304,838385,,
AMERICAN FINL GROUP INC OHIO,025932104,35278,286979,,
METTLER TOLEDO INTERNATIONAL,592688105,35088,32365,,
FERRARI N V,N3167Y103,34690,187515,,
CHEWY INC,16679L109,34525,1123860,,
TIMKEN CO,887389104,34474,583913,,TKR
REALTY INCOME CORP,756109104,33958,583468,,O
ARGENX SE,04016X101,33954,96172,,ARGX
ISHARES TR,464287465,33606,600000,PUT,
UNITED THERAPEUTICS CORP DEL,91307C102,33454,159777,,UTHR
TEXTRON INC,883203101,33249,570701,,TXT
BILL COM HLDGS INC,090043AB6,33049,30000000,,
EPAM SYS INC,29414B104,32794,90544,,
KITE RLTY GROUP TR,49803T300,32778,1903496,,
FOOT LOCKER INC,344849104,32747,1051934,,
CONOCOPHILLIPS,20825C104,32728,319792,,COP
WORLD WRESTLING ENTMT INC,98156Q108,32508,463280,,
SPDR INDEX SHS FDS,78463X202,32301,1050100,PUT,
SOCIEDAD QUIMICA Y MINERA DE,833635105,32153,354306,,
DIAGEO PLC,25243Q205,31926,188010,,DGEAF
SSR MNG INC,784730103,31839,2164466,,
DISH NETWORK CORPORATION,25470MAD1,31792,35295000,,
INVESCO EXCH TRADED FD TR II,46138G706,31713,430825,,
