name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
INVESCO EXCHANGE TRADED FD T,46137V357,671391976,4254702,,
ISHARES TR,464287655,510502272,2543482,,
ISHARES TR,464287507,480224457,1732724,,
PIONEER NAT RES CO,723787107,377965711,1680744,,
VANGUARD INDEX FDS,922908363,315939624,723305,,
VANGUARD INDEX FDS,922908769,315867207,1331537,,
ISHARES TR,464287804,268171839,2477338,,
SPLUNK INC,848637104,263159640,1727336,,
CRH PLC,G25508105,185803320,2686572,,
TECK RESOURCES LTD,878742204,149737712,3542411,,TCKRF
THE CIGNA GROUP,125523100,149457891,499108,,
PG&E CORP,69331C108,142611566,7909682,,PCG-PX
HESS CORP,42809H107,140815488,976800,PUT,
MARTIN MARIETTA MATLS INC,573284106,138288872,277182,,
XPO INC,983793100,132745185,1515529,,
ANNALY CAPITAL MANAGEMENT IN,035710839,118523868,6118940,,
KB HOME,48666K109,113295257,1813885,,KBH
MONGODB INC,60937PAD8,112398139,56816000,,
WABTEC,929740108,111231276,876527,,
DIGITAL RLTY TR INC,253868103,107372365,797833,,
COREBRIDGE FINL INC,21871X109,105727788,4881246,,
SELECT SECTOR SPDR TR,81369Y605,103316190,2747771,,
TRUIST FINL CORP,89832Q109,102889727,2786829,,
KARUNA THERAPEUTICS INC,48576A100,99982977,315892,,
NATIONAL STORAGE AFFILIATES,637870106,95788567,2309828,,
PTC INC,69370C100,95049819,543266,,PTC
OMNICOM GROUP INC,681919106,93633579,1082344,,OMC
TENARIS S A,88031M109,89545097,2576096,,
OLIN CORP,680665205,88978278,1649273,,OLN
BECTON DICKINSON & CO,075887109,87497664,358847,,BDX
VANGUARD INDEX FDS,922908751,86718645,406500,,
SOUTHERN CO,842587107,83748944,1194366,,SOMN
AUTOLIV INC,052800109,83660545,759239,,ALV
BIOGEN INC,09062X103,82108239,317302,,BIIB
ROBLOX CORP,771049103,80119408,1752393,,RBLX
WEST PHARMACEUTICAL SVSC INC,955306105,75186423,213525,,
AMERICAN TOWER CORP NEW,03027X100,72880872,337599,,
APOLLO GLOBAL MGMT INC,03769M106,71826472,770753,,
WATSCO INC,942622200,71126020,166000,,WSO-B
MIDDLEBY CORP,596278101,71114604,483214,,MIDD
JUNIPER NETWORKS INC,48203R104,68960294,2339223,,
WESTERN ALLIANCE BANCORP,957638109,68601075,1042728,,WAL-PA
CENOVUS ENERGY INC,15135U109,68231179,4097451,,CVE
DELL TECHNOLOGIES INC,24703L202,67810289,886409,,DELL
SPIRIT AIRLS INC,848577102,67362900,4110000,CALL,
FIDELITY NATL INFORMATION SV,31620M106,67258817,1119674,,
SPDR S&P 500 ETF TR,78462F103,67197427,141376,,
REINSURANCE GRP OF AMERICA I,759351604,67176880,415236,,
AMERICAN EQTY INVT LIFE HLD,025676206,66937959,1199605,,
ARISTA NETWORKS INC,040413106,64017741,271826,,
ALBERTSONS COS INC,013091103,63785003,2773261,,
OVINTIV INC,69047Q102,63738461,1451240,,OVV
TECHNIPFMC PLC,G87110105,63081823,3132166,,FTI
ARGENX SE,04016X101,62920459,165393,,ARGX
EVERCORE INC,29977A105,62643470,366229,,EVR
CHURCHILL DOWNS INC,171484108,62547476,463555,,CHDN
CINEMARK HLDGS INC,17243VAB8,61801535,51000000,,
INVESCO LTD,G491BT108,61794531,3463819,,IVZ
MICROSOFT CORP,594918104,61332124,163100,CALL,MSFT
ISHARES TR,464288752,61245631,602041,,
DTE ENERGY CO,233331107,61202239,555072,,DTG
CIRRUS LOGIC INC,172755100,58776730,706536,,
CROWN HLDGS INC,228368106,57303279,622253,,
CHENIERE ENERGY INC,16411R208,56982486,333797,,
ISHARES TR,464287432,56364369,570028,,
DOMINION ENERGY INC,25746U109,56329829,1198507,,
SPIRIT AEROSYSTEMS HLDGS INC,848574109,55230240,1737893,,
CBRE GROUP INC,12504L109,55169230,592644,,
NEWS CORP NEW,65249B109,54181605,2206990,,NWSLL
ANSYS INC,03662Q105,53524800,147500,CALL,
SEA LTD,81141R100,53261550,1315100,PUT,SE
JPMORGAN CHASE & CO,46625H100,52765020,310200,CALL,JPM-PM
SPROUTS FMRS MKT INC,85208M102,51080215,1061738,,
SABRE GLBL INC,78573NAE2,49314676,50138000,,
SMUCKER J M CO,832696405,48933830,387196,,
IRONWOOD PHARMACEUTICALS INC,46333XAF5,46774203,44500000,,IRWD
AGNICO EAGLE MINES LTD,008474108,46533369,848375,,AEM
BLUE OWL CAPITAL INC,09581B103,46030034,3089264,,OWL
PERMIAN RESOURCES CORP,71424F105,45846810,3371089,,PR
CAL MAINE FOODS INC,128030202,45353366,790266,,
ISHARES TR,464287739,45212392,494611,,
TRANSOCEAN INC,893830BT5,44968346,30945000,,
IMMUNOGEN INC,45253H101,44378875,1496758,,
ZEBRA TECHNOLOGIES CORPORATI,989207105,43048655,157497,,
SPDR SER TR,78464A755,42918512,717341,,
ALIGN TECHNOLOGY INC,016255101,42558502,155323,,ALGN
SEA LTD,81141RAG5,42478230,51500000,,SE
ENTEGRIS INC,29362U104,41861274,349368,,ENTG
PVH CORPORATION,693656100,41704713,341506,,
SUNSTONE HOTEL INVS INC NEW,867892101,41565026,3873721,,
PINTEREST INC,72352L106,40913384,1104573,,
SPDR SER TR,78468R622,40076947,423065,,
INTERNATIONAL BUSINESS MACHS,459200101,39693585,242700,CALL,
KEYCORP,493267108,39004762,2708664,,
FLEX LTD,Y2573F102,38976646,1279601,,FLEX
IDACORP INC,451107106,38822340,394857,,IDA
HANCOCK WHITNEY CORPORATION,410120109,38143053,784998,,HWCPZ
LEVI STRAUSS & CO NEW,52736R102,38028536,2299186,,LEVI
APPLE HOSPITALITY REIT INC,03784Y200,37989545,2287149,,
SOLENO THERAPEUTICS INC,834203309,37306759,926876,,
SPDR SER TR,78464A698,37197250,709465,,
INSMED INC,457669AB5,37189115,32436000,,INSM
