name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
PG&E CORP,69331C108,755508000,50100000,,PCG-PX
AMAZON COM INC,023135106,616991700,2810000,,AMZN
SPDR S&P 500 ETF TR,78462F103,582907500,875000,PUT,
MICROSOFT CORP,594918104,569745000,1100000,,MSFT
NVIDIA CORPORATION,67066G104,531753000,2850000,,NVDA
NORFOLK SOUTHN CORP,655844108,495676500,1650000,,
BROOKFIELD CORP,11271J107,320611500,4675000,,
TAIWAN SEMICONDUCTOR MFG LTD,874039100,307219000,1100000,,
CAPITAL ONE FINL CORP,14040H105,294423300,1385000,,
FLUTTER ENTMT PLC,G3643J108,284480000,1120000,,
CASEYS GEN STORES INC,147528103,282660000,500000,,
TELEPHONE & DATA SYS INC,879433829,263193432,6707274,,
CRH PLC,G25508105,259583500,2165000,,
COSTAR GROUP INC,22160N109,254544290,3017000,,
SOMNIGROUP INTERNATIONAL INC,88023U101,252990000,3000000,,SGI
LIVE NATION ENTERTAINMENT IN,538034109,220590000,1350000,,
CARPENTER TECHNOLOGY CORP,144285103,208709000,850000,,CRS
UNION PAC CORP,907818108,206823750,875000,,
LPL FINL HLDGS INC,50212V100,197665435,594143,,
MR COOPER GROUP INC,62482R107,194980750,925000,,
SHARKNINJA INC,G8068L108,185670000,1800000,,
VISTRA CORP,92840M102,183185200,935000,,VST
COMFORT SYS USA INC,199908104,165036000,200000,,
META PLATFORMS INC,30303M102,161563600,220000,,
MASTEC INC,576323109,154287250,725000,,MTZ
TALEN ENERGY CORP,87422Q109,148883000,350000,,TLN
KENVUE INC,49177J102,146070000,9000000,,KVUE
JACOBS SOLUTIONS INC,46982L108,137121900,915000,,J
PRIMO BRANDS CORPORATION,741623102,127627500,5775000,,PRMB
FLOOR & DECOR HLDGS INC,339750101,98021000,1330000,,
APOLLO GLOBAL MGMT INC,03769M106,86625500,650000,,
ROCKET COS INC,77311W101,77520000,4000000,,
APOLLO GLOBAL MGMT INC,03769M304,63252000,900000,,
CORE SCIENTIFIC INC NEW,21874A106,53820000,3000000,,
STRATA CRITICAL MEDICAL INC,092667104,25300000,5000000,,
HERTZ GLOBAL HLDGS INC,42806J148,14768400,3970000,,
PG&E CORP,69331CAL2,10112827,10000000,,PCG-PX
DANAHER CORPORATION,235851102,9913000,50000,,
PG&E CORP,69331C306,5513200,140000,,PCG-PX
FLYEXCLUSIVE INC,343928107,5048680,1022000,,FLYX-WT
AURORA INNOVATION INC,051774107,2173719,1032463,,
AURORA INNOVATION INC,051774115,877000,1835000,,
BAUSCH HEALTH COS INC,071734107,645000,100000,,
COMMUNITY HEALTH SYS INC NEW,203668108,481500,150000,,
FLYEXCLUSIVE INC,343928115,116681,367499,,FLYX-WT
