name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
ALLERGAN PLC,G0177J108,240150,1356014,,
WILLIS TOWERS WATSON PLC LTD,G96629103,172238,1014060,,WTW
MELLANOX TECHNOLOGIES LTD,M51363113,172141,1418897,,
CYPRESS SEMICONDUCTOR CORP,232806109,166364,7133944,,
HP INC,40434L105,148272,8540993,,HPQ
WRIGHT MED GROUP N V,N96617118,142896,4987651,,
WABCO HLDGS INC,92927K102,138759,1027461,,
TD AMERITRADE HLDG CORP,87236Y108,128386,3704163,,
E TRADE FINANCIAL CORP,269246401,122471,3568493,,
ACACIA COMMUNICATIONS INC,00401C108,120021,1786555,,
CHURCHILL CAP CORP III,17144C203,109707,10970688,,
QIAGEN NV,N72482123,100769,2495244,,
ADVANCED DISP SVCS INC DEL,00790X101,97175,2962642,,
TIFFANY & CO NEW,886547108,95470,737219,,
SPRINT CORPORATION,85207U105,86048,9982353,,
FORTY SEVEN INC,34983P104,81550,854644,,
RA PHARMACEUTICALS INC,74933V108,80638,1679600,,
FITBIT INC,33812L102,76464,11481034,,
FLYING EAGLE ACQUISITION COR,34407Y202,67920,6812472,,
KEMET CORP,488360207,63405,2624363,,
UBER TECHNOLOGIES INC,90353T100,58950,2111397,,
CAESARS ENTMT CORP,127686103,58282,8621611,,
CHURCHILL CAP CORP II,17143G205,52000,5000000,,
STARS GROUP INC,85570W100,39139,1916688,,
PFIZER INC,717081103,33651,1030975,,PFE
MEET GROUP INC,58513U101,30125,5131948,,
GORES HLDGS IV INC,382865202,29485,2928037,,
FINTECH ACQUISITION CORP III,31811A101,26973,2700000,,
GRAF INDL CORP,384278107,25679,2525000,,
DELPHI TECHNOLOGIES PL,G2709G107,25303,3143287,,
BROOGE HLDGS LTD,G1611B107,24500,2000000,,
CHP MERGER CORP,12558Y205,24255,2450000,,
MICROCHIP TECHNOLOGY INC,595017AH7,24188,25450000,,MCHPP
SUNNOVA ENERGY INTL INC,86745K104,23239,2307789,,
EXPERIENCE INVT CORP,30217C208,22540,2300001,,
SOUTH MTN MERGER CORP,838884203,22364,2227500,,
ADESTO TECHNOLOGIES CORP,00687D101,22317,1994379,,
HAYMAKER ACQUISITION CORP II,42087L200,22220,2200000,,
THUNDER BRDG ACQUISTION II L,G8857S124,22055,2200000,,
TESLA INC,88160RAG6,21907,11950000,,
APEX TECHNOLOGY ACQUISITION,03768F201,21069,2091210,,
LEGACY ACQUISITION CORP,524643103,20361,1963445,,
CIIG MERGER CORP,12559C202,19686,2010857,,
OSPREY TECHNLGY AQUISTION CO,68839R401,19520,2000000,,
DIGITAL RLTY TR INC,253868103,18203,131041,,
HENNESSY CAP ACQUSTION CORP,42589C104,18198,1800000,,
PPD INC,69355F102,17272,969808,,
CRESCENT ACQUISITION CORP,22564L105,17238,1750000,,
TERRAFORM PWR INC,88104R209,17173,1088954,,
JUNIPER INDL HLDGS INC,48205G205,16711,1700000,,
DIAMOND EAGLE ACQUISITION CO,25258L109,16461,1333928,,
MERITOR INC,59001KAF7,16284,18839000,,
BAXTER INTL INC,071813109,16004,197123,,
