name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
NVIDIA CORPORATION,67066G104,590143973,1356684,,NVDA
TESLA INC,88160R101,451616073,1804876,,
ADVANCED MICRO DEVICES INC,007903107,406231538,3950900,PUT,AMD
VMWARE INC,928563402,392849016,2359737,,
HOME DEPOT INC,437076102,356577807,1180096,,
NETFLIX INC,64110L106,339273600,898500,PUT,NFLX
AUTOZONE INC,053332102,327658710,129000,PUT,AZO
AMAZON COM INC,023135106,327300822,2574739,,AMZN
UNITEDHEALTH GROUP INC,91324P102,317506594,629736,,UNH
SHERWIN WILLIAMS CO,824348106,316151308,1239566,,SHW
GOLDMAN SACHS GROUP INC,38141G104,306291362,946600,PUT,GS-PD
META PLATFORMS INC,30303M102,279825741,932100,CALL,
DISNEY WALT CO,254687106,277028900,3418000,PUT,
ISHARES TR,464288281,252350038,3058047,,
ROYAL CARIBBEAN GROUP,780153BQ4,251858541,127500000,,
REGENERON PHARMACEUTICALS,75886F107,247598214,300863,,
EXXON MOBIL CORP,30231G102,234654406,1995700,PUT,
LULULEMON ATHLETICA INC,550021109,231789014,601097,,LULU
EQT CORP,26884LAK5,230840869,82929000,,EQT
CROWDSTRIKE HLDGS INC,22788C105,229695574,1372300,PUT,
VISA INC,92826C839,225154259,978889,,V
SELECT SECTOR SPDR TR,81369Y506,219557310,2429000,,
FISERV INC,337738108,219166912,1940217,,FISV
AMGEN INC,031162100,212438117,790438,,AMGN
DRAFTKINGS INC NEW,26142V105,212328493,7212245,,DKNG
THE TRADE DESK INC,88339J105,203754009,2607217,,
CHEVRON CORP NEW,166764100,200843282,1191100,CALL,CVX
FIRST SOLAR INC,336433107,200694780,1242000,PUT,
TJX COS INC NEW,872540109,199718515,2247058,,
JPMORGAN CHASE & CO,46625H100,198807918,1370900,CALL,JPM-PM
MONGODB INC,60937PAD8,188259826,109904000,,
LPL FINL HLDGS INC,50212V100,185508877,780597,,
PROCTER AND GAMBLE CO,742718109,179684934,1231900,CALL,
SCHWAB CHARLES CORP,808513105,176932269,3222810,,SCHW-PJ
ALPHABET INC,02079K107,176679000,1340000,CALL,GOOGN
CHENIERE ENERGY INC,16411R208,170535683,1027571,,
BRISTOL-MYERS SQUIBB CO,110122108,168786124,2908100,CALL,
WELLS FARGO CO NEW,949746101,167276754,4093900,PUT,
MERCK & CO INC,58933Y105,164705175,1599856,,
ABBVIE INC,00287Y109,164681488,1104800,CALL,ABBV
UBER TECHNOLOGIES INC,90353T100,164395854,3574600,PUT,
BROADCOM INC,11135F101,163125912,196400,CALL,AVGO
WALMART INC,931142103,161769195,1011500,CALL,WMT
INTEL CORP,458140100,161045055,4530100,PUT,INTC
CHART INDS INC,16115QAE0,158660441,54492000,,
PFIZER INC,717081103,157053316,4734800,PUT,PFE
MASTERCARD INCORPORATED,57636Q104,153890217,388700,CALL,
CARNIVAL CORP,143658BT8,149393958,99533000,,CCL
BOOKING HOLDINGS INC,09857L108,146509213,47507,,BKNG
AIRBNB INC,009066101,146366847,1066736,,
PDD HOLDINGS INC,722304102,144545373,1473900,CALL,PDD
ISHARES TR,464287242,141891864,1390824,,
COCA COLA CO,191216100,137164827,2450247,,KO
NXP SEMICONDUCTORS N V,N6596X109,136644920,683498,,
ORACLE CORP,68389X105,136043648,1284400,CALL,ORCL-PD
MERCADOLIBRE INC,58733R102,135663160,107000,CALL,MELI
MCDONALDS CORP,580135101,129409368,491229,,MCD
UNITED STATES STL CORP,912909AT5,126916962,51451000,,
CME GROUP INC,12572Q105,125256831,625596,,CME
CHECK POINT SOFTWARE TECH LT,M22465104,122549760,919491,,
CBOE GLOBAL MKTS INC,12503M108,115745205,740959,,
COSTCO WHSL CORP NEW,22160K105,113613456,201100,CALL,
PALO ALTO NETWORKS INC,697435AF2,110904925,47039000,,PANW
GENERAL ELECTRIC CO,369604301,110163075,996500,CALL,GE
CITIGROUP INC,172967424,109052699,2651415,,C-PR
IMMUNOGEN INC,45253H101,107778439,6791332,,
SOUTHWESTERN ENERGY CO,845467109,107242512,16626746,,
APPLE INC,037833100,107177460,626000,PUT,AAPL
CNX RES CORP,12653C108,103722088,4593538,,
DEVON ENERGY CORP NEW,25179M103,103198378,2163488,,
SNAP INC,83304AAB2,101001372,115493000,,SNAP
ALPHABET INC,02079K305,99775646,762461,,GOOGN
CATERPILLAR INC,149123101,99399300,364100,PUT,CAT
MICROSOFT CORP,594918104,99398100,314800,PUT,MSFT
AUTOMATIC DATA PROCESSING IN,053015103,97589834,405644,,
KBR INC,48242WAB2,96152245,40958000,,
ZSCALER INC,98980GAB8,95742735,79605000,,
TEXAS INSTRS INC,882508104,93402474,587400,CALL,
BERKSHIRE HATHAWAY INC DEL,084670702,93212728,266094,,BRK-A
CINEMARK HLDGS INC,17243VAB8,92526777,63321000,,
HELIX ENERGY SOLUTIONS GRP I,42330PAK3,88150197,51005000,,
THERMO FISHER SCIENTIFIC INC,883556102,86917994,171717,,TMO
ETSY INC,29786AAJ5,86751385,85185000,,ETSY
ULTA BEAUTY INC,90384S303,86560815,216700,PUT,
NCL CORP LTD,62886HAX9,85968296,73700000,,
RESMED INC,761152107,85746560,579878,,RSMDF
PDD HOLDINGS INC,722304AC6,84883199,86049000,,PDD
DOCUSIGN INC,256163106,84460026,2010953,,
FOX CORP,35137L105,83555815,2678071,,FOX
CARNIVAL CORP,143658300,82949350,6045871,,CCL
INCYTE CORP,45337C102,82352868,1425530,,INCY
RTX CORPORATION,75513E101,81516245,1132642,,RTX
JOHNSON CTLS INTL PLC,G51502105,81332922,1528527,,
WAYFAIR INC,94419LAF8,81136843,99232000,,W
UPSTART HLDGS INC,91680M107,80399321,2817075,,
ISHARES TR,464287184,79590000,3000000,CALL,
LYFT INC,55087P104,78309681,7429761,,
KEYSIGHT TECHNOLOGIES INC,49338L103,76504156,578219,,
MORGAN STANLEY,617446448,75683589,926700,PUT,MS-PQ
ROKU INC,77543R102,73834316,1045960,,
BLACKLINE INC,09239BAD1,71974480,83534000,,
INTERNATIONAL BUSINESS MACHS,459200101,71316875,508317,,
BANK MONTREAL QUE,063671101,71309225,845000,CALL,
FORD MTR CO DEL,345370CZ1,70469821,71571000,,
BLOCK INC,852234103,69815724,1577400,PUT,
PPG INDS INC,693506107,69719863,537133,,
SYNOPSYS INC,871607107,69111244,150579,,SNPS
PROGRESSIVE CORP,743315103,68609847,492533,,
SPROUTS FMRS MKT INC,85208M102,68394058,1597992,,
VERISIGN INC,92343E102,68318027,337323,,
DELTA AIR LINES INC DEL,247361702,66962600,1809800,PUT,
INTERCONTINENTAL EXCHANGE IN,45866F104,66858274,607692,,
FIDELITY NATL INFORMATION SV,31620M106,66355449,1200569,,
GENUINE PARTS CO,372460105,64956418,449899,,GPC
US BANCORP DEL,902973304,64070280,1938000,PUT,
WAYFAIR INC,94419LAP6,63714916,52750000,,W
SAMSARA INC,79589L106,62173230,2466213,,IOT
OKTA INC,679295AD7,61469882,67553000,,
ABERCROMBIE & FITCH CO,002896207,61150345,1084803,,
TEVA PHARMACEUTICAL INDS LTD,881624209,61072245,5987475,,
PALANTIR TECHNOLOGIES INC,69608A108,59465600,3716600,CALL,PLTR
UNITED AIRLS HLDGS INC,910047109,59423040,1404800,PUT,
HORIZON THERAPEUTICS PUB L,G46188101,59313222,512691,,
ROYAL CARIBBEAN GROUP,V7780T103,59292090,643500,PUT,
HOLOGIC INC,436440101,58843288,847886,,
HONEYWELL INTL INC,438516106,58630749,317369,,
AMERICAN EXPRESS CO,025816109,57930775,388302,,AXP
MARATHON PETE CORP,56585A102,57584870,380500,PUT,
SPOTIFY TECHNOLOGY S A,L8681T102,57439482,371440,,
IQIYI INC,46267XAE8,56964247,59013000,,
CENTENE CORP DEL,15135B101,56783639,824385,,CNC
PALO ALTO NETWORKS INC,697435105,56309909,240189,,PANW
LIVE NATION ENTERTAINMENT IN,538034109,55893477,673091,,
CROWN CASTLE INC,22822V101,54516823,592381,,CCI
LINDE PLC,G54950103,54415601,146141,,LIN
CHEGG INC,163092AD1,54168301,59932000,,
BILIBILI INC,090040AB2,54119423,53977000,,BLBLF
ATI INC,01741RAK8,53679985,19952000,,ATI
UNITED PARCEL SERVICE INC,911312106,53421637,342732,,UPS
WINGSTOP INC,974155103,53093444,295226,,WING
SERVICENOW INC,81762P102,52654032,94200,PUT,
NISOURCE INC,65473P121,52587198,540000,,NI
WORKDAY INC,98138H101,52401915,243900,PUT,
