name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
BRISTOL MYERS SQUIBB CO,110122108,3864922,60210661,,CELG-RI
TESLA INC,88160R101,1647443,3938142,,
VERISIGN INC,92343E102,1593597,8270690,,
VERTEX PHARMACEUTICALS INC,92532F100,1549418,7076582,,
NOVO-NORDISK A S,670100205,1517441,26217026,,
CHIPOTLE MEXICAN GRILL INC,169656105,1476279,1763542,,CMG
BIOGEN INC,09062X103,1356028,4569906,,BIIB
PALO ALTO NETWORKS INC,697435105,1309442,5662451,,PANW
GILEAD SCIENCES INC,375558103,1102252,16962944,,
HUMANA INC,444859102,1081689,2951242,,HUM
WALMART INC,931142103,1060865,8926837,,WMT
ABBVIE INC,00287Y109,1044484,11796744,,ABBV
ALLERGAN PLC,G0177J108,959637,5019812,,
PETROLEO BRASILEIRO SA PETRO,71654V408,903733,56695930,,
GLAXOSMITHKLINE PLC,37733W105,894107,19027599,,
GENERAL ELECTRIC CO,369604103,843974,75624926,,GE
AMGEN INC,031162100,761670,3159538,,AMGN
ATLASSIAN CORP PLC,G06242104,731899,6081924,,
ALIGN TECHNOLOGY INC,016255101,728531,2610848,,ALGN
MONSTER BEVERAGE CORP NEW,61174X109,727795,11452315,,MNST
TARGET CORP,87612E106,727203,5671968,,TGT
HERSHEY CO,427866108,660096,4491062,,HSY
VODAFONE GROUP PLC NEW,92857W308,656683,33972220,,
FACEBOOK INC,30303M102,648577,3159939,,
BP PLC,055622104,644986,17090262,,BPPFF
NOVARTIS A G,66987V109,625066,6601182,,
AMAZON COM INC,023135106,623193,337255,,AMZN
FORTINET INC,34959E109,613965,5750888,,
TAIWAN SEMICONDUCTOR MFG LTD,874039100,590963,10171482,,
ENTERGY CORP NEW,29364G103,586855,4898624,,
DUKE ENERGY CORP NEW,26441C204,569210,6240653,,DUK-PA
MOLINA HEALTHCARE INC,60855R100,566032,4171509,,
CBOE GLOBAL MARKETS INC,12503M108,546942,4557853,,
EBAY INC,278642103,545984,15120028,,EBAY
JAZZ PHARMACEUTICALS PLC,G50871105,529850,3549371,,JAZZ
MERCK & CO INC,58933Y105,515981,5673243,,
PFIZER INC,717081103,513358,13102541,,PFE
QUALCOMM INC,747525103,507897,5756507,,
DOMINOS PIZZA INC,25754A201,501218,1706100,,DPZ
FIRSTENERGY CORP,337932107,499039,10268300,,FE
FRANCO NEVADA CORP,351858105,479275,4639636,,FNV
SPRINT CORPORATION,85207U105,469181,90053960,,
RALPH LAUREN CORP,751212101,464695,3964294,,RL
MOMO INC,60879B107,447306,13352403,,
AMERICAN ELEC PWR CO INC,025537101,440596,4661898,,
CABLE ONE INC,12685J105,435973,292900,,
STARBUCKS CORP,855244109,429207,4881786,,SBUX
CME GROUP INC,12572Q105,428420,2134418,,CME
NATIONAL GRID PLC,636274409,428210,6832767,,NMKBP
HERBALIFE NUTRITION LTD,G4412G101,408136,8561703,,
ICON PLC,G4705A100,404234,2347059,,ICLR
ALEXION PHARMACEUTICALS INC,015351109,403523,3731144,,
MOBILE TELESYSTEMS PJSC,607409109,402072,39612969,,
NEWMONT GOLDCORP CORPORATION,651639106,401242,9234499,,
SEAGATE TECHNOLOGY PLC,G7945M107,400546,6731871,,
F5 NETWORKS INC,315616102,400149,2865374,,
ABIOMED INC,003654100,396284,2323023,,
EVERGY INC,30034W106,389678,5986756,,
PROGRESSIVE CORP OHIO,743315103,388002,5359886,,
SOUTHERN CO,842587107,384039,6028863,,SOMN
BAUSCH HEALTH COS INC,071734107,373769,12491799,,
TERADYNE INC,880770102,368345,5401749,,
HORIZON THERAPEUTICS PUB LTD,G46188101,365644,10100675,,
CONSOLIDATED EDISON INC,209115104,362486,4006694,,ED
MARKETAXESS HLDGS INC,57060D108,362412,955954,,
AMEREN CORP,023608102,351069,4571208,,AEE
FOX CORP,35137L105,346586,9349489,,FOX
NETEASE INC,64110W102,344883,1124717,,
CSX CORP,126408103,341121,4714225,,CSX
NETAPP INC,64110D104,340193,5464940,,
EQUITY LIFESTYLE PPTYS INC,29472R108,334643,4754130,,
PUBLIC STORAGE,74460D109,326227,1531872,,PSA-PS
VALE S A,91912E105,323553,24511590,,
COLGATE PALMOLIVE CO,194162103,321664,4672627,,CL
EXELIXIS INC,30161Q104,316348,17953926,,
DROPBOX INC,26210C104,315207,17599516,,
INCYTE CORP,45337C102,314440,3601003,,INCY
LAUDER ESTEE COS INC,518439104,313534,1518030,,
UNITED THERAPEUTICS CORP DEL,91307C102,312194,3544433,,UTHR
VMWARE INC,928563402,311258,2050583,,
MICRON TECHNOLOGY INC,595112103,309477,5754498,,MU
RYANAIR HLDGS PLC,783513203,305703,3489366,,
NORWEGIAN CRUISE LINE HLDG L,G66721104,297368,5091044,,
UNITED AIRLINES HLDGS INC,910047109,294462,3342743,,
JOHNSON & JOHNSON,478160104,294186,2016768,,JNJ
GAMING & LEISURE PPTYS INC,36467J108,291858,6779502,,
HSBC HLDGS PLC,404280406,291740,7463283,,
KINROSS GOLD CORP,496902404,291272,61449756,,KGCRF
BARRICK GOLD CORPORATION,067901108,290913,15648964,,
CHINA MOBILE LIMITED,16941M109,286282,6772697,,
HAEMONETICS CORP,405024100,280335,2439816,,HAE
RH,74967X103,277396,1299277,,RH
PINNACLE WEST CAP CORP,723484101,272659,3031898,,
AES CORP,00130H105,269806,13558100,,AES
BANK N S HALIFAX,064149107,267653,4737700,,
PINDUODUO INC,722304102,265178,7011574,,
KROGER CO,501044101,263016,9072644,,KR
CROWN CASTLE INTL CORP NEW,22822V101,259121,1822870,,
SBA COMMUNICATIONS CORP NEW,78410G104,258522,1072749,,SBAC
ERICSSON,294821608,252891,28803088,,
ZOETIS INC,98978V103,252561,1908278,,ZTS
ETSY INC,29786A106,251683,5681327,,ETSY
GENERAL MLS INC,370334104,250458,4676212,,
INTEL CORP,458140100,250286,4181894,,INTC
MARKEL CORP,570535104,247246,216281,,
EQUINOR ASA,29446M102,246063,12358764,,STOHF
ALTICE USA INC,02156K103,244190,8931600,,
APARTMENT INVT & MGMT CO,03748R754,244061,4725295,,
SPOTIFY TECHNOLOGY S A,L8681T102,243500,1628220,,
GODADDY INC,380237107,243018,3578000,,GDDY
BAIDU INC,056752108,242306,1916977,,
TD AMERITRADE HLDG CORP,87236Y108,241766,4864505,,
NETFLIX INC,64110L106,241254,745600,,NFLX
ASPEN TECHNOLOGY INC,045327103,237507,1964003,,
INVITATION HOMES INC,46187W107,236370,7886883,,INVH
COGENT COMMUNICATIONS HLDGS,19239V302,236150,3588366,,
ALLISON TRANSMISSION HLDGS I,01973R101,235479,4873319,,
XCEL ENERGY INC,98389B100,235317,3706369,,XELLL
UDR INC,902653104,231464,4956408,,
ESSEX PPTY TR INC,297178105,231167,768354,,
AMERICAN TOWER CORP NEW,03027X100,228867,995854,,
QORVO INC,74736K101,226852,1951754,,
MSCI INC,55354G100,226478,877211,,MSCI
ALPHABET INC,02079K305,223742,167048,,GOOGN
SIRIUS XM HLDGS INC,82968B103,221705,31007703,,
APPLE INC,037833100,218708,744790,,AAPL
CHARLES RIV LABS INTL INC,159864107,218077,1427579,,
VENTAS INC,92276F100,214936,3722486,,
PHILLIPS 66,718546104,214231,1922902,,PSX
ADVANCED MICRO DEVICES INC,007903107,211494,4611726,,AMD
ALCOA CORP,013872106,209174,9724484,,AA
KELLOGG CO,487836108,208072,3008567,,
INTERNATIONAL BUSINESS MACHS,459200101,207346,1546900,,
COSAN LTD,G25343107,205634,9003251,,
CHEVRON CORP NEW,166764100,205263,1703284,,CVX
EDISON INTL,281020107,201554,2672782,,
CROCS INC,227046109,201128,4801332,,
AMBEV SA,02319V103,192957,41407158,,
WIX COM LTD,M98068105,192883,1576100,,
MGM RESORTS INTERNATIONAL,552953101,192751,5793540,,MGM
EXXON MOBIL CORP,30231G102,190392,2728454,,
WASTE CONNECTIONS INC,94106B101,189300,2084936,,
NRG ENERGY INC,629377508,189034,4755569,,
