name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
APPLE INC,037833100,7332016409,38082462,,AAPL
MICROSOFT CORP,594918104,6687541989,17784124,,MSFT
SPDR S&P 500 ETF TR,78462F103,5835456920,12277160,,
FLEXSHARES TR,33939L407,4333366346,105820912,,
AMAZON COM INC,023135106,3089504353,20333713,,AMZN
NVIDIA CORPORATION,67066G104,2566739621,5183029,,NVDA
VANGUARD INDEX FDS,922908769,2142661184,9032380,,
ALPHABET INC,02079K305,1995218671,14283189,,GOOGN
ISHARES TR,464287200,1994753872,4176358,,
ALPHABET INC,02079K107,1950084629,13837257,,GOOGN
VANGUARD TAX-MANAGED FDS,921943858,1664819872,34756156,,
META PLATFORMS INC,30303M102,1603452604,4530039,,
JPMORGAN CHASE & CO,46625H100,1517430632,8920815,,JPM-PM
ISHARES TR,464287465,1430013323,18978279,,
FLEXSHARES TR,33939L795,1412609774,26403921,,
FLEXSHARES TR,33939L506,1386049661,58681188,,
ISHARES TR,464287226,1359268152,13695397,,
BERKSHIRE HATHAWAY INC DEL,084670702,1342740728,3764764,,BRK-A
ELI LILLY & CO,532457108,1274015962,2185576,,LLY
UNITEDHEALTH GROUP INC,91324P102,1246596725,2367840,,UNH
BROADCOM INC,11135F101,1215260259,1088699,,AVGO
HOME DEPOT INC,437076102,1214890285,3505671,,
TESLA INC,88160R101,1206548063,4855715,,
PROCTER AND GAMBLE CO,742718109,1203613617,8213550,,
ISHARES TR,46435U853,1197654856,32947864,,
ISHARES TR,464287614,1192157816,3932308,,
JOHNSON & JOHNSON,478160104,1099698812,7016070,,JNJ
EXXON MOBIL CORP,30231G102,1075519453,10757346,,
FLEXSHARES TR,33939L100,978684137,5363364,,
COSTCO WHSL CORP NEW,22160K105,955562832,1447647,,
VISA INC,92826C839,952603727,3658935,,V
FLEXSHARES TR,33939L662,934538529,22866125,,
ISHARES TR,464288372,913367441,19412698,,
ISHARES TR,464288646,911190233,17770653,,
ISHARES TR,464287507,910467405,3285107,,
MASTERCARD INCORPORATED,57636Q104,900088791,2110358,,
ABBVIE INC,00287Y109,882092804,5692023,,ABBV
MERCK & CO INC,58933Y105,856241663,7853987,,
ACCENTURE PLC IRELAND,G1151C101,855538933,2438058,,
CHEVRON CORP NEW,166764100,850235418,5700157,,CVX
FLEXSHARES TR,33939L886,842562778,11229454,,
SPDR INDEX SHS FDS,78463X541,830390429,14658260,,
MCDONALDS CORP,580135101,826068854,2785973,,MCD
VANGUARD INTL EQUITY INDEX F,922042775,821816730,14638702,,
VANGUARD INTL EQUITY INDEX F,922042858,811237061,19738128,,
PEPSICO INC,713448108,793012172,4669172,,PEP
ISHARES TR,464287804,771261007,7124813,,
ABBOTT LABS,002824100,770893407,7003665,,
SALESFORCE INC,79466L302,764767466,2906314,,
ADOBE INC,00724F101,755002073,1265508,,ADBE
FLEXSHARES TR,33939L860,692652809,11257156,,
ISHARES TR,464287655,679941454,3387681,,
VANGUARD BD INDEX FDS,921937827,664768169,8631111,,
ISHARES TR,464287622,658748340,2511814,,
ISHARES TR,464287499,651118015,8376663,,
CISCO SYS INC,17275R102,646675703,12800390,,
COCA COLA CO,191216100,590536941,10020990,,KO
ISHARES TR,464287598,575398352,3481987,,
DANAHER CORPORATION,235851102,574319363,2482577,,
ORACLE CORP,68389X105,555894541,5272641,,ORCL-PD
NIKE INC,654106103,549786429,5063889,,
WALMART INC,931142103,525052379,3330494,,WMT
AMGEN INC,031162100,512699794,1780084,,AMGN
SPDR S&P MIDCAP 400 ETF TR,78467Y107,507437841,1000114,,
VANGUARD MUN BD FDS,922907746,501985830,9833219,,
INTEL CORP,458140100,497610223,9902691,,INTC
NETFLIX INC,64110L106,488636663,1003608,,NFLX
STARBUCKS CORP,855244109,477449569,4972915,,SBUX
ADVANCED MICRO DEVICES INC,007903107,467250047,3169731,,AMD
LINDE PLC,G54950103,462453710,1125986,,LIN
DISNEY WALT CO,254687106,462062957,5117543,,
THERMO FISHER SCIENTIFIC INC,883556102,456005935,859108,,TMO
EATON CORP PLC,G29183103,454473096,1887190,,ETN
BANK AMERICA CORP,060505104,449597800,13353068,,
MONDELEZ INTL INC,609207105,444314157,6134394,,
TEXAS INSTRS INC,882508104,436676757,2561755,,
LOWES COS INC,548661107,435174715,1955402,,
COMCAST CORP NEW,20030N101,433363981,9882873,,CCZ
CATERPILLAR INC,149123101,424643915,1436209,,CAT
QUALCOMM INC,747525103,422527578,2921438,,
ISHARES TR,464287242,422486269,3817877,,
AUTOMATIC DATA PROCESSING IN,053015103,419728537,1801642,,
INTUIT,461202103,410185313,656265,,
PFIZER INC,717081103,378415501,13143991,,PFE
NEXTERA ENERGY INC,65339F101,375004994,6173938,,NEE-PS
AMERICAN EXPRESS CO,025816109,373161047,1991892,,AXP
TJX COS INC NEW,872540109,371265270,3957630,,
HONEYWELL INTL INC,438516106,367217309,1751072,,
SERVICENOW INC,81762P102,362122753,512566,,
UNION PAC CORP,907818108,352719162,1436036,,
ISHARES TR,464287168,346396001,2955093,,
FLEXSHARES TR,33939L605,344577457,14582203,,
APPLIED MATLS INC,038222105,343826967,2121472,,
ISHARES TR,464288638,336392420,6469085,,
INTERNATIONAL BUSINESS MACHS,459200101,335965882,2054209,,
RTX CORPORATION,75513E101,334125998,3971072,,RTX
UNITED PARCEL SERVICE INC,911312106,334106675,2124955,,UPS
BRISTOL-MYERS SQUIBB CO,110122108,332392286,6478119,,
BOEING CO,097023105,332019846,1273766,,BA-PA
INTERCONTINENTAL EXCHANGE IN,45866F104,330712644,2575042,,
AMERICAN TOWER CORP NEW,03027X100,329658043,1527043,,
VERIZON COMMUNICATIONS INC,92343V104,325578180,8636026,,VZ
WELLS FARGO CO NEW,949746101,324564358,6594156,,
CONOCOPHILLIPS,20825C104,322693868,2780166,,COP
BLACKROCK INC,09247X101,320686978,395032,,
LOCKHEED MARTIN CORP,539830109,316692838,698731,,LMT
PROLOGIS INC.,74340W103,314496556,2359314,,
MARSH & MCLENNAN COS INC,571748102,310744631,1640073,,
DIMENSIONAL ETF TRUST,25434V500,308901654,5181175,,
CVS HEALTH CORP,126650100,307476241,3894076,,CVS
ANALOG DEVICES INC,032654105,305007222,1536096,,ADI
GENERAL ELECTRIC CO,369604301,299980659,2350393,,GE
S&P GLOBAL INC,78409V104,296625904,673354,,SPGI
DEERE & CO,244199105,294515851,736529,,DE
NOVO-NORDISK A S,670100205,291574860,2818510,,
ILLINOIS TOOL WKS INC,452308109,288790422,1102506,,
US BANCORP DEL,902973304,288540705,6666837,,
PALO ALTO NETWORKS INC,697435105,287422780,974711,,PANW
GOLDMAN SACHS GROUP INC,38141G104,285160412,739198,,GS-PD
ISHARES TR,464287689,280437323,1024466,,
FLEXSHARES TR,33939L803,278179502,4073628,,
ISHARES INC,46434G764,275689075,4975439,,
MORGAN STANLEY,617446448,273369555,2931577,,MS-PQ
BOOKING HOLDINGS INC,09857L108,270734472,76323,,BKNG
AIR PRODS & CHEMS INC,009158106,268566587,980886,,
SCHWAB CHARLES CORP,808513105,266455795,3872904,,SCHW-PJ
INTUITIVE SURGICAL INC,46120E602,264058757,782721,,ISRG
GILEAD SCIENCES INC,375558103,262671361,3242456,,
PHILIP MORRIS INTL INC,718172109,251690342,2675280,,
STRYKER CORPORATION,863667101,247376420,826075,,SYK
AT&T INC,00206R102,242141625,14430371,,T-PC
ZOETIS INC,98978V103,240536201,1218707,,ZTS
LAM RESEARCH CORP,512807108,237912875,303747,,LRCX
FLEXSHARES TR,33939L837,237672188,10209725,,
ELEVANCE HEALTH INC,036752103,237604466,503869,,
NORFOLK SOUTHN CORP,655844108,237393361,1004287,,
VERTEX PHARMACEUTICALS INC,92532F100,235751252,579398,,
SPDR SER TR,78464A607,233713011,2451878,,
GRAINGER W W INC,384802104,228893294,276211,,
SELECT SECTOR SPDR TR,81369Y803,227113696,1179934,,
EMERSON ELEC CO,291011104,225456575,2316414,,
CITIGROUP INC,172967424,225417333,4382141,,C-PR
MEDTRONIC PLC,G5960L103,224800027,2728818,,MDT
PNC FINL SVCS GROUP INC,693475105,221320756,1429259,,
TRAVELERS COMPANIES INC,89417E109,217653112,1142596,,
MICROCHIP TECHNOLOGY INC.,595017104,215878024,2393857,,MCHPP
ASML HOLDING N V,N07059210,214990258,284033,,
TAIWAN SEMICONDUCTOR MFG LTD,874039100,214313528,2060707,,
THE CIGNA GROUP,125523100,213211993,712012,,
PROGRESSIVE CORP,743315103,212391279,1333446,,
ISHARES TR,46429B655,210743664,4163249,,
KLA CORP,482480100,202668501,348647,,KLAC
PHILLIPS 66,718546104,202451353,1520590,,PSX
MCKESSON CORP,58155Q103,200111531,432225,,MCK
DIMENSIONAL ETF TRUST,25434V807,194983070,5674711,,
CHUBB LIMITED,H1467J104,189763612,839662,,
DIMENSIONAL ETF TRUST,25434V724,189253613,5084729,,
CME GROUP INC,12572Q105,187226980,889017,,CME
3M CO,88579Y101,185990598,1701341,,MMM
SYNOPSYS INC,871607107,185232179,359737,,SNPS
MICRON TECHNOLOGY INC,595112103,184193248,2158346,,MU
REGENERON PHARMACEUTICALS,75886F107,183829610,209304,,
GENERAL DYNAMICS CORP,369550108,183725094,707533,,GD
PAYPAL HLDGS INC,70450Y103,182756590,2976007,,
UBER TECHNOLOGIES INC,90353T100,182323547,2961240,,
FLEXSHARES TR,33939L845,181436986,3072079,,
ASTRAZENECA PLC,046353108,181004741,2687524,,AZN
ISHARES TR,46435G516,179383780,2374686,,
BLACKSTONE INC,09260D107,179072900,1367804,,BX
TARGET CORP,87612E106,178695798,1254710,,TGT
FISERV INC,337738108,177666327,1337446,,FISV
AON PLC,G0403H108,177355155,609426,,AON
MARATHON PETE CORP,56585A102,177068253,1193504,,
NOVARTIS AG,66987V109,174481511,1728053,,NVSEF
VANGUARD SCOTTSDALE FDS,92206C102,174341837,2988888,,
ISHARES TR,46429B598,172056324,3525022,,
T-MOBILE US INC,872590104,170745518,1064963,,
SEMPRA,816851109,170637137,2283382,,SREA
