name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
VANGUARD INTL EQUITY INDEX F,922042775,146737262,2555953,,
MICROSOFT CORP,594918104,127403012,302261,,MSFT
ALPHABET INC,02079K305,107670270,568781,,GOOGN
APPLE INC,037833100,103756269,414329,,AAPL
BERKSHIRE HATHAWAY INC DEL,084670702,86154930,190070,,BRK-A
NVIDIA CORPORATION,67066G104,60360133,449476,,NVDA
VISA INC,92826C839,57914014,183249,,V
TJX COS INC NEW,872540109,56653850,468950,,
WATSCO INC,942622200,56342204,118893,,WSO-B
META PLATFORMS INC,30303M102,55876976,95433,,
S&P GLOBAL INC,78409V104,52377318,105169,,SPGI
AMPHENOL CORP NEW,032095101,47775518,686300,,
DANAHER CORPORATION,235851102,43649483,189929,,
KINSALE CAP GROUP INC,49714P108,42426833,91215,,
THERMO FISHER SCIENTIFIC INC,883556102,41530021,79771,,TMO
ECOLAB INC,278865100,39383055,167619,,ECL
AMERICAN TOWER CORP NEW,03027X100,37714761,203825,,
OREILLY AUTOMOTIVE INC,67103H107,33045875,27868,,
SPDR S&P 500 ETF TR,78462F103,32024163,54459,,
WALMART INC,931142103,31829174,351490,,WMT
STRYKER CORPORATION,863667101,31563801,87461,,SYK
TE CONNECTIVITY PLC,G87052109,31189478,218154,,TEL
ISHARES TR,46435GAA0,28855116,1198800,,
MERCADOLIBRE INC,58733R102,28132080,16544,,MELI
AUTOMATIC DATA PROCESSING IN,053015103,27314815,92822,,
CHUBB LIMITED,H1467J104,27075058,97672,,
UNION PAC CORP,907818108,26549786,116426,,
SERVICENOW INC,81762P102,24182398,22811,,
ISHARES TR,46434VBD1,24121698,962942,,
AMERICAN WTR WKS CO INC NEW,030420103,23634178,189848,,
MCCORMICK & CO INC,579780206,23173761,302174,,MKC-V
ISHARES TR,46435UAA9,23149673,966180,,
ISHARES TR,46435U515,23074183,926674,,
ISHARES TR,46435G516,21024691,276132,,
CHEVRON CORP NEW,166764100,20705168,142952,,CVX
IDEXX LABS INC,45168D104,20657530,49965,,
TRANSDIGM GROUP INC,893641100,20356319,16063,,TDG
PROCTER AND GAMBLE CO,742718109,19810195,118164,,
SYNOPSYS INC,871607107,19212976,39585,,SNPS
VANGUARD INDEX FDS,922908363,18973656,35214,,
TEXAS PACIFIC LAND CORPORATI,88262P102,18212950,16468,,
AMAZON COM INC,023135106,16101910,73394,,AMZN
EXXON MOBIL CORP,30231G102,14967936,139146,,
JOHNSON & JOHNSON,478160104,14900778,103034,,JNJ
YUM BRANDS INC,988498101,14352303,106979,,YUM
CONSTELLATION BRANDS INC,21036P108,13862225,62725,,
ISHARES TR,46436E205,13763722,603672,,
ISHARES TR,46432F834,12906891,195145,,
UBER TECHNOLOGIES INC,90353T100,12256059,203184,,
BERKSHIRE HATHAWAY INC DEL,084670108,11575640,17,,BRK-A
REGENERON PHARMACEUTICALS,75886F107,10996239,15437,,
GE AEROSPACE,369604301,10703841,64068,,
PIMCO ETF TR,72201R833,10658201,105811,,
ANSYS INC,03662Q105,10048049,29787,,
SELECT SECTOR SPDR TR,81369Y506,8988476,104932,,
ISHARES TR,46436E726,8781759,411131,,
COSTCO WHSL CORP NEW,22160K105,8490158,9266,,
JPMORGAN CHASE & CO.,46625H100,8274550,34519,,JPM-PM
ISHARES TR,46435U325,7539270,299415,,
BLACKSTONE INC,09260D107,7472166,43337,,BX
PIMCO ETF TR,72201R718,7430818,77951,,
TERRENO RLTY CORP,88146M101,7295361,122344,,
ALPHABET INC,02079K107,7186635,37737,,GOOGN
NEBIUS GROUP N.V.,N97284108,6344131,229030,,NBIS
PEPSICO INC,713448108,5713910,37247,,PEP
JANUS DETROIT STR TR,47103U886,5282867,108012,,
EATON CORP PLC,G29183103,5246865,15810,,ETN
GE VERNOVA INC,36828A101,5221454,15862,,GEV
INVESCO EXCHANGE TRADED FD T,46137V357,5152113,29402,,
VANGUARD INDEX FDS,922908769,5125290,17685,,
ISHARES TR,464287663,5024860,54270,,
SPDR GOLD TR,78463V107,5016934,20720,,
PAYCHEX INC,704326107,4837871,34502,,PAYX
INDEPENDENT BK CORP MASS,453836108,4811668,74300,,
COCA COLA CO,191216100,4400475,70679,,KO
ISHARES TR,46435U259,4209939,165355,,
ABBVIE INC,00287Y109,4189989,23579,,ABBV
ISHARES TR,46435U283,4144681,164864,,
MERCK & CO INC,58933Y105,4051708,40400,,
VANGUARD INTL EQUITY INDEX F,922042858,3878058,88058,,
ISHARES TR,46434V878,3668934,72753,,
ISHARES TR,464287614,3601772,8969,,
ABBOTT LABS,002824100,3451100,30511,,
ISHARES TR,46436E486,3375903,165892,,
EMERSON ELEC CO,291011104,3283402,26494,,
ASPEN TECHNOLOGY INC,29109X106,2979834,11937,,
VANGUARD INDEX FDS,922908629,2879017,10900,,
FISERV INC,337738108,2836851,13810,,FISV
CATERPILLAR INC,149123101,2835695,7817,,CAT
ELI LILLY & CO,532457108,2766848,3584,,LLY
HOME DEPOT INC,437076102,2724875,7005,,
ISHARES TR,46435G441,2718576,58850,,
ILLUMINA INC,452327109,2710952,20287,,
MCDONALDS CORP,580135101,2561758,8837,,MCD
MASTERCARD INCORPORATED,57636Q104,2549652,4842,,
ISHARES TR,464287234,2532662,60561,,
NUCOR CORP,670346105,2518394,21477,,NUE
SYSCO CORP,871829107,2472640,32339,,SYY
ISHARES TR,46435G425,2370031,18398,,
ILLINOIS TOOL WKS INC,452308109,2323087,9108,,
ISHARES TR,464287168,2306256,17566,,
MARSH & MCLENNAN COS INC,571748102,2285532,10760,,
COLGATE PALMOLIVE CO,194162103,2250478,24755,,CL
INTUITIVE SURGICAL INC,46120E602,2193276,4202,,ISRG
EDWARDS LIFESCIENCES CORP,28176E108,2160714,29187,,EW
ISHARES TR,46436E866,2129420,91313,,
ISHARES TR,46435U432,2054678,77200,,
MORGAN STANLEY,617446448,2048985,16298,,MS-PQ
ISHARES TR,464287200,2007988,3411,,
ISHARES TR,46436E858,2003791,87847,,
NETFLIX INC,64110L106,1959122,2198,,NFLX
SIMON PPTY GROUP INC NEW,828806109,1953206,11342,,
ISHARES GOLD TR,464285204,1888658,38147,,
BROADCOM INC,11135F101,1841274,7942,,AVGO
BRINKER INTL INC,109641100,1772157,13396,,
ADOBE INC,00724F101,1732474,3896,,ADBE
CINTAS CORP,172908105,1684494,9220,,CTAS
INTERNATIONAL BUSINESS MACHS,459200101,1658398,7544,,
PFIZER INC,717081103,1658152,62501,,PFE
BANK AMERICA CORP,060505104,1656168,37683,,
RTX CORPORATION,75513E101,1646349,14227,,RTX
KENVUE INC,49177J102,1643011,76956,,KVUE
VANGUARD WHITEHALL FDS,921946406,1593344,12488,,
GE HEALTHCARE TECHNOLOGIES I,36266G107,1591354,20355,,
INVESCO QQQ TR,46090E103,1547494,3027,,
VANGUARD INDEX FDS,922908744,1531658,9047,,
CONOCOPHILLIPS,20825C104,1526921,15397,,COP
PERSONALIS INC,71535D106,1517875,262608,,
AIR PRODS & CHEMS INC,009158106,1468183,5062,,
VANGUARD INDEX FDS,922908512,1462401,9040,,
SERVICE CORP INTL,817565104,1461824,18314,,
MASCO CORP,574599106,1456553,20071,,
VANGUARD INDEX FDS,922908751,1426062,5935,,
ISHARES TR,464287804,1391628,12078,,
ISHARES TR,46436E841,1364987,61495,,
ORACLE CORP,68389X105,1363116,8180,,ORCL-PD
ISHARES TR,464287226,1340418,13833,,
SELECT SECTOR SPDR TR,81369Y803,1337921,5754,,
CISCO SYS INC,17275R102,1299085,21944,,
GILEAD SCIENCES INC,375558103,1208754,13086,,
ACCENTURE PLC IRELAND,G1151C101,1202067,3417,,
COUPANG INC,22266T109,1150434,52340,,
DBX ETF TR,23306X407,1130616,36000,,
THE CIGNA GROUP,125523100,1120300,4057,,
HERSHEY CO,427866108,1117033,6596,,HSY
BRISTOL-MYERS SQUIBB CO,110122108,1116042,19732,,
ISHARES TR,46436E163,1058003,42354,,
ISHARES TR,464287507,1038397,16665,,
SHELL PLC,780259305,1011735,16149,,RYDAF
ALNYLAM PHARMACEUTICALS INC,02043Q107,941240,4000,,
CSX CORP,126408103,939154,29103,,CSX
ISHARES TR,464287630,933307,5685,,
CROWDSTRIKE HLDGS INC,22788C105,927596,2711,,
ISHARES INC,46434G863,923949,27653,,
WHEATON PRECIOUS METALS CORP,962879102,906477,16118,,WPM
WEYERHAEUSER CO MTN BE,962166104,876057,31121,,
INTUIT,461202103,873615,1390,,
GRAYSCALE BITCOIN TRUST ETF,389637109,858632,11600,,GBTC
SPDR S&P MIDCAP 400 ETF TR,78467Y107,855778,1497,,
ISHARES TR,46436E825,835522,39178,,
ISHARES TR,46436E833,831220,37949,,
VANGUARD TAX-MANAGED FDS,921943858,828721,17330,,
COMCAST CORP NEW,20030N101,792371,21113,,CCZ
BECTON DICKINSON & CO,075887109,791323,3488,,BDX
LOWES COS INC,548661107,774212,3137,,
TESLA INC,88160R101,772546,1913,,
FEDEX CORP,31428X106,767275,2714,,FDX
UNITED PARCEL SERVICE INC,911312106,763284,6053,,UPS
3M CO,88579Y101,755712,5854,,MMM
FRANCO NEV CORP,351858105,755163,6422,,
ISHARES TR,46435U168,747968,32240,,
PROSHARES TR,74348A467,739657,7430,,
AMGEN INC,031162100,735266,2821,,AMGN
GENERAL MLS INC,370334104,721303,11311,,
ISHARES TR,464288513,703839,8949,,
PHILIP MORRIS INTL INC,718172109,698558,5740,,
VERTEX PHARMACEUTICALS INC,92532F100,694658,1725,,
EASTERN BANKSHARES INC,27627N105,689793,39988,,
FORTINET INC,34959E109,675532,7150,,
