name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
VANGUARD INTL EQUITY INDEX F,922042775,73194,1435464,,
MICROSOFT CORP,594918104,64111,478586,,MSFT
AMERICAN TOWER CORP NEW,03027X100,50818,248561,,
VISA INC,92826C839,44494,256375,,V
WISDOMTREE TR,97717W778,40132,648152,,
IDEXX LABS INC,45168D104,38381,139401,,
THERMO FISHER SCIENTIFIC INC,883556102,32963,112241,,TMO
ECOLAB INC,278865100,32310,163647,,ECL
DANAHER CORPORATION,235851102,32108,224655,,
CARMAX INC,143130102,30006,345576,,KMX
TJX COS INC NEW,872540109,25965,491010,,
UGI CORP NEW,902681105,25811,483270,,
CHUBB LIMITED,H1467J104,24548,166663,,
WATSCO INC,942622200,22275,136213,,WSO-B
TE CONNECTIVITY LTD,H84989104,22018,229878,,
MEDTRONIC PLC,G5960L103,21186,217536,,MDT
PIMCO ETF TR,72201R718,20669,206234,,
DISNEY WALT CO,254687106,20529,147016,,
PIMCO DYNMIC CREDIT AND MRT,72202D106,20421,854794,,
JOHNSON & JOHNSON,478160104,20337,146018,,JNJ
PIMCO ETF TR,72201R833,19904,195613,,
PROCTER AND GAMBLE CO,742718109,18452,168281,,
3M CO,88579Y101,18330,105744,,MMM
ALPHABET INC,02079K305,16519,15256,,GOOGN
ASPEN TECHNOLOGY INC,045327103,16427,132179,,
PAYCHEX INC,704326107,16123,195933,,PAYX
YUM BRANDS INC,988498101,15977,144362,,YUM
EXXON MOBIL CORP,30231G102,15633,204000,,
AUTOMATIC DATA PROCESSING IN,053015103,15513,93830,,
EVERSOURCE ENERGY,30040W108,15479,204317,,ES
FIRST REP BK SAN FRANCISCO C,33616C100,15283,156506,,
AMERICAN WTR WKS CO INC NEW,030420103,15088,130068,,
MCCORMICK & CO INC,579780206,14630,94379,,MKC-V
BERKSHIRE HATHAWAY INC DEL,084670108,14007,44,,BRK-A
SPDR S&P 500 ETF TR,78462F103,13363,45607,,
CELGENE CORP,151020104,13147,142226,,
KINSALE CAP GROUP INC,49714P108,12747,139338,,
MERCADOLIBRE INC,58733R102,12599,20594,,MELI
CVS HEALTH CORP,126650100,12556,230421,,CVS
AGNICO EAGLE MINES LTD,008474108,11219,218948,,AEM
HCP INC,40414L109,10936,341976,,
AMPHENOL CORP NEW,032095101,10818,112762,,
JANUS DETROIT STR TR,47103U886,10585,212035,,
WALGREENS BOOTS ALLIANCE INC,931427108,10387,189987,,
BERKSHIRE HATHAWAY INC DEL,084670702,9974,46787,,BRK-A
GILEAD SCIENCES INC,375558103,9789,144893,,
YANDEX N V,N97284108,9519,250500,,
CHEVRON CORP NEW,166764100,9494,76290,,CVX
BANK N S HALIFAX,064149107,9481,174449,,
PORTLAND GEN ELEC CO,736508847,9265,171043,,
CULLEN FROST BANKERS INC,229899109,9145,97641,,
EOG RES INC,26875P101,9090,97576,,
US BANCORP DEL,902973304,8626,164615,,
PEPSICO INC,713448108,8170,62306,,PEP
SPROTT PHYSICAL GOLD & SILVE,85208R101,7156,540881,,
APPLE INC,037833100,7041,35573,,AAPL
GENERAL ELECTRIC CO,369604103,5971,568696,,GE
AKAMAI TECHNOLOGIES INC,00971T101,5419,67622,,AKAM
ISHARES GOLD TRUST,464285105,5418,401330,,IAU
CONSTELLATION BRANDS INC,21036P108,5393,27383,,
ISHARES TR,464287168,4670,46911,,
SPDR GOLD TRUST,78463V107,4511,33870,,GLD
UNION PACIFIC CORP,907818108,4408,26065,,UNP
VANGUARD INTL EQUITY INDEX F,922042858,4403,103517,,
SCHLUMBERGER LTD,806857108,4330,108949,,
NOVARTIS A G,66987V109,3933,43077,,
CATERPILLAR INC DEL,149123101,3931,28845,,CAT
MERCK & CO INC,58933Y105,3861,46048,,
JPMORGAN CHASE & CO,46625H100,3640,32561,,JPM-PM
PIMCO ETF TR,72201R775,3600,33496,,
WAYFAIR INC,94419L101,3251,22269,,W
STRYKER CORP,863667101,3157,15358,,SYK
COLGATE PALMOLIVE CO,194162103,3080,42981,,CL
ISHARES TR,464287663,3062,54054,,
UNITED PARCEL SERVICE INC,911312106,3050,29535,,UPS
AMAZON COM INC,023135106,2765,1460,,AMZN
PFIZER INC,717081103,2673,61693,,PFE
CORE LABORATORIES N V,N22717107,2621,50141,,
COCA COLA CO,191216100,2609,51244,,KO
DEERE & CO,244199105,2566,15482,,DE
COGNIZANT TECHNOLOGY SOLUTIO,192446102,2500,39445,,
DUPONT DE NEMOURS INC,26614N102,2257,30065,,
ABBOTT LABS,002824100,2153,25605,,
VANGUARD INDEX FDS,922908769,2103,14012,,
AMERICAN EXPRESS CO,025816109,2095,16970,,AXP
INTEL CORP,458140100,1927,40252,,INTC
HOME DEPOT INC,437076102,1866,8972,,
UNITED TECHNOLOGIES CORP,913017109,1663,12772,,
GARTNER INC,366651107,1609,10000,,IT
HERSHEY CO,427866108,1576,11760,,HSY
VANGUARD INDEX FDS,922908744,1572,14175,,
PIMCO DYNAMIC INCOME FD,72201Y101,1516,47165,,
ISHARES TR,464287614,1498,9519,,
DOW INC,260557103,1482,30056,,DOW
COMCAST CORP NEW,20030N101,1435,33946,,CCZ
EDWARDS LIFESCIENCES CORP,28176E108,1388,7511,,EW
MOODYS CORP,615369105,1367,7000,,
SNAP ON INC,833034101,1325,8000,,
INTERNATIONAL BUSINESS MACHS,459200101,1288,9339,,
FISERV INC,337738108,1277,14004,,FISV
ALPHABET INC,02079K107,1255,1161,,GOOGN
ISHARES TR,46429B663,1229,13000,,
SYSCO CORP,871829107,1213,17151,,SYY
BRISTOL MYERS SQUIBB CO,110122108,1183,26075,,CELG-RI
MASTERCARD INC,57636Q104,1168,4415,,MA
ABBVIE INC,00287Y109,1131,15550,,ABBV
ILLUMINA INC,452327109,1103,2997,,
BECTON DICKINSON & CO,075887109,1011,4013,,BDX
VANGUARD INDEX FDS,922908512,1004,9020,,
YUM CHINA HLDGS INC,98850P109,984,21294,,
FACEBOOK INC,30303M102,979,5070,,
INTUITIVE SURGICAL INC,46120E602,928,1770,,ISRG
EMERSON ELEC CO,291011104,897,13446,,
CORTEVA INC,22052L104,892,30174,,
MARSH & MCLENNAN COS INC,571748102,875,8772,,
GENERAL MLS INC,370334104,859,16355,,
VANGUARD TAX MANAGED INTL FD,921943858,840,20135,,
VODAFONE GROUP PLC NEW,92857W308,840,51440,,
RAYTHEON CO,755111507,839,4826,,
BROWN FORMAN CORP,115637100,825,15000,,BF-B
ASTRAZENECA PLC,046353108,806,19535,,AZN
CISCO SYS INC,17275R102,782,14284,,
AVERY DENNISON CORP,053611109,781,6750,,AVY
VANGUARD INDEX FDS,922908652,770,6492,,
AIR PRODS & CHEMS INC,009158106,768,3391,,
LINDE PLC,G5494J103,754,3757,,LIN
VERIZON COMMUNICATIONS INC,92343V104,729,12756,,VZ
CSX CORP,126408103,728,9410,,CSX
VALHI INC NEW,918905100,725,244000,,
BROADRIDGE FINL SOLUTIONS IN,11133T103,702,5500,,
ISHARES TR,464287630,698,5789,,
SPDR SERIES TRUST,78464A698,696,13021,,
BROWN FORMAN CORP,115637209,693,12500,,BF-B
NEOGENOMICS INC,64049M209,688,31337,,NEO
AT&T INC,00206R102,659,19657,,T-PC
HARRIS CORP DEL,413875105,657,3475,,
VANGUARD INDEX FDS,922908553,645,7380,,
ISHARES INC,464286657,620,14605,,
CHURCH & DWIGHT INC,171340102,607,8309,,
PAYPAL HLDGS INC,70450Y103,586,5124,,
MCDONALDS CORP,580135101,518,2496,,MCD
HONEYWELL INTL INC,438516106,517,2964,,
COSTCO WHSL CORP NEW,22160K105,513,1943,,
BP PLC,055622104,497,11924,,BPPFF
NORFOLK SOUTHERN CORP,655844108,496,2490,,NSC
WISDOMTREE TR,97717X701,483,7302,,
DARDEN RESTAURANTS INC,237194105,475,3900,,DRI
ORACLE CORP,68389X105,452,7928,,ORCL-PD
AMERIPRISE FINL INC,03076C106,435,3000,,
FORTIVE CORP,34959J108,424,5197,,FTV
TEXAS INSTRS INC,882508104,423,3690,,
LILLY ELI & CO,532457108,422,3807,,
MICROCHIP TECHNOLOGY INC,595017104,419,4827,,MCHPP
BAXTER INTL INC,071813109,410,5010,,
WELLESLEY BANCORP INC,949485106,408,12500,,
LOWES COS INC,548661107,407,4035,,
BANK AMER CORP,060505104,384,13233,,
CONOCOPHILLIPS,20825C104,376,6170,,COP
EATON VANCE CORP,278265103,370,8569,,
UNIVERSAL ELECTRS INC,913483103,369,9000,,
ROCKWELL AUTOMATION INC,773903109,361,2203,,
ENTERPRISE PRODS PARTNERS L,293792107,355,12300,,
AMGEN INC,031162100,353,1915,,AMGN
ROYAL DUTCH SHELL PLC,780259206,341,5247,,
VERASTEM INC,92337C104,340,224978,,
PHILLIPS 66,718546104,326,3483,,PSX
DIAGEO P L C,25243Q205,314,1821,,
NIKE INC,654106103,314,3743,,
STARBUCKS CORP,855244109,304,3631,,SBUX
CIGNA CORP NEW,125523100,297,1885,,
HALLIBURTON CO,406216101,296,13030,,HAL
TARGET CORP,87612E106,293,3384,,TGT
VANECK VECTORS ETF TR,92189F502,284,4380,,
XYLEM INC,98419M100,281,3360,,XYL
KIMBERLY CLARK CORP,494368103,269,2020,,KMB
UNUM GROUP,91529Y106,268,8000,,UNMA
COMMUNITY BK SYS INC,203607106,263,4000,,
ISHARES TR,464287234,261,6076,,
SONOCO PRODS CO,835495102,247,3786,,
FEDEX CORP,31428X106,246,1500,,FDX
ISHARES TR,464287499,240,4300,,
