name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
EXPAND ENERGY CORP,165167735,558682380,5062363,,EXE
TORM PLC,G89479102,527287877,26425059,,TRMD
ANGLOGOLD ASHANTI PLC,G0378L100,328156672,3847991,,AU
VANECK SEMICONDUCTOR ETF,92189F676,311512450,865000,PUT,
GARRETT MOTION INC,366505105,297962642,17094816,,GTX
STATE STREET CORP,78462F103,262539200,385000,PUT,STT-PG
Indivior Pharmaceuticals Inc,G4766E116,255058964,7108644,,
VIPER ENERGY INC,64361Q101,242791949,6285062,,
TELEPHONE AND DATA SYSTEMS INC,879433829,151223826,3688386,,
BARRICK MINING CORP,06849F108,129566388,2975118,,B
TALEN ENERGY CORP,87422Q109,124115896,331117,,TLN
CORE SCIENTIFIC INC,21874A106,121586308,8350708,,
NOKIA OYJ,654902204,121326921,18752229,,
FTAI AVIATION LTD,G3730V105,101836016,517328,,FTAIM
ITAU UNIBANCO HOLDING SA,465562106,98970875,13822747,,
ORACLE CORP,68389X105,97455000,500000,PUT,ORCL-PD
LIBERTY GLOBAL LTD,G61188101,95260267,8551191,,LBTYK
CBL & ASSOCIATES PROPERTIES INC,124830878,93150348,2517576,,CBL
RIOT PLATFORMS INC,767292AB1,92922150,81960000,,
JETBLUE AIRWAYS CORP,477143AP6,89036255,90530000,,JBLU
GRUPO AEROMEXICO SAB DE CV,40054J109,82942612,3776986,,
TRANSALTA CORP,89346D107,81246611,6415253,,TRNTF
SUNOPTA INC,8676EP108,78883383,20726126,,
NU HOLDINGS LTD/CAYMAN ISLANDS,G6683N103,74981389,4479175,,
FREEPORT-MCMORAN INC,35671D857,70600791,1390053,,FCX
KILROY REALTY CORP,49427F108,69134911,1850011,,KRC
CEMEX SAB DE CV,151290889,66059732,5749324,,CXMSF
RUNWAY GROWTH FINANCE CORP,78163D100,62774936,7029667,,RWAYI
ECHOSTAR CORP,278768AB2,60165000,18000000,,ECHO
CABLE ONE INC,12685JAE5,58138075,58874000,,
BAUSCH LOMB CORP,071705107,57777182,3382739,,
GRAB HOLDINGS LTD,G4124C109,55926418,11207699,,GRABW
XP INC,G98239109,54351002,3320159,,XP
AIRBNB INC,009066AB7,50227936,50633000,,
MARRIOTT INTERNATIONAL INC/MD,571903202,46536000,150000,PUT,
ETSY INC,29786AAN6,44935298,50165000,,ETSY
LIBERTY LATIN AMERICA LTD,G9001E128,42885898,5748780,,LILAP
ECOVYST INC,27923Q109,41396314,4254503,,ECVT
BIOMARIN PHARMACEUTICAL INC,09061GAK7,40450127,42118000,,BMRN
AMPHASTAR PHARMACEUTICALS INC,03209RAB9,40401163,43578000,,
ARRAY DIGITAL INFRASTRUCTURE INC,911684108,38844687,724444,,
CONMED CORP,207410AH4,38711039,40324000,,CNMD
MARRIOTT VACATIONS WORLDWIDE CORP,57164YAF4,38452425,40370000,,VAC
PEBBLEBROOK HOTEL TRUST,70509VAA8,38415555,39706000,,PEB-PH
VISTA ENERGY SAB DE CV,92837L109,38064285,782250,,
FULL TRUCK ALLIANCE CO LTD,35969L108,37767067,3519764,,
SEA LTD,81141RAG5,37767060,38855000,,SE
STAR BULK CARRIERS CORP,Y8162K204,37726784,1962892,,SBLK
TELADOC HEALTH INC,87918AAF2,36747445,38479000,,
ENPHASE ENERGY INC,29355AAK3,33358027,38178000,,
CRACKER BARREL OLD COUNTRY STORE INC,22410JAB2,32192377,33101000,,
