name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
SPDR S&P 500 ETF TR,78462F103,885798,2235000,PUT,
ALPHABET INC,02079K107,836453,404351,,GOOGN
IQVIA HLDGS INC,46266C105,785922,4069181,,
WILLIS TOWERS WATSON PLC LTD,G96629103,715067,3124200,,WTW
AON PLC,G0403H108,564735,2454194,,AON
THERMO FISHER SCIENTIFIC INC,883556102,527154,1155078,,TMO
T-MOBILE US INC,872590104,514795,4108826,,
BOSTON SCIENTIFIC CORP,101137107,495604,12822869,,BSX
MICROSOFT CORP,594918104,451794,1916248,,MSFT
FIDELITY NATL INFORMATION SV,31620M106,441841,3142318,,
FACEBOOK INC,30303M102,412108,1399205,,
ARAMARK,03852U106,410610,10868450,,ARMK
WABTEC,929740108,391600,4946946,,
RAYTHEON TECHNOLOGIES CORP,75513E101,369537,4782411,,
CENTENE CORP DEL,15135B101,359494,5625000,,CNC
ACCELERON PHARMA INC,00434H108,352586,2600000,,
MASTERCARD INCORPORATED,57636Q104,351037,985920,,
BLACKSTONE GROUP INC,09260D107,330251,4431121,,
BROADCOM INC,11135F101,316331,682247,,AVGO
INPHI CORP,45772F107,311290,1744800,,
SALESFORCE COM INC,79466L302,302312,1426875,,
ANTHEM INC,036752103,296134,825000,,
SHERWIN WILLIAMS CO,824348106,291618,395141,,SHW
TRANSUNION,89400J107,284407,3160077,,TRU
CHARTER COMMUNICATIONS INC N,16119P108,280237,454178,,
GW PHARMACEUTICALS PLC,36197T103,277393,1278900,,
VISA INC,92826C839,277118,1308829,,V
AMYRIS INC,03236M200,257850,13500000,,
EXELIXIS INC,30161Q104,242843,10750000,,
HILTON WORLDWIDE HLDGS INC,43300A203,235726,1949437,,
BHP GROUP PLC,05545E209,231470,4000521,,
NEW ORIENTAL ED & TECHNOLOGY,647581107,223202,15943000,,
FATE THERAPEUTICS INC,31189P102,156655,1900000,,FATE
ALIBABA GROUP HLDG LTD,01609W102,153360,676400,,
IOVANCE BIOTRAPEUTICS INC,462260100,150385,4750000,,
MIRATI THERAPEUTICS INC,60468T105,145605,850000,,
LUFAX HOLDING LTD,54975P102,142781,9833399,,LU
ASCENDIS PHARMA A/S,04351P101,128880,1000000,,ASND
QIAGEN NV,N72482123,123596,2538423,,
NEW YORK TIMES CO,650111107,120456,2379622,,NYT
EQUIFAX INC,294429105,109879,606629,,EFX
PLAYA HOTELS & RESORTS NV,N70544106,109463,14994867,,
ALNYLAM PHARMACEUTICALS INC,02043Q107,98833,700000,,
ENANTA PHARMACEUTICALS INC,29251M106,98393,1995000,,ENTA
MOMO INC,60879BAB3,96829,110077000,,
HOWMET AEROSPACE INC,443201108,94968,2955729,,HWM
APELLIS PHARMACEUTICALS INC,03753U106,93329,2175000,,
GENERATION BIO CO,37148K100,93078,3270500,,
PG&E CORP,69331C108,85390,7292042,,PCG-PX
KARUNA THERAPEUTICS INC,48576A100,81155,675000,,
CORELOGIC INC,21871D103,77269,975000,,
BIOATLA INC,09077B104,75856,1492060,,
IQIYI INC,46267XAD0,75715,81762000,,
BROADMARK RLTY CAP INC,11135B100,75000,7170213,,
REVOLUTION MEDICINES INC,76155X100,73854,1609730,,
BLUEPRINT MEDICINES CORP,09627Y109,67555,694791,,
AGIOS PHARMACEUTICALS INC,00847X104,64550,1250000,,
PROTAGONIST THERAPEUTICS INC,74366E102,62808,2425000,,
ARENA PHARMACEUTICALS INC,040047607,58982,850000,,
FIBROGEN INC,31572Q808,58441,1683700,,
CYTOKINETICS INC,23282W605,58150,2500000,,CYTK
THERAVANCE BIOPHARMA INC,88339KAA0,57933,56695000,,
INSMED INC,457669AA7,56619,50000000,,INSM
CARA THERAPEUTICS INC,140755109,53515,2465000,,
APHRIA INC,03765K104,50808,2765800,,
KRYSTAL BIOTECH INC,501147102,48150,625000,,
LANTHEUS HLDGS INC,516544103,48083,2250000,,
BEAM THERAPEUTICS INC,07373V105,47422,592481,,BEAM
TURNING POINT THERAPEUTICS I,90041T108,47295,500000,,
ATENTO S A,L0427L204,46815,2230357,,
RADIUS HEALTH INC,750469207,43960,2107400,,
ZOGENIX INC,98978L204,43920,2250000,,
ANNEXON INC,03589W102,40531,1455846,,
CLOVIS ONCOLOGY INC,189464AC4,39243,51910000,,
IKENA ONCOLOGY INC,45175G108,38124,1349513,,
REALPAGE INC,75606N109,36188,415000,,
QUANTERIX CORP,74766Q101,35082,600000,,QTRX
NOVAVAX INC,670002401,31729,175000,,NVAX
PLIANT THERAPEUTICS INC,729139105,30058,764262,,
IQIYI INC,46267XAB4,29643,29689000,,
BIOGEN INC,09062X103,28814,103000,,BIIB
IONIS PHARMACEUTICALS INC,462222100,28347,630500,,IONS
KHOSLA VENTURES ACQUT CO III,482506102,28062,2809000,,
VARIAN MED SYS INC,92220P105,26480,150000,,
NUVATION BIO INC,67080N101,26125,2500000,,NUVB
SAGE THERAPEUTICS INC,78667J108,25823,345000,,
KARYOPHARM THERAPEUTICS INC,48576UAA4,25538,25000000,,KPTI
ISIS PHARMACEUTICALS INC DEL,464337AJ3,24797,24435000,,
TG THERAPEUTICS INC,88322Q108,24100,500000,,
CLEVER LEAVES HOLDINGS INC,186760104,23441,2278079,,
CONSTELLATION PHARMCETICLS I,210373106,23390,1000000,,
ORCHARD THERAPEUTICS PLC,68570P101,23344,3215434,,
KHOSLA VENTURES ACQUSTN CO I,482505104,22703,2250000,,
SAREPTA THERAPEUTICS INC,803607100,22359,300000,,
IQIYI INC,46267XAE8,20685,20000000,,
REVOLUTION HEALTHCAR AQ CORP,76155Y207,20100,2000000,,
DECARBONIZATION PLUS ACQU II,24279D204,19920,2000000,,
ZYMEWORKS INC,98985W102,18948,600000,,ZYME
FIVE PRIME THERAPEUTICS INC,33830X104,18896,501618,,
FORTRESS VALUE ACQUISI CORP,34964K207,17325,1750000,,
READY CAPITAL CORP,75574U101,16778,1250226,,RC-PC
ACHILLES THERAPEUTICS PLC,00449L102,16550,1000000,,
ZEALAND PHARMA A/S,98920Y304,16300,510000,,
NOVAVAX INC,670002AB0,16100,10000000,,NVAX
AVITA MEDICAL INC,05380C102,15856,800000,,
KE HLDGS INC,482497104,15556,273000,,
ROCKET PHARMACEUTICALS INC,77313F106,15530,350000,,
AUSTERLITZ ACQUISITION CORP,G0633U119,15045,1500000,,
KKR ACQUISITION HOLDING I CO,48253T208,15015,1500000,,
ADVERUM BIOTECHNOLOGIES INC,00773U108,14790,1500000,,
DISRUPTIVE ACQUISITION CORP,G2770Y110,13832,1400000,,
DECIPHERA PHARMACEUTICALS IN,24344T101,13452,300000,,
