name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
UBER TECHNOLOGIES INC,90353T100,467694,8579975,,
WESTERN DIGITAL CORP.,958102105,360964,5407700,,WDC
BAIDU INC,056752108,348602,1602400,,
VISA INC,92826C839,306247,1446403,,V
ALPHABET INC,02079K305,265615,128782,,GOOGN
INVESCO QQQ TR,46090E103,255304,800000,PUT,
APPLIED MATLS INC,038222105,255171,1909964,,
AMAZON COM INC,023135106,247458,79978,,AMZN
FACEBOOK INC,30303M102,241598,820283,,
DXC TECHNOLOGY CO,23355L106,234999,7517578,,DXC
TWITTER INC,90184L102,226653,3562053,,
MICRON TECHNOLOGY INC,595112103,185318,2100875,,MU
PAGSEGURO DIGITAL LTD,G68707101,183437,3961924,,PAGS
ASTRAZENECA PLC,046353108,176648,3552847,,AZN
JABIL INC,466313103,167230,3206100,,JBL
NXP SEMICONDUCTORS N V,N6596X109,158161,785542,,
VERTEX PHARMACEUTICALS INC,92532F100,142681,663973,,
ALIGN TECHNOLOGY INC,016255101,142152,262500,,ALGN
MICROSOFT CORP,594918104,140532,596055,,MSFT
BOOKING HOLDINGS INC,09857L108,139404,59834,,BKNG
EXPEDIA GROUP INC,30212P303,134184,779595,,
DELL TECHNOLOGIES INC,24703L202,130938,1485400,,DELL
CMC MATERIALS INC,12571T100,126656,716421,,
PAYPAL HLDGS INC,70450Y103,125098,515145,,
MERCK & CO. INC,58933Y105,121802,1580000,,
RAYTHEON TECHNOLOGIES CORP,75513E101,121527,1572759,,
ANAPLAN INC,03272L108,120227,2232630,,
NETFLIX INC,64110L106,118172,226531,,NFLX
GILEAD SCIENCES INC,375558103,117203,1813444,,
L BRANDS INC,501797104,113753,1838876,,
COPART INC,217204106,112913,1039618,,CPRT
TRANSDIGM GROUP INC,893641100,110431,187833,,TDG
MASTERCARD INCORPORATED,57636Q104,110316,309834,,
PALO ALTO NETWORKS INC,697435105,106350,330219,,PANW
V F CORP,918204108,103870,1299680,,VFC
SALESFORCE COM INC,79466L302,100808,475800,,
FIVE9 INC,338307101,100411,642300,,
SIGNATURE BK NEW YORK N Y,82669G104,99661,440784,,
SEAGEN INC,81181C104,99220,714536,,
DOLLAR GEN CORP NEW,256677105,98917,488190,,
INSMED INC,457669307,97998,2877222,,INSM
VIPSHOP HOLDINGS LIMITED,92763W103,95694,3204739,,
NEXTERA ENERGY INC,65339F101,95151,1258439,,NEE-PS
NICE LTD,653656108,94577,433900,,NCSYF
