name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
INVESCO QQQ TR,46090E103,501578000,1400000,PUT,
HORIZON THERAPEUTICS PUB L,G46188101,380571973,3289584,,
ACTIVISION BLIZZARD INC,00507V109,280890094,3000001,,
ISHARES TR,464287432,199552500,2250000,CALL,
SEA LTD,81141RAG5,195608800,244511000,,SE
ALPHABET INC,02079K305,183737909,1404080,,GOOGN
DIGITALOCEAN HLDGS INC,25402DAB8,150839674,196518000,,
ABCAM PLC,000380204,139938240,6183749,,
NOVO-NORDISK A S,670100205,138758980,1525830,,
LIBERTY BROADBAND CORP,530307305,126925029,1389893,,LBRDP
AERCAP HOLDINGS NV,N00985106,116418549,1857644,,
CRH PLC,G25508105,113098396,2066479,,
WAYFAIR INC,94419LAF8,106947761,129950000,,W
MICROSTRATEGY INC,594972AC5,103283236,95642000,,
AMAZON COM INC,023135106,97127434,764061,,AMZN
LYFT INC,55087PAB0,94075583,102100000,,
CLOUDFLARE INC,18915MAC1,92420474,108500000,,
DISH NETWORK CORPORATION,25470MAF6,90749416,134150000,,
SNAP INC,83304AAH9,85271271,122750000,,SNAP
SPLUNK INC,848637104,84088193,574962,,
CONFLUENT INC,20717MAB9,77454931,94500000,,
SEA LTD,81141RAF7,76257175,79725000,,SE
PELOTON INTERACTIVE INC,70614WAB6,73917675,97500000,,
RAPID7 INC,753422AF1,73255691,85500000,,
AMERICAN EQTY INVT LIFE HLD,025676206,71648933,1335737,,
UNITY SOFTWARE INC,91332UAB7,67907057,85500000,,U
ALTERYX INC,02156B103,66432394,1762600,CALL,
MICROSTRATEGY INC,594972AE1,66117905,94485000,,
SELECT SECTOR SPDR TR,81369Y886,58930000,1000000,CALL,
SPDR INDEX SHS FDS,78463X202,57751147,1374700,,
WOLFSPEED INC,977852AB8,52430627,77000000,,
CBOE GLOBAL MKTS INC,12503M108,51832977,331816,,
LUMENTUM HLDGS INC,55024UAF6,50509542,69000000,,
DENBURY INC,24790A101,49267863,502682,,
BLOCK INC,852234AK9,48321005,64007000,,
SPLUNK INC,848637AF1,47218750,50000000,,
NCL CORP LTD,62886HAX9,47173972,40500000,,
CLOUDFLARE INC,18915M107,44128000,700000,CALL,
BOOKING HOLDINGS INC,09857L108,43175300,14000,,BKNG
SNAP INC,83304AAB2,42144309,48187000,,SNAP
OKTA INC,679295105,40755000,500000,CALL,
UBER TECHNOLOGIES INC,90353T100,40423140,878955,,
FASTLY INC,31188VAB6,39126015,45695000,,
INTUIT,461202103,38021089,74414,,
SELECT SECTOR SPDR TR,81369Y506,36156000,400000,CALL,
KRANESHARES TR,500767306,34891851,1274821,,
INDIE SEMICONDUCTOR INC,45569U101,34770330,5519100,,
SHIFT4 PMTS INC,82452JAB5,34637088,35000000,,
BLACKLINE INC,09239BAD1,34554816,40000000,,
ISHARES INC,46434G764,32015775,642500,,
LPL FINL HLDGS INC,50212V100,31962737,134495,,
ARAMARK,03852U114,31931910,1274725,,ARMK
APTIV PLC,G6095L109,30505323,309416,,APTV
WAYFAIR INC,94419L101,30285000,500000,PUT,W
ACCENTURE PLC IRELAND,G1151C101,30054399,97862,,
ISHARES TR,464287655,28371365,160526,,
PDD HOLDINGS INC,722304102,27655740,282000,CALL,PDD
JACOBS SOLUTIONS INC,46982L108,26906334,197116,,J
LENNAR CORP,526057104,25251750,225000,PUT,
ISHARES TR,464288414,24753156,241400,,
CAPRI HOLDINGS LIMITED,G1890L107,24426823,464300,CALL,
LAS VEGAS SANDS CORP,517834107,23699280,517000,,LVS
NIKE INC,654106103,22635166,236720,,
SHIFT4 PMTS INC,82452J109,22148000,400000,CALL,
RENAISSANCERE HLDGS LTD,G7496G103,22028496,111300,,
SEA LTD,81141R100,21975000,500000,CALL,SE
UNITY SOFTWARE INC,91332U101,21973000,700000,CALL,U
INTERACTIVE BROKERS GROUP IN,45841N107,21911019,253131,,
DYNATRACE INC,268150109,21028500,450000,PUT,
GENERAL MTRS CO,37045V100,20213907,613100,,
ARK ETF TR,00214Q104,19835000,500000,CALL,
B. RILEY FINANCIAL INC,05580M108,19457953,474700,PUT,
VAIL RESORTS INC,91879Q109,18416870,83000,,MTN
FIVE9 INC,338307101,18351220,285400,,
RAPID7 INC,753422104,18312000,400000,CALL,
LIVONGO HEALTH INC,539183AA1,18300000,20000000,,
LUMENTUM HLDGS INC,55024UAD1,17856705,21250000,,
BLACKLINE INC,09239B109,17750400,320000,CALL,
ARM HOLDINGS PLC,042068205,17394000,325000,,
KENVUE INC,49177J102,17288880,861000,,KVUE
DEXCOM INC,252131107,17260500,185000,,DXCM
ISHARES TR,464288513,16587000,225000,,
MICROSTRATEGY INC,594972408,16414000,50000,CALL,
CME GROUP INC,12572Q105,16203404,80928,,CME
THE CIGNA GROUP,125523100,15733850,55000,,
ACORDA THERAPEUTICS INC,00484MAC0,15512805,27951000,,
CONFLUENT INC,20717M103,14805000,500000,CALL,
VESTIS CORPORATION,29430C102,14713548,762360,,VSTS
DIGITALOCEAN HLDGS INC,25402D102,14685646,611138,,
ETSY INC,29786AAJ5,14250260,14000000,,ETSY
DOORDASH INC,25809K105,14151620,178075,,
VANGUARD WORLD FDS,92204A405,14022908,174588,,
LUMENTUM HLDGS INC,55024U109,13554000,300000,PUT,
BGC GROUP INC,088929104,13291302,2517292,,
SNAP INC,83304A106,12474000,1400000,CALL,SNAP
TECK RESOURCES LTD,878742204,12280650,285000,,TCKRF
SANOFI,80105N105,11532600,215000,,SNYNF
ISHARES TR,464287242,11222200,110000,,
SNOWFLAKE INC,833445109,10968886,71800,,SNOW
FASTLY INC,31188V100,10652558,555689,,
CSX CORP,126408103,10439287,339489,,CSX
HCA HEALTHCARE INC,40412C101,10085180,41000,,
SPDR SER TR,78464A870,10003740,137000,,
FIVE9 INC,338307AD3,9364003,10000000,,
OKTA INC,679295AF2,9183563,10500000,,
BLOCK INC,852234103,8852000,200000,PUT,
CERIDIAN HCM HLDG INC,15677JAD0,8848944,10000000,,
FMC CORP,302491303,8629888,128862,,FMC
NORWEGIAN CRUISE LINE HLDG L,G66721104,8240000,500000,CALL,
NATERA INC,632307104,7965000,180000,,
NORDSTROM INC,655664100,7470000,500000,CALL,
APPLE INC,037833100,7059502,41233,,AAPL
TAIWAN SEMICONDUCTOR MFG LTD,874039100,6952000,80000,,
NIO INC,62914VAF3,6875484,7830000,,NIOIF
AMERICAN AIRLS GROUP INC,02376R102,6858333,535389,,
SUNNOVA ENERGY INTL INC.,86745KAH7,6809715,11000000,,
BRIGHTSPHERE INVT GROUP INC,10948W103,6715261,346326,,
ENERGY TRANSFER L P,29273V100,6702833,477750,,
NEUROCRINE BIOSCIENCES INC,64125C109,6187500,55000,,NBIX
LEGEND BIOTECH CORP,52490G102,6045300,90000,,LEGN
QUALCOMM INC,747525103,6036111,54350,,
DTE ENERGY CO,233331107,5956800,60000,,DTG
BROADCOM INC,11135F101,5955259,7170,,AVGO
NORFOLK SOUTHN CORP,655844108,5860637,29760,,
SEMPRA,816851109,5850580,86000,,SREA
DUKE ENERGY CORP NEW,26441C204,5825160,66000,,DUK-PA
SOUTHERN CO,842587107,5824800,90000,,SOMN
AMETEK INC,031100100,5822631,39406,,
CORE & MAIN INC,21874C102,5770000,200000,,
DATADOG INC,23804L103,5647580,62000,,
HONEYWELL INTL INC,438516106,5639373,30526,,
PENUMBRA INC,70975L107,5442975,22500,,PEN
ENTERPRISE PRODS PARTNERS L,293792107,5200300,190000,,
NEW YORK CMNTY BANCORP INC,649445103,4989600,440000,,
SHOCKWAVE MED INC,82489T104,4977500,25000,,
ALLSTATE CORP,020002101,4846335,43500,,ALL-PB
FORTIVE CORP,34959J108,4651908,62728,,FTV
TRINITY CAP INC,896442308,4554902,327220,,
PAYPAL HLDGS INC,70450Y103,4384500,75000,,
MCKESSON CORP,58155Q103,4348500,10000,,MCK
FIRST CTZNS BANCSHARES INC N,31946M103,4002290,2900,,
T-MOBILE US INC,872590104,3991425,28500,,
WOLFSPEED INC,977852102,3810000,100000,CALL,
DISH NETWORK CORPORATION,25470M109,3809000,650000,CALL,
FORTREA HLDGS INC,34965K107,3573750,125000,,
ALIBABA GROUP HLDG LTD,01609W102,3469600,40000,,
