name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
TESLA INC,88160RAG6,1654384,145521000,,
AMAZON COM INC,023135106,1497797,459880,,AMZN
NIO INC,62914V106,750325,15394435,,NIOIF
DISNEY WALT CO,254687106,626847,3459801,,
MICROSOFT CORP,594918104,555071,2495599,,MSFT
SNAP INC,83304A106,510344,10192614,,SNAP
PINDUODUO INC,722304AB8,480492,115250000,,
WELLS FARGO CO NEW,949746101,467844,15501793,,
PLUG POWER INC,72919P202,451233,13306784,,PLUG
MCDONALDS CORP,580135101,444743,2072619,,MCD
SEA LTD,81141RAD2,423815,106874000,,SE
ADVANCED MICRO DEVICES INC,007903107,420541,4585554,,AMD
SQUARE INC,852234103,412480,1895242,,
MERCK & CO. INC,58933Y105,391746,4789067,,
TWILIO INC,90138FAB8,383360,80458000,,TWLO
MICRON TECHNOLOGY INC,595112103,376206,5004068,,MU
FACEBOOK INC,30303M102,373162,1366094,,
BERKSHIRE HATHAWAY INC DEL,084670702,371721,1603145,,BRK-A
THE TRADE DESK INC,88339J105,349528,436364,,
DUPONT DE NEMOURS INC,26614N102,334609,4705515,,
MODERNA INC,60770K107,324891,3109901,,
LOWES COS INC,548661107,320745,1998289,,
VISA INC,92826C839,319761,1461898,,V
CITIGROUP INC,172967424,313619,5086263,,C-PR
CARNIVAL CORP,143658300,302820,13980603,,CCL
CROWDSTRIKE HLDGS INC,22788C105,302142,1426410,,
ROKU INC,77543R102,301785,908937,,
PINTEREST INC,72352L106,301302,4572114,,
ZSCALER INC,98980G102,284865,1426393,,
AMERICAN TOWER CORP NEW,03027X100,279908,1247027,,
SHOPIFY INC,82509L107,271948,240247,,SHOP
BOSTON SCIENTIFIC CORP,101137107,267811,7449554,,BSX
FIDELITY NATL INFORMATION SV,31620M106,266988,1887375,,
CARVANA CO,146869102,264648,1104819,,CVNA
LOCKHEED MARTIN CORP,539830109,250468,705584,,LMT
MASTERCARD INCORPORATED,57636Q104,249337,698539,,
DOCUSIGN INC,256163AB2,231470,74429000,,
IHS MARKIT LTD,G47567105,227962,2537709,,
PINDUODUO INC,722304102,226786,1276447,,
ZILLOW GROUP INC,98954M200,223861,1724661,,
VERISIGN INC,92343E102,222546,1028402,,
LULULEMON ATHLETICA INC,550021109,219014,629297,,LULU
NUANCE COMMUNICATIONS INC,67020YAK6,217762,117029000,,
LIBERTY MEDIA CORP DEL,531229607,213696,4911419,,FWONB
MAXIM INTEGRATED PRODS INC,57772K101,212642,2398670,,
ALPHABET INC,02079K305,209879,119750,,GOOGN
INTEL CORP,458140100,209619,4207535,,INTC
PELOTON INTERACTIVE INC,70614W100,207987,1370860,,
ASTRAZENECA PLC,046353108,207083,4142497,,AZN
GRUBHUB INC,400110102,204821,2757788,,
DEXCOM INC,252131AH0,203740,89473000,,DXCM
SNAP INC,83304AAB2,203417,89634000,,SNAP
WORKDAY INC,98138HAF8,202441,120984000,,
LIBERTY BROADBAND CORP,530307305,202170,1276565,,LBRDP
TESLA INC,88160R101,200735,284460,,
BAXTER INTL INC,071813109,197798,2465078,,
NVIDIA CORPORATION,67066G104,194992,373405,,NVDA
IQVIA HLDGS INC,46266C105,194916,1087881,,
ZOETIS INC,98978V103,189339,1144045,,ZTS
TERADYNE INC,880770AG7,179952,47463000,,
NORTHROP GRUMMAN CORP,666807102,178904,587110,,
ALPHABET INC,02079K107,177415,101271,,GOOGN
BIOGEN INC,09062X103,168413,687793,,BIIB
DOMINION ENERGY INC,25746U109,168231,2237121,,
ABBOTT LABS,002824100,167346,1528415,,
NEVRO CORP,64157F103,163573,944963,,
COLGATE PALMOLIVE CO,194162103,160562,1877695,,CL
RINGCENTRAL INC,76680RAD9,157529,33790000,,
SQUARE INC,852234AD5,153780,54774000,,
CISCO SYS INC,17275R102,152469,3407119,,
SYNAPTICS INC,87157DAD1,152042,110365000,,SYNA
VARIAN MED SYS INC,92220P105,150905,862264,,
ROYAL CARIBBEAN GROUP,V7780T103,150476,2014669,,
SPLUNK INC,848637AC8,150137,114694000,,
SNOWFLAKE INC,833445109,147375,523721,,SNOW
MONDELEZ INTL INC,609207105,146465,2504956,,
COUPA SOFTWARE INC,22266LAC0,145133,66515000,,
BLACK KNIGHT INC,09215C105,142018,1607452,,
CME GROUP INC,12572Q105,140420,771329,,CME
LIBERTY MEDIA CORP DEL,531229409,139993,3241321,,FWONB
OKTA INC,679295AD7,139657,93435000,,
SPLUNK INC,848637AD6,137746,101900000,,
WAYFAIR INC,94419L101,137187,607534,,W
CONSTELLATION BRANDS INC,21036P108,136884,624899,,
RH,74967XAA1,134838,57579000,,RH
FARFETCH LTD,30744W107,134535,2108374,,
PALO ALTO NETWORKS INC,697435AD7,132535,93575000,,PANW
BILIBILI INC,090040AB2,132392,38277000,,BLBLF
