name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
ALPHABET INC,02079K305,1651832,942482,,GOOGN
VEEVA SYS INC,922475108,1611755,5920129,,
BAIDU INC,056752108,1609058,7441074,,
NXP SEMICONDUCTORS N V,N6596X109,1474940,9275771,,
FIDELITY NATL INFORMATION SV,31620M106,1402561,9914892,,
ALIBABA GROUP HLDG LTD,01609W102,1230665,5287951,,
ATLASSIAN CORP PLC,G06242104,1228281,5251981,,
ARCH CAP GROUP LTD,G0450A105,1138135,31553498,,
ADVANCED MICRO DEVICES INC,007903107,1066679,11631001,,AMD
IHS MARKIT LTD,G47567105,1061751,11819562,,
GLOBAL PMTS INC,37940X102,1035883,4808665,,
NICE LTD,653656108,1011347,3566858,,NCSYF
FORTIVE CORP,34959J108,963215,13600890,,FTV
ASCENDIS PHARMA A/S,04351P101,961908,5767527,,ASND
COGNIZANT TECHNOLOGY SOLUTIO,192446102,932281,11376215,,
ACTIVISION BLIZZARD INC,00507V109,928137,9996095,,
MICROSOFT CORP,594918104,918014,4127391,,MSFT
PAGSEGURO DIGITAL LTD,G68707101,876616,15411674,,PAGS
BOOKING HOLDINGS INC,09857L108,865352,388526,,BKNG
APTIV PLC,G6095L109,853586,6551433,,APTV
BERKSHIRE HATHAWAY INC DEL,084670702,835378,3602788,,BRK-A
AON PLC,G0403H108,829845,3927889,,AON
ARISTA NETWORKS INC,040413106,817587,2813734,,
FACEBOOK INC,30303M102,812563,2974678,,
DENTSPLY SIRONA INC,24906P109,808550,15442138,,XRAY
EXPEDIA GROUP INC,30212P303,801704,6055163,,
ZYNGA INC,98986T108,792902,80334536,,
BANK NEW YORK MELLON CORP,064058100,791075,18639856,,
ANTHEM INC,036752103,772708,2406514,,
NEXTERA ENERGY INC,65339F101,767000,9941673,,NEE-PS
BOSTON SCIENTIFIC CORP,101137107,765951,21306022,,BSX
HUBSPOT INC,443573100,751641,1895977,,HUBS
VISA INC,92826C839,749000,3424312,,V
AMAZON COM INC,023135106,742515,227980,,AMZN
NETFLIX INC,64110L106,738171,1365137,,NFLX
TELEFONICA BRASIL SA,87936R205,734781,83026111,,
DANAHER CORPORATION,235851102,713681,3212754,,
CITIGROUP INC,172967424,693552,11248007,,C-PR
ARGENX SE,04016X101,685671,2331501,,ARGX
CHEGG INC,163092109,674969,7472262,,
SCHLUMBERGER LTD,806857108,673388,30846900,,
LOWES COS INC,548661107,654401,4077011,,
AMERICAN EXPRESS CO,025816109,646945,5350632,,AXP
UBER TECHNOLOGIES INC,90353T100,643725,12622057,,
CERIDIAN HCM HLDG INC,15677J108,626122,5875774,,
ALPHABET INC,02079K107,616206,351740,,GOOGN
TJX COS INC NEW,872540109,610750,8943482,,
IMPERIAL OIL LTD,453038408,609711,32123413,,IMO
PROGRESSIVE CORP,743315103,598338,6051154,,
MARSH & MCLENNAN COS INC,571748102,588854,5032938,,
TRIP COM GROUP LTD,89677Q107,582952,17282907,,
SEA LTD,81141R100,577226,2899905,,SE
DEXCOM INC,252131107,560668,1516467,,DXCM
WILLIS TOWERS WATSON PLC LTD,G96629103,542845,2576633,,WTW
MERCADOLIBRE INC,58733R102,533566,318505,,MELI
INGERSOLL RAND INC,45687V106,497082,10910498,,IR
LATTICE SEMICONDUCTOR CORP,518415104,492517,10748956,,LSCC
TELEDYNE TECHNOLOGIES INC,879360105,481223,1227673,,TDY
NVIDIA CORPORATION,67066G104,472665,905142,,NVDA
FEDEX CORP,31428X106,472395,1819565,,FDX
ACCENTURE PLC IRELAND,G1151C101,466550,1786109,,
CATALENT INC,148806102,444797,4274015,,
NEW YORK TIMES CO,650111107,442720,8551664,,NYT
MATCH GROUP INC NEW,57667L107,440434,2913115,,
HALOZYME THERAPEUTICS INC,40637H109,439235,10284136,,
SOUTHWEST AIRLS CO,844741108,436324,9361163,,
GUIDEWIRE SOFTWARE INC,40171V100,436002,3386952,,
COUPA SOFTWARE INC,22266L106,423560,1249771,,
EXACT SCIENCES CORP,30063P105,423419,3195857,,
UNITY SOFTWARE INC,91332U101,384297,2504054,,U
TAL EDUCATION GROUP,874080104,380812,5325297,,TAL
ZSCALER INC,98980G102,378538,1895436,,
CANADIAN PAC RY LTD,13645T100,375197,1081668,,
WEST PHARMACEUTICAL SVSC INC,955306105,368596,1301035,,
ZOOM VIDEO COMMUNICATIONS IN,98980L101,359839,1066759,,
SUNCOR ENERGY INC NEW,867224107,357315,21303315,,SU
PELOTON INTERACTIVE INC,70614W100,336145,2215562,,
BLACKLINE INC,09239B109,323695,2426862,,
IRHYTHM TECHNOLOGIES INC,450056106,321862,1356864,,
STARBUCKS CORP,855244109,319502,2986557,,SBUX
BURLINGTON STORES INC,122017106,317344,1213322,,
CENTENE CORP DEL,15135B101,315280,5252035,,CNC
OLLIES BARGAIN OUTLET HLDGS,681116109,304183,3719986,,
TRIMBLE INC,896239100,303947,4552142,,TRMB
TYLER TECHNOLOGIES INC,902252105,301871,691540,,TYL
SYNOPSYS INC,871607107,299968,1157106,,SNPS
ANALOG DEVICES INC,032654105,294854,1995899,,ADI
SKYWORKS SOLUTIONS INC,83088M102,286262,1872462,,
AGILENT TECHNOLOGIES INC,00846U101,277516,2342109,,
HDFC BANK LTD,40415F101,272635,3772974,,HDB
CHIPOTLE MEXICAN GRILL INC,169656105,271401,195716,,CMG
Q2 HLDGS INC,74736L109,266792,2108526,,
CREE INC,225447101,262341,2477256,,
