name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
AMAZON COM INC,023135106,4653098,2680495,,AMZN
MICROSOFT CORP,594918104,3901354,28061235,,MSFT
MASTERCARD INC,57636Q104,3563602,13122225,,MA
SALESFORCE COM INC,79466L302,3070731,20686682,,
APPLE INC,037833100,2850197,12725797,,AAPL
FACEBOOK INC,30303M102,2734024,15352787,,
VISA INC,92826C839,2647750,15393005,,V
BOEING CO,097023105,2392071,6287148,,BA-PA
ALIBABA GROUP HLDG LTD,01609W102,2302849,13770547,,
ALPHABET INC,02079K305,2203649,1804583,,GOOGN
NETFLIX INC,64110L106,2183765,8159946,,NFLX
ALPHABET INC,02079K107,2137962,1753865,,GOOGN
NIKE INC,654106103,2128404,22661887,,
ADOBE INC,00724F101,2019477,7310325,,ADBE
LULULEMON ATHLETICA INC,550021109,1738190,9028150,,LULU
COSTCO WHSL CORP NEW,22160K105,1615440,5607022,,
ASTRAZENECA PLC,046353108,1589761,35668869,,AZN
NVIDIA CORP,67066G104,1516294,8710832,,NVDA
ILLUMINA INC,452327109,1458126,4792997,,
LAUDER ESTEE COS INC,518439104,1372135,6896882,,
INTUITIVE SURGICAL INC,46120E602,1327406,2458477,,ISRG
EDWARDS LIFESCIENCES CORP,28176E108,1302527,5922998,,EW
WORKDAY INC,98138H101,1257442,7398464,,
DISNEY WALT CO,254687106,1122666,8614681,,
FLEETCOR TECHNOLOGIES INC,339041105,1121329,3910067,,
HOME DEPOT INC,437076102,1116861,4813642,,
QUALCOMM INC,747525103,1105729,14495651,,
PAYPAL HLDGS INC,70450Y103,1079843,10424199,,
VERTEX PHARMACEUTICALS INC,92532F100,991997,5855255,,
SERVICENOW INC,81762P102,976911,3848379,,
TESLA INC,88160R101,956249,3969980,,
S&P GLOBAL INC,78409V104,888427,3626531,,SPGI
UNION PACIFIC CORP,907818108,825997,5099381,,UNP
AMERICAN TOWER CORP NEW,03027X100,791711,3580295,,
JPMORGAN CHASE & CO,46625H100,788434,6699246,,JPM-PM
SPLUNK INC,848637104,769038,6525010,,
BROADCOM INC,11135F101,741857,2687206,,AVGO
CHIPOTLE MEXICAN GRILL INC,169656105,736603,876418,,CMG
SHOPIFY INC,82509L107,704538,2260596,,SHOP
DANAHER CORPORATION,235851102,697248,4827580,,
MARRIOTT INTL INC NEW,571903202,644183,5179574,,
DEXCOM INC,252131107,586767,3931696,,DXCM
BIOMARIN PHARMACEUTICAL INC,09061G101,556981,8263811,,BMRN
SQUARE INC,852234103,518751,8373711,,
TWILIO INC,90138F102,511283,4649722,,TWLO
EXACT SCIENCES CORP,30063P105,475171,5258061,,
