name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
MICROSOFT CORP,594918104,66145773278,157588678,,MSFT
APPLE INC,037833100,52645832247,307720852,,AAPL
NVIDIA CORP,67066G104,47315328532,52494299,,NVDA
AMAZON.COM INC,023135106,33787171047,187842762,,
META PLATFORMS INC-CLASS A,30303M102,22481120612,46412792,,
ALPHABET INC-CL A,02079K305,19441551769,129133020,,
ALPHABET INC-CL C,02079K107,15486523321,102008708,,
BERKSHIRE HATHAWAY INC-CL B,084670702,14819887231,35325824,,
ELI LILLY & CO,532457108,12861122861,16575196,,LLY
BROADCOM INC,11135F101,12594046045,9524609,,AVGO
JPMORGAN CHASE & CO,46625H100,11368098131,56909782,,JPM-PM
TESLA INC,88160R101,9977674388,56908511,,
VISA INC-CLASS A SHARES,92826C839,9712018469,34875152,,
UNITEDHEALTH GROUP INC,91324P102,9346716215,18944660,,UNH
EXXON MOBIL CORP,30231G102,9143666500,78856621,,
JOHNSON & JOHNSON,478160104,8415185243,53322964,,JNJ
MASTERCARD INC - A,57636Q104,8390442443,17469385,,
PROCTER & GAMBLE CO/THE,742718109,7933804993,49000939,,
HOME DEPOT INC,437076102,7919900777,20692857,,
MERCK & CO. INC.,58933Y105,7425832937,56411229,,
ABBVIE INC,00287Y109,6810489740,37494653,,ABBV
COSTCO WHOLESALE CORP,22160K105,6640628057,9090151,,
ADVANCED MICRO DEVICES,007903107,5899458460,32779746,,
SALESFORCE INC,79466L302,5711375064,19012516,,
CHEVRON CORP,166764100,5565555254,35360065,,CVX
COCA-COLA CO/THE,191216100,5339226053,87428806,,
NETFLIX INC,64110L106,5323410707,8788378,,NFLX
BANK OF AMERICA CORP,060505104,5182512222,137025926,,
ADOBE INC,00724F101,5128611998,10186145,,ADBE
PEPSICO INC,713448108,5096343597,29188715,,PEP
WALMART INC,931142103,5000053727,83326599,,WMT
LINDE PLC,G54950103,4933405783,10648780,,LIN
CISCO SYSTEMS INC,17275R102,4576106100,91886467,,
ACCENTURE PLC-CL A,G1151C101,4547939686,13154278,,
WALT DISNEY CO/THE,254687106,4364109181,35778450,,
THERMO FISHER SCIENTIFIC INC,883556102,4342974491,7495191,,TMO
MCDONALD'S CORP,580135101,4334750564,15406452,,
ORACLE CORP,68389X105,4167166152,33262177,,ORCL-PD
WELLS FARGO & CO,949746101,4148371178,71749034,,
QUALCOMM INC,747525103,3991484937,23630838,,
APPLIED MATERIALS INC,038222105,3840261888,18657966,,
ABBOTT LABORATORIES,002824100,3823127700,33733715,,ABT
VERIZON COMMUNICATIONS INC,92343V104,3803624825,90889886,,VZ
INTEL CORP,458140100,3801673710,86308859,,INTC
INTL BUSINESS MACHINES CORP,459200101,3774764627,19810952,,
GENERAL ELECTRIC CO,369604301,3762816334,21489050,,GE
CATERPILLAR INC,149123101,3738255451,10219712,,CAT
INTUIT INC,461202103,3733089769,5756216,,INTU
COMCAST CORP-CLASS A,20030N101,3618384798,83683622,,
TEXAS INSTRUMENTS INC,882508104,3523713516,20278136,,TXN
AMGEN INC,031162100,3302676872,11643308,,AMGN
DANAHER CORP,235851102,3214550692,12913018,,
PFIZER INC,717081103,3143984193,113581638,,PFE
UBER TECHNOLOGIES INC,90353T100,3071564297,39993503,,
SERVICENOW INC,81762P102,3068484733,4035551,,
CONOCOPHILLIPS,20825C104,3007040040,23671378,,COP
UNION PACIFIC CORP,907818108,2999919612,12222768,,UNP
LOWE'S COS INC,548661107,2897629862,11407612,,
LAM RESEARCH CORP,512807108,2895556850,2986704,,LRCX
INTUITIVE SURGICAL INC,46120E602,2845926514,7151034,,ISRG
BOOKING HOLDINGS INC,09857L108,2844271992,785351,,BKNG
PHILIP MORRIS INTERNATIONAL,718172109,2817706012,30806287,,
HONEYWELL INTERNATIONAL INC,438516106,2800974484,13679617,,HON
AT&T INC,00206R102,2678451476,152575643,,T-PC
S&P GLOBAL INC,78409V104,2662432237,6277301,,SPGI
GOLDMAN SACHS GROUP INC,38141G104,2656055237,6374167,,GS-PD
MICRON TECHNOLOGY INC,595112103,2622864740,22309378,,MU
PROLOGIS INC,74340W103,2616305457,20147831,,
RTX CORP,75513E101,2609101195,26829714,,RTX
NEXTERA ENERGY INC,65339F101,2592088211,40679761,,NEE-PS
AMERICAN EXPRESS CO,025816109,2549160374,11229493,,AXP
PROGRESSIVE CORP,743315103,2545955380,12339608,,
AUTOMATIC DATA PROCESSING,053015103,2487176019,9972446,,
EATON CORP PLC,G29183103,2448219099,7850237,,ETN
ELEVANCE HEALTH INC,036752103,2427827157,4694885,,
VERTEX PHARMACEUTICALS INC,92532F100,2424280511,5813036,,
CITIGROUP INC,172967424,2401957303,38068127,,C-PR
STRYKER CORP,863667101,2348256316,6581012,,SYK
TJX COMPANIES INC,872540109,2318004612,22917444,,
MEDTRONIC PLC,G5960L103,2315730222,26646926,,MDT
MORGAN STANLEY,617446448,2304280799,24542538,,MS-PQ
REGENERON PHARMACEUTICALS,75886F107,2282279346,2376591,,
BLACKROCK INC,09247X101,2277907668,2740670,,
NIKE INC -CL B,654106103,2277241184,24297366,,
BRISTOL-MYERS SQUIBB CO,110122108,2233716872,41304605,,
CHUBB LTD,H1467J104,2203445563,8524202,,CB
MARSH & MCLENNAN COS,571748102,2180305699,10609470,,
UNITED PARCEL SERVICE-CL B,911312106,2167096038,14622282,,
BOEING CO/THE,097023105,2136349757,11104120,,
KLA CORP,482480100,2134010005,3061026,,KLAC
STARBUCKS CORP,855244109,2130042217,23368332,,SBUX
LOCKHEED MARTIN CORP,539830109,2118751278,4664169,,LMT
THE CIGNA GROUP,125523100,2115679253,5841231,,
AMERICAN TOWER CORP,03027X100,2106818811,10690012,,
SCHWAB (CHARLES) CORP,808513105,2094692842,29043523,,
DEERE & CO,244199105,2086936674,5092171,,DE
CVS HEALTH CORP,126650100,2019285108,25382075,,CVS
PALO ALTO NETWORKS INC,697435105,1988235932,7013825,,PANW
ANALOG DEVICES INC,032654105,1983591044,10054629,,ADI
