name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
INVESCO  QQQ   TR,46090E103,604071,2155241,,
TESLA   INC,88160R101,397087,589657,,
NXP   SEMICONDUCTORS             N     V,N6596X109,368351,2488357,,
ORACLE   CORP,68389X105,365201,5226867,,ORCL-PD
APPLE   INC,037833100,364843,2668542,,AAPL
HUMANA      INC,444859102,335011,715729,,HUM
META  PLATFORMS      INC,30303M102,331201,2053959,,
BOSTON     SCIENTIFIC   CORP,101137107,330655,8871887,,BSX
AMAZON   COM   INC,023135106,319576,3008903,,AMZN
ADVANCED     MICRO   DEVICES       INC,007903107,313401,4098347,,AMD
ISHARES  TR,464287234,301274,7513072,,
LILLY  ELI  &   CO,532457108,300592,927095,,
ACTIVISION   BLIZZARD       INC,00507V109,298662,3835887,,
JPMORGAN       CHASE  &  CO,46625H100,298641,2651997,,JPM-PM
TAIWAN     SEMICONDUCTOR     MFG      LTD,874039100,297529,3639499,,
ABBOTT    LABS,002824100,281794,2593595,,
MICROSOFT    CORP,594918104,280863,1093577,,MSFT
CIGNA  CORP       NEW,125523100,279989,1062496,,
PALO   ALTO  NETWORKS       INC,697435105,277800,562417,,PANW
MCKESSON   CORP,58155Q103,271718,832953,,MCK
MERCK   &  CO    INC,58933Y105,271527,2978254,,
WELLS   FARGO   CO   NEW,949746101,255324,6518363,,
GARTNER   INC,366651107,233019,963565,,IT
FEDEX    CORP,31428X106,226856,1000642,,FDX
CANADIAN   NATL     RY  CO,136375102,219250,1949250,,
MORGAN   STANLEY,617446448,218241,2869326,,MS-PQ
ADVANCE  AUTO    PARTS    INC,00751Y106,217975,1259314,,AAP
HARTFORD  FINL   SVCS    GROUP   INC,416515104,216917,3315247,,
T-MOBILE   US     INC,872590104,208967,1553199,,
AMGEN   INC,031162100,204671,841228,,AMGN
MARATHON    PETE     CORP,56585A102,203189,2471585,,
VALERO    ENERGY      CORP,91913Y100,201158,1892720,,
ACCENTURE   PLC     IRELAND,G1151C101,192125,691967,,
BIO   RAD  LABS     INC,090572207,187768,379329,,
WATERS   CORP,941848103,187638,566916,,
KROGER  CO,501044101,186517,3940775,,KR
AMERICAN  EXPRESS     CO,025816109,185586,1338813,,AXP
PEPSICO   INC,713448108,179363,1076220,,PEP
CF   INDS   HLDGS  INC,125269100,179193,2090197,,
SUNCOR   ENERGY      INC  NEW,867224107,177770,5068653,,SU
GILEAD  SCIENCES      INC,375558103,176817,2860653,,
BUNGE   LIMITED,G16962105,176797,1949465,,
SHAW   COMMUNICATIONS     INC,82028K200,175213,5945400,,
VMWARE  INC,928563402,175066,1535932,,
SHELL    PLC,780259305,174143,3330332,,RYDAF
DELL   TECHNOLOGIES         INC,24703L202,172251,3727562,,DELL
CENTENE   CORP     DEL,15135B101,171913,2031828,,CNC
CROWN   CASTLE   INTL     CORP  NEW,22822V101,171717,1019816,,
ADOBE   SYSTEMS     INCORPORATED,00724F101,171583,468730,,
CITIGROUP       INC,172967424,168322,3659959,,C-PR
DARDEN    RESTAURANTS        INC,237194105,167206,1478131,,DRI
WEC    ENERGY       GROUP  INC,92939U106,165820,1647657,,
COLGATE   PALMOLIVE   CO,194162103,164554,2053334,,CL
BK  OF  AMERICA     CORP,060505104,164188,5274261,,
AON   PLC,G0403H108,161746,599769,,AON
MARVELL    TECHNOLOGY   INC,573874104,160177,3679695,,
AMETEK   INC,031100100,159974,1455769,,
TENET   HEALTHCARE       CORP,88033G407,158806,3021415,,THC
ALTRIA   GROUP   INC,02209S103,158729,3800066,,
BLACKROCK   INC,09247X101,157291,258261,,
TRANE   TECHNOLOGIES         PLC,G8994E103,155315,1195924,,TT
AEROJET   ROCKETDYNE    HLDGS     INC,007800105,155146,3821322,,
MICROCHIP  TECHNOLOGY        INC.,595017104,154750,2664421,,MCHPP
NISOURCE  INC,65473P105,153978,5221376,,NI
BOEING  CO,097023105,153430,1122218,,BA-PA
IQVIA   HLDGS     INC,46266C105,152043,700691,,
OVINTIV   INC,69047Q102,151540,3429286,,OVV
PUBLIC  SVC   ENTERPRISE       GRP   IN,744573106,151359,2391899,,
CONSTELLATION     BRANDS     INC,21036P108,150173,644354,,
SKYWORKS   SOLUTIONS      INC,83088M102,148950,1607837,,
WORKDAY   INC,98138H101,148550,1064265,,
INTERCONTINENTAL      EXCHANGE  IN,45866F104,148193,1575851,,
BOOKING  HOLDINGS   INC,09857L108,143561,82082,,BKNG
NOVO-NORDISK       A  S,670100205,141724,1271864,,
AVANTOR   INC,05352A100,140446,4515958,,
CONAGRA   BRANDS     INC,205887102,139009,4059856,,CAG
HOST  HOTELS    &  RESORTS     INC,44107P104,136234,8688409,,
CISCO   SYS     INC,17275R102,136086,3191507,,
CSX  CORP,126408103,135094,4648793,,CSX
STIFEL     FINL   CORP,860630102,134940,2408782,,
ENDEAVOR   GROUP     HLDGS     INC,29260Y109,134042,6519552,,
INTUIT,461202103,133752,347012,,
CBRE       GROUP   INC,12504L109,133715,1816527,,
ISHARES  TR,464287242,133587,1214100,CALL,
LOWES  COS    INC,548661107,133500,764297,,
NETFLIX   INC,64110L106,133420,762965,,NFLX
BP     PLC,055622104,133287,4701490,,BPPFF
DICKS   SPORTING    GOODS    INC,253393AD4,132963,55725,,
ESSEX  PPTY     TR  INC,297178105,132384,506231,,
M   &  T  BK   CORP,55261F104,132104,828809,,
SCHWAB   CHARLES     CORP,808513105,131513,2081561,,SCHW-PJ
DISNEY  WALT    CO,254687106,130905,1386710,,
GENERAL   MTRS   CO,37045V100,130645,4113508,,
TAKE-TWO       INTERACTIVE   SOFTWAR,874054109,130622,1066042,,
COMCAST   CORP  NEW,20030N101,130448,3324368,,CCZ
VISA   INC,92826C839,130256,661565,,V
ALLEGHANY     CORP   MD,017175100,129827,155836,,
DELTA   AIR     LINES  INC    DEL,247361702,129588,4473168,,
AT&T  INC,00206R102,127838,6099125,,T-PC
BIOMARIN   PHARMACEUTICAL       INC,09061G101,126460,1526003,,BMRN
MEDTRONIC   PLC,G5960L103,126272,1406928,,MDT
UNITED  AIRLS      HLDGS     INC,910047109,125970,3556473,,
TWITTER     INC,90184L102,125611,3359481,,
DTE    ENERGY   CO,233331107,125164,987487,,DTG
THOMSON     REUTERS     CORP.,884903709,125104,1200479,,
NIKE  INC,654106103,124934,1222451,,
PURE   STORAGE  INC,74624M102,123875,4818157,,
CARDINAL   HEALTH   INC,14149Y108,123597,2364583,,CAH
SEMPRA,816851109,123180,819727,,SREA
PACCAR     INC,693718108,123115,1495198,,PCAR
PERFORMANCE    FOOD      GROUP  CO,71377A103,123007,2675232,,PFGC
HUNT     J  B    TRANS  SVCS  INC,445658107,122165,775799,,
ULTA   BEAUTY      INC,90384S303,122165,316917,,
SELECT  SECTOR     SPDR  TR,81369Y209,121145,944675,,
UBER   TECHNOLOGIES       INC,90353T100,120419,5885595,,
