name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
APPLE INC,037833100,8978366,65669735,,AAPL
MICROSOFT CORP,594918104,7369578,28694382,,MSFT
AMAZON COM INC COM,023135106,5166320,48642501,,AMZN
VANGUARD FDS INT-TERM CORP,92206C870,4751818,59382884,,
ALPHABET INC CLASS A,02079K305,4562868,2093769,,
VISA INC,92826C839,2684178,13632880,,V
SALESFORCE INC,79466L302,2586996,15674961,,
HOME DEPOT INC,437076102,2291933,8356484,,
ADOBE INC,00724F101,2263713,6183993,,ADBE
ASML HOLDING N V NYS,N07059210,2187022,4595741,,
TAIWAN SEMICONDUCTOR MFG L ADR,874039100,2151918,26323153,,
AMERICAN EXPRESS CO,025816109,2128541,15355219,,AXP
COSTCO WHSL CORP NEW,22160K105,2079900,4339634,,
LILLY ELI  CO,532457108,1924262,5934867,,
ADVANCED MICRO DEVICES INC,007903107,1922693,25143103,,AMD
META PLATFORMS INC CL A,30303M102,1867556,11581740,,
TENCENT HLDGS LTD  ADR ADR,88032Q109,1800796,39872379,,
ISHARES TR IBOXX INV CP ETF,464287242,1716817,15603176,,
ALIBABA GROUP HLDG LTD ADR,01609W102,1645990,14479152,,
NOVO-NORDISK A S ADR,670100205,1595626,14319532,,
SPDR BLOOMBERG BRCLYS LG TRS E,78464A664,1571530,47521330,,
FREEPORT-MCMORAN INC,35671D857,1523507,52067916,,FCX
MASTERCARD INC,57636Q104,1522166,4824921,,MA
TOTALENERGIES SE ADR ADR,89151E109,1414078,26863177,,
ASTRAZENECA PLC ADR,046353108,1413088,21387732,,
CATERPILLAR INC DEL,149123101,1341284,7503268,,CAT
ISHARES TR 7 10YR TR BD ETF,464287440,1274632,12459743,,
THERMO FISHER SCIENTIFIC INC,883556102,1271718,2340814,,TMO
NEXTERA ENERGY INC,65339F101,1257049,16228364,,NEE-PS
LVMH MOET HENNESSY LOU VUI ADR,502441306,1231097,10121897,,
PAYPAL HLDGS INC,70450Y103,1210323,17329942,,
ORACLE CORP,68389X105,1208836,17301215,,ORCL-PD
NVIDIA CORP COM,67066G104,1150748,7591186,,NVDA
NETFLIX INC COM,64110L106,1145102,6548303,,NFLX
UNION PAC CORP,907818108,1121538,5258523,,
MERCK  CO INC,58933Y105,1105329,12123820,,
SHELL PLC ADR,780259305,1059151,20255325,,
ABBOTT LABS,002824100,1020263,9390366,,
JOHNSON  JOHNSON,478160104,1017120,5729930,,
BHP GROUP LTD SPONSORED AD ADR,088606108,1012792,18027616,,
GOLDMAN SACHS GROUP INC,38141G104,976254,3286827,,GS-PD
CHEVRON CORP NEW,166764100,975788,6739795,,CVX
DANAHER CORP DEL  COM,235851102,973272,3839035,,
NOVARTIS A G SPONSORED ADR ADR,66987V109,950631,11246080,,
INTUITIVE SURGICAL INC,46120E602,923338,4600358,,ISRG
INTUIT,461202103,906783,2352591,,
RIO TINTO PLC ADR,767204100,905659,14846876,,
JPMORGAN CHASE  CO,46625H100,899691,7989439,,
SANOFI ADR,80105N105,881162,17612672,,
VERIZON COMMUNICATIONS INC,92343V104,879833,17336618,,VZ
NIKE INC,654106103,872909,8541187,,
L OREAL CO ADR,502117203,872268,12668553,,
GSK PLC-SPON ADR ADR,37733W105,851800,19568124,,
LAM RESEARCH CORP,512807108,849270,1992889,,LRCX
MORGAN STANLEY,617446448,829201,10901931,,MS-PQ
CAPITAL ONE FINL CORP,14040H105,817689,7848053,,
TOYOTA MOTOR CORP ADR,892331307,817607,5303278,,
