name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
SPDR S&P 500 ETF TR,78462F103,994695,2636700,PUT,
ISHARES TR,464287465,961290,15383100,PUT,
BOSTON SCIENTIFIC CORP,101137107,465069,12478369,,BSX
ISHARES TR,464287655,447500,2642300,PUT,
ISHARES TR,464287242,445622,4050000,PUT,
PLUG PWR INC,72919PAD5,395341,118542000,,
LILLY ELI & CO,532457108,354367,1092949,,
BROADCOM INC,11135F101,322474,663787,,AVGO
HOME DEPOT INC,437076102,317528,1157719,,
M & T BK CORP,55261F104,308549,1935809,,
YUM BRANDS INC,988498101,273433,2408890,,YUM
ALPHABET INC,02079K107,273431,125000,PUT,GOOGN
RESMED INC,761152107,258040,1230930,,RSMDF
LI AUTO INC,50202M102,251735,6571000,PUT,LAAOF
IQVIA HLDGS INC,46266C105,239388,1103220,,
APPLE INC,037833100,224467,1641800,PUT,AAPL
US BANCORP DEL,902973304,216415,4702623,,
LI AUTO INC,50202MAB8,212578,142693000,,LAAOF
CDW CORP,12514G108,207664,1317998,,CDW
LIVENT CORP,53814LAB4,206610,75948000,,
WORLD WRESTLING ENTMT INC,98156QAB4,205474,80886000,,
WATERS CORP,941848103,205029,619460,,
EMERSON ELEC CO,291011104,204496,2570982,,
SEA LTD,81141RAF7,197871,178672000,,SE
INVESCO QQQ TR,46090E103,196196,700000,PUT,
TRACTOR SUPPLY CO,892356106,194832,1005064,,
ISHARES TR,464287440,194370,1900000,CALL,
EATON CORP PLC,G29183103,194363,1542683,,ETN
ISHARES TR,464288513,191386,2600000,PUT,
LIBERTY MEDIA CORP DEL,531229AB8,188841,160431000,,FWONB
ILLUMINA INC,452327109,188228,1020978,,
OCCIDENTAL PETE CORP,674599105,187612,3186339,,
MCKESSON CORP,58155Q103,183811,563474,,MCK
CYTOKINETICS INC,23282W605,181118,4609785,,CYTK
ISHARES TR,46434V738,177361,3944864,,
REGIONS FINANCIAL CORP NEW,7591EP100,176766,9427523,,RF-PF
META PLATFORMS INC,30303M102,175892,1090800,PUT,
COSTAR GROUP INC,22160N109,175213,2900392,,
MASTERCARD INCORPORATED,57636Q104,173477,549884,,
