name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
IQVIA HLDGS INC,46266C105,538581,3796030,,
FIDELITY NATL INFORMATION SV,31620M106,481400,3590128,,
IAC INTERACTIVECORP,44919P508,455994,1410000,,
CENTENE CORP DEL,15135B101,444850,7000000,,CNC
ABBVIE INC,00287Y109,407447,4150000,,ABBV
THERMO FISHER SCIENTIFIC INC,883556102,387524,1069505,,TMO
CHARTER COMMUNICATIONS INC N,16119P108,385088,755015,,
T-MOBILE US INC,872590104,360112,3457631,,
VISA INC,92826C839,347585,1799373,,V
AON PLC,G0403H108,331368,1720498,,AON
ANTHEM INC,036752103,328725,1250000,,
ALPHABET INC,02079K107,312478,221050,,GOOGN
MICROSOFT CORP,594918104,311004,1528199,,MSFT
FACEBOOK INC,30303M102,308473,1358494,,
IHS MARKIT LTD,G47567105,295207,3910024,,
SALESFORCE COM INC,79466L302,285800,1525648,,
58 COM INC,31680Q104,267824,4965212,,
SHERWIN WILLIAMS CO,824348106,258869,447987,,SHW
WABTEC,929740108,249011,4325361,,
EXELIXIS INC,30161Q104,243335,10250000,,
BRISTOL-MYERS SQUIBB CO,110122108,213150,3625000,,
ACCELERON PHARMA INC,00434H108,200067,2100000,,
ALIBABA GROUP HLDG LTD,01609W102,199889,926700,,
PALO ALTO NETWORKS INC,697435105,195703,852105,,PANW
EQUINIX INC,29444U700,187933,267597,,EQIX
IOVANCE BIOTHERAPEUTICS INC,462260100,179454,6537500,,
NEW YORK TIMES CO,650111107,173901,4137542,,NYT
GENERAL DYNAMICS CORP,369550108,172100,1151481,,GD
ASCENDIS PHARMA A S,04351P101,168606,1140000,,
BRISTOL-MYERS SQUIBB CO,110122157,158236,44200000,,
BLACKSTONE GROUP INC,09260D107,156853,2768319,,
ALNYLAM PHARMACEUTICALS INC,02043Q107,155516,1050000,,
QIAGEN NV,N72482123,123336,2881000,,
FATE THERAPEUTICS INC,31189P102,120085,3500000,,FATE
PLAYA HOTELS & RESORTS NV,N70544106,110797,30606930,,
TRANSUNION,89400J107,103817,1192747,,TRU
CAESARS ENTMT CORP,127686103,97222,8015000,,
CIGNA CORP NEW,125523100,93825,500000,,
ENANTA PHARMACEUTICALS INC,29251M106,87868,1750000,,ENTA
MYOKARDIA INC,62857M105,84543,875000,,
SAREPTA THERAPEUTICS INC,803607100,84179,525000,,
NEW ORIENTAL ED & TECHNOLOGY,647581107,82175,631000,,
MIRATI THERAPEUTICS INC,60468T105,74211,650000,,
APELLIS PHARMACEUTICALS INC,03753U106,73485,2250000,,
BROADMARK RLTY CAP INC,11135B100,67902,7170213,,
AGIOS PHARMACEUTICALS INC,00847X104,66850,1250000,,
FIBROGEN INC,31572Q808,65861,1625000,,
MOMO INC,60879BAB3,64159,81601000,,
KARUNA THERAPEUTICS INC,48576A100,64090,575000,,
IQIYI INC,46267XAD0,61445,61438000,,
GRIFOLS S A,398438408,56785,3113222,,
ARENA PHARMACEUTICALS INC,040047607,56655,900000,,
ZOGENIX INC,98978L204,54020,2000000,,
KARYOPHARM THERAPEUTICS INC,48576UAA4,50287,35102000,,KPTI
ZENTALIS PHARMACEUTICALS INC,98943L107,47596,991174,,
GENERATION BIO CO,37148K100,44495,2118819,,
PROTAGONIST THERAPEUTICS INC,74366E102,44150,2500000,,
EQUIFAX INC,294429105,43889,255344,,EFX
DECIPHERA PHARMACEUTICALS IN,24344T101,42700,715000,,
UNITED THERAPEUTICS CORP DEL,91307C102,42350,350000,,UTHR
THERAVANCE BIOPHARMA INC,88339KAA0,40869,41905000,,
CARA THERAPEUTICS INC,140755109,39330,2300000,,
LANTHEUS HLDGS INC,516544103,37680,2634999,,
CYTOKINETICS INC,23282W605,35355,1500000,,CYTK
SAGE THERAPEUTICS INC,78667J108,35343,850000,,
ARROWHEAD PHARMACEUTICALS IN,04280A100,34552,800000,,
PORTOLA PHARMACEUTICALS INC,737010108,33187,1844757,,
IQIYI INC,46267XAB4,33097,29500000,,
CLOVIS ONCOLOGY INC,189464AC4,31197,51672000,,
AMYRIS INC,03236M200,29931,7009527,,
HORIZON PHARMA INVT LTD,44052TAB7,29367,15047000,,
TG THERAPEUTICS INC,88322Q108,29220,1500000,,
RADIUS HEALTH INC,750469207,28623,2100000,,
FORESCOUT TECHNOLOGIES INC,34553D101,27666,1305000,,
PLIANT THERAPEUTICS INC,729139105,27617,850801,,
AVROBIO INC,05455M100,27484,1575000,,
KARYOPHARM THERAPEUTICS INC,48576U106,25285,1335000,,KPTI
ADAPTIMMUNE THERAPEUTICS PLC,00653A107,25025,2500000,,ADAPY
ARCUS BIOSCIENCES INC,03969F109,24740,1000000,,
ISHARES TR,464287184,22331,562500,PUT,
VERACYTE INC,92337F107,22015,850000,,
AMARIN CORP PLC,023111206,21625,3125000,,
GOSSAMER BIO INC,38341PAA0,20022,20000000,,
INVITAE CORP,46185L103,19886,656528,,
ZYMEWORKS INC,98985W102,19839,550000,,ZYME
HOWMET AEROSPACE INC,443201108,19007,1199186,,HWM
INTERCEPT PHARMACEUTICALS IN,45845PAB4,18998,25500000,,
KRYSTAL BIOTECH INC,501147102,18639,450000,,
PRINCIPIA BIOPHARMA INC,74257L108,17937,300000,,
ZEALAND PHARMA A S,98920Y304,17500,500000,,
LIQUIDIA TECHNOLOGIES INC,53635D202,15577,1850000,,
TRICIDA INC,89610F101,13740,500000,,
UNIQURE NV,N90064101,13518,300000,,
ROYALTY PHARMA PLC,G7709Q104,13351,275000,,RPRX
READY CAPITAL CORP,75574U101,11733,1350226,,RC-PC
SAVARA INC,805111101,11133,4470964,,SVRA
CRISPR THERAPEUTICS AG,H17182108,11024,150000,,CRSP
CONSTELLATION PHARMCETICLS I,210373106,10518,350000,,
PACIFIC BIOSCIENCES CALIF IN,69404D108,10350,3000000,,
AKEBIA THERAPEUTICS INC,00972D105,10185,750000,,
ATENTO S A,L0427L105,7712,11212205,,
AKOUOS INC,00973J101,5063,225000,,
APPLIED MOLECULAR TRANS INC,03824M109,5028,200000,,
RADIUS HEALTH INC,750469AA6,5009,6750000,,
INTERCEPT PHARMACEUTICALS IN,45845PAA6,4822,6500000,,
REPARE THERAPEUTICS INC,760273102,4653,150000,,
ARYA SCIENCES ACQUISTION CO,G31655114,4640,400000,,
FUSION PHARMACEUTICALS INC,36118A100,4368,250000,,
IVERIC BIO INC,46583P102,3825,750000,,
CTRIP COM INTL LTD,22943FAH3,3483,3508000,,
DERMTECH INC,24984K105,2576,194675,,
BROADMARK RLTY CAP INC,11135B118,2281,7174613,,
AVIDITY BIOSCIENCES INC,05370A108,1413,50000,,
GOSSAMER BIO INC,38341P102,1300,100000,,
CYTOMX THERAPEUTICS INC,23284F105,1241,148952,,
GOL LINHAS AEREAS INTELIGENT,38045R206,582,85838,,
