name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
MICROSOFT CORP,594918104,30023905,110830050,,MSFT
TESLA INC,88160R101,25340986,37282565,,
BROADCOM INC,11135F101,18772881,39369326,,AVGO
FACEBOOK INC,30303M102,16034247,46113579,,
UNITEDHEALTH GROUP INC,91324P102,13662402,34118653,,UNH
HOME DEPOT INC,437076102,13004509,40780639,,
AMAZON COM INC,023135106,11191765,3253261,,AMZN
JPMORGAN CHASE & CO,46625H100,11126865,71537813,,JPM-PM
PFIZER INC,717081103,9405803,240189415,,PFE
PAYPAL HLDGS INC,70450Y103,8174997,28046426,,
PHILIP MORRIS INTL INC,718172109,7989040,80607806,,
THERMO FISHER SCIENTIFIC INC,883556102,7452168,14772204,,TMO
CME GROUP INC,12572Q105,7199506,33851334,,CME
ALPHABET INC,02079K107,7129277,2844504,,GOOGN
NETFLIX INC,64110L106,6962232,13180745,,NFLX
BLACKROCK INC,09247X101,6881071,7864366,,
COMCAST CORP NEW,20030N101,6724634,117935963,,CCZ
SHOPIFY INC,82509L107,6418629,4392976,,SHOP
ALTRIA GROUP INC,02209S103,6098404,127902775,,
CSX CORP,126408103,5866418,182870778,,CSX
SEA LTD,81141R100,5292408,19272132,,SE
LOCKHEED MARTIN CORP,539830109,5206094,13760231,,LMT
HONEYWELL INTL INC,438516106,5042915,22990903,,
ALPHABET INC,02079K305,5027511,2058936,,GOOGN
ASML HOLDING N V,N07059210,5006156,7245760,,
GENERAL MTRS CO,37045V100,4852778,82014845,,
BK OF AMERICA CORP,060505104,4791744,116220466,,
TAIWAN SEMICONDUCTOR MFG LTD,874039100,4273779,35567322,,
ADVANCED MICRO DEVICES INC,007903107,3856810,41061159,,AMD
CVS HEALTH CORP,126650100,3847066,46105742,,CVS
APPLIED MATLS INC,038222105,3610050,25351472,,
CIGNA CORP NEW,125523100,3561840,15024454,,
LILLY ELI & CO,532457108,3508906,15288019,,
MERCADOLIBRE INC,58733R102,3482258,2235338,,MELI
DOW INC,260557103,3371633,53281546,,DOW
CAPITAL ONE FINL CORP,14040H105,3371615,21796091,,
INTUITIVE SURGICAL INC,46120E602,3331500,3622606,,ISRG
CENTENE CORP DEL,15135B101,3264257,44758773,,CNC
RINGCENTRAL INC,76680R206,3234516,11131240,,
APPLE INC,037833100,3150999,23006851,,AAPL
CROWN CASTLE INTL CORP NEW,22822V101,3128053,16033076,,
CITIGROUP INC,172967424,3051233,43127971,,C-PR
BOOKING HOLDINGS INC,09857L108,2981522,1362637,,BKNG
DOLLAR GEN CORP NEW,256677105,2976651,13755956,,
CANADIAN NAT RES LTD,136385101,2969826,81808970,,
REGENERON PHARMACEUTICALS,75886F107,2964661,5307957,,
VALE S A,91912E105,2913625,127734628,,
PNC FINL SVCS GROUP INC,693475105,2845438,14916363,,
TORONTO DOMINION BK ONT,891160509,2800720,39969396,,
LYONDELLBASELL INDUSTRIES N,N53745100,2782087,27044896,,
MONGODB INC,60937P106,2766091,7651280,,
VERIZON COMMUNICATIONS INC,92343V104,2675836,47757423,,VZ
CATERPILLAR INC,149123101,2635776,12111556,,CAT
NOVOCURE LTD,G6674U108,2627620,11845701,,NVCR
DIGITAL RLTY TR INC,253868103,2525590,16785478,,
GILEAD SCIENCES INC,375558103,2478055,35987335,,
SYNCHRONY FINANCIAL,87165B103,2451555,50526695,,SYF-PB
ACTIVISION BLIZZARD INC,00507V109,2394905,25093309,,
NIKE INC,654106103,2384980,15437578,,
EMERSON ELEC CO,291011104,2372031,24647037,,
RESTAURANT BRANDS INTL INC,76131D103,2360918,36637982,,
MONDELEZ INTL INC,609207105,2321921,37186438,,
MARSH & MCLENNAN COS INC,571748102,2308963,16412782,,
SNAP INC,83304A106,2276048,33402529,,SNAP
CHEVRON CORP NEW,166764100,2276011,21730330,,CVX
S&P GLOBAL INC,78409V104,2265401,5519310,,SPGI
CARRIER GLOBAL CORPORATION,14448C104,2261300,46528763,,CARR
TE CONNECTIVITY LTD,H84989104,2243524,16592883,,
DTE ENERGY CO,233331107,2234258,17239644,,DTG
VERTEX PHARMACEUTICALS INC,92532F100,2221003,11015378,,
INTERCONTINENTAL EXCHANGE IN,45866F104,2134210,17979858,,
CONAGRA BRANDS INC,205887102,2124102,58387442,,CAG
ARCHER DANIELS MIDLAND CO,039483102,2100647,34664139,,
MASTERCARD INCORPORATED,57636Q104,2015431,5520315,,
NORFOLK SOUTHN CORP,655844108,1975978,7445077,,
DARDEN RESTAURANTS INC,237194105,1973725,13519590,,DRI
BAKER HUGHES COMPANY,05722G100,1971077,86187256,,
INSULET CORP,45784P101,1962046,7147234,,PODD
