name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
SPDR  S&P    500  ETF  TR,78462F103,1512683,5868800,CALL,
ALLERGAN     PLC,G0177J108,685235,3869196,,
INVESCO  QQQ  TR,46090E103,680718,3575200,CALL,
MICROSOFT    CORP,594918104,527619,3345500,PUT,MSFT
AMAZON   COM   INC,023135106,370057,189800,CALL,AMZN
ISHARES  TR,464287655,276947,2419600,CALL,
CREDIT  SUISSE     AG    NASSAU  BRH,22542D258,208512,665704,,
PROCTER   &  GAMBLE      CO,742718109,193705,1760952,,PG
FACEBOOK       INC,30303M102,188099,1127692,,
SELECT  SECTOR     SPDR  TR,81369Y803,182842,2275000,PUT,
SELECT  SECTOR     SPDR  TR,81369Y704,160885,2726400,PUT,
APPLE   INC,037833100,160607,631591,,AAPL
TIFFANY    &   CO   NEW,886547108,156097,1205385,,
ISHARES  TR,464288646,144070,2751527,,
NETFLIX   INC,64110L106,139536,371600,CALL,NFLX
ISHARES  TR,464287739,134416,1932100,PUT,
DANAHER    CORPORATION,235851102,132821,959617,,
WRIGHT   MED     GROUP    N    V,N96617118,132304,4617939,,
SELECT  SECTOR     SPDR  TR,81369Y308,129982,2386300,PUT,
MCKESSON   CORP,58155Q103,127923,945757,,MCK
MERCK   &  CO.   INC,58933Y105,126505,1644200,PUT,
ISHARES  TR,464287556,126228,1171600,PUT,
TESLA  INC,88160R101,125603,239700,PUT,
INTEL  CORP,458140100,124024,2291645,,INTC
JPMORGAN      CHASE    &  CO,46625H100,121818,1353087,,JPM-PM
NVIDIA   CORP,67066G104,104278,395591,,NVDA
SALESFORCE      COM  INC,79466L302,102111,709200,PUT,
MICRON    TECHNOLOGY      INC,595112103,101798,2420300,PUT,MU
ALIBABA  GROUP        HLDG   LTD,01609W102,100643,517500,PUT,
BRISTOL-MYERS      SQUIBB      CO,110122108,98688,1770500,PUT,
CHARTER  COMMUNICATIONS        INC   N,16119P108,97603,223700,PUT,
BOSTON     SCIENTIFIC      CORP,101137107,95689,2932551,,BSX
BK  OF  AMERICA       CORP,060505104,94784,4464628,,
CHEVRON     CORP   NEW,166764100,94500,1304167,,CVX
FIDELITY   NATL  INFORMATION  SV,31620M106,93933,772220,,
ADVANCED      MICRO   DEVICES    INC,007903107,93629,2058683,,AMD
BARCLAYS  BK  PLC,06746P621,92500,2000000,CALL,
AMERICAN   TOWER     CORP    NEW,03027X100,92120,423052,,
AT&T  INC,00206R102,91407,3135747,,T-PC
IAC   INTERACTIVECORP,44919P508,89193,497645,,
CME   GROUP   INC,12572Q105,88058,509271,,CME
COMCAST   CORP   NEW,20030N101,86354,2511749,,CCZ
ROYAL   DUTCH     SHELL  PLC,780259107,83916,2569378,,
PEPSICO   INC,713448108,83218,692904,,PEP
UNITED  THERAPEUTICS          CORP     DEL,91307C102,80558,849546,,UTHR
ISHARES  TR,464287200,80071,309872,,
TARGET   CORP,87612E106,78833,847941,,TGT
CISCO   SYS   INC,17275R102,78514,1997300,PUT,
UNITED  TECHNOLOGIES          CORP,913017109,77849,825280,,
TEXAS  INSTRS    INC,882508104,75737,757898,,
