name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
ISHARES TR,464287200,1102441090,2096972,,
ISHARES INC,46434G103,963035052,18663470,,
ALPHABET INC,02079K305,810320983,5368853,,GOOGN
PROCTER AND GAMBLE CO,742718109,666316780,4106729,,
NVIDIA CORPORATION,67066G104,636647472,704599,,NVDA
META PLATFORMS INC,30303M102,482691285,994051,,
JOHNSON & JOHNSON,478160104,449771028,2843233,,JNJ
WALMART INC,931142103,414336156,6886092,,WMT
COSTCO WHSL CORP NEW,22160K105,391831038,534828,,
COCA COLA CO,191216100,384741871,6288687,,KO
PEPSICO INC,713448108,374700610,2141024,,PEP
SPDR S&P 500 ETF TR,78462F103,373678070,714394,,
MCDONALDS CORP,580135101,343426096,1218039,,MCD
APPLE INC,037833100,315892568,1842154,,AAPL
MERCK & CO INC,58933Y105,275809279,2090256,,
VISA INC,92826C839,263748461,945064,,V
MICROSOFT CORP,594918104,243817758,579525,,MSFT
ELI LILLY & CO,532457108,218129093,280386,,LLY
VANGUARD INTL EQUITY INDEX F,922042858,201613055,4826743,,
ABBOTT LABS,002824100,197331605,1736157,,
CVS HEALTH CORP,126650100,195780252,2454617,,CVS
AMAZON COM INC,023135106,189018579,1047891,,AMZN
PDD HOLDINGS INC,722304102,179547776,1544497,,PDD
STARBUCKS CORP,855244109,178104213,1948837,,SBUX
COMCAST CORP NEW,20030N101,173936456,4012375,,CCZ
MASTERCARD INCORPORATED,57636Q104,167927312,348708,,
MCKESSON CORP,58155Q103,167204080,311454,,MCK
CHIPOTLE MEXICAN GRILL INC,169656105,157235910,54093,,CMG
ISHARES INC,464286400,151007821,4657860,,
MONDELEZ INTL INC,609207105,149428650,2134695,,
TARGET CORP,87612E106,138455945,781310,,TGT
ISHARES TR,464288588,136642970,1478500,,
THE CIGNA GROUP,125523100,126987568,349645,,
PAYPAL HLDGS INC,70450Y103,122707928,1831735,,
ADVANCED MICRO DEVICES INC,007903107,122634652,679454,,AMD
