name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
IQVIA HLDGS INC,46266C105,555904,3526636,,
ALPHABET INC,02079K107,532920,362629,,GOOGN
IMMUNOMEDICS INC,452907108,498276,5860000,,
THERMO FISHER SCIENTIFIC INC,883556102,483720,1095578,,TMO
FIDELITY NATL INFORMATION SV,31620M106,465604,3162858,,
CHARTER COMMUNICATIONS INC N,16119P108,457760,733191,,
T-MOBILE US INC,872590104,415925,3636981,,
CENTENE CORP DEL,15135B101,411227,7050000,,CNC
FACEBOOK INC,30303M102,403862,1542045,,
ABBVIE INC,00287Y109,372258,4250000,,ABBV
AON PLC,G0403H108,362334,1756344,,AON
VISA INC,92826C839,343289,1716704,,V
ANTHEM INC,036752103,342452,1275000,,
WABTEC,929740108,336599,5439551,,
MICROSOFT CORP,594918104,324114,1540978,,MSFT
ISHARES TR,464288281,320361,288900,PUT,
BOSTON SCIENTIFIC CORP,101137107,316223,8275919,,BSX
NEW YORK TIMES CO,650111107,304068,7106042,,NYT
IHS MARKIT LTD,G47567105,299354,3812944,,
ACCELERON PHARMA INC,00434H108,292578,2600000,,
SHERWIN WILLIAMS CO,824348106,282727,405786,,SHW
EXELIXIS INC,30161Q104,262838,10750000,,
BRISTOL-MYERS SQUIBB CO,110122108,226088,3750000,,
PALO ALTO NETWORKS INC,697435105,217312,887892,,PANW
NEW ORIENTAL ED & TECHNOLOGY,647581107,204632,1368778,,
BLACKSTONE GROUP INC,09260D107,199891,3829336,,
IOVANCE BIOTHERAPEUTICS INC,462260100,196039,5955000,,
ASCENDIS PHARMA A/S,04351P101,192900,1250000,,ASND
ALIBABA GROUP HLDG LTD,01609W102,180088,612585,,
GENERAL DYNAMICS CORP,369550108,176790,1277107,,GD
SALESFORCE COM INC,79466L302,175501,698315,,
ALNYLAM PHARMACEUTICALS INC,02043Q107,174720,1200000,,
MYOKARDIA INC,62857M105,167004,1225000,,
WRIGHT MED GROUP N V,N96617118,155679,5097546,,
TRANSUNION,89400J107,152623,1814132,,TRU
EQUINIX INC,29444U700,152151,200164,,EQIX
MIRATI THERAPEUTICS INC,60468T105,145294,875000,,
HILTON WORLDWIDE HLDGS INC,43300A203,131894,1545877,,
PLAYA HOTELS & RESORTS NV,N70544106,128243,30606930,,
FATE THERAPEUTICS INC,31189P102,124906,3125000,,FATE
HOWMET AEROSPACE INC,443201108,120558,7210388,,HWM
LIVONGO HEALTH INC,539183103,116242,830000,,
BRISTOL-MYERS SQUIBB CO,110122157,99164,44073000,,
CIGNA CORP NEW,125523100,85083,502231,,
SAREPTA THERAPEUTICS INC,803607100,84258,600000,,
MOMO INC,60879BAB3,82594,104077000,,
ENANTA PHARMACEUTICALS INC,29251M106,81260,1775000,,ENTA
NOVOCURE LTD,G6674U108,80700,725000,,NVCR
FIBROGEN INC,31572Q808,76072,1850000,,
KANSAS CITY SOUTHERN,485170302,71247,394000,,
BROADMARK RLTY CAP INC,11135B100,70698,7170213,,
APELLIS PHARMACEUTICALS INC,03753U106,68637,2275000,,
PG&E CORP,69331C108,68472,7292042,,PCG-PX
GENERATION BIO CO,37148K100,65549,2120625,,
SAGE THERAPEUTICS INC,78667J108,64176,1050000,,
EQUIFAX INC,294429105,62208,396484,,EFX
IQIYI INC,46267XAD0,59119,61762000,,
GRIFOLS S A,398438408,54284,3128750,,
KARUNA THERAPEUTICS INC,48576A100,54124,700000,,
PROTAGONIST THERAPEUTICS INC,74366E102,53763,2750000,,
THERAVANCE BIOPHARMA INC,88339KAA0,49808,56695000,,
ARENA PHARMACEUTICALS INC,040047607,47109,629886,,
KARYOPHARM THERAPEUTICS INC,48576UAA4,46694,38523000,,KPTI
CYTOKINETICS INC,23282W605,46548,2150000,,CYTK
AMYRIS INC,03236M200,40880,14000000,,
ANNEXON INC,03589W102,40392,1657261,,
ZOGENIX INC,98978L204,40343,2250000,,
PACIFIC BIOSCIENCES CALIF IN,69404D108,40109,4063770,,
ZYMEWORKS INC,98985W102,39695,852200,,ZYME
AGIOS PHARMACEUTICALS INC,00847X104,37920,1083429,,
CLOVIS ONCOLOGY INC,189464AC4,36272,51910000,,
LANTHEUS HLDGS INC,516544103,33576,2650000,,
GLOBAL BLOOD THERAPEUTICS IN,37890U108,33084,600000,,
ZENTALIS PHARMACEUTICALS INC,98943L107,32401,991174,,
IQIYI INC,46267XAB4,32285,29689000,,
CARA THERAPEUTICS INC,140755109,28631,2250000,,
INVITAE CORP,46185L103,25727,593472,,
RADIUS HEALTH INC,750469207,23898,2107400,,
CORELOGIC INC,21871D103,23346,345000,,
KE HLDGS INC,482497104,20536,335000,,
KRYSTAL BIOTECH INC,501147102,20449,475000,,
ADAPTIMMUNE THERAPEUTICS PLC,00653A107,20076,2515762,,ADAPY
ZEALAND PHARMA A/S,98920Y304,19190,505000,,
ARROWHEAD PHARMACEUTICALS IN,04280A100,18240,423600,,
PLIANT THERAPEUTICS INC,729139105,17288,764262,,
DECIPHERA PHARMACEUTICALS IN,24344T101,16929,330000,,
UNIQURE NV,N90064101,16574,450000,,
ADVERUM BIOTECHNOLOGIES INC,00773U108,15450,1500000,,
READY CAPITAL CORP,75574U101,15123,1350226,,RC-PC
AURINIA PHARMACEUTICALS INC,05156V102,14730,1000000,,AUPH
DERMTECH INC,24984K105,14579,1219999,,
AVROBIO INC,05455M100,13671,1050000,,
COMPASS PATHWAYS PLC,20451W101,12667,362940,,CMPS
NAVISTAR INTL CORP NEW,63934E108,12043,276600,,
ATENTO S A,L0427L204,11998,2230357,,
HORIZON THERAPEUTICS PUB L,G46188101,11652,150000,,
WILLIS TOWERS WATSON PLC LTD,G96629103,10441,50000,,WTW
ARCUS BIOSCIENCES INC,03969F109,9427,550000,,
LIQUIDIA TECHNOLOGIES INC,53635D202,9178,1865350,,
PROTARA THERAPEUTICS INC,74365U107,7153,425000,,
INHIBRX INC,45720L107,7110,395000,,
ALBIREO PHARMA INC,01345P106,6674,200000,,
ALPINE IMMUNE SCIENCES INC,02083G100,6516,741290,,
INVENTIVA SA,46124U107,6229,527870,,
RADIUS HEALTH INC,750469AA6,5474,6783000,,
SAVARA INC,805111101,4853,4452086,,SVRA
ARYA SCIENCES ACQUISTION CO,G31655114,4428,402523,,
IVERIC BIO INC,46583P102,4257,754740,,
EQUILLIUM INC,29446K106,4039,700000,,
DYNE THERAPEUTICS INC,26818M108,4038,200000,,
APELLIS PHARMACEUTICALS INC,03753UAB2,3830,3522000,,
QUOTIENT LTD,G73268107,3213,625000,,
CARDIFF ONCOLOGY INC,14147L108,2838,200000,,
FUSION PHARMACEUTICALS INC,36118A100,2255,187600,,
BROADMARK RLTY CAP INC,11135B118,2063,7174613,,
AMERICAN WELL CORP,03044L105,1334,45000,,AMWL
PANDION THERAPEUTICS INC,698340106,1146,100000,,
GOL LINHAS AEREAS INTELIGENT,38045R206,524,85838,,
