name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
APPLE INC,037833100,11361302,63982104,,AAPL
MICROSOFT CORP,594918104,9028420,26844732,,MSFT
AMAZON COM INC COM,023135106,7223242,2166318,,AMZN
ALPHABET INC CLASS A,02079K305,5628795,1942947,,
VANGUARD FDS INT-TERM CORP,92206C870,5596918,60337625,,
ADOBE INC,00724F101,3821679,6739460,,ADBE
SALESFORCE COM INC,79466L302,3701429,14565099,,
ASML HOLDING N V NYS,N07059210,3403343,4274804,,
VISA INC,92826C839,3359005,15500002,,V
NETFLIX INC COM,64110L106,3268721,5425804,,NFLX
HOME DEPOT INC,437076102,3249934,7830978,,
META PLATFORMS INC CL A,30303M102,3223752,9584517,,
TAIWAN SEMICONDUCTOR MFG L ADR,874039100,3120489,25937073,,
ADVANCED MICRO DEVICES INC,007903107,2871748,19956550,,AMD
PAYPAL HLDGS INC,70450Y103,2728562,14468988,,
AMERICAN EXPRESS CO,025816109,2576040,15745967,,AXP
COSTCO WHSL CORP NEW,22160K105,2310880,4070600,,
ISHARES TR IBOXX INV CP ETF,464287242,2211066,16684772,,
TENCENT HLDGS LTD  ADR ADR,88032Q109,2176201,37141661,,
FREEPORT-MCMORAN INC,35671D857,2038654,48853445,,FCX
LILLY ELI& CO,532457108,1928820,6982910,,
NOVO-NORDISK A S ADR,670100205,1785160,15938931,,
LVMH MOET HENNESSY LOU VUI ADR,502441306,1742227,10536641,,
ALIBABA GROUP HLDG LTD ADR,01609W102,1685443,14188423,,
MASTERCARD INC,57636Q104,1615278,4495374,,MA
INTUITIVE SURGICAL INC,46120E602,1549713,4313145,,ISRG
NVIDIA CORP COM,67066G104,1504499,5115431,,NVDA
CATERPILLAR INC DEL,149123101,1448046,7004189,,CAT
THERMO FISHER SCIENTIFIC INC,883556102,1436271,2152554,,TMO
NEXTERA ENERGY INC,65339F101,1407611,15077243,,NEE-PS
ORACLE CORP,68389X105,1395455,16001088,,ORCL-PD
NIKE INC,654106103,1336729,8020213,,
LAM RESEARCH CORP,512807108,1295939,1802042,,LRCX
ISHARES TR 7 10YR TR BD ETF,464287440,1272739,11067291,,
L OREAL CO ADR,502117203,1245250,13131197,,
UNION PAC CORP,907818108,1240969,4925847,,
SAP SE ADR,803054204,1236501,8825218,,
TOTALENERGIES SE ADR ADR,89151E109,1234997,24969620,,
ABBOTT LABS,002824100,1233272,8762768,,
DANAHER CORP DEL  COM,235851102,1188523,3612423,,
JPMORGAN CHASE& CO,46625H100,1176909,7432325,,
ASTRAZENECA PLC ADR,046353108,1171401,20109886,,
GOLDMAN SACHS GROUP INC,38141G104,1157296,3025215,,GS-PD
SIEMENS A G ADR,826197501,1122916,12934720,,
3M CO,88579Y101,1026115,5776701,,MMM
MORGAN STANLEY,617446448,1025583,10448069,,MS-PQ
SPDR BLOOMBERG BRCLYS LG TRS E,78464A664,952395,22595384,,
TOYOTA MOTOR CORP ADR,892331307,919481,4962120,,
NOVARTIS A G SPONSORED ADR ADR,66987V109,908347,10384666,,
RIO TINTO PLC ADR,767204100,907215,13552659,,
SANOFI ADR,80105N105,900878,17981595,,
EDWARDS LIFESCIENCES CORP,28176E108,878647,6782302,,EW
INVESCO QQQ TRUST SERIES 1,46090E103,877144,2204711,,
MERCK& CO. INC,58933Y105,874438,11409682,,
BNP PARIBAS ADR,05565A202,864365,25014982,,
CAPITAL ONE FINL CORP,14040H105,846750,5836030,,
STRYKER CORPORATION,863667101,839364,3138748,,SYK
