name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
ALIBABA GROUP HLDG LTD,01609W102,301569,1779693,,
AMAZON COM INC,023135106,292799,154623,,AMZN
NXP SEMICONDUCTORS N V,N6596X109,268177,2747433,,
FIDELITY NATL INFORMATION SV,31620M106,259562,2115761,,
FACEBOOK INC,30303M102,253786,1314952,,
CONOCOPHILLIPS,20825C104,245694,4027774,,COP
BROADCOM INC,11135F101,223805,777480,,AVGO
CAPITAL ONE FINL CORP,14040H105,191409,2109428,,
VICI PPTYS INC,925652109,189036,8576969,,
UNITED TECHNOLOGIES CORP,913017109,186816,1434840,,
GLOBAL PMTS INC,37940X102,169570,1058955,,
HCA HEALTHCARE INC,40412C101,163743,1211389,,
DIAMONDBACK ENERGY INC,25278X109,153268,1406516,,
RAYTHEON CO,755111507,152442,876706,,
REGENERON PHARMACEUTICALS,75886F107,151443,483845,,
ADVANCED MICRO DEVICES INC,007903107,150592,4958587,,AMD
ADOBE INC,00724F101,148975,505599,,ADBE
ENCANA CORP,292505104,147642,28780156,,
LULULEMON ATHLETICA INC,550021109,129719,719821,,LULU
E TRADE FINANCIAL CORP,269246401,128266,2875915,,
NOBLE ENERGY INC,655044105,124885,5575212,,
JD COM INC,47215P106,124057,4095654,,
PTC THERAPEUTICS INC,69366J200,119360,2652447,,
LOWES COS INC,548661107,118096,1170314,,
UBER TECHNOLOGIES INC,90353T100,116903,2520553,,
HUMANA INC,444859102,115680,436034,,HUM
GW PHARMACEUTICALS PLC,36197T103,115589,670511,,
ON SEMICONDUCTOR CORP,682189105,115334,5706798,,ON
8X8 INC NEW,282914100,115113,4776468,,
ALLIANCE DATA SYSTEMS CORP,018581108,108922,777295,,
WORLDPAY INC,981558109,108877,888429,,
NIKE INC,654106103,107564,1281282,,
ZIMMER BIOMET HLDGS INC,98956P102,107159,910134,,
MASTERCARD INC,57636Q104,103764,392258,,MA
ISHARES TR,464288513,100257,1150000,,
FORD MTR CO DEL,345370860,99934,9768703,,
NETFLIX INC,64110L106,97298,264885,,NFLX
UNITED PARCEL SERVICE INC,911312106,97269,941891,,UPS
T MOBILE US INC,872590104,95704,1290851,,
MARVELL TECHNOLOGY GROUP LTD,G5876H105,94988,3979378,,
NEUROCRINE BIOSCIENCES INC,64125C109,94957,1124684,,NBIX
3M CO,88579Y101,93730,540727,,MMM
SEA LTD,81141R100,92126,2773215,,SE
LABORATORY CORP AMER HLDGS,50540R409,91510,529264,,
BIO RAD LABS INC,090572207,89094,285019,,
AMARIN CORP PLC,023111206,85614,4415364,,
VISA INC,92826C839,84363,486100,,V
ACTIVISION BLIZZARD INC,00507V109,83693,1773148,,
SUNCOR ENERGY INC NEW,867224107,83125,2664157,,SU
CANADIAN PAC RY LTD,13645T100,82478,350544,,
MGIC INVT CORP WIS,552848103,80076,6094043,,
DUNKIN BRANDS GROUP INC,265504100,78023,979450,,
LAS VEGAS SANDS CORP,517834107,78006,1320125,,LVS
MCDONALDS CORP,580135101,77701,374176,,MCD
TELEFLEX INC,879369106,77369,233638,,TFX
SALESFORCE COM INC,79466L302,71940,474129,,
VAIL RESORTS INC,91879Q109,67662,303174,,MTN
PAGSEGURO DIGITAL LTD,G68707101,67254,1725800,,PAGS
ENCOMPASS HEALTH CORP,29261A100,67061,1058409,,EHC
KIMBERLY CLARK CORP,494368103,66756,500874,,KMB
NVIDIA CORP,67066G104,65706,400083,,NVDA
ALASKA AIR GROUP INC,011659109,65124,1018996,,
ABBVIE INC,00287Y109,64350,884906,,ABBV
CONMED CORP,207410101,63328,740076,,CNMD
MARRIOTT INTL INC NEW,571903202,62173,443177,,
ASTRAZENECA PLC,046353108,61185,1482198,,AZN
MARATHON OIL CORP,565849106,60820,4280095,,
ICON PLC,G4705A100,58624,380750,,ICLR
CITIGROUP INC,172967424,58483,835111,,C-PR
COCA COLA CO,191216100,57342,1126125,,KO
BGC PARTNERS INC,05541T101,57254,10947292,,
ISHARES TR,464287739,56752,650000,PUT,
WILLIS TOWERS WATSON PUB LTD,G96629103,56296,293912,,
US FOODS HLDG CORP,912008109,56125,1569487,,
INTERSECT ENT INC,46071F103,55986,2459842,,
IRHYTHM TECHNOLOGIES INC,450056106,55828,705966,,
SANOFI,80105N105,55602,1285000,,SNYNF
TEMPUR SEALY INTL INC,88023U101,55079,750696,,
S&P GLOBAL INC,78409V104,54408,238851,,SPGI
VERIZON COMMUNICATIONS INC,92343V104,53058,928716,,VZ
SCIENCE APPLICATNS INTL CP N,808625107,51252,592094,,
ONEOK INC NEW,682680103,51047,741859,,
COMCAST CORP NEW,20030N101,51015,1206594,,CCZ
BP PLC,055622104,50840,1219177,,BPPFF
HOLOGIC INC,436440101,50733,1056488,,
PACIRA BIOSCIENCES,695127100,50650,1164641,,
BRISTOL MYERS SQUIBB CO,110122108,50433,1112077,,CELG-RI
LUMENTUM HLDGS INC,55024U109,49426,925400,,
LYONDELLBASELL INDUSTRIES N,N53745100,48994,568839,,
FIVE BELOW INC,33829M101,48835,406887,,
SMITH A O CORP,831865209,48736,1033413,,AOS
WORLD WRESTLING ENTMT INC,98156Q108,48729,674825,,
WEX INC,96208T104,47860,229985,,WEX
MORGAN STANLEY,617446448,47771,1090408,,MS-PQ
NATIONAL OILWELL VARCO INC,637071101,46810,2105694,,
SEATTLE GENETICS INC,812578102,45955,664000,,
SMARTSHEET INC,83200N103,45773,945732,,
MELCO RESORTS AND ENTMT LTD,585464100,44932,2068691,,
FLEETCOR TECHNOLOGIES INC,339041105,44608,158833,,
DEXCOM INC,252131107,44599,297647,,DXCM
GLAXOSMITHKLINE PLC,37733W105,44229,1105172,,
ELDORADO RESORTS INC,28470R102,44137,958035,,
SYNOPSYS INC,871607107,43126,335112,,SNPS
WEYERHAEUSER CO,962166104,42882,1628003,,WY
SEAWORLD ENTMT INC,81282V100,42811,1381016,,
CITIZENS FINL GROUP INC,174610105,42626,1205478,,
LAUDER ESTEE COS INC,518439104,42152,230200,,
MIRATI THERAPEUTICS INC,60468T105,42120,408935,,
APTIV PLC,G6095L109,41230,510086,,APTV
HAEMONETICS CORP,405024100,40911,339961,,HAE
RADIAN GROUP INC,750236101,40853,1787873,,RDN
ROLLINS INC,775711104,40535,1130049,,ROL
SAILPOINT TECHNLGIES HLDGS I,78781P105,40527,2022300,,
NORWEGIAN CRUISE LINE HLDG L,G66721104,40192,749436,,
TAKE-TWO INTERACTIVE SOFTWAR,874054109,40042,352700,,
