name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
BROADCOM INC,11135F101,40876468947,148300871,,AVGO
MICROSOFT CORP,594918104,33038195210,66421193,,MSFT
META PLATFORMS INC,30303M102,28762694884,38969510,,
PHILIP MORRIS INTL INC,718172109,22959314701,126061653,,
NVIDIA CORPORATION,67066G104,22588945643,142977540,,NVDA
NETFLIX INC,64110L106,14007179558,10460096,,NFLX
ELI LILLY & CO,532457108,13746397969,17634492,,LLY
TESLA INC,88160R101,13225577085,41632930,,
VERTEX PHARMACEUTICALS INC,92532F100,12791428317,28732143,,
AMAZON COM INC,023135106,10962210242,49964769,,AMZN
VISA INC,92826C839,8733396039,24598958,,V
MICRON TECHNOLOGY INC,595112103,8727115192,70808132,,MU
CLOUDFLARE INC,18915M107,7991226183,40807488,,
ALPHABET INC,02079K305,7314067894,41501787,,GOOGN
TAIWAN SEMICONDUCTOR MFG LTD,874039100,7222059753,31885134,,
JPMORGAN CHASE & CO.,46625H100,7031998978,24257328,,JPM-PM
STARBUCKS CORP,855244109,6987592197,76257263,,SBUX
SHOPIFY INC,82509L107,6687535336,57977406,,SHOP
CANADIAN NAT RES LTD,136385101,6565885468,208934490,,
EOG RES INC,26875P101,6474165001,54125523,,
BANK AMERICA CORP,060505104,6155996264,130095308,,
TRANSDIGM GROUP INC,893641100,6037743221,3970528,,TDG
BOEING CO,097023105,5796870936,27664235,,BA-PA
UNITEDHEALTH GROUP INC,91324P102,5717475341,18327740,,UNH
ROYAL CARIBBEAN GROUP,V7780T103,5583345336,17831004,,
CAPITAL ONE FINL CORP,14040H105,5523887028,25964261,,
ALNYLAM PHARMACEUTICALS INC,02043Q107,5479867052,16805007,,
LINDE PLC,G54950103,5188246666,11059045,,LIN
GILEAD SCIENCES INC,375558103,5133588254,46303299,,
BOOKING HOLDINGS INC,09857L108,5010679848,865516,,BKNG
ALPHABET INC,02079K107,4982175352,28085785,,GOOGN
GE AEROSPACE,369604301,4748005045,18447756,,
HOME DEPOT INC,437076102,4738740219,12924216,,
AMGEN INC,031162100,4707221986,16859598,,AMGN
CVS HEALTH CORP,126650100,4618953523,66962583,,CVS
COMCAST CORP NEW,20030N101,4597002651,128814663,,CCZ
MERCADOLIBRE INC,58733R102,4488634055,1717470,,MELI
APPLE INC,037833100,4422746071,21559620,,AAPL
INTERNATIONAL BUSINESS MACHS,459200101,4412163867,14967650,,
AON PLC,G0403H108,4332531115,12144237,,AON
KEURIG DR PEPPER INC,49271V100,4315043739,130527385,,KDP
APOLLO GLOBAL MGMT INC,03769M106,4153156029,29274363,,
INTUITIVE SURGICAL INC,46120E602,4136460988,7612458,,ISRG
BROOKFIELD CORP,11271J107,4124843274,66689577,,
SYNOPSYS INC,871607107,3994272684,7791246,,SNPS
COSTCO WHSL CORP NEW,22160K105,3908846805,3948600,,
THERMO FISHER SCIENTIFIC INC,883556102,3883769126,9578573,,TMO
MARSH & MCLENNAN COS INC,571748102,3850038109,17610131,,
CITIGROUP INC,172967424,3778608906,44391552,,C-PR
MOTOROLA SOLUTIONS INC,620076307,3740452974,8896165,,
GALLAGHER ARTHUR J & CO,363576109,3739468515,11681821,,
BLACKROCK INC,09290D101,3722207716,3547519,,
FLUTTER ENTMT PLC,G3643J108,3601584179,12604464,,
KLA CORP,482480100,3542378499,3954695,,KLAC
HONEYWELL INTL INC,438516106,3524322058,15133641,,
ASML HOLDING N V,N07059210,3499236492,4366785,,
WHEATON PRECIOUS METALS CORP,962879102,3483669580,38793685,,WPM
CHUBB LIMITED,H1467J104,3476968162,12002918,,
FISERV INC,337738108,3287407076,19067383,,FISV
DARDEN RESTAURANTS INC,237194105,3182786313,14602578,,DRI
QUANTA SVCS INC,74762E102,3178655790,8407355,,
FIRSTENERGY CORP,337932107,3141188637,78022620,,FE
BLACKSTONE INC,09260D107,3087305318,20637832,,BX
BOSTON SCIENTIFIC CORP,101137107,3063786697,28524768,,BSX
GOLDMAN SACHS GROUP INC,38141G104,3041158316,4296939,,GS-PD
DEERE & CO,244199105,3005928156,5911158,,DE
NIKE INC,654106103,2980298427,41952398,,
L3HARRIS TECHNOLOGIES INC,502431109,2893789001,11536413,,
RESTAURANT BRANDS INTL INC,76131D103,2851250986,43010053,,
MASTERCARD INCORPORATED,57636Q104,2848050503,5068625,,
DOORDASH INC,25809K105,2655067068,10770649,,
SYNCHRONY FINANCIAL,87165B103,2625195809,39334669,,SYF-PB
