name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
ALLERGAN PLC,G0177J108,227218,1350157,,
WELLCARE HEALTH PLANS INC,94946T106,211911,817653,,
WABCO HLDGS INC,92927K102,197641,1477688,,
CYPRESS SEMICONDUCTOR CORP,232806109,177978,7625456,,
CAESARS ENTMT CORP,127686103,173612,14889531,,
CELGENE CORP,151020104,172402,1736172,,
MELLANOX TECHNOLOGIES LTD,M51363113,165054,1506103,,
VERSUM MATLS INC,92532W103,130603,2467458,,
ACACIA COMMUNICATIONS INC,00401C108,127164,1944407,,
SPRINT CORPORATION,85207U105,120250,19489419,,
ADVANCED DISP SVCS INC DEL,00790X101,107768,3308819,,
UBER TECHNOLOGIES INC,90353T100,94756,3305678,,
MEDIDATA SOLUTIONS INC,58471A105,91624,1001356,,
SPARK THERAPEUTICS INC,84652J103,75849,782108,,
MILACRON HLDGS CORP,59870L106,64153,3848437,,
CHURCHILL CAP CORP II,17143G205,52550,5000000,,
ENERGY TRANSFER LP,29273V100,51170,3912074,,ET-PI
GANNETT CO INC,36473H104,46669,4345346,,
LEGACY TEX FINL GROUP INC,52471Y106,43612,1001876,,
CARRIZO OIL & GAS INC,144577103,41993,4891397,,
PACIFIC BIOSCIENCES CALIF IN,69404D108,36487,7071052,,
GENOMIC HEALTH INC,37244C101,32767,483143,,
SEMGROUP CORP,81663A105,32534,1991088,,
MICROCHIP TECHNOLOGY INC,595017AH7,28055,21825000,,MCHPP
ASTRAZENECA PLC,046353108,27172,609637,,AZN
FINTECH ACQUISITION CORP III,31811A101,27162,2700000,,
LABORATORY CORP AMER HLDGS,50540R409,25872,154000,,
GRAF INDL CORP,384278107,25364,2525000,,
BECTON DICKINSON & CO,075887109,25363,100263,,BDX
SUNNOVA ENERGY INTL INC,86745K104,24443,2307789,,
SOUTH MTN MERGER CORP,838884203,23389,2227500,,
BAXTER INTL INC,071813109,23302,266403,,
EXPERIENCE INVESTMENT CORP,30217C208,23023,2300001,,
HAYMAKER ACQUISITION CORP II,42087L200,22649,2200000,,
THUNDER BRDG ACQUISTION II L,G8857S124,22396,2200000,,
TESLA INC,88160RAG6,20811,20450000,,
APEX TECHNOLOGY ACQUISITN CO,03768F201,20380,2000000,,
DIAMOND EAGLE ACQUISITION CO,25258L208,20340,2000000,,
CIGNA CORP NEW,125523100,19151,126167,,
MERCK & CO INC,58933Y105,18393,218500,,
HENNESSY CAP ACQUSTION CORP,42589C104,18135,1800000,,
SPDR S&P 500 ETF TR,78462F103,18028,60749,,
CRESCENT ACQUISITION CORP,22564L105,17281,1750000,,
MERITOR INC,59001KAF7,17256,17495000,,
CHARLES RIV LABS INTL INC,159864107,16469,124415,,
CLARIVATE ANALYTICS PLC,G21810117,16210,2752097,,
STEWART INFORMATION SVCS COR,860372101,15979,411946,,
GX ACQUISITION CORP,36251A206,15638,1500000,,
COLLIER CREEK HOLDINGS,G22707106,15305,1502000,,
GORES HOLDINGS III INC,38286G109,15165,1500000,,
CHANGE HEALTHCARE INC,15912K100,15016,1243022,,
OMNOVA SOLUTIONS INC,682129101,14907,1480329,,
ACT II GLOBAL ACQUISITION CO,G0080J104,14775,1500000,,
SRC ENERGY INC,78470V108,13926,2988429,,
SEMPRA ENERGY,816851406,13889,117500,,
PRA HEALTH SCIENCES INC,69354M108,13849,139561,,
GORES METROPOULOS INC,382872109,13111,1300000,,
ENVISTA HLDGS CORP,29415F104,12908,463000,,
PIVOTAL INVT CORP II,72582K209,12216,1200000,,
MEDTRONIC PLC,G5960L103,11922,109763,,MDT
MPLX LP,55336V100,11904,425000,,MPLXP
INSURANCE ACQUISITION CORP,457867109,11820,1200000,,
ALEXION PHARMACEUTICALS INC,015351109,11562,118049,,
SYNEOS HEALTH INC,87166B102,11556,217173,,
COLFAX CORP,194014205,11422,87500,,
DISH NETWORK CORP,25470MAB5,11310,12261000,,
CHASERG TECHNLGY ACQUISITN C,16166A103,11011,1100000,,
DOMINION ENERGY INC,25746U133,10839,102500,,
LANDCADIA HLDGS II INC,51476X105,10579,1080000,,
SMILEDIRECTCLUB INC,83192H106,10549,760000,,
TRINE ACQUISITION CORP,89628U108,10364,1050000,,
PIVOTAL ACQUISITION CORP,72583A101,10180,1000000,,
