name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
MICROSOFT CORP,594918104,21940056,139116236,,MSFT
UNITEDHEALTH GROUP INC,91324P102,11983047,48051337,,UNH
BROADCOM INC,11135F101,9091160,38343106,,AVGO
JPMORGAN CHASE AND CO,46625H100,8195754,91033221,,
AMAZON.COM INC,023135106,8043108,4125258,,
PFIZER INC,717081103,7337737,224808113,,PFE
FACEBOOK INC CL A,30303M102,6744304,40433503,,
PHILIP MORRIS INTERNATIONAL,718172109,6637389,90972989,,
BERKSHIRE HATHAWAY INC CL A,084670108,6061520,22285,,
HOME DEPOT INC,437076102,6053873,32423761,,
CME GROUP INC CL A,12572Q105,6039279,34927278,,
LOCKHEED MARTIN CORP,539830109,5832471,17207412,,LMT
TESLA INC,88160R101,5614175,10714131,,
THERMO FISHER SCIENTIFIC INC,883556102,4771494,16824726,,TMO
NETFLIX INC,64110L106,4661062,12412957,,NFLX
BOEING CO,097023105,4556991,30555090,,BA-PA
MASTERCARD INC CL A,57636Q104,3797994,15722658,,
REGENERON PHARMACEUTICALS,75886F107,3483098,7133280,,
CSX CORP,126408103,3477077,60681919,,CSX
GILEAD SCIENCES INC,375558103,3463732,46331318,,
ALPHABET INC CL C,02079K107,3441128,2959326,,
COMCAST CORP CL A,20030N101,3301509,96029604,,
HONEYWELL INTERNATIONAL INC,438516106,3272727,24461672,,HON
CIGNA CORP,125523100,3208499,18108687,,
ALTRIA GROUP INC,02209S103,3201056,82778790,,
DIGITAL REALTY TRUST INC (REIT),253868103,3182998,22914087,,
VISA INC CL A,92826C839,3162567,19628540,,
VERTEX PHARMACEUTICALS INC,92532F100,2993340,12579718,,
MERCK AND CO INC,58933Y105,2940037,38212072,,
VERIZON COMMUNICATIONS INC,92343V104,2930662,54544125,,VZ
TAIWAN SEMICONDUCTOR MFG CO ADR,874039100,2862610,59899737,,
JOHNSON AND JOHNSON,478160104,2779435,21195989,,
ALPHABET INC CL A,02079K305,2732576,2351722,,
CROWN CASTLE INTL CORP (REIT),22822V101,2710822,18773004,,
BLACKROCK INC,09247X101,2680072,6091446,,
BOSTON SCIENTIFIC CORP,101137107,2634826,80748901,,BSX
ACTIVISION BLIZZARD INC,00507V109,2545493,42795798,,
ASML HOLDING NV (USD),N07059210,2477642,9469366,,
INTUITIVE SURGICAL INC,46120E602,2460849,4969285,,ISRG
AMERICAN TOWER CORP (REIT),03027X100,2393972,10994133,,
CENTENE CORP,15135B101,2327415,39175475,,CNC
ADVANCED MICRO DEVICES INC,007903107,2182597,47990133,,AMD
RINGCENTRAL INC CL A,76680R206,2147884,10135829,,
NORTHROP GRUMMAN CORP,666807102,2109196,6971362,,
GENERAL MOTORS COMPANY,37045V100,2086664,100416712,,
T-MOBILE US INC,872590104,2040518,24320830,,
SHOPIFY INC CL A S/V (USD),82509L107,2032670,4875199,,
PAYPAL HOLDINGS INC,70450Y103,1973508,20613166,,
DTE ENERGY CO,233331107,1955862,20594523,,DTG
PNC FINANCIAL SERVICES GROUP INC,693475105,1831794,19136829,,
LINDE PLC,G5494J103,1755173,10112478,,LIN
NIKE INC CL B,654106103,1713079,20704258,,
COCA-COLA CO,191216100,1692153,38240690,,
DOLLAR GENERAL CORP,256677105,1673462,11081796,,DG
COSTCO WHOLESALE CORP,22160K105,1638310,5745809,,
SHERWIN-WILLIAMS CO,824348106,1621515,3528699,,
EQUINIX INC (REIT),29444U700,1595938,2555259,,
HUMANA INC,444859102,1508920,4805181,,HUM
CAPITAL ONE FINANCIAL CORP,14040H105,1471966,29193763,,COF-PN
TARGET CORP,87612E106,1466613,15775125,,TGT
SIMON PROPERTY GROUP INC (REIT),828806109,1411946,25737216,,
AUTODESK INC,052769106,1395975,8942830,,
BLACKSTONE GROUP INC (THE) CL A,09260D107,1391421,30533705,,
INTERCONTINENTAL EXCHANGE INC,45866F104,1383193,17129266,,
NORTONLIFELOCK INC,668771108,1365558,72985464,,
TEXAS INSTRUMENTS INC,882508104,1346249,13471879,,TXN
UNION PACIFIC CORP,907818108,1301441,9227462,,UNP
APPLIED MATERIALS INC,038222105,1292693,28212420,,
MARSH AND MCLENNAN COMPANIES INC,571748102,1287894,14895719,,
INTEL CORP,458140100,1285680,23755989,,INTC
DOMINO'S PIZZA INC,25754A201,1256869,3878386,,
CHUBB LTD,H1467J104,1244244,11140099,,CB
PROCTER AND GAMBLE CO,742718109,1233921,11217464,,
KEURIG DR PEPPER INC,49271V100,1221280,50320557,,KDP
BANK OF AMERICA CORP,060505104,1177064,55443448,,
APPLE INC,037833100,1161103,4566060,,AAPL
MERCADOLIBRE INC,58733R102,1142337,2338123,,MELI
CONAGRA BRANDS INC,205887102,1116581,38056615,,CAG
ZOETIS INC CL A,98978V103,1114600,9470664,,
SERVICENOW INC,81762P102,1114450,3888793,,
MONDELEZ INTERNATIONAL INC,609207105,1111292,22190345,,
AES CORP (THE),00130H105,1106873,81387714,,
LYONDELLBASELL INDUSTRIES NV,N53745100,1102664,22217692,,
CITIGROUP INC,172967424,1063660,25253089,,C-PR
AON PLC CL A,G0403H108,1048437,6352625,,
QUALCOMM INC,747525103,1032939,15268873,,
CHARTER COMMUNICATIONS INC CL A,16119P108,1018167,2333587,,
MONGODB INC CL A,60937P106,948942,6949918,,
TE CONNECTIVITY LTD,H84989104,940055,14926249,,
BERKSHIRE HATHAWAY INC CL B,084670702,929441,5083635,,
NORFOLK SOUTHERN CORP,655844108,928597,6360248,,NSC
XCEL ENERGY INC,98389B100,911217,15111385,,XELLL
INSULET CORP,45784P101,902290,5445919,,PODD
CMS ENERGY CORP,125896100,884892,15061738,,CMS-PC
DOW INC,260557103,856580,29294849,,DOW
ADOBE INC,00724F101,846871,2661108,,ADBE
IRON MOUNTAIN INC (REIT),46284V101,837744,35199307,,
COLGATE-PALMOLIVE CO,194162103,829740,12503612,,
SANDP GLOBAL INC,78409V104,826420,3372454,,
RESMED INC,761152107,815790,5538662,,RSMDF
MOLINA HEALTHCARE INC,60855R100,806473,5772480,,
NASDAQ INC,631103108,785771,8275629,,
CHEVRON CORP,166764100,780014,10764764,,CVX
GENERAL MILLS INC,370334104,774845,14683443,,GIS
KELLOGG CO,487836108,755977,12601709,,
SEA LTD CL A ADR,81141R100,742395,16754510,,
BRISTOL-MYERS SQUIBB CO,110122108,741759,13307482,,
JACK HENRY AND ASSOCIATES INC,426281101,737884,4753185,,
CVS HEALTH CORP,126650100,732357,12343789,,CVS
FISERV INC,337738108,730646,7691824,,FISV
PARKER-HANNIFIN CORP,701094104,723078,5573711,,PH
COCA-COLA EUROPEAN PARTNERS PLC,G25839104,721056,19212784,,
MARRIOTT INTERNATIONAL INC CL A,571903202,713798,9541480,,
BROADCOM INC SER A CV PFD 8.000 PERCENT CUM 09-30-22,11135F200,698425,747490,,
AIR PRODUCTS AND CHEMICALS INC,009158106,697796,3495798,,
FRANCO-NEVADA CORP,351858105,697514,6981096,,
ROYAL GOLD INC,780287108,697205,7948974,,RGLD
TRANSDIGM GROUP INC,893641100,691504,2159667,,TDG
BROOKFIELD INFRASTRUCTURE PARTNERS LP (CAD),G16252101,685415,18876399,,
BARRICK GOLD CORP,067901108,682557,37235804,,
BAKER HUGHES CO CL A,05722G100,682024,64954695,,
RESTAURANT BRANDS INTERNATIONAL INC,76131D103,673586,16807213,,QSR
EMERSON ELECTRIC CO,291011104,672131,14105572,,EMR
PUBLIC SERVICE ENTERPRISE GROUP INC,744573106,663864,14782093,,PEG
EPAM SYSTEMS INC,29414B104,643537,3466212,,
SQUARE INC CL A,852234103,632774,12080450,,
DISCOVER FINANCIAL SERVICES,254709108,613909,17210629,,
BURLINGTON STORES INC,122017106,606791,3829300,,
TORONTO DOMINION BANK (THE),891160509,601369,14145727,,
SMARTSHEET INC CL A,83200N103,596194,14362660,,
VF CORP,918204108,582438,10769698,,
SUN COMMUNITIES INC (REIT),866674104,581265,4655707,,
PACCAR INC,693718108,556584,9104922,,PCAR
ILLINOIS TOOL WORKS INC,452308109,537817,3784246,,ITW
ARCH CAPITAL GROUP LTD,G0450A105,534790,18790918,,ACGLO
DELL TECHNOLOGIES INC CL C,24703L202,507667,12836080,,
ALTERYX INC CL A,02156B103,505165,5308024,,
INTERNATIONAL BUSINESS MACHINES CORP,459200101,494932,4461664,,IBM
AMERICAN ELECTRIC POWER CO INC,025537101,450033,5626818,,
ENBRIDGE INC,29250N105,444051,15259221,,ENBNF
DANAHER CORP,235851102,433238,3130106,,
LAS VEGAS SANDS CORP,517834107,426184,10034931,,LVS
SYNCHRONY FINANCIAL,87165B103,424440,26379121,,SYF-PB
ELI LILLY AND CO,532457108,420994,3034849,,
PAGSEGURO DIGITAL LTD CL A,G68707101,419005,21676370,,
UNITED PARCEL SERVICE INC CL B,911312106,418579,4480611,,
DEXCOM INC,252131107,417385,1550063,,DXCM
PACKAGING CORP OF AMERICA,695156109,414800,4777156,,PKG
KEYCORP,493267108,412044,39734190,,
FIRST REPUBLIC BANK,33616C100,410552,4989693,,
ARISTA NETWORKS INC,040413106,409165,2020071,,
ANALOG DEVICES INC,032654105,401715,4480927,,ADI
HUBBELL INC,443510607,393558,3430000,,HUBB
MOODYS CORP,615369105,392929,1857789,,
EXXON MOBIL CORP,30231G102,392229,10330023,,
ILLUMINA INC,452327109,390590,1430103,,
CROWN CASTLE INTL CORP CV PFD SER A 6.875 PERCENT 08-01-20 (REIT),22822V309,389425,311540,,
DEERE AND CO,244199105,387356,2803674,,
TRUIST FINANCIAL CORP,89832Q109,385788,12509325,,TFC-PR
BROOKFIELD ASSET MANAGEMENT INC CL A LTD VTG,112585104,384169,8680517,,
YANDEX NV A,N97284108,383741,11269961,,
WYNN RESORTS LTD,983134107,377686,6274887,,WYNN
GAMING AND LEISURE PROPERTIES INC (REIT),36467J108,377638,13628220,,
PROLOGIS INC (REIT),74340W103,373721,4650000,,
WELLS FARGO AND CO,949746101,363481,12664854,,
ESTEE LAUDER COMPANIES INC (THE) CL A,518439104,362105,2272530,,
VULCAN MATERIALS CO,929160109,361982,3349515,,VMC
IDEX CORP,45167R104,360154,2607751,,
DARDEN RESTAURANTS INC,237194105,356754,6550761,,DRI
APOLLO GLOBAL MANAGEMENT INC CL A,03768E105,353900,10564173,,
STARS GROUP INC (THE) (USD),85570W100,351264,17202654,,
GRAND CANYON EDUCATION INC,38526M106,348950,4574299,,
FLOOR AND DECOR HOLDINGS INC CL A,339750101,347070,10815510,,
VMWARE INC CL A,928563402,341969,2823860,,
WALMART INC,931142103,341307,3003930,,WMT
MOTOROLA SOLUTIONS INC,620076307,340268,2559949,,
PETROLEO BRASILEIRO ON ADR (PETROBRAS),71654V408,338255,61504232,,
DR HORTON INC,23331A109,337496,9926351,,
NOVOCURE LTD,G6674U108,332346,4935348,,NVCR
DOCUSIGN INC,256163106,325983,3527959,,
WALT DISNEY COMPANY (THE),254687106,325668,3371307,,
DUKE ENERGY CORP,26441C204,323520,3999999,,DUK-PA
PUBLIC STORAGE (REIT),74460D109,321450,1618500,,
ALEXANDRIA REAL ESTATE EQ INC (REIT),015271109,318746,2325591,,
ARES MANAGEMENT CORP CL A,03990B101,315952,10215079,,
SNAP INC CL A,83304A106,315705,26552185,,
CONSTELLATION BRANDS INC CL A,21036P108,311389,2172079,,
WESTROCK CO,96145D105,311213,11012502,,
BRIGHT HORIZONS FAMILY SOLUTIONS INC,109194100,306667,3006540,,BFAM
ZENDESK INC,98936J101,305070,4765978,,
ZAI LAB LTD ADR,98887Q104,302587,5877759,,
TYLER TECHNOLOGIES INC,902252105,298054,1005039,,TYL
TEVA PHARMACEUTICAL INDUSTRIES LTD ADR,881624209,297114,33086826,,
CERIDIAN HCM HOLDING INC,15677J108,292904,5849893,,
LENNOX INTERNATIONAL INC,526107107,290539,1598210,,LII
BOOKING HOLDINGS INC,09857L108,290011,215570,,BKNG
REGIONS FINANCIAL CORP,7591EP100,288941,32211894,,RF-PF
GUIDEWIRE SOFTWARE INC,40171V100,286935,3617888,,
TOLL BROTHERS INC,889478103,286674,14892171,,
RENAISSANCERE HOLDINGS LTD,G7496G103,281144,1882826,,RNR-PF
VALE SA ON ADR,91912E105,274456,33109025,,
CORTEVA INC,22052L104,270600,11514898,,
LOGITECH INTERNATIONAL SA,H50430232,268579,6204968,,
IDEXX LABORATORIES INC,45168D104,267991,1106305,,
AGNC INVESTMENT CORP (REIT),00123Q104,265323,25077807,,
UBER TECHNOLOGIES INC,90353T100,260138,9317257,,
METTLER-TOLEDO INTERNATIONAL INC,592688105,258765,374745,,
PAYCOM SOFTWARE INC,70432V102,253991,1257319,,
WASTE MANAGEMENT INC,94106L109,251698,2719291,,WM
MELCO RESORTS AND ENTERTAINMENT LTD ADR,585464100,245242,19777504,,
ASTRAZENECA PLC ADR,046353108,244878,5483236,,
NETEASE INC ADR,64110W102,238318,742517,,
NUCOR CORP,670346105,234348,6506066,,NUE
ALLAKOS INC,01671P100,232113,5217191,,
BIOGEN INC,09062X103,227290,718408,,BIIB
PIONEER NATURAL RESOURCES CO,723787107,223455,3185387,,
DUPONT DE NEMOURS INC,26614N102,222238,6517258,,
FIVE BELOW INC,33829M101,220037,3126419,,
BANK OF NOVA SCOTIA (THE),064149107,219844,5383440,,
TELADOC HEALTH INC,87918A105,217610,1403845,,
DOMINION ENERGY INC CV PFD SERIES A EQUITY UNITS 7.25 PERCENT 06-01-22,25746U133,214248,2328528,,
MORGAN STANLEY,617446448,214065,6296022,,MS-PQ
ITAU UNIBANCO HOLDING SA PN ADR,465562106,211907,47193648,,
ROYAL DUTCH SHELL PLC B ADR,780259107,211695,6482339,,
CAMDEN PROPERTY TRUST (REIT),133131102,204462,2580285,,
BLUEBIRD BIO INC,09609G100,199510,4340938,,
FERRARI NV,N3167Y103,196698,1265504,,
ROCKWELL AUTOMATION INC,773903109,196443,1301722,,
CHIPOTLE MEXICAN GRILL INC,169656105,192969,294880,,CMG
NORDSTROM INC,655664100,185977,12123661,,
WATSCO INC,942622200,185830,1175915,,WSO-B
WORKDAY INC CL A,98138H101,180956,1389621,,
SVB FINANCIAL GROUP,78486Q101,179432,1187665,,
T ROWE PRICE GROUP INC,74144T108,175770,1800000,,
CATERPILLAR INC,149123101,174872,1507069,,CAT
WHEATON PRECIOUS METALS CORP (USD),962879102,174577,6341344,,
HUBSPOT INC,443573100,171408,1286943,,HUBS
NEW YORK TIMES COMPANY CL A,650111107,162391,5287875,,
CF INDUSTRIES HOLDINGS INC,125269100,158381,5822825,,
PROGRESSIVE CORP (THE),743315103,156896,2124815,,
NEXTERA ENERGY INC CV PFD EQUITY UNITS 5.279 PERCENT 03-01-23,65339F770,156658,3553140,,
OCCIDENTAL PETROLEUM CORP,674599105,156545,13518538,,
DANAHER CORP CV PFD SER A CUMULATIVE 4.75 PERCENT 04-15-22,235851300,154973,150000,,
WALGREENS BOOTS ALLIANCE INC,931427108,154864,3384997,,
CABOT OIL AND GAS CORP,127097103,154613,8994343,,
BOTTOMLINE TECHNOLOGIES (DE) INC,101388106,154398,4212757,,
EOG RESOURCES INC,26875P101,152879,4256083,,EOG
SUNCOR ENERGY INC,867224107,151830,9513377,,SU
CONOCOPHILLIPS,20825C104,150089,4873133,,COP
TRADEWEB MARKETS INC CL A,892672106,149757,3562242,,
JOHNSON CONTROLS INTERNATIONAL PLC,G51502105,148676,5514829,,JCI
MARKETAXESS HOLDINGS INC,57060D108,147816,444466,,MKTX
ULTRAGENYX PHARMACEUTICAL INC,90400D108,143837,3237381,,RARE
ARAMARK,03852U106,143820,7201826,,ARMK
DTE ENERGY CO CV PFD UNITS 6.25 PERCENT 11-01-22 (1 PC PLUS 1/20 FCD58123),233331842,142136,3774178,,
ALTICE USA INC CL A,02156K103,141043,6327634,,
LENNAR CORP CL A,526057104,140429,3676163,,
JOYY INC CL A ADR,46591M109,140005,2628706,,
KONTOOR BRANDS INC,50050N103,133892,6984450,,
HUYA INC ADR,44852D108,132059,7791108,,
NORWEGIAN CRUISE LINE HOLDINGS LTD,G66721104,132034,12046930,,NCLH
GOLDMAN SACHS GROUP INC,38141G104,124876,807766,,GS-PD
ALARM.COM HOLDINGS INC,011642105,124823,3208000,,
DELTA AIR LINES INC,247361702,124315,4357337,,
SHAW COMMUNICATIONS INC CL B N/V,82028K200,123559,7616488,,
STRATEGIC EDUCATION INC,86272C103,120753,864000,,
LAMAR ADVERTISING CO CL A (REIT),512816109,120678,2353322,,
CARLYLE GROUP INC (THE),14316J108,113980,5264688,,
CIT GROUP INC,125581801,112074,6493306,,
REXNORD CORP,76169B102,109451,4828000,,
