name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
APPLE INC,037833100,3564196,14016263,,AAPL
MICROSOFT CORP,594918104,3383880,21456344,,MSFT
VISA INC,92826C839,3273812,20319088,,V
AMAZON COM INC COM,023135106,3157210,1619314,,AMZN
ALIBABA GROUP HLDG LTD ADR,01609W102,2579651,13264349,,
VANGUARD FDS INT-TERM CORP,92206C870,2434903,27958469,,
ISHARES TR IBOXX INV CP ETF,464287242,1839339,14892227,,
ALPHABET INC CLASS A,02079K305,1736478,1494451,,
ADOBE INC,00724F101,1633171,5131883,,ADBE
SALESFORCE COM INC,79466L302,1565566,10873498,,
TENCENT HLDGS LTD  ADR ADR,88032Q109,1541414,31423824,,
INTEL CORP,458140100,1504643,27801984,,INTC
TAIWAN SEMICONDUCTOR MFG L ADR,874039100,1418133,29674267,,
WALMART INC,931142103,1221139,10747572,,WMT
NETFLIX INC COM,64110L106,1218443,3244854,,NFLX
AMERICAN EXPRESS CO,025816109,1201888,14039112,,AXP
FI ENHANCED LRG CAP GROWTH CS,22542D423,1174977,5168082,,
HOME DEPOT INC,437076102,1159042,6207713,,
FI ENHANCED GLBL HIGH YLD UBS,90274D218,1077703,9364815,,
NOVO-NORDISK A S ADR,670100205,922568,15325055,,
FI ENHANCED LRG CAP GROWTH GS,362273302,911667,9175475,,
ASML HOLDING N V NYS,N07059210,903594,3453577,,
FI ENHANCED LRG CAP GROWTH UBS,902677780,886263,3827365,,
COSTCO WHSL CORP NEW,22160K105,877071,3076039,,
MASTERCARD INC,57636Q104,859955,3560005,,MA
SAP SE ADR,803054204,853987,7728385,,
CISCO SYS INC,17275R102,824311,20969492,,
LVMH MOET HENNESSY LOU VUI ADR,502441306,793213,10679717,,
ISHARES TR MBS ETF,464288588,780989,7071609,,
SANOFI ADR,80105N105,772184,17662027,,
TOTAL S.A. ADR,89151E109,748342,20095125,,
ASTRAZENECA PLC ADR,046353108,739417,16556574,,
L OREAL CO ADR,502117203,732352,13969085,,
NOVARTIS A G SPONSORED ADR ADR,66987V109,703700,8534868,,
MERCK& CO. INC,58933Y105,685344,8907511,,
PAYPAL HLDGS INC,70450Y103,670500,7003347,,
CATERPILLAR INC DEL,149123101,650885,5609147,,CAT
FACEBOOK INC,30303M102,642580,3852395,,
ORACLE CORP,68389X105,638394,13209055,,ORCL-PD
FI ENHANCED GLBL HIGH YLD BCSB,06746Q249,628210,9680548,,
LILLY ELI& CO,532457108,601275,4334447,,
SPDR PORTFOLIO SHORT TERM CORP,78464A474,595909,19699477,,
GLAXOSMITHKLINE PLC ADR,37733W105,588809,15539965,,
SIEMENS A G ADR,826197501,548699,12909979,,
JPMORGAN CHASE& CO,46625H100,543755,6039705,,
UNION PAC CORP,907818108,528397,3746433,,
ROYAL DUTCH SHELL PLC ADR,780259206,519744,14896649,,
RIO TINTO PLC ADR,767204100,507549,11140243,,
NIKE INC,654106103,487567,5892758,,
UNITED TECHNOLOGIES CORP,913017109,453864,4811452,,
DISNEY WALT CO,254687106,435141,4504570,,
NESTLE S A ADR,641069406,388021,3775056,,
CHEVRON CORP NEW,166764100,369314,5096800,,CVX
INTUITIVE SURGICAL INC,46120E602,350079,706931,,ISRG
JD COM INC ADR,47215P106,331223,8178337,,
ADVANCED MICRO DEVICES INC,007903107,324394,7132669,,AMD
BNP PARIBAS ADR,05565A202,318261,21087056,,
ANHEUSER BUSCH INBEV SA/NV ADR,03524A108,311029,7049621,,
ISHARES NATIONAL MUNI BOND ETF,464288414,288327,2551344,,
NVIDIA CORP COM,67066G104,282997,1073586,,NVDA
ABBOTT LABS,002824100,281226,3563878,,
INTESA SANPAOLO S P A ADR,46115H107,269575,27510711,,
BHP GROUP LTD SPONSORED AD ADR,088606108,269199,7337119,,
BANCO SANTANDER SA ADR,05964H105,268461,114238524,,
THERMO FISHER SCIENTIFIC INC,883556102,267853,944476,,TMO
HDFC BANK LTD ADR,40415F101,261043,6787397,,
ING GROEP N.V. ADR,456837103,260561,50594355,,
DANAHER CORP DEL  COM,235851102,259988,1878392,,
INFOSYS LTD ADR,456788108,258987,31545274,,
FREEPORT-MCMORAN INC,35671D857,258339,38272436,,FCX
EXXON MOBIL CORP,30231G102,257111,6771437,,
EDWARDS LIFESCIENCES CORP,28176E108,255524,1354703,,EW
TRIP COM GROUP LTD ADR,89677Q107,254681,10860613,,
CSX CORP,126408103,236779,4132269,,CSX
ABB LTD ADR,000375204,230910,13378322,,
ALPHABET INC CLASS C,02079K107,230546,198266,,
BP PLC SPONSORED ADR ADR,055622104,230009,9430482,,
VALE S A ADR,91912E105,226200,27285861,,
DOMINOS PIZZA INC,25754A201,222270,685870,,DPZ
DBX ETF TR USD HY CORP,233051432,222261,5043352,,
ISHARES TR IBOXX HI YD ETF,464288513,219099,2842856,,
STRYKER CORP,863667101,216698,1301567,,SYK
STARBUCKS CORP,855244109,214440,3261937,,SBUX
INVESCO QQQ TRUST SERIES 1,46090E103,213506,1121355,,
SPDR SER TR  NUVN BLOOMBERG MU,78468R721,212704,4254073,,
PETROLEO BRASILEIRO SA PET ADR,71654V408,208409,37892571,,
VINCI S A ADR,927320101,199636,9652122,,
ITAU UNIBANCO HLDG SA SPON ADR,465562106,199019,44324927,,
FANUC CORPORATION ADR,307305102,194918,14358500,,
JOHNSON& JOHNSON,478160104,194617,1484154,,
SMC CORP JAPAN ADR,78445W306,184851,8723741,,
BHP GROUP PLC SPONSORED AD ADR,05545E209,184010,6064931,,
SCHNEIDER ELECTRIC SE ADR,80687P106,180447,10464117,,
PFIZER INC,717081103,177828,5448157,,PFE
SCHLUMBERGER LTD,806857108,172033,12752615,,
BANCO BRADESCO SA SP ADR ADR,059460303,172018,42369087,,
TOKYO ELECTRON LTD ADR ADR,889110102,168718,3579253,,
PROCTER& GAMBLE CO,742718109,164850,1498636,,
PINDUODUO INC-ADR ADR,722304102,148510,4121835,,
NETEASE INC SPONSORED ADR ADR,64110W102,143506,447115,,
VANGUARD INDEX FDS S&P 500 ETF,922908363,140826,594652,,
CONOCOPHILLIPS,20825C104,140771,4570484,,COP
CREDICORP LTD,G2519Y108,140373,981151,,BAP
MURATA MFG CO LTD ADR,626425102,133337,10522283,,
LAM RESEARCH CORP,512807108,130109,542121,,LRCX
BAIDU INC SPON ADR ADR,056752108,129312,1282987,,
COMPAGNIE FIN RICHEMONTAG ADR,204319107,128233,23383171,,
CHEMED CORP NEW,16359R103,126494,291998,,CHE
STAMPS COM INC,852857200,124371,956110,,
MITSUBISHI ELEC CORP ADR,606776201,118858,4805744,,
SVB FINANCIAL GROUP,78486Q101,118016,781152,,
BANCO BILBAO VIZCAYA ARGEN ADR,05946K101,117570,38421423,,
ASE TECHNOLOGY HOLDING CO ADR,00215W100,115687,30932312,,
WEIBO CORP ADR,948596101,115550,3489895,,
ASPEN TECHNOLOGY INC,045327103,115295,1212738,,
STERIS PLC,G8473T100,113609,811664,,STE
ISHARES TR GLOBAL TECH ETF,464287291,108929,597329,,
SCOTTS MIRACLE GRO CO,810186106,108303,1057651,,
MERCADOLIBRE INC COM,58733R102,103849,212553,,MELI
WEST PHARMACEUTICAL SVSC INC,955306105,98774,648761,,
MEDTRONIC PLC,G5960L103,97557,1081799,,MDT
SOUTHERN COPPER CORP  COM,84265V105,95855,3403932,,
VANGUARD SCOTTSDALE FDS MORTG-,92206C771,94630,1736323,,
SYNAPTICS INC,87157D109,93322,1612619,,SYNA
VANGUARD FTSE DEVELOPED MKT,921943858,89181,2674882,,
HILL ROM HLDGS INC,431475102,86872,863540,,
HESS CORP,42809H107,84821,2547170,,
HEICO CORP NEW,422806109,84769,1136162,,HEI-A
AUTODESK INC,052769106,82844,530711,,
VANGUARD FTSE EUROPE ETF,922042874,81360,1879850,,
SOFTBANK GROUP CORP ADR ADR,83404D109,81246,4630896,,
TELEDYNE TECHNOLOGIES INC,879360105,79107,266112,,TDY
TORO CO,891092108,79077,1214881,,TTC
QORVO INC COM,74736K101,78116,968820,,
HELEN OF TROY CORP LTD,G4388N106,77354,537071,,
BOSTON BEER INC,100557107,76938,209320,,
LUMENTUM HLDGS INC,55024U109,75194,1020275,,
POOL CORPORATION,73278L105,74854,380414,,POOL
APPLIED MATLS INC,038222105,74732,1630993,,
BIO RAD LABS INC,090572207,74019,211144,,
CREDIT AGRICOLE S A ADR ADR,225313105,73670,20071924,,
HITACHI LTD ADR,433578507,73325,1259281,,
NXP SEMICONDUCTORS N V,N6596X109,72732,877024,,
YASKAWA ELEC CORP ADR,985087105,70662,1281647,,
BOSTON SCIENTIFIC CORP,101137107,69247,2122187,,BSX
SERVICENOW INC,81762P102,69235,241590,,
PEGASYSTEMS INC,705573103,68210,957597,,PEGA
NORFOLK SOUTHERN CORP,655844108,67951,465417,,NSC
ALIGN TECHNOLOGY INC,016255101,67748,389466,,ALGN
OMRON CORP SPONSORED ADR ADR,682151303,67350,1291438,,
KANSAS CITY SOUTHERN,485170302,67305,529209,,
SELECT SECTOR SPDR TR HEALTHCA,81369Y209,66905,755302,,
SQUARE INC,852234103,66681,1273025,,
