name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
PROCTER AND GAMBLE CO,742718109,835201,6615453,,
JOHNSON & JOHNSON,478160104,769836,4712513,,JNJ
PEPSICO INC,713448108,656549,4021491,,PEP
COCA COLA CO,191216100,642397,11467280,,KO
ISHARES INC,46434G103,640423,14900497,,
ISHARES TR,464287200,630690,1758510,,
COSTCO WHSL CORP NEW,22160K105,566509,1199544,,
VANGUARD INTL EQUITY INDEX F,922042858,538762,14764651,,
WALMART INC,931142103,522693,4030017,,WMT
SPDR S&P 500 ETF TR,78462F103,522666,1463312,,
MCDONALDS CORP,580135101,487730,2113763,,MCD
PINDUODUO INC,722304102,317064,5066540,,
ABBOTT LABS,002824100,298016,3079954,,
CVS HEALTH CORP,126650100,293711,3079704,,CVS
STARBUCKS CORP,855244109,252598,2997842,,SBUX
VISA INC,92826C839,216178,1216878,,V
SPDR GOLD TR,78463V107,201416,1302230,,
MONDELEZ INTL INC,609207105,189073,3448348,,
TARGET CORP,87612E106,187505,1263594,,TGT
COLGATE PALMOLIVE CO,194162103,170708,2430002,,CL
MASTERCARD INCORPORATED,57636Q104,164126,577218,,
DOLLAR GEN CORP NEW,256677105,148529,619233,,
LAUDER ESTEE COS INC,518439104,147530,683325,,
ALPHABET INC,02079K305,140194,1465694,,GOOGN
CHIPOTLE MEXICAN GRILL INC,169656105,130677,86958,,CMG
GENERAL MLS INC,370334104,128934,1682988,,
MERCK & CO INC,58933Y105,126200,1465402,,
PFIZER INC,717081103,124212,2838472,,PFE
STRYKER CORPORATION,863667101,123393,609228,,SYK
INTUITIVE SURGICAL INC,46120E602,122253,652224,,ISRG
ISHARES TR,464288588,119695,1307000,,
SYSCO CORP,871829107,118896,1681464,,SYY
META PLATFORMS INC,30303M102,112426,828609,,
MONSTER BEVERAGE CORP NEW,61174X109,111110,1277715,,MNST
BAIDU INC,056752108,108238,921253,,
KIMBERLY-CLARK CORP,494368103,107454,954803,,
ISHARES TR,464287242,103700,1012200,,
BOSTON SCIENTIFIC CORP,101137107,100157,2586040,,BSX
KROGER CO,501044101,99924,2283978,,KR
EXXON MOBIL CORP,30231G102,99312,1137466,,
HERSHEY CO,427866108,95654,433863,,HSY
VEEVA SYS INC,922475108,94196,571300,,
EDWARDS LIFESCIENCES CORP,28176E108,93431,1130712,,EW
LILLY ELI & CO,532457108,93401,288853,,
NIO INC,62914V106,92924,5892429,,NIOIF
MCKESSON CORP,58155Q103,91826,270181,,MCK
BECTON DICKINSON & CO,075887109,89288,400700,,BDX
CONSTELLATION BRANDS INC,21036P108,87893,382675,,
DOLLAR TREE INC,256746108,85464,627953,,
KRAFT HEINZ CO,500754106,81180,2434178,,KHC
YUM CHINA HLDGS INC,98850P109,76926,1625303,,
LI AUTO INC,50202M102,75405,3277049,,LAAOF
ISHARES GOLD TR,464285204,74547,2364329,,
AIRBNB INC,009066101,74451,708784,,
MICROSOFT CORP,594918104,74299,319015,,MSFT
INTERACTIVE BROKERS GROUP IN,45841N107,72491,1134268,,
THERMO FISHER SCIENTIFIC INC,883556102,71581,141133,,TMO
KE HLDGS INC,482497104,70665,4033383,,
TRIP COM GROUP LTD,89677Q107,70295,2573950,,
QUALCOMM INC,747525103,68637,607514,,
BROWN FORMAN CORP,115637209,68494,1028907,,BF-B
HCA HEALTHCARE INC,40412C101,68377,372040,,
BOOKING HOLDINGS INC,09857L108,67311,40963,,BKNG
BERKSHIRE HATHAWAY INC DEL,084670702,66762,250026,,BRK-A
MARKETAXESS HLDGS INC,57060D108,64941,291884,,
BRISTOL-MYERS SQUIBB CO,110122108,64203,903121,,
TYSON FOODS INC,902494103,63132,957567,,
YUM BRANDS INC,988498101,61518,578505,,YUM
ISHARES TR,464287184,59842,2314087,,
ISHARES TR,46429B671,58819,1382036,,
RESMED INC,761152107,58235,266766,,RSMDF
PAYPAL HLDGS INC,70450Y103,58178,675933,,
CBOE GLOBAL MKTS INC,12503M108,57379,488871,,
CME GROUP INC,12572Q105,56374,318263,,CME
T-MOBILE US INC,872590104,56184,418750,,
KELLOGG CO,487836108,52800,757973,,
PUBLIC STORAGE,74460D109,50849,173659,,PSA-PS
BAXTER INTL INC,071813109,50636,940150,,
DEXCOM INC,252131107,50199,623283,,DXCM
CHURCH & DWIGHT CO INC,171340102,49236,689187,,
CHUBB LIMITED,H1467J104,47886,263284,,
AMERICAN HOMES 4 RENT,02665T306,47520,1448330,,AMH-PH
VERTEX PHARMACEUTICALS INC,92532F100,47482,163991,,
AMERISOURCEBERGEN CORP,03073E105,47441,350561,,
IDEXX LABS INC,45168D104,46972,144173,,
CIGNA CORP NEW,125523100,46677,168222,,
ALTRIA GROUP INC,02209S103,45896,1136600,,
ZTO EXPRESS CAYMAN INC,98980A105,45828,1907135,,
ADVANCED MICRO DEVICES INC,007903107,45791,722710,,AMD
BEIGENE LTD,07725L102,45367,336497,,
CHEVRON CORP NEW,166764100,45322,315459,,CVX
RESTAURANT BRANDS INTL INC,76131D103,44429,830880,,
CONOCOPHILLIPS,20825C104,44241,432298,,COP
ZIMMER BIOMET HOLDINGS INC,98956P102,41922,400979,,
TRADEWEB MKTS INC,892672106,40558,718850,,
SILVERGATE CAP CORP,82837P408,39856,528949,,
REGENERON PHARMACEUTICALS,75886F107,39594,57477,,
CISCO SYS INC,17275R102,39491,987267,,
ARCHER DANIELS MIDLAND CO,039483102,39490,490858,,
SMUCKER J M CO,832696405,39358,286429,,
DARDEN RESTAURANTS INC,237194105,39339,311423,,DRI
WELLS FARGO CO NEW,949746101,38904,967272,,
HORMEL FOODS CORP,440452100,38879,855606,,
HOLOGIC INC,436440101,38673,599399,,
BK OF AMERICA CORP,060505104,38344,1269679,,
APPLE INC,037833100,38227,276606,,AAPL
COSTAR GROUP INC,22160N109,37589,539688,,
LABORATORY CORP AMER HLDGS,50540R409,34932,170557,,
PHILIP MORRIS INTL INC,718172109,34358,413902,,
ALIGN TECHNOLOGY INC,016255101,33352,161035,,ALGN
CORTEVA INC,22052L104,32719,572505,,
CENOVUS ENERGY INC,15135U109,32710,2118074,,CVE
ARCH CAP GROUP LTD,G0450A105,32672,717440,,
EXTRA SPACE STORAGE INC,30225T102,32060,185631,,EXR
LAMB WESTON HLDGS INC,513272104,31962,413048,,
ZILLOW GROUP INC,98954M200,31011,1083928,,
NEW ORIENTAL ED & TECHNOLOGY,647581206,30707,1281049,,
BIOGEN INC,09062X103,30337,113623,,BIIB
INVITATION HOMES INC,46187W107,29914,885823,,INVH
CLOROX CO DEL,189054109,29847,232468,,
