name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
SPDR S&P 500 ETF TR,78462F103,1612810926,2610360,,
ISHARES TR,464287200,1434123775,2309750,,
NVIDIA CORPORATION,67066G104,1142130881,7229134,,NVDA
ISHARES INC,46434G103,1031514039,17183309,,
ALPHABET INC,02079K305,986962722,5600424,,GOOGN
MICROSOFT CORP,594918104,853086502,1715057,,MSFT
META PLATFORMS INC,30303M102,595692511,807073,,
SALESFORCE INC,79466L302,447102797,1639601,,
BOOKING HOLDINGS INC,09857L108,440867994,76153,,BKNG
GE VERNOVA INC,36828A101,411817866,778263,,GEV
JOHNSON & JOHNSON,478160104,348657832,2282539,,JNJ
UBER TECHNOLOGIES INC,90353T100,348360648,3733769,,
SPDR GOLD TR,78463V107,337262388,1106395,,
FORTINET INC,34959E109,335572618,3174164,,
BROADCOM INC,11135F101,317826380,1153007,,AVGO
PALO ALTO NETWORKS INC,697435105,313772875,1533292,,PANW
COMCAST CORP NEW,20030N101,310791482,8708083,,CCZ
WELLS FARGO CO NEW,949746101,284333702,3548848,,
ADOBE INC,00724F101,282228186,729498,,ADBE
AMAZON COM INC,023135106,272904706,1243925,,AMZN
ADVANCED MICRO DEVICES INC,007903107,249066995,1755229,,AMD
PAYPAL HLDGS INC,70450Y103,233925247,3147541,,
VISA INC,92826C839,228763686,644314,,V
ALTRIA GROUP INC,02209S103,221085874,3770866,,
SPOTIFY TECHNOLOGY S A,L8681T102,217846291,283898,,
FISERV INC,337738108,217559524,1261873,,FISV
THE CIGNA GROUP,125523100,203844223,616626,,
SERVICENOW INC,81762P102,201065718,195574,,
CHARTER COMMUNICATIONS INC N,16119P108,178380564,436341,,
DOORDASH INC,25809K105,177014394,718082,,
BRITISH AMERN TOB PLC,110448107,161351851,3409082,,
LAM RESEARCH CORP,512807306,159518845,1638780,,LRCX
VISTRA CORP,92840M102,158461769,817614,,VST
HCA HEALTHCARE INC,40412C101,155809069,406706,,
METLIFE INC,59156R108,151985919,1889902,,MET-PF
PINTEREST INC,72352L106,146713193,4091277,,
EXPEDIA GROUP INC,30212P303,143136450,848568,,
AT&T INC,00206R102,142938249,4939124,,T-PC
EBAY INC.,278642103,141402444,1899039,,EBAY
SEA LTD,81141R100,139616744,872932,,SE
CITIGROUP INC,172967424,138864087,1631392,,C-PR
ISHARES TR,464288588,137098178,1460200,,
NRG ENERGY INC,629377508,131207028,817082,,
CISCO SYS INC,17275R102,130027278,1874132,,
BRISTOL-MYERS SQUIBB CO,110122108,125155384,2703724,,
QUALCOMM INC,747525103,121634188,763746,,
BLOCK INC,852234103,117993255,1736983,,
ISHARES INC,464286772,116830851,1627624,,
ISHARES TR,464287242,113479233,1035300,,
EMCOR GROUP INC,29084Q100,111477495,208412,,
ABBVIE INC,00287Y109,111054961,598292,,ABBV
PULTE GROUP INC,745867101,109295053,1036365,,
MCKESSON CORP,58155Q103,108282168,147769,,MCK
WORKDAY INC,98138H101,107729760,448874,,
GLOBAL PMTS INC,37940X102,107079113,1337820,,
EXXON MOBIL CORP,30231G102,104381446,968288,,
MANULIFE FINL CORP,56501R106,99953960,3132457,,
CELESTICA INC,15101Q207,98059716,628145,,CLS
ARISTA NETWORKS INC,040413205,92138033,900577,,
SHELL PLC,780259305,91706842,1302469,,RYDAF
MERCK & CO INC,58933Y105,91091154,1150722,,
VANGUARD INTL EQUITY INDEX F,922042858,90831312,1836460,,
HARTFORD INSURANCE GROUP INC,416515104,89180095,702925,,
CENTENE CORP DEL,15135B101,80208036,1477672,,CNC
ALLSTATE CORP,020002101,80067630,397733,,ALL-PB
ARM HOLDINGS PLC,042068205,76620282,473725,,
NUTANIX INC,67059N108,75312357,985248,,
GILEAD SCIENCES INC,375558103,73872681,666300,,
APPLE INC,037833100,73207118,356812,,AAPL
GODADDY INC,380237107,73200152,406532,,GDDY
ORACLE CORP,68389X105,72959892,333714,,ORCL-PD
LPL FINL HLDGS INC,50212V100,72239845,192655,,
MASTERCARD INCORPORATED,57636Q104,70747122,125898,,
VERISIGN INC,92343E102,66921025,231721,,
FOX CORP,35137L105,66150905,1180423,,FOX
KROGER CO,501044101,64350776,897125,,KR
STATE STR CORP,857477103,63373217,595949,,
UNIVERSAL HLTH SVCS INC,913903100,59716279,329651,,
ATLASSIAN CORPORATION,049468101,59266536,291824,,TEAM
CVS HEALTH CORP,126650100,57707840,836588,,CVS
TAPESTRY INC,876030107,56157041,639529,,
UNITED THERAPEUTICS CORP DEL,91307C102,56067157,195118,,UTHR
MATCH GROUP INC NEW,57667L107,55198453,1786936,,
GRAB HOLDINGS LIMITED,G4124C109,53225408,10581592,,
PRUDENTIAL FINL INC,744320102,52594029,489520,,
GSK PLC,37733W204,51611213,1344042,,GLAXF
EQUINIX INC,29444U700,50389843,63346,,EQIX
BANK NEW YORK MELLON CORP,064058100,50290624,551977,,
TOLL BROTHERS INC,889478103,49409844,432926,,
TWILIO INC,90138F102,46806368,376378,,TWLO
CONSTELLATION ENERGY CORP,21037T109,46801168,145003,,CEG
REGENERON PHARMACEUTICALS,75886F107,46749675,89047,,
INTUIT,461202103,46342574,58838,,
EQT CORP,26884L109,45906938,787156,,EQT
UNUM GROUP,91529Y106,45377752,561884,,UNMA
ZILLOW GROUP INC,98954M200,45312263,646856,,
NEWMONT CORP,651639106,44558530,764822,,
TALEN ENERGY CORP,87422Q109,44486938,152997,,TLN
CARDINAL HEALTH INC,14149Y108,43470840,258755,,CAH
ASTRAZENECA PLC,046353108,43388772,620904,,AZN
COTERRA ENERGY INC,127097103,41578252,1638229,,
CAPITAL ONE FINL CORP,14040H105,40972470,192576,,
